UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	253
0	254
0	0
89	12
0	1
21	155
0	0
0	112
7	12
274	1
0	1
24	19
27	48
0	92
0	0
0	113
180	6
0	0
26	2
0	4
11	0
172	1
22	0
17	838
136	0
0	135
30	112
72	313
0	384
0	30
170	0
67	0
0	0
0	0
0	61
0	717
0	569
0	0
0	24
0	91
371	0
20	0
589	44
17	68
0	33
0	0
0	1
2	0
48	1
0	0
0	0
0	0
20	0
82	0
0	211
59	11
0	51
370	0
40	0
0	0
64	94
0	253
133	94
92	0
0	48
128	0
60	0
0	0
48	0
80	0
12	0
79	0
28	0
133	0
59	0
86	0
36	0
15	0
27	6
0	6
37	0
32	0
9	0
0	0
49	0
45	0
35	0
0	0
0	0
4	0
50	19
11	19
0	0
9	0
0	0
23	0
23	0
60	211
11	51
0	254
0	0
0	12
0	1
0	155
0	12
0	1
15	19
19	48
1	92
0	0
45	113
0	0
0	838
0	135
0	384
0	30
0	0
0	61
193	717
0	569
12	24
0	91
15	68
38	0
77	0
34	0
52	0
21	0
35	0
30	0
0	0
85	0
0	0
25	0
132	0
71	48
67	2
74	0
0	62
0	0
0	0
0	0
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	12
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	490
0	490
0	0
0	0
0	0
0	0
0	43
0	0
0	0
0	0
0	0
0	0
1	181
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	108
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1208
0	1109
0	914
0	578
0	326
0	1147
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	0
