UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	54
0	532
2	1
0	3
0	0
23	33
9	0
15	18
2	9
92	0
0	1
26	22
11	35
0	19
0	0
1	27
50	3
0	0
10	3
1	0
0	0
109	1
10	0
154	65
30	0
17	31
46	18
240	63
38	88
7	7
77	0
63	0
1	0
0	0
78	46
31	80
382	243
8	0
11	36
7	7
81	0
319	0
293	0
0	197
0	0
0	0
9	0
0	0
13	0
2	0
4	0
0	0
0	0
4	0
0	46
212	0
0	45
510	0
98	0
1	0
47	23
0	54
0	23
110	0
147	13
96	0
37	0
65	0
159	0
123	0
40	0
169	0
18	0
123	0
30	0
53	0
40	0
40	0
19	0
0	0
7	0
50	0
105	0
0	0
29	0
52	0
34	0
3	0
2	0
53	0
43	0
31	0
6	0
10	0
16	0
49	0
31	0
111	46
25	45
8	532
5	1
30	3
0	1
10	33
8	9
1	1
59	27
14	35
12	19
0	0
12	26
1	0
3	65
34	31
46	88
5	7
0	0
0	46
64	80
377	243
7	36
20	7
41	197
13	0
12	0
181	0
79	0
24	0
13	0
57	0
1	0
25	0
0	0
30	0
55	0
85	13
67	1
250	0
0	0
0	32
0	80
0	80
0	286
0	53
0	21
1	17
0	46
0	65
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26	4
0	5
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	85
0	85
0	51
0	70
0	0
0	1288
0	1288
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
4	85
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	29
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
1	47
0	69
1	80
1	33
0	12
0	65
0	57
0	0
0	1
0	2
0	3
0	2
0	3
0	3
0	2
0	2
0	2
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
15	319
13	297
2	159
0	185
0	118
0	204
0	0
0	0
0	0
0	0
0	0
0	0
0	82
0	76
0	0
0	43
0	91
0	91
16	297
0	53
