UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
27	0
182	115
10	11
18	9
1	3
0	3
30	18
14	26
0	15
79	146
0	5
79	12
37	251
0	251
0	0
0	0
60	0
112	0
53	277
0	277
740	1224
3	1228
0	1228
0	0
0	0
2	12
0	0
0	0
3	20
0	20
2	8
24	10
0	9
15	1
0	14
0	14
3	13
3074	349
21	48
0	44
1	1
4	1
22	10
7	12
1	9
8	181
0	95
29	12
6	20
0	11
0	1
1	1
1	4
0	0
0	10
0	12
0	7
4	207
0	78
8	12
0	14
0	5
0	2
0	1
2	0
1	11
5	13
0	0
0	22
0	0
0	0
0	6
1	9
0	9
62	301
1	5
1	24
0	14
9	7
0	5
0	1
0	3
0	3
0	12
31	270
0	207
0	61
0	53
0	0
0	0
0	0
0	10
0	10
0	10
0	2
0	0
0	16
0	1
3	17
0	14
0	2
0	2
4	53
0	53
0	0
1	0
0	1
0	1
18	0
40	0
185	0
80	0
228	679
0	677
221	0
353	49
1068	51
16	0
86	0
65	0
20	0
135	0
441	0
0	0
0	0
0	0
0	0
17	12
0	12
46	0
0	2
0	2
0	0
0	0
12	29
0	29
0	2
0	2
0	5
0	0
1	0
4	0
0	0
0	0
0	0
0	1
0	1
0	4
0	0
0	0
0	12
0	0
0	0
0	12
0	15
0	9
0	18
17	65
0	2
0	2
0	0
0	1
0	1
98	0
0	14
0	12
253	14
33	16
51	0
276	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	18
0	0
0	8
0	30
0	30
4	0
0	0
0	0
0	0
0	2
0	2
0	2
0	0
1	0
0	0
1	0
0	0
0	0
0	77
0	71
0	21
11	1
1	21
0	10
0	21
0	0
0	0
0	0
0	0
0	0
0	1
0	20
3	20
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
57	425
15	627
0	297
0	0
0	0
0	0
11	85
12	83
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	2
0	2
0	19
0	0
6	326
11	27
0	309
0	306
0	17
0	280
0	0
0	0
0	0
0	115
0	75
0	65
0	58
0	64
3	16
3	16
0	16
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
28	25
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	16
0	192
0	192
0	0
0	68
0	63
0	0
0	0
0	0
0	0
