UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	124
0	29
1	0
10	0
0	0
57	73
0	0
2	0
1	0
47	1
0	0
8	0
2	5
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	1
1	0
0	0
2	7
0	0
13	6
9	0
0	1
2	1
0	0
2	0
33	0
0	0
0	0
0	0
12	20
23	27
0	0
0	0
1	2
65	0
34	0
81	0
0	3
0	0
46	3
1	4
17	0
43	4
50	5
75	5
0	0
9	0
141	0
0	37
3	0
0	6
2	0
5	0
8	0
32	12
0	124
28	12
419	0
1	3
0	0
0	0
1	0
2	0
8	0
17	0
15	0
0	0
2	0
2	0
1	0
0	0
9	0
0	0
0	0
1	0
1	0
1	0
0	0
22	0
2	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
6	0
0	0
36	0
0	0
34	37
7	6
1	29
0	0
0	0
0	0
0	73
0	0
0	0
3	0
5	5
0	0
0	0
12	7
0	0
2	7
0	6
0	1
0	0
0	0
0	0
0	20
0	27
0	0
0	2
2	3
4	0
0	0
4	0
2	0
19	0
10	0
6	0
0	0
9	0
0	0
13	0
68	0
18	3
25	0
16	0
0	0
0	0
0	0
0	0
0	11
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	7
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	60
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	73
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	867
0	867
0	0
0	0
0	97
0	88
0	0
0	0
0	0
0	97
0	12
0	0
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	4
0	21
0	8
12	9
0	4
0	4
0	7
0	6
8	6
1	22
26	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	84
0	22
0	4
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	84
0	88
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	84
3	20
0	16
0	12
0	9
0	2
0	17
0	0
0	0
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	11
0	1
0	0
