gs_name,gene_symbol
DENV-TEMRA_vs_DENV-TEM_up,NIPSNAP3A
DENV-TEMRA_vs_DENV-TEM_up,ZNF767
DENV-TEMRA_vs_DENV-TEM_up,PON2
DENV-TEMRA_vs_DENV-TEM_up,PP7080
DENV-TEMRA_vs_DENV-TEM_up,SLC25A17
DENV-TEMRA_vs_DENV-TEM_up,FAM179B
DENV-TEMRA_vs_DENV-TEM_up,STAM
DENV-TEMRA_vs_DENV-TEM_up,PAIP2
DENV-TEMRA_vs_DENV-TEM_up,LRRC57
DENV-TEMRA_vs_DENV-TEM_up,B3GALNT2
DENV-TEMRA_vs_DENV-TEM_up,CGRRF1
DENV-TEMRA_vs_DENV-TEM_up,MBNL2
DENV-TEMRA_vs_DENV-TEM_up,RFC1
DENV-TEMRA_vs_DENV-TEM_up,C15orf40
DENV-TEMRA_vs_DENV-TEM_up,TP53TG1
DENV-TEMRA_vs_DENV-TEM_up,ZNF322
DENV-TEMRA_vs_DENV-TEM_up,TTC37
DENV-TEMRA_vs_DENV-TEM_up,CCDC14
DENV-TEMRA_vs_DENV-TEM_up,LOC100506779
DENV-TEMRA_vs_DENV-TEM_up,CTNNBIP1
DENV-TEMRA_vs_DENV-TEM_up,LOC100506668
DENV-TEMRA_vs_DENV-TEM_up,TMEM116
DENV-TEMRA_vs_DENV-TEM_up,FGFBP2
DENV-TEMRA_vs_DENV-TEM_up,PRKACB
DENV-TEMRA_vs_DENV-TEM_up,RNGTT
DENV-TEMRA_vs_DENV-TEM_up,CD52
DENV-TEMRA_vs_DENV-TEM_up,PPIL3
DENV-TEMRA_vs_DENV-TEM_up,FAM35A
DENV-TEMRA_vs_DENV-TEM_up,KIAA0195
DENV-TEMRA_vs_DENV-TEM_up,GPR174
DENV-TEMRA_vs_DENV-TEM_up,KAT2B
DENV-TEMRA_vs_DENV-TEM_up,EFTUD1
DENV-TEMRA_vs_DENV-TEM_up,RBAK
DENV-TEMRA_vs_DENV-TEM_up,C9orf103
DENV-TEMRA_vs_DENV-TEM_up,TRMT61B
DENV-TEMRA_vs_DENV-TEM_up,PDE6D
DENV-TEMRA_vs_DENV-TEM_up,C9orf95
DENV-TEMRA_vs_DENV-TEM_up,ERGIC1
DENV-TEMRA_vs_DENV-TEM_up,FH
DENV-TEMRA_vs_DENV-TEM_up,RAP2A
DENV-TEMRA_vs_DENV-TEM_up,MYNN
DENV-TEMRA_vs_DENV-TEM_up,LOC100505687
DENV-TEMRA_vs_DENV-TEM_up,MIS18BP1
DENV-TEMRA_vs_DENV-TEM_up,MUT
DENV-TEMRA_vs_DENV-TEM_up,UQCC
DENV-TEMRA_vs_DENV-TEM_up,SEPW1
DENV-TEMRA_vs_DENV-TEM_up,UNC45A
DENV-TEMRA_vs_DENV-TEM_up,MTM1
DENV-TEMRA_vs_DENV-TEM_up,PIGK
DENV-TEMRA_vs_DENV-TEM_up,EFNA4
DENV-TEMRA_vs_DENV-TEM_up,POLR3F
DENV-TEMRA_vs_DENV-TEM_up,UBA6
DENV-TEMRA_vs_DENV-TEM_up,ZBTB44
DENV-TEMRA_vs_DENV-TEM_up,CYP2R1
DENV-TEMRA_vs_DENV-TEM_up,INPP1
DENV-TEMRA_vs_DENV-TEM_up,BORA
DENV-TEMRA_vs_DENV-TEM_up,OCEL1
DENV-TEMRA_vs_DENV-TEM_up,WDFY1
DENV-TEMRA_vs_DENV-TEM_up,NDUFB1
DENV-TEMRA_vs_DENV-TEM_up,TMEM218
DENV-TEMRA_vs_DENV-TEM_up,ZFP82
DENV-TEMRA_vs_DENV-TEM_up,KLF3
DENV-TEMRA_vs_DENV-TEM_up,TARP
DENV-TEMRA_vs_DENV-TEM_up,ZNF337
DENV-TEMRA_vs_DENV-TEM_up,C11orf68
DENV-TEMRA_vs_DENV-TEM_up,MTMR2
DENV-TEMRA_vs_DENV-TEM_up,NBAS
DENV-TEMRA_vs_DENV-TEM_up,C20orf30
DENV-TEMRA_vs_DENV-TEM_up,FRG1
DENV-TEMRA_vs_DENV-TEM_up,ACLY
DENV-TEMRA_vs_DENV-TEM_up,IL2RG
DENV-TEMRA_vs_DENV-TEM_up,MRPL43
DENV-TEMRA_vs_DENV-TEM_up,CSNK2B
DENV-TEMRA_vs_DENV-TEM_up,MAZ
DENV-TEMRA_vs_DENV-TEM_up,C12orf45
DENV-TEMRA_vs_DENV-TEM_up,RANBP6
DENV-TEMRA_vs_DENV-TEM_up,ZNF576
DENV-TEMRA_vs_DENV-TEM_up,C1orf50
DENV-TEMRA_vs_DENV-TEM_up,PDZD11
DENV-TEMRA_vs_DENV-TEM_up,CEACAM21
DENV-TEMRA_vs_DENV-TEM_up,CRCP
DENV-TEMRA_vs_DENV-TEM_up,TMEM68
DENV-TEMRA_vs_DENV-TEM_up,HIGD2A
DENV-TEMRA_vs_DENV-TEM_up,CUL4B
DENV-TEMRA_vs_DENV-TEM_up,RMND1
DENV-TEMRA_vs_DENV-TEM_up,SAMD9
DENV-TEMRA_vs_DENV-TEM_up,C14orf135
DENV-TEMRA_vs_DENV-TEM_up,C5orf39
DENV-TEMRA_vs_DENV-TEM_up,NDUFA7
DENV-TEMRA_vs_DENV-TEM_up,C19orf52
DENV-TEMRA_vs_DENV-TEM_up,MCEE
DENV-TEMRA_vs_DENV-TEM_up,CAMKMT
DENV-TEMRA_vs_DENV-TEM_up,SPRYD4
DENV-TEMRA_vs_DENV-TEM_up,ZNF567
DENV-TEMRA_vs_DENV-TEM_up,C1orf198
DENV-TEMRA_vs_DENV-TEM_up,RNF38
DENV-TEMRA_vs_DENV-TEM_up,UBE2T
DENV-TEMRA_vs_DENV-TEM_up,SUPT4H1
DENV_TEM,ADO
DENV_TEM,AHI1
DENV_TEM,ATF3
DENV_TEM,BCL2
DENV_TEM,BCL2A1
DENV_TEM,C10orf54
DENV_TEM,C17orf96
DENV_TEM,CBLB
DENV_TEM,CCL3
DENV_TEM,CCL4
DENV_TEM,CD40LG
DENV_TEM,CD69
DENV_TEM,CD72
DENV_TEM,CENPN
DENV_TEM,CRTAM
DENV_TEM,CSF2
DENV_TEM,CTLA4
DENV_TEM,CTNNA1
DENV_TEM,E2F6
DENV_TEM,EGR1
DENV_TEM,EGR2
DENV_TEM,EGR3
DENV_TEM,EIF2C2
DENV_TEM,EIF4ENIF1
DENV_TEM,ERRFI1
DENV_TEM,FABP5
DENV_TEM,GADD45B
DENV_TEM,GAPDH
DENV_TEM,GBP2
DENV_TEM,GCNT1
DENV_TEM,GFOD1
DENV_TEM,GZMB
DENV_TEM,HAVCR2
DENV_TEM,HIVEP3
DENV_TEM,HOPX
DENV_TEM,HSP90AB1
DENV_TEM,HSPH1
DENV_TEM,IFNG
DENV_TEM,IL2RA
DENV_TEM,IRF4
DENV_TEM,IRF8
DENV_TEM,JARID2
DENV_TEM,KCNK5
DENV_TEM,KDM6B
DENV_TEM,KIR2DL1
DENV_TEM,KLF10
DENV_TEM,KLRD1
DENV_TEM,LINC00152
DENV_TEM,LOC541471
DENV_TEM,LRRC8B
DENV_TEM,LTBP4
DENV_TEM,MAMLD1
DENV_TEM,MAP3K8
DENV_TEM,MAPRE2
DENV_TEM,MFSD2A
DENV_TEM,MIR155HG
DENV_TEM,MPP6
DENV_TEM,MTHFD2
DENV_TEM,NAB1
DENV_TEM,NAB2
DENV_TEM,NAMPT
DENV_TEM,NDFIP1
DENV_TEM,NFKBID
DENV_TEM,NR4A1
DENV_TEM,NR4A3
DENV_TEM,PAK1IP1
DENV_TEM,PDGFA
DENV_TEM,PGAM1
DENV_TEM,PHLDA1
DENV_TEM,PKM2
DENV_TEM,PPP1R2
DENV_TEM,RBBP8
DENV_TEM,REL
DENV_TEM,RGS16
DENV_TEM,RGS3
DENV_TEM,RHOB
DENV_TEM,SERTAD1
DENV_TEM,SLAMF7
DENV_TEM,SLC1A5
DENV_TEM,SLC20A1
DENV_TEM,SLC39A14
DENV_TEM,SLC7A1
DENV_TEM,SRGN
DENV_TEM,TAGAP
DENV_TEM,TNF
DENV_TEM,TNFRSF4
DENV_TEM,TNFRSF9
DENV_TEM,TNFSF14
DENV_TEM,TRIB1
DENV_TEM,WDR91
DENV_TEM,XCL1
DENV_TEM,XCL2
DENV_TEM,YES1
DENV_TEM,YRDC
DENV_TEM,ZNF565
DENV_TEM,ABHD15
DENV_TEM,ACTR6
DENV_TEM,AGTPBP1
DENV_TEM,AGTRAP
DENV_TEM,ANKMY2
DENV_TEM,AQP3
DENV_TEM,ARHGDIB
DENV_TEM,ATG16L2
DENV_TEM,ATM
DENV_TEM,BDH1
DENV_TEM,BIN1
DENV_TEM,C11orf54
DENV_TEM,C11orf68
DENV_TEM,C14orf135
DENV_TEM,C14orf159
DENV_TEM,C3AR1
DENV_TEM,C4orf34
DENV_TEM,C5orf39
DENV_TEM,C9orf72
DENV_TEM,C9orf95
DENV_TEM,CAMK2G
DENV_TEM,CCM2
DENV_TEM,CCR6
DENV_TEM,CD47
DENV_TEM,CEBPD
DENV_TEM,CEP63
DENV_TEM,CGRRF1
DENV_TEM,CKS1B
DENV_TEM,CLU
DENV_TEM,CPNE7
DENV_TEM,CRAT
DENV_TEM,CTNNBIP1
DENV_TEM,CTSF
DENV_TEM,CTSH
DENV_TEM,CTSO
DENV_TEM,CTSS
DENV_TEM,CUL4B
DENV_TEM,CYB561
DENV_TEM,CYTH1
DENV_TEM,CYTH3
DENV_TEM,DGKE
DENV_TEM,DHRS1
DENV_TEM,DHRS12
DENV_TEM,DKK3
DENV_TEM,DNAJB1
DENV_TEM,DPP4
DENV_TEM,DROSHA
DENV_TEM,EFTUD1
DENV_TEM,ENOX2
DENV_TEM,ENTPD6
DENV_TEM,ERAP2
DENV_TEM,ERGIC1
DENV_TEM,FAM118A
DENV_TEM,FAM126B
DENV_TEM,FAM174A
DENV_TEM,FAM210B
DENV_TEM,FBXL4
DENV_TEM,FBXO6
DENV_TEM,FCHO1
DENV_TEM,FCRL6
DENV_TEM,FLJ39051
DENV_TEM,GAB3
DENV_TEM,GALNT11
DENV_TEM,GBP3
DENV_TEM,GBP4
DENV_TEM,GFPT2
DENV_TEM,GIMAP1
DENV_TEM,GIMAP2
DENV_TEM,GIMAP4
DENV_TEM,GPR68
DENV_TEM,GRAP
DENV_TEM,HAUS3
DENV_TEM,HERC2P7
DENV_TEM,HMGB2
DENV_TEM,HPS4
DENV_TEM,IDH2
DENV_TEM,IFNAR1
DENV_TEM,IKZF2
DENV_TEM,IL16
DENV_TEM,IQSEC1
DENV_TEM,IVD
DENV_TEM,KAT2B
DENV_TEM,KIAA0146
DENV_TEM,KIAA0196
DENV_TEM,KLF3
DENV_TEM,KLRB1
DENV_TEM,LAPTM5
DENV_TEM,LCK
DENV_TEM,LDLR
DENV_TEM,LIPT1
DENV_TEM,LOC100132352
DENV_TEM,LOC100506668
DENV_TEM,LOC154761
DENV_TEM,LOC728431
DENV_TEM,LOC729683
DENV_TEM,LRRC37B
DENV_TEM,LYRM7
DENV_TEM,MBD1
DENV_TEM,MCEE
DENV_TEM,MEI1
DENV_TEM,MMD
DENV_TEM,MOSPD3
DENV_TEM,MPPE1
DENV_TEM,MTX2
DENV_TEM,NDRG3
DENV_TEM,NFXL1
DENV_TEM,NHEJ1
DENV_TEM,NINJ2
DENV_TEM,NMT2
DENV_TEM,NNT
DENV_TEM,NT5DC1
DENV_TEM,NUF2
DENV_TEM,ODF2L
DENV_TEM,OSBPL2
DENV_TEM,PBXIP1
DENV_TEM,PCBP4
DENV_TEM,PCYOX1
DENV_TEM,PDCD4
DENV_TEM,PDHX
DENV_TEM,PDK2
DENV_TEM,PDZD11
DENV_TEM,PECR
DENV_TEM,PGBD2
DENV_TEM,PIGK
DENV_TEM,PIK3R5
DENV_TEM,PLA2G16
DENV_TEM,PLEKHF1
DENV_TEM,POLI
DENV_TEM,PON2
DENV_TEM,PRKD2
DENV_TEM,PSTPIP1
DENV_TEM,PTPRCAP
DENV_TEM,RANBP6
DENV_TEM,RASGRF2
DENV_TEM,RMND1
DENV_TEM,RNF103
DENV_TEM,RPRD1A
DENV_TEM,RSAD2
DENV_TEM,S100A4
DENV_TEM,S100A6
DENV_TEM,S1PR1
DENV_TEM,SAMD9
DENV_TEM,SAYSD1
DENV_TEM,SGSH
DENV_TEM,SLC26A6
DENV_TEM,SLC27A3
DENV_TEM,SLC4A10
DENV_TEM,SORBS3
DENV_TEM,SPATA7
DENV_TEM,SPATS2L
DENV_TEM,SPTBN1
DENV_TEM,ST6GALNAC4
DENV_TEM,SUN2
DENV_TEM,TBCB
DENV_TEM,THOC5
DENV_TEM,TMEM116
DENV_TEM,TMEM14C
DENV_TEM,TMIGD2
DENV_TEM,TRAF3IP3
DENV_TEM,TRAT1
DENV_TEM,TSC22D3
DENV_TEM,TTC13
DENV_TEM,UBA6
DENV_TEM,UTRN
DENV_TEM,VPS26B
DENV_TEM,WIPF1
DENV_TEM,ZBP1
DENV_TEM,ZMYM3
DENV_TEM,ZNF174
DENV_TEM,ZNF599
DENV_TEM,ZNF675
DENV_TEM,ZNF76
DENV_TEM,ZNF767
DENV_TEM,ZNF789
DENV_TEM,ZWILCH
DENV_TEMRA,ACP1
