gs_name,gene_symbol
early_Resolver_vs_Chronic_up,BLMH
early_Resolver_vs_Chronic_up,HSPA2
early_Resolver_vs_Chronic_up,EZH2
early_Resolver_vs_Chronic_up,MMP9
early_Resolver_vs_Chronic_up,CEP192
early_Resolver_vs_Chronic_up,MRM2
early_Resolver_vs_Chronic_up,SNTB2
early_Resolver_vs_Chronic_up,ABL1
early_Resolver_vs_Chronic_up,DEXI
early_Resolver_vs_Chronic_up,TBP
early_Resolver_vs_Chronic_up,PDSS2
early_Resolver_vs_Chronic_up,RAD1
early_Resolver_vs_Chronic_up,ZNF692
early_Resolver_vs_Chronic_up,MUM1
early_Resolver_vs_Chronic_dn,BCL2L11
early_Resolver_vs_Chronic_dn,RALA
early_Resolver_vs_Chronic_dn,ARF4
early_Resolver_vs_Chronic_dn,NAB1
early_Resolver_vs_Chronic_dn,IFNGR1
early_Resolver_vs_Chronic_dn,HSPA14
early_Resolver_vs_Chronic_dn,SNRPF
early_Resolver_vs_Chronic_dn,AGO4
early_Resolver_vs_Chronic_dn,HARS2
early_Resolver_vs_Chronic_dn,MCM6
early_Resolver_vs_Chronic_dn,RRM2
early_Resolver_vs_Chronic_dn,UBAP1
early_Resolver_vs_Chronic_dn,ZNF675
early_Resolver_vs_Chronic_dn,PSMD9
early_Resolver_vs_Chronic_dn,GDE1
early_Resolver_vs_Chronic_dn,NUP88
early_Resolver_vs_Chronic_dn,UBE2V2
early_Resolver_vs_Chronic_dn,DNAJC9
early_Resolver_vs_Chronic_dn,NAMPT
early_Resolver_vs_Chronic_dn,ZNF451
early_Resolver_vs_Chronic_dn,INTS9
early_Resolver_vs_Chronic_dn,UQCRC2
early_Resolver_vs_Chronic_dn,NMD3
early_Resolver_vs_Chronic_dn,RNF13
early_Resolver_vs_Chronic_dn,RBBP8
early_Resolver_vs_Chronic_dn,PSMC3IP
early_Resolver_vs_Chronic_dn,RAB33A
early_Resolver_vs_Chronic_dn,SIRT1
early_Resolver_vs_Chronic_dn,MRPL48
early_Resolver_vs_Chronic_dn,ANKHD1
early_Resolver_vs_Chronic_dn,RAB33B
