gs_name,gene_symbol
controller_vs_progressor_pepstim_up,BUB1B
controller_vs_progressor_pepstim_up,NUDT1
controller_vs_progressor_pepstim_up,ARHGAP19
controller_vs_progressor_pepstim_up,ARHGAP11B
controller_vs_progressor_pepstim_up,RPL13A
controller_vs_progressor_pepstim_up,TROAP
controller_vs_progressor_pepstim_up,LMNB1
controller_vs_progressor_pepstim_up,ELL2
controller_vs_progressor_pepstim_up,DIAPH3
controller_vs_progressor_pepstim_up,LOC399942
controller_vs_progressor_pepstim_up,SNORD46
controller_vs_progressor_pepstim_up,INSRR
controller_vs_progressor_pepstim_up,UBASH3A
controller_vs_progressor_pepstim_up,LOC285053
controller_vs_progressor_pepstim_up,MLF1IP
controller_vs_progressor_pepstim_up,CD8A
controller_vs_progressor_pepstim_up,CKS1B
controller_vs_progressor_pepstim_up,SNORD43
controller_vs_progressor_pepstim_up,LOC387825
controller_vs_progressor_pepstim_up,SHMT1
controller_vs_progressor_pepstim_up,BRP44
controller_vs_progressor_pepstim_up,G3BP2
controller_vs_progressor_pepstim_up,ACYP1
controller_vs_progressor_pepstim_up,CKS2
controller_vs_progressor_pepstim_up,ASPM
controller_vs_progressor_pepstim_up,CD8A
controller_vs_progressor_pepstim_up,LOC643446
controller_vs_progressor_pepstim_up,RAD51
controller_vs_progressor_pepstim_up,CCNB2
controller_vs_progressor_pepstim_up,CORO1A
controller_vs_progressor_pepstim_up,ZNF783
controller_vs_progressor_pepstim_up,NUSAP1
controller_vs_progressor_pepstim_up,SOS1
controller_vs_progressor_pepstim_up,RAD51
controller_vs_progressor_pepstim_up,FIBP
controller_vs_progressor_pepstim_up,PRIM1
controller_vs_progressor_pepstim_up,BRCA1
controller_vs_progressor_pepstim_up,VNN2
controller_vs_progressor_pepstim_up,LOC441876
controller_vs_progressor_pepstim_up,TOX
controller_vs_progressor_pepstim_up,FAM54A
controller_vs_progressor_pepstim_up,SPC25
controller_vs_progressor_pepstim_up,INVS
controller_vs_progressor_pepstim_up,C1orf57
controller_vs_progressor_pepstim_up,SNORA9
controller_vs_progressor_pepstim_up,POLR1D
controller_vs_progressor_pepstim_up,RPA3
controller_vs_progressor_pepstim_up,SSNA1
controller_vs_progressor_pepstim_up,HIF3A
controller_vs_progressor_pepstim_up,PCCB
controller_vs_progressor_pepstim_up,RPL10A
controller_vs_progressor_pepstim_up,THOC4
controller_vs_progressor_pepstim_up,CCDC28B
controller_vs_progressor_pepstim_up,DIAPH3
controller_vs_progressor_pepstim_up,C1orf59
controller_vs_progressor_pepstim_up,LOC646294
controller_vs_progressor_pepstim_up,KLRG1
controller_vs_progressor_pepstim_up,MND1
controller_vs_progressor_pepstim_up,ACYP1
controller_vs_progressor_pepstim_up,DLGAP5
controller_vs_progressor_pepstim_up,RAD51AP1
progressor_vs_controller_pepstim_up,SPINT2
progressor_vs_controller_pepstim_up,DENND5A
progressor_vs_controller_pepstim_up,LYN
progressor_vs_controller_pepstim_up,NCF1
progressor_vs_controller_pepstim_up,OTUD1
progressor_vs_controller_pepstim_up,APP
progressor_vs_controller_pepstim_up,TIMP2
progressor_vs_controller_pepstim_up,USP6NL
progressor_vs_controller_pepstim_up,SRC
progressor_vs_controller_pepstim_up,BASP1
progressor_vs_controller_pepstim_up,IL7R
progressor_vs_controller_pepstim_up,CD74
progressor_vs_controller_pepstim_up,OTUD1
progressor_vs_controller_pepstim_up,WHAMML1
progressor_vs_controller_pepstim_up,PSMF1
progressor_vs_controller_pepstim_up,NR4A3
progressor_vs_controller_pepstim_up,IKZF2
progressor_vs_controller_pepstim_up,CD44
progressor_vs_controller_pepstim_up,GABBR1
progressor_vs_controller_pepstim_up,ALDH2
progressor_vs_controller_pepstim_up,PIK3IP1
progressor_vs_controller_pepstim_up,CRIM1
progressor_vs_controller_pepstim_up,KIAA0355
progressor_vs_controller_pepstim_up,LAT2
progressor_vs_controller_pepstim_up,ASCL2
progressor_vs_controller_pepstim_up,TPM2
progressor_vs_controller_pepstim_up,WTAP
progressor_vs_controller_pepstim_up,HLA-DQA1
progressor_vs_controller_pepstim_up,SYNE2
progressor_vs_controller_pepstim_up,IL7R
progressor_vs_controller_pepstim_up,FYB
progressor_vs_controller_pepstim_up,NME4
progressor_vs_controller_pepstim_up,MXI1
progressor_vs_controller_pepstim_up,FTHL7
progressor_vs_controller_pepstim_up,prim
progressor_vs_controller_pepstim_up,PLEKHF2
progressor_vs_controller_pepstim_up,AKAP13
progressor_vs_controller_pepstim_up,TPP1
progressor_vs_controller_pepstim_up,UBAC2
progressor_vs_controller_pepstim_up,SH3BP2
progressor_vs_controller_pepstim_up,SIDT2
progressor_vs_controller_pepstim_up,USP36
progressor_vs_controller_pepstim_up,LAT2
progressor_vs_controller_pepstim_up,CDKN1A
progressor_vs_controller_pepstim_up,PZP
progressor_vs_controller_pepstim_up,TRIB2
progressor_vs_controller_pepstim_up,LOC390557
progressor_vs_controller_pepstim_up,TLR6
progressor_vs_controller_pepstim_up,PSAP
progressor_vs_controller_pepstim_up,GLS
progressor_vs_controller_pepstim_up,ZNF629
progressor_vs_controller_pepstim_up,CASP8
progressor_vs_controller_pepstim_up,EGR1
progressor_vs_controller_pepstim_up,APP
progressor_vs_controller_pepstim_up,PDLIM5
progressor_vs_controller_pepstim_up,WTAP
progressor_vs_controller_pepstim_up,THRA
progressor_vs_controller_pepstim_up,NBPF10
progressor_vs_controller_pepstim_up,LRRC37B
progressor_vs_controller_pepstim_up,DPEP2
progressor_vs_controller_pepstim_up,DTX3L
progressor_vs_controller_pepstim_up,USF2
progressor_vs_controller_pepstim_up,FCGBP
progressor_vs_controller_pepstim_up,CD274
progressor_vs_controller_pepstim_up,C1orf162
progressor_vs_controller_pepstim_up,CHD9
progressor_vs_controller_pepstim_up,FGF9
progressor_vs_controller_pepstim_up,APOL2
progressor_vs_controller_pepstim_up,PIK3AP1
progressor_vs_controller_pepstim_up,LOC202134
progressor_vs_controller_pepstim_up,LOC727909
progressor_vs_controller_pepstim_up,AMY2B
progressor_vs_controller_pepstim_up,SKI
progressor_vs_controller_pepstim_up,DHX32
progressor_vs_controller_pepstim_up,KBTBD11
progressor_vs_controller_pepstim_up,MGC39372
progressor_vs_controller_pepstim_up,CD83
controller_DEG_pepstim_up,GINS2
controller_DEG_pepstim_up,PTTG3P
controller_DEG_pepstim_up,CENPF
controller_DEG_pepstim_up,SNORD43
controller_DEG_pepstim_up,PSMA5
controller_DEG_pepstim_up,NUSAP1
controller_DEG_pepstim_up,FAM54A
controller_DEG_pepstim_up,MND1
controller_DEG_pepstim_up,FABP5
controller_DEG_pepstim_up,CCNA2
controller_DEG_pepstim_up,LOC728564
controller_DEG_pepstim_up,SLBP
controller_DEG_pepstim_up,CCDC34
controller_DEG_pepstim_up,LOC644745
controller_DEG_pepstim_up,CDCA5
controller_DEG_pepstim_up,FABP5
controller_DEG_pepstim_up,ENY2
controller_DEG_pepstim_up,CCNB2
controller_DEG_pepstim_up,HMGB2
controller_DEG_pepstim_up,FABP5L2
controller_DEG_pepstim_up,CENPE
controller_DEG_pepstim_up,DIAPH3
controller_DEG_pepstim_up,DLGAP5
controller_DEG_pepstim_up,DIAPH3
controller_DEG_pepstim_up,NCAPH
controller_DEG_pepstim_up,MCM3
controller_DEG_pepstim_up,RAN
controller_DEG_pepstim_up,TOP2A
controller_DEG_pepstim_up,RPA3
controller_DEG_pepstim_up,CHEK1
controller_DEG_pepstim_up,MCM2
controller_DEG_pepstim_up,RRM1
controller_DEG_pepstim_up,PPA1
controller_DEG_pepstim_up,C6orf173
controller_DEG_pepstim_up,C12orf48
controller_DEG_pepstim_up,GSTO1
controller_DEG_pepstim_up,KIAA0101
controller_DEG_pepstim_up,STMN1
controller_DEG_pepstim_up,LOC440063
controller_DEG_pepstim_up,FANCG
controller_DEG_pepstim_up,COX5A
controller_DEG_pepstim_up,BUB1B
controller_DEG_pepstim_up,C6orf153
controller_DEG_pepstim_up,RBBP8
controller_DEG_pepstim_up,RRM2
controller_DEG_pepstim_up,HSPD1
controller_DEG_pepstim_up,MCM4
controller_DEG_pepstim_up,TUBA3D
controller_DEG_pepstim_up,POLA2
controller_DEG_pepstim_up,PSMG1
controller_DEG_pepstim_up,WDR51A
controller_DEG_pepstim_up,YWHAH
controller_DEG_pepstim_up,SNORA61
controller_DEG_pepstim_up,WDR12
controller_DEG_pepstim_up,PCNA
