UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
79	0
235	128
11	14
13	6
4	6
0	4
25	21
4	39
0	19
44	630
6	12
113	25
15	108
0	108
0	1
0	1
22	0
124	0
38	243
0	243
2146	3559
1	3565
0	3565
0	0
0	0
1	5
3	3
0	1
4	33
0	33
11	11
2	10
0	1
14	0
1	13
0	13
6	14
13273	1712
25	86
0	71
2	2
0	2
19	12
14	12
1	6
15	928
1	503
89	58
33	70
0	54
7	4
2	3
0	1
0	1
0	10
0	18
0	12
6	900
0	375
68	58
2	39
0	23
0	5
0	2
0	2
4	14
2	7
0	2
2	17
0	28
0	28
0	14
0	6
0	5
9	1329
0	3
1	33
1	8
3	15
0	15
11	0
0	8
0	8
1	5
33	1172
0	962
0	137
0	114
0	5
0	5
1	0
7	13
0	12
0	10
0	5
0	3
0	12
0	35
3	35
1	32
1	3
0	1
1	187
0	187
0	5
0	0
0	10
0	7
28	0
102	0
121	0
98	3
13	37
0	28
567	4
119	137
3712	145
22	0
14	0
41	0
127	0
180	0
207	0
1	3
1	3
7	19
0	19
6	10
0	10
4	0
14	71
0	71
0	0
0	0
43	82
0	82
0	0
0	0
0	14
0	0
0	0
0	0
0	0
0	0
0	5
0	9
0	6
0	1
0	0
0	0
1	6
3	3
0	1
2	10
0	11
0	1
0	10
65	149
0	0
0	0
1	0
0	0
0	0
6	0
0	2
0	2
32	2
5	3
24	0
24	0
0	1
0	1
1	0
7	9
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	1
0	0
1	0
0	0
0	0
4	0
0	1
0	0
0	0
1	43
0	0
0	39
0	83
0	83
8	0
0	0
0	0
0	0
0	15
0	15
0	15
0	2
1	0
1	0
0	0
0	0
0	0
0	218
0	165
0	73
17	3
3	73
3	25
0	73
0	0
0	0
0	0
0	0
1	1
0	8
0	116
7	119
0	118
0	7
0	9
0	0
0	0
0	0
0	0
0	0
0	0
2	4
37	487
46	713
1	385
0	1
1	3
0	3
6	92
26	92
0	0
0	0
0	4
0	4
0	0
1	2
0	1
0	1
0	0
0	1
0	55
0	0
24	400
5	53
0	349
1	346
0	51
0	318
0	0
0	0
1	0
3	106
0	75
0	75
0	65
0	75
2	7
4	11
0	6
0	3
0	0
0	3
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	126
1	10
0	3
0	126
0	0
0	0
0	1
0	0
0	0
115	86
1	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
14	8
0	198
0	198
0	0
3	130
0	123
1	0
0	0
0	0
