gs_name,gene_symbol
Airway_TRM,CDK6
Airway_TRM,GTPBP2
Airway_TRM,CDH1
Airway_TRM,BBC3
Airway_TRM,CCNG1
Airway_TRM,BAX
Airway_TRM,RHBDD1
Airway_TRM,GBP6
Airway_TRM,MARS1
Airway_TRM,KCNA3
Airway_TRM,VMP1
Airway_TRM,ZNF638
Airway_TRM,HSPA9
Airway_TRM,PFKP
Airway_TRM,CEBPG
Airway_TRM,PRMT7
Airway_TRM,TBC1D17
Airway_TRM,SARS1
Airway_TRM,AARS1
Airway_TRM,CISH
Airway_TRM,ETFBKMT
Airway_TRM,SHMT2
Airway_TRM,NDRG1
Airway_TRM,ASNS
Airway_TRM,YARS1
Airway_TRM,GPRIN3
Airway_TRM,SLC1A4
Airway_TRM,TRIB3
Airway_TRM,RCC2
Airway_TRM,GPAA1
Airway_TRM,PHF1
Airway_TRM,FLCN
Airway_TRM,PRKD3
Airway_TRM,BCL2
Airway_TRM,PLP2
Airway_TRM,GBP6
Airway_TRM,KCNK5
Airway_TRM,MYC
Airway_TRM,KHNYN
Airway_TRM,CARS1
Airway_TRM,IFITM1
Airway_TRM,MACO1
Airway_TRM,ALDH18A1
Airway_TRM,DDIT3
Airway_TRM,TXNIP
Airway_TRM,MTHFD2
Airway_TRM,CYB5R1
Airway_TRM,PIM2
Airway_TRM,LRATD2
Airway_TRM,L1CAM
Airway_TRM,EPRS1
Airway_TRM,COMTD1
Airway_TRM,LGALS3
Airway_TRM,TARS1
Airway_TRM,PKMYT1
Airway_TRM,SLC7A5
Spleen_TCM,TSPAN33
Spleen_TCM,SLAMF7
Spleen_TCM,OTULINL
Spleen_TCM,AP1G2
Spleen_TCM,TYK2
Spleen_TCM,GATM
Spleen_TCM,LMO2
Spleen_TCM,TNFSF14
Spleen_TCM,IL16
Spleen_TCM,MRTFA
Spleen_TCM,ICAM2
Spleen_TCM,THTPA
Spleen_TCM,MARCHF1
Spleen_TCM,TNFAIP8L2
Spleen_TCM,HLA-DQB1
Spleen_TCM,SLC12A9
Spleen_TCM,SH2D3C
Spleen_TCM,NAV1
Spleen_TCM,RNASE6
Spleen_TCM,TLR12P
Spleen_TCM,NRROS
Spleen_TCM,HSP90AB1
Spleen_TCM,GPR15
Spleen_TCM,IRF9
Spleen_TCM,CD48
Spleen_TCM,CD4
Spleen_TCM,IFI16
Spleen_TCM,TRPM2
Spleen_TCM,IL6R
Spleen_TCM,HLA-DOB
Spleen_TCM,ADAM23
Spleen_TCM,CCM2
Spleen_TCM,CYRIA
Spleen_TCM,IL10RA
Spleen_TCM,PHF11
Spleen_TCM,JUN
Spleen_TCM,HMGA1
Spleen_TCM,TBXA2R
Spleen_TCM,CD7
Spleen_TCM,IDH2
Spleen_TCM,IFIT1
Spleen_TCM,CA1
Spleen_TCM,CNP
Spleen_TCM,PPT1
Spleen_TCM,CADM1
Spleen_TCM,ECE1
Spleen_TCM,NAPSA
Spleen_TCM,CEP85
Parenchyma_TRM,HAUS2
Parenchyma_TRM,STK17B
