gs_name,gene_symbol
TRM_biased,1600002K03Rik
TRM_biased,2810001G20Rik
TRM_biased,3830406C13Rik
TRM_biased,4930486L24Rik
TRM_biased,Abcb9
TRM_biased,Acads
TRM_biased,Actn2
TRM_biased,Ak3
TRM_biased,Ankra2
TRM_biased,Arl5c
TRM_biased,Armc3
TRM_biased,Bloc1s1
TRM_biased,Borcs8
TRM_biased,Btg1
TRM_biased,Casp1
TRM_biased,Casp4
TRM_biased,Ccl4
TRM_biased,Ccl5
TRM_biased,Ccnd2
TRM_biased,Ccr2
TRM_biased,Cd27
TRM_biased,Cd37
TRM_biased,Cd3g
TRM_biased,Cd53
TRM_biased,Cd55
TRM_biased,Cd7
TRM_biased,Cd79b
TRM_biased,Cd86
TRM_biased,Cd96
TRM_biased,Cited2
TRM_biased,Crot
TRM_biased,Ctso
TRM_biased,Ctss
TRM_biased,Cxcr6
TRM_biased,Dap
TRM_biased,Dhx58
TRM_biased,Ebpl
TRM_biased,Eva1b
TRM_biased,Evi2a
TRM_biased,Evl
TRM_biased,F2rl2
TRM_biased,Fam189b
TRM_biased,Fbxo6
TRM_biased,Gbp2
TRM_biased,Gimap3
TRM_biased,Glmp
TRM_biased,Gm11707
TRM_biased,Gm12840
TRM_biased,Gm13012
TRM_biased,Gm19705
TRM_biased,Gm20069
TRM_biased,Gm20186
TRM_biased,Gm26740
TRM_biased,Gm4208
TRM_biased,Gm5547
TRM_biased,Gm8369
TRM_biased,Grap
TRM_biased,Gsn
TRM_biased,Gtf2i
TRM_biased,H2-DMa
TRM_biased,H2-T23
TRM_biased,Hcst
TRM_biased,Hopx
TRM_biased,Hopxos
TRM_biased,Hvcn1
TRM_biased,Ifi203
TRM_biased,Ifi206
TRM_biased,Ifi209
TRM_biased,Ifi213
TRM_biased,Ifi214
TRM_biased,Ifi27l2a
TRM_biased,Ifit1
TRM_biased,Ifit1bl1
TRM_biased,Ifit3
TRM_biased,Ifit3b
TRM_biased,Inpp1
TRM_biased,Irf7
TRM_biased,Isg15
TRM_biased,Isg20
TRM_biased,Jaml
TRM_biased,Kdm5b
TRM_biased,Klf3
TRM_biased,Klk8
TRM_biased,Klrd1
TRM_biased,Lamb3
TRM_biased,Lcn4
TRM_biased,Ltb
TRM_biased,Mgst2
TRM_biased,Mxd4
TRM_biased,Ncf1
TRM_biased,Nmb
TRM_biased,Npc2
TRM_biased,Nsg2
TRM_biased,Nudt7
TRM_biased,Oas1a
TRM_biased,Paip2
TRM_biased,Pbxip1
TRM_biased,Pdcd4
TRM_biased,Pdrg1
TRM_biased,Pfkm
TRM_biased,Pgs1
TRM_biased,Phf11c
TRM_biased,Pik3ip1
TRM_biased,Pkp3
TRM_biased,Pkp4
TRM_biased,Plac8
TRM_biased,Pld3
TRM_biased,Pold4
TRM_biased,Pqlc3
TRM_biased,Prr13
TRM_biased,Pydc3
TRM_biased,Rab19
TRM_biased,Rapgef4
TRM_biased,Rgs10
TRM_biased,Rnf114
TRM_biased,Rnf6
TRM_biased,Rtp4
TRM_biased,Rusc1
TRM_biased,Rxra
TRM_biased,S100a13
TRM_biased,Samhd1
TRM_biased,Saraf
TRM_biased,Sdcbp2
TRM_biased,Sh3bgrl
TRM_biased,Slc17a9
TRM_biased,Slfn1
TRM_biased,Smim14
TRM_biased,Smpdl3a
TRM_biased,Snx20
TRM_biased,Sp140
TRM_biased,Surf1
TRM_biased,Tcp11l2
TRM_biased,Tmem71
TRM_biased,Tprgl
TRM_biased,Traf3ip3
TRM_biased,Trim12a
TRM_biased,Trim12c
TRM_biased,Trpv2
TRM_biased,Twf2
TRM_biased,Txnip
TRM_biased,Vsir
TRM_biased,Xaf1
TRM_biased,Xpa
TRM_biased,Zbp1
TRM_biased,Zfp945
TE_biased,1500009L16Rik
TE_biased,1700025G04Rik
TE_biased,1810014B01Rik
TE_biased,2610020C07Rik
TE_biased,3110082I17Rik
TE_biased,4930503L19Rik
TE_biased,4930524J08Rik
TE_biased,4930579G24Rik
TE_biased,5031439G07Rik
TE_biased,A430005L14Rik
TE_biased,Aaas
TE_biased,Aars
TE_biased,Acaca
TE_biased,Actn4
TE_biased,Adat2
TE_biased,Adcy3
TE_biased,Adgrl1
TE_biased,Adk
TE_biased,Agfg2
TE_biased,Akap11
TE_biased,Akirin2
TE_biased,Akt1
TE_biased,Alad
TE_biased,Aldh2
TE_biased,Alg13
TE_biased,Alg8
TE_biased,Alms1
TE_biased,Alyref
TE_biased,Ankle1
TE_biased,Anln
TE_biased,Anp32b
TE_biased,Anp32e
TE_biased,Apex1
TE_biased,Apip
TE_biased,Aplf
TE_biased,Apoo
TE_biased,Arhgap11a
TE_biased,Arhgap19
TE_biased,Arhgef39
TE_biased,Arid1b
TE_biased,Arl6
TE_biased,Arl6ip1
TE_biased,Arl6ip6
TE_biased,Asf1a
TE_biased,Asf1b
TE_biased,Asns
TE_biased,Aspm
TE_biased,Asxl1
TE_biased,Atad2
TE_biased,Atad5
TE_biased,Atat1
TE_biased,Atl2
TE_biased,Atp11a
TE_biased,Atp11c
TE_biased,Aunip
TE_biased,Aurka
TE_biased,Aurkb
TE_biased,Bag2
TE_biased,Banf1
TE_biased,Bard1
TE_biased,Baz1b
TE_biased,BC030867
TE_biased,BC052040
TE_biased,BC055324
TE_biased,Bcat1
TE_biased,Bclaf3
TE_biased,Bex3
TE_biased,Birc5
TE_biased,Blm
TE_biased,Bola1
TE_biased,Bora
TE_biased,Brca1
TE_biased,Brca2
TE_biased,Brd8
TE_biased,Brip1
TE_biased,Brip1os
TE_biased,Brpf1
TE_biased,Bub1
TE_biased,Bub1b
TE_biased,Bub3
TE_biased,C1qbp
TE_biased,C2cd2l
TE_biased,C330007P06Rik
TE_biased,C330027C09Rik
TE_biased,Cad
TE_biased,Calm2
TE_biased,Camkk2
TE_biased,Camta1
TE_biased,Carm1
TE_biased,Carmil2
TE_biased,Cars
TE_biased,Casp8ap2
TE_biased,Cbfb
TE_biased,Cbx1
TE_biased,Cbx3
TE_biased,Cbx5
TE_biased,Ccdc15
TE_biased,Ccdc166
TE_biased,Ccdc18
TE_biased,Ccdc34
TE_biased,Ccdc51
TE_biased,Ccdc77
TE_biased,Ccdc82
TE_biased,Cchcr1
TE_biased,Ccna2
TE_biased,Ccnb1
TE_biased,Ccne1
TE_biased,Ccne2
TE_biased,Ccnf
TE_biased,Ccng2
TE_biased,Ccp110
TE_biased,Ccsap
TE_biased,Cdan1
TE_biased,Cdc20
TE_biased,Cdc25a
TE_biased,Cdc25b
TE_biased,Cdc25c
TE_biased,Cdc45
TE_biased,Cdc6
TE_biased,Cdc7
TE_biased,Cdca2
TE_biased,Cdca3
TE_biased,Cdca4
TE_biased,Cdca5
TE_biased,Cdca7l
TE_biased,Cdca8
TE_biased,Cdk1
TE_biased,Cdk2
TE_biased,Cdk2ap1
TE_biased,Cdk4
TE_biased,Cdkn1a
TE_biased,Cdkn2aipnl
TE_biased,Cdkn2c
TE_biased,Cdkn2d
TE_biased,Cdkn3
TE_biased,Cdt1
TE_biased,Cebpg
TE_biased,Cenpc1
TE_biased,Cenpe
TE_biased,Cenpf
TE_biased,Cenph
TE_biased,Cenpi
TE_biased,Cenpk
TE_biased,Cenpl
TE_biased,Cenpm
TE_biased,Cenpn
TE_biased,Cenpo
TE_biased,Cenpp
TE_biased,Cenps
TE_biased,Cenpt
TE_biased,Cenpu
TE_biased,Cenpw
TE_biased,Cep128
TE_biased,Cep135
TE_biased,Cep152
TE_biased,Cep295
TE_biased,Cep55
TE_biased,Cep57
TE_biased,Cep57l1
TE_biased,Cep72
TE_biased,Cep76
TE_biased,Cep78
TE_biased,Cep83
TE_biased,Cercam
TE_biased,Chaf1a
TE_biased,Chaf1b
TE_biased,Chchd6
TE_biased,Chd3os
TE_biased,Chek1
TE_biased,Chek2
TE_biased,Chtf18
TE_biased,Cinp
TE_biased,Cisd1
TE_biased,Cit
TE_biased,Ckap2
TE_biased,Ckap2l
TE_biased,Ckap5
TE_biased,Cks1b
TE_biased,Cks1brt
TE_biased,Cks2
TE_biased,Clasp1
TE_biased,Clasp2
TE_biased,Clspn
TE_biased,Cluh
TE_biased,Cmc2
TE_biased,Cmss1
TE_biased,Cmtm4
TE_biased,Cnih4
TE_biased,Cnot9
TE_biased,Cntrob
TE_biased,Cops3
TE_biased,Coq7
TE_biased,Cpd
TE_biased,Cramp1l
TE_biased,Crip2
TE_biased,Cse1l
TE_biased,Cspp1
TE_biased,Csrp1
TE_biased,Ctc1
TE_biased,Ctcf
TE_biased,Ctdspl2
TE_biased,Ctps
TE_biased,Cul3
TE_biased,Cwf19l1
TE_biased,Cxcl10
TE_biased,Cxcr4
TE_biased,D030056L22Rik
TE_biased,Dars2
TE_biased,Dbf4
TE_biased,Dcaf1
TE_biased,Dcaf15
TE_biased,Dck
TE_biased,Dclre1b
TE_biased,Dcp1a
TE_biased,Dctpp1
TE_biased,Ddah2
TE_biased,Ddias
TE_biased,Ddx1
TE_biased,Ddx11
TE_biased,Ddx20
TE_biased,Ddx27
TE_biased,Ddx56
TE_biased,Dek
TE_biased,Dennd5a
TE_biased,Depdc1a
TE_biased,Depdc1b
TE_biased,Dgcr8
TE_biased,Dhfr
TE_biased,Dhodh
TE_biased,Dhrs13
TE_biased,Diaph2
TE_biased,Diaph3
TE_biased,Dis3
TE_biased,Dlgap5
TE_biased,Dna2
TE_biased,Dnaaf2
TE_biased,Dnajc21
TE_biased,Dnajc27
TE_biased,Dnajc9
TE_biased,Dnmt1
TE_biased,Dnph1
TE_biased,Donson
TE_biased,Dpagt1
TE_biased,Dph6
TE_biased,Dpy30
TE_biased,Dpysl2
TE_biased,Dscc1
TE_biased,Dsn1
TE_biased,Dtl
TE_biased,Dtnb
TE_biased,Dtnbp1
TE_biased,Dtymk
TE_biased,Dusp14
TE_biased,Dut
TE_biased,Dxo
TE_biased,Dynll2
TE_biased,E2f1
TE_biased,E2f2
TE_biased,E2f3
TE_biased,E2f5
TE_biased,E2f6
TE_biased,E2f7
TE_biased,E2f8
TE_biased,Ece2
TE_biased,Ect2
TE_biased,Eea1
TE_biased,Eefsec
TE_biased,Efcab11
TE_biased,Eftud2
TE_biased,Ehmt1
TE_biased,Eif1ad
TE_biased,Emc1
TE_biased,Emc8
TE_biased,Eme1
TE_biased,Eml3
TE_biased,Eml4
TE_biased,Emsy
TE_biased,Enkd1
TE_biased,Erc1
TE_biased,Ercc6l
TE_biased,Eri1
TE_biased,Eri2
TE_biased,Ero1l
TE_biased,Esco2
TE_biased,Espl1
TE_biased,Etaa1
TE_biased,Exo1
TE_biased,Exosc7
TE_biased,Exosc8
TE_biased,Ezh2
TE_biased,Faap100
