gs_name,gene_symbol
D5KLRG1lo_vs_Naive_up,CAV2
D5KLRG1lo_vs_Naive_up,COX5A
D5KLRG1lo_vs_Naive_up,SDHD
D5KLRG1lo_vs_Naive_up,HDDC2
D5KLRG1lo_vs_Naive_up,ADORA3
D5KLRG1lo_vs_Naive_up,HK2
D5KLRG1lo_vs_Naive_up,FASLG
D5KLRG1lo_vs_Naive_up,CCL3
D5KLRG1lo_vs_Naive_up,S100A4
D5KLRG1lo_vs_Naive_up,S100A3
D5KLRG1lo_vs_Naive_up,S100A5
D5KLRG1lo_vs_Naive_up,S100A6
D5KLRG1lo_vs_Naive_up,B9D1
D5KLRG1lo_vs_Naive_up,SNRNP27
D5KLRG1lo_vs_Naive_up,CALM1
D5KLRG1lo_vs_Naive_up,RAMP2
D5KLRG1lo_vs_Naive_up,UBE2C
D5KLRG1lo_vs_Naive_up,GSTT1
D5KLRG1lo_vs_Naive_up,RAPSN
D5KLRG1lo_vs_Naive_up,NDUFA11
D5KLRG1lo_vs_Naive_up,NDUFB2
D5KLRG1lo_vs_Naive_up,SNRPD1
D5KLRG1lo_vs_Naive_up,NAA20
D5KLRG1lo_vs_Naive_up,PLEKHA3
D5KLRG1lo_vs_Naive_up,PLA1A
D5KLRG1lo_vs_Naive_up,HMGN2
D5KLRG1lo_vs_Naive_up,STARD3NL
D5KLRG1lo_vs_Naive_up,SULT2B1
D5KLRG1lo_vs_Naive_up,SYCE2
D5KLRG1lo_vs_Naive_up,NKG7
D5KLRG1lo_vs_Naive_up,CSTB
D5KLRG1lo_vs_Naive_up,SPC25
D5KLRG1lo_vs_Naive_up,ASF1B
D5KLRG1lo_vs_Naive_up,APOA2
D5KLRG1lo_vs_Naive_up,SH2D1A
D5KLRG1lo_vs_Naive_up,RANBP1
D5KLRG1lo_vs_Naive_up,PRG4
D5KLRG1lo_vs_Naive_up,ATP5MC1
D5KLRG1lo_vs_Naive_up,SNF8
D5KLRG1lo_vs_Naive_up,UPK1A
D5KLRG1lo_vs_Naive_up,CRIP1
D5KLRG1lo_vs_Naive_up,POLA1
D5KLRG1lo_vs_Naive_up,GMNN
D5KLRG1lo_vs_Naive_up,ARPP19
D5KLRG1lo_vs_Naive_up,SNRPB2
D5KLRG1lo_vs_Naive_up,C21ORF58
D5KLRG1lo_vs_Naive_up,BRMS1L
D5KLRG1lo_vs_Naive_up,TMEM167A
D5KLRG1lo_vs_Naive_up,RPA3
D5KLRG1lo_vs_Naive_up,COX6C
D5KLRG1lo_vs_Naive_up,SRP19
D5KLRG1lo_vs_Naive_up,CMC2
D5KLRG1lo_vs_Naive_up,ALDH1A3
D5KLRG1lo_vs_Naive_up,CD48
D5KLRG1lo_vs_Naive_up,ATP6V0E1
D5KLRG1lo_vs_Naive_up,MRPL32
D5KLRG1lo_vs_Naive_up,NCAPG
D5KLRG1lo_vs_Naive_up,NDUFA1
D5KLRG1lo_vs_Naive_up,MRPS18C
D5KLRG1lo_vs_Naive_up,BIRC5
D5KLRG1lo_vs_Naive_up,COX7C
D5KLRG1lo_vs_Naive_up,UCHL5
D5KLRG1lo_vs_Naive_up,ZCCHC10
D5KLRG1lo_vs_Naive_up,DERL2
D5KLRG1lo_vs_Naive_up,PCGF2
D5KLRG1lo_vs_Naive_up,DUSP14
D5KLRG1lo_vs_Naive_up,CSF2
D5KLRG1lo_vs_Naive_up,CCL4
D5KLRG1lo_vs_Naive_up,CD70
D5KLRG1lo_vs_Naive_up,PLAGL1
D5KLRG1lo_vs_Naive_up,PERP
D5KLRG1lo_vs_Naive_up,PTPRK
D5KLRG1lo_vs_Naive_up,CDK1
D5KLRG1lo_vs_Naive_up,MTFR2
D5KLRG1lo_vs_Naive_up,NDUFA12
D5KLRG1lo_vs_Naive_up,RFX4
D5KLRG1lo_vs_Naive_up,NPFFR1
D5KLRG1lo_vs_Naive_up,TBATA
D5KLRG1lo_vs_Naive_up,UQCR11
D5KLRG1lo_vs_Naive_up,TMBIM4
D5KLRG1lo_vs_Naive_up,SAR1B
D5KLRG1lo_vs_Naive_up,MED7
D5KLRG1lo_vs_Naive_up,PTTG1
D5KLRG1lo_vs_Naive_up,HORMAD2
D5KLRG1lo_vs_Naive_up,MRPS24
D5KLRG1lo_vs_Naive_up,SKA2
D5KLRG1lo_vs_Naive_up,ZNHIT3
D5KLRG1lo_vs_Naive_up,ID2
D5KLRG1lo_vs_Naive_up,RRM2
D5KLRG1lo_vs_Naive_up,BCAP29
D5KLRG1lo_vs_Naive_up,CCL1
D5KLRG1lo_vs_Naive_up,TMEM107
D5KLRG1lo_vs_Naive_up,FKBP3
D5KLRG1lo_vs_Naive_up,SLIRP
D5KLRG1lo_vs_Naive_up,EIF2S1
D5KLRG1lo_vs_Naive_up,GALNT16
D5KLRG1lo_vs_Naive_up,ERH
D5KLRG1lo_vs_Naive_up,GTPBP4
D5KLRG1lo_vs_Naive_up,FCF1
D5KLRG1lo_vs_Naive_up,ERG28
D5KLRG1lo_vs_Naive_up,ATP5MPL
D5KLRG1lo_vs_Naive_up,ASPN
D5KLRG1lo_vs_Naive_up,CENPP
D5KLRG1lo_vs_Naive_up,SERPINB9
D5KLRG1lo_vs_Naive_up,UQCRB
D5KLRG1lo_vs_Naive_up,CETN3
D5KLRG1lo_vs_Naive_up,TRIP13
D5KLRG1lo_vs_Naive_up,GLRX
D5KLRG1lo_vs_Naive_up,NDUFS6
D5KLRG1lo_vs_Naive_up,MRPL36
