gs_name,gene_symbol
TCM_vs_TEM-TRM,ZCWPW1
TCM_vs_TEM-TRM,MRTO4
TCM_vs_TEM-TRM,HLA-DOB
TCM_vs_TEM-TRM,GPATCH4
TCM_vs_TEM-TRM,ENTPD5
TCM_vs_TEM-TRM,RELT
TCM_vs_TEM-TRM,RPS5
TCM_vs_TEM-TRM,TUBB
TCM_vs_TEM-TRM,PRMT6
TCM_vs_TEM-TRM,IFT80
TCM_vs_TEM-TRM,RPL18A
TCM_vs_TEM-TRM,SLC5A10
TCM_vs_TEM-TRM,SYDE1
TCM_vs_TEM-TRM,IKBKE
TCM_vs_TEM-TRM,PIK3IP1
TCM_vs_TEM-TRM,RANBP10
TCM_vs_TEM-TRM,MYBBP1A
TCM_vs_TEM-TRM,RRP15
TCM_vs_TEM-TRM,SOCS3
TCM_vs_TEM-TRM,NOA1
TCM_vs_TEM-TRM,SYT6
TCM_vs_TEM-TRM,EIF3F
TCM_vs_TEM-TRM,IKBKB
TCM_vs_TEM-TRM,POU2AF1
TCM_vs_TEM-TRM,RPS20
TCM_vs_TEM-TRM,PES1
TCM_vs_TEM-TRM,NPM1
TCM_vs_TEM-TRM,GART
TCM_vs_TEM-TRM,UBA52
TCM_vs_TEM-TRM,ZNF296
TCM_vs_TEM-TRM,CCR7
TCM_vs_TEM-TRM,NOC2L
TCM_vs_TEM-TRM,C19ORF48
TCM_vs_TEM-TRM,GZMM
TCM_vs_TEM-TRM,RPL12
TCM_vs_TEM-TRM,GRAMD2B
TCM_vs_TEM-TRM,RNF144A
TCM_vs_TEM-TRM,KIF9
TCM_vs_TEM-TRM,EEF1G
TCM_vs_TEM-TRM,SNX4
TCM_vs_TEM-TRM,WDR75
TCM_vs_TEM-TRM,SLC11A2
TCM_vs_TEM-TRM,UTP15
TCM_vs_TEM-TRM,PRMT3
TCM_vs_TEM-TRM,FTSJ3
TCM_vs_TEM-TRM,CCT6A
TCM_vs_TEM-TRM,C16ORF71
TCM_vs_TEM-TRM,RPSA
TCM_vs_TEM-TRM,RNF157
TCM_vs_TEM-TRM,WDR36
TCM_vs_TEM-TRM,CD55
TCM_vs_TEM-TRM,KAT2A
TCM_vs_TEM-TRM,ABCE1
TCM_vs_TEM-TRM,SRM
TCM_vs_TEM-TRM,UTP14A
TCM_vs_TEM-TRM,KCNA2
TCM_vs_TEM-TRM,RPS2
TCM_vs_TEM-TRM,HCN3
TCM_vs_TEM-TRM,TNFSF8
TCM_vs_TEM-TRM,METTL2A
TCM_vs_TEM-TRM,FHIT
TCM_vs_TEM-TRM,SIDT1
TCM_vs_TEM-TRM,NSG2
TCM_vs_TEM-TRM,RPGRIP1
TCM_vs_TEM-TRM,BTLA
TCM_vs_TEM-TRM,RWDD3
TCM_vs_TEM-TRM,GPR183
TCM_vs_TEM-TRM,EHD3
TCM_vs_TEM-TRM,C12ORF66
TCM_vs_TEM-TRM,TBC1D1
TCM_vs_TEM-TRM,IL7R
TCM_vs_TEM-TRM,RNF138
TCM_vs_TEM-TRM,RPS6
TCM_vs_TEM-TRM,GRK6
TCM_vs_TEM-TRM,MRM1
TCM_vs_TEM-TRM,RPS8
TCM_vs_TEM-TRM,SH3BP5
TCM_vs_TEM-TRM,MBOAT1
TCM_vs_TEM-TRM,POLR3E
TCM_vs_TEM-TRM,PPP1R14B
TCM_vs_TEM-TRM,SFMBT2
TCM_vs_TEM-TRM,SLC26A11
TCM_vs_TEM-TRM,TP53
TCM_vs_TEM-TRM,DPH5
TCM_vs_TEM-TRM,C8ORF82
TCM_vs_TEM-TRM,SNHG7
TCM_vs_TEM-TRM,CNP
TCM_vs_TEM-TRM,KBTBD11
TCM_vs_TEM-TRM,DKC1
TCM_vs_TEM-TRM,PAIP2B
