gs_name,gene_symbol
TCM_vs_TEM-TRM,Zcwpw1
TCM_vs_TEM-TRM,Ighm
TCM_vs_TEM-TRM,Mrto4
TCM_vs_TEM-TRM,H2-Ob
TCM_vs_TEM-TRM,Gpatch4
TCM_vs_TEM-TRM,Entpd5
TCM_vs_TEM-TRM,Relt
TCM_vs_TEM-TRM,Rps5
TCM_vs_TEM-TRM,Dirc2
TCM_vs_TEM-TRM,Tubb5
TCM_vs_TEM-TRM,Prmt6
TCM_vs_TEM-TRM,Ift80
TCM_vs_TEM-TRM,Rpl18a
TCM_vs_TEM-TRM,Gm14085
TCM_vs_TEM-TRM,Slc5a10
TCM_vs_TEM-TRM,Syde1
TCM_vs_TEM-TRM,Daf2
TCM_vs_TEM-TRM,Ikbke
TCM_vs_TEM-TRM,Pik3ip1
TCM_vs_TEM-TRM,Ranbp10
TCM_vs_TEM-TRM,Mybbp1a
TCM_vs_TEM-TRM,Rrp15
TCM_vs_TEM-TRM,Socs3
TCM_vs_TEM-TRM,Noa1
TCM_vs_TEM-TRM,Syt6
TCM_vs_TEM-TRM,Eif3f
TCM_vs_TEM-TRM,Ikbkb
TCM_vs_TEM-TRM,Pou2af1
TCM_vs_TEM-TRM,Rps20
TCM_vs_TEM-TRM,Pes1
TCM_vs_TEM-TRM,Npm1
TCM_vs_TEM-TRM,Trim12a
TCM_vs_TEM-TRM,Gart
TCM_vs_TEM-TRM,Uba52
TCM_vs_TEM-TRM,Zfp296
TCM_vs_TEM-TRM,Ccr7
TCM_vs_TEM-TRM,Noc2l
TCM_vs_TEM-TRM,2410002F23Rik
TCM_vs_TEM-TRM,Gzmm
TCM_vs_TEM-TRM,Ccdc64
TCM_vs_TEM-TRM,Rpl12
TCM_vs_TEM-TRM,Heatr2
TCM_vs_TEM-TRM,Gramd3
TCM_vs_TEM-TRM,Rnf144a
TCM_vs_TEM-TRM,Kif9
TCM_vs_TEM-TRM,Eef1g
TCM_vs_TEM-TRM,Snx4
TCM_vs_TEM-TRM,Wdr75
TCM_vs_TEM-TRM,Slc11a2
TCM_vs_TEM-TRM,Utp15
TCM_vs_TEM-TRM,Prmt3
TCM_vs_TEM-TRM,C130036L24Rik
TCM_vs_TEM-TRM,Ftsj3
TCM_vs_TEM-TRM,Cct6a
TCM_vs_TEM-TRM,4930451G09Rik
TCM_vs_TEM-TRM,Rpsa
TCM_vs_TEM-TRM,Gm20324
TCM_vs_TEM-TRM,Rnf157
TCM_vs_TEM-TRM,F530104D19Rik
TCM_vs_TEM-TRM,Wdr36
TCM_vs_TEM-TRM,Cd55
TCM_vs_TEM-TRM,Kat2a
TCM_vs_TEM-TRM,Abce1
TCM_vs_TEM-TRM,Srm
TCM_vs_TEM-TRM,Utp14a
TCM_vs_TEM-TRM,Kcna2
TCM_vs_TEM-TRM,Rps2
TCM_vs_TEM-TRM,Hcn3
TCM_vs_TEM-TRM,Tnfsf8
TCM_vs_TEM-TRM,Mettl2
TCM_vs_TEM-TRM,Fhit
TCM_vs_TEM-TRM,Sidt1
TCM_vs_TEM-TRM,Nsg2
TCM_vs_TEM-TRM,Rpgrip1
TCM_vs_TEM-TRM,Btla
TCM_vs_TEM-TRM,Igkv14-100
TCM_vs_TEM-TRM,Rwdd3
TCM_vs_TEM-TRM,D19Bwg1357e
TCM_vs_TEM-TRM,Gpr183
TCM_vs_TEM-TRM,Tnfrsf26
TCM_vs_TEM-TRM,Ehd3
TCM_vs_TEM-TRM,BC048403
TCM_vs_TEM-TRM,Tbc1d1
TCM_vs_TEM-TRM,Il7r
TCM_vs_TEM-TRM,Rnf138
TCM_vs_TEM-TRM,AI506816
TCM_vs_TEM-TRM,Rps6
TCM_vs_TEM-TRM,Grk6
TCM_vs_TEM-TRM,Terc
TCM_vs_TEM-TRM,Mrm1
TCM_vs_TEM-TRM,Rps8
TCM_vs_TEM-TRM,Sh3bp5
TCM_vs_TEM-TRM,Mboat1
TCM_vs_TEM-TRM,A130040M12Rik
TCM_vs_TEM-TRM,Polr3e
TCM_vs_TEM-TRM,Gm20568
TCM_vs_TEM-TRM,Ms4a4c
TCM_vs_TEM-TRM,Ppp1r14b
TCM_vs_TEM-TRM,Sfmbt2
TCM_vs_TEM-TRM,Slc26a11
TCM_vs_TEM-TRM,Trp53
TCM_vs_TEM-TRM,Dph5
TCM_vs_TEM-TRM,C030006K11Rik
TCM_vs_TEM-TRM,Snhg7
TCM_vs_TEM-TRM,Cnp
TCM_vs_TEM-TRM,Kbtbd11
TCM_vs_TEM-TRM,Dkc1
TCM_vs_TEM-TRM,Ighv1-55
TCM_vs_TEM-TRM,Paip2b
TCM_vs_TEM-TRM,Rab3ip
TCM_vs_TEM-TRM,Igkv14-111
TCM_vs_TEM-TRM,Klhdc1
TCM_vs_TEM-TRM,Usp28
TCM_vs_TEM-TRM,Sell
TCM_vs_TEM-TRM,Tmem221
TCM_vs_TEM-TRM,Rpl29
TCM_vs_TEM-TRM,Hps1
TCM_vs_TEM-TRM,Rpl11
TCM_vs_TEM-TRM,Rpl18
TCM_vs_TEM-TRM,Tfap4
TCM_vs_TEM-TRM,Rpl6
TCM_vs_TEM-TRM,Dennd2d
TCM_vs_TEM-TRM,Milr1
TCM_vs_TEM-TRM,Rcl1
TCM_vs_TEM-TRM,Heatr3
TCM_vs_TEM-TRM,Pecam1
TCM_vs_TEM-TRM,Wdr12
TCM_vs_TEM-TRM,Rps12l2
TCM_vs_TEM-TRM,Rras2
TCM_vs_TEM-TRM,Eef1a1
TCM_vs_TEM-TRM,Fam169b
TCM_vs_TEM-TRM,Ipo4
TCM_vs_TEM-TRM,Actn1
TCM_vs_TEM-TRM,Rrp12
TCM_vs_TEM-TRM,Ccdc176
TCM_vs_TEM-TRM,Slc43a1
TCM_vs_TEM-TRM,Ctss
TCM_vs_TEM-TRM,Wbscr27
TCM_vs_TEM-TRM,Gm9320
TCM_vs_TEM-TRM,Cxcr5
TCM_vs_TEM-TRM,Tdrp
TCM_vs_TEM-TRM,Snora65
TCM_vs_TEM-TRM,Mak16
TCM_vs_TEM-TRM,Pdk1
TCM_vs_TEM-TRM,Gm12248
TCM_vs_TEM-TRM,Dtd1
TCM_vs_TEM-TRM,Rplp0
TCM_vs_TEM-TRM,Rpl37a
TCM_vs_TEM-TRM,Nufip1
TCM_vs_TEM-TRM,Shmt2
TCM_vs_TEM-TRM,Lpar5
TCM_vs_TEM-TRM,E130012A19Rik
TCM_vs_TEM-TRM,Rpl27
TCM_vs_TEM-TRM,Rapgef4
TCM_vs_TEM-TRM,Pwp2
TCM_vs_TEM-TRM,Fam46c
TCM_vs_TEM-TRM,Tlr1
TCM_vs_TEM-TRM,B630019K06Rik
TCM_vs_TEM-TRM,Yeats2
TCM_vs_TEM-TRM,Trmt61a
TCM_vs_TEM-TRM,Gnb2l1
TCM_vs_TEM-TRM,Aasdh
TCM_vs_TEM-TRM,Slc5a2
TCM_vs_TEM-TRM,Ascc1
TCM_vs_TEM-TRM,Armcx2
TCM_vs_TEM-TRM,Hsdl1
TCM_vs_TEM-TRM,1810034E14Rik
TCM_vs_TEM-TRM,Crtam
TCM_vs_TEM-TRM,Tcf7
TCM_vs_TEM-TRM,Gabrr2
TCM_vs_TEM-TRM,Igfals
TCM_vs_TEM-TRM,Rpl4
TCM_vs_TEM-TRM,Zhx2
TCM_vs_TEM-TRM,Aff3
TCM_vs_TEM-TRM,Mri1
TCM_vs_TEM-TRM,Btbd6
TCM_vs_TEM-TRM,Prps2
TCM_vs_TEM-TRM,Emb
TCM_vs_TEM-TRM,Paics
TCM_vs_TEM-TRM,Ddx21
TCM_vs_TEM-TRM,Grwd1
TCM_vs_TEM-TRM,Tha1
TCM_vs_TEM-TRM,Hdac10
TCM_vs_TEM-TRM,Ampd1
TCM_vs_TEM-TRM,Treml2
TCM_vs_TEM-TRM,Wnk3
TCM_vs_TEM-TRM,Mks1
TCM_vs_TEM-TRM,Clybl
TCM_vs_TEM-TRM,Gria3
TCM_vs_TEM-TRM,Rpf2
TCM_vs_TEM-TRM,Add1
TCM_vs_TEM-TRM,Wdr43
TCM_vs_TEM-TRM,Nop2
TCM_vs_TEM-TRM,Rpl10a
TCM_vs_TEM-TRM,Zscan12
TCM_vs_TEM-TRM,Nat10
TCM_vs_TEM-TRM,Srpk1
TCM_vs_TEM-TRM,B430306N03Rik
TCM_vs_TEM-TRM,Pprc1
TCM_vs_TEM-TRM,Msl3l2
TCM_vs_TEM-TRM,Mdn1
TCM_vs_TEM-TRM,Myc
TCM_vs_TEM-TRM,Gpr15
TCM_vs_TEM-TRM,Satb1
TCM_vs_TEM-TRM,Rps26
TCM_vs_TEM-TRM,Rabggta
TCM_vs_TEM-TRM,Gm4814
TCM_vs_TEM-TRM,Nle1
TEM_vs_TCM-TRM,Hid1
TEM_vs_TCM-TRM,Zfp12
TEM_vs_TCM-TRM,Nipal3
TEM_vs_TCM-TRM,Med12l
TEM_vs_TCM-TRM,Nfatc3
TEM_vs_TCM-TRM,Ppp4r2
TEM_vs_TCM-TRM,2010012O05Rik
TEM_vs_TCM-TRM,D1Ertd622e
TEM_vs_TCM-TRM,Slc2a3
TEM_vs_TCM-TRM,Capn2
TEM_vs_TCM-TRM,Fam131b
TEM_vs_TCM-TRM,Rab33b
TEM_vs_TCM-TRM,Rbl1
TEM_vs_TCM-TRM,Gm527
TEM_vs_TCM-TRM,Alcam
TEM_vs_TCM-TRM,Tagln
TEM_vs_TCM-TRM,Gypc
TEM_vs_TCM-TRM,Abca7
TEM_vs_TCM-TRM,Trak1
TEM_vs_TCM-TRM,Atp2a3
TEM_vs_TCM-TRM,Pi4ka
TEM_vs_TCM-TRM,Ret
TEM_vs_TCM-TRM,Cercam
TEM_vs_TCM-TRM,Tef
TEM_vs_TCM-TRM,Trpc1
TEM_vs_TCM-TRM,E2f2
TEM_vs_TCM-TRM,Fcrls
TEM_vs_TCM-TRM,Rnf216
TEM_vs_TCM-TRM,Smap1
TEM_vs_TCM-TRM,Bnip3l
TEM_vs_TCM-TRM,Arhgap31
TEM_vs_TCM-TRM,Prkab1
TEM_vs_TCM-TRM,Dcp1b
TEM_vs_TCM-TRM,Dock5
TEM_vs_TCM-TRM,Slc20a1
TEM_vs_TCM-TRM,Tbc1d10b
TEM_vs_TCM-TRM,Gm11538
TEM_vs_TCM-TRM,Ifitm10
TEM_vs_TCM-TRM,Cdhr1
TEM_vs_TCM-TRM,Ccl9
TEM_vs_TCM-TRM,Sptlc2
TEM_vs_TCM-TRM,Piezo1
TEM_vs_TCM-TRM,Nfic
TEM_vs_TCM-TRM,Gm19288
TEM_vs_TCM-TRM,Gpx8
TEM_vs_TCM-TRM,Spen
TEM_vs_TCM-TRM,Cd48
TEM_vs_TCM-TRM,Clcn4-2
TEM_vs_TCM-TRM,Chfr
TEM_vs_TCM-TRM,Gna15
TEM_vs_TCM-TRM,Polr2a
TEM_vs_TCM-TRM,Rap1gap2
TEM_vs_TCM-TRM,Fam65a
TEM_vs_TCM-TRM,Sun1
TEM_vs_TCM-TRM,Bin1
TEM_vs_TCM-TRM,Fam219a
TEM_vs_TCM-TRM,Rbak
TEM_vs_TCM-TRM,Vamp4
TEM_vs_TCM-TRM,Slc4a7
TEM_vs_TCM-TRM,Lmbr1l
TEM_vs_TCM-TRM,Cyth4
TEM_vs_TCM-TRM,Klrc1
TEM_vs_TCM-TRM,Chst10
TEM_vs_TCM-TRM,Cdc20b
TEM_vs_TCM-TRM,St3gal1
TEM_vs_TCM-TRM,Ehbp1l1
TEM_vs_TCM-TRM,B230303O12Rik
TEM_vs_TCM-TRM,Wbp1l
TEM_vs_TCM-TRM,Elf4
TEM_vs_TCM-TRM,Ddx28
TEM_vs_TCM-TRM,Gm17546
TEM_vs_TCM-TRM,Tubb4a
TEM_vs_TCM-TRM,Racgap1
TEM_vs_TCM-TRM,Esm1
TEM_vs_TCM-TRM,Cdt1
TEM_vs_TCM-TRM,Rap1b
TEM_vs_TCM-TRM,Lmbrd1
TEM_vs_TCM-TRM,Arntl
TEM_vs_TCM-TRM,Atg4d
TEM_vs_TCM-TRM,Spn
TEM_vs_TCM-TRM,Akt3
TEM_vs_TCM-TRM,Tktl1
TEM_vs_TCM-TRM,Frmd5
TEM_vs_TCM-TRM,Zmiz1
TEM_vs_TCM-TRM,Stat6
TEM_vs_TCM-TRM,Tmem194
TEM_vs_TCM-TRM,Rap2a
TEM_vs_TCM-TRM,Gm7902
TEM_vs_TCM-TRM,Klrc2
TEM_vs_TCM-TRM,Ccdc88c
TEM_vs_TCM-TRM,Setd1b
TEM_vs_TCM-TRM,Ppp2r5c
TEM_vs_TCM-TRM,Pth1r
TEM_vs_TCM-TRM,Klre1
TEM_vs_TCM-TRM,Polm
TEM_vs_TCM-TRM,Klrc3
TEM_vs_TCM-TRM,Smg5
TEM_vs_TCM-TRM,Cpne7
TEM_vs_TCM-TRM,Nhsl2
TEM_vs_TCM-TRM,Ccnc
TEM_vs_TCM-TRM,2810468N07Rik
TEM_vs_TCM-TRM,Ccpg1
TEM_vs_TCM-TRM,Kcnk5
TEM_vs_TCM-TRM,Kcnj8
TEM_vs_TCM-TRM,Far1
TEM_vs_TCM-TRM,Zeb2os
TEM_vs_TCM-TRM,Rgag4
TEM_vs_TCM-TRM,Fam126a
TEM_vs_TCM-TRM,Foxd2os
TEM_vs_TCM-TRM,E130309D14Rik
TEM_vs_TCM-TRM,Tas2r135
TEM_vs_TCM-TRM,Mmp25
TEM_vs_TCM-TRM,Ncald
TEM_vs_TCM-TRM,Klrg1
TEM_vs_TCM-TRM,A830009L08Rik
TEM_vs_TCM-TRM,Stk24
TEM_vs_TCM-TRM,S1pr5
TEM_vs_TCM-TRM,Tgfbrap1
TEM_vs_TCM-TRM,Cx3cr1
TEM_vs_TCM-TRM,Lrrfip1
TEM_vs_TCM-TRM,Gm14005
TEM_vs_TCM-TRM,Vps11
TEM_vs_TCM-TRM,Slc25a24
TEM_vs_TCM-TRM,Klrb1c
TEM_vs_TCM-TRM,Itgam
TEM_vs_TCM-TRM,Cep120
TEM_vs_TCM-TRM,Cic
TEM_vs_TCM-TRM,Syngr3
TEM_vs_TCM-TRM,F730043M19Rik
TEM_vs_TCM-TRM,Flii
TEM_vs_TCM-TRM,Vopp1
TEM_vs_TCM-TRM,Miat
TEM_vs_TCM-TRM,Zeb2
TEM_vs_TCM-TRM,Snx10
TEM_vs_TCM-TRM,Fbxo31
TEM_vs_TCM-TRM,Irgc1
TEM_vs_TCM-TRM,Tyk2
TEM_vs_TCM-TRM,Traf3ip1
TEM_vs_TCM-TRM,Runx1
TEM_vs_TCM-TRM,Meaf6
TEM_vs_TCM-TRM,Hus1b
TEM_vs_TCM-TRM,Wdr48
TEM_vs_TCM-TRM,Cdc42ep3
TEM_vs_TCM-TRM,Foxp4
TEM_vs_TCM-TRM,Irf2
TEM_vs_TCM-TRM,Ccdc93
TEM_vs_TCM-TRM,Stx11
TEM_vs_TCM-TRM,Ttc7
TEM_vs_TCM-TRM,Pcsk7
TEM_vs_TCM-TRM,Il18rap
TEM_vs_TCM-TRM,Fam160b1
TEM_vs_TCM-TRM,Tmem104
TRM_vs_TCM-TEM,9430020K01Rik
TRM_vs_TCM-TEM,Fcgbp
TRM_vs_TCM-TEM,Ugt2b34
TRM_vs_TCM-TEM,Ptprf
TRM_vs_TCM-TEM,Tmem191c
TRM_vs_TCM-TEM,Map2k1
TRM_vs_TCM-TEM,Slc26a3
TRM_vs_TCM-TEM,Cebpa
TRM_vs_TCM-TEM,Dll4
TRM_vs_TCM-TEM,Card10
TRM_vs_TCM-TEM,Tmem38b
TRM_vs_TCM-TEM,Cgnl1
TRM_vs_TCM-TEM,Prrt1
TRM_vs_TCM-TEM,Plch2
TRM_vs_TCM-TEM,Gm10667
TRM_vs_TCM-TEM,Pdia6
TRM_vs_TCM-TEM,Phldb1
TRM_vs_TCM-TEM,Ky
TRM_vs_TCM-TEM,Cmip
TRM_vs_TCM-TEM,Atp9a
TRM_vs_TCM-TEM,Mfn2
TRM_vs_TCM-TEM,2310022B05Rik
TRM_vs_TCM-TEM,Cacna2d1
TRM_vs_TCM-TEM,Ephb6
TRM_vs_TCM-TEM,Dgcr6
TRM_vs_TCM-TEM,Hilpda
TRM_vs_TCM-TEM,Plekhg6
TRM_vs_TCM-TEM,Oit1
TRM_vs_TCM-TEM,Rtkn
TRM_vs_TCM-TEM,Fam198b
TRM_vs_TCM-TEM,Ctnna1
TRM_vs_TCM-TEM,Eci2
TRM_vs_TCM-TEM,Sytl1
TRM_vs_TCM-TEM,Myo5b
TRM_vs_TCM-TEM,Zfp821
TRM_vs_TCM-TEM,Cdc42bpa
TRM_vs_TCM-TEM,Dnal1
TRM_vs_TCM-TEM,Fbp2
TRM_vs_TCM-TEM,Insig1
TRM_vs_TCM-TEM,Abcb1a
TRM_vs_TCM-TEM,Acoxl
TRM_vs_TCM-TEM,Scd2
TRM_vs_TCM-TEM,Shroom2
TRM_vs_TCM-TEM,Dock7
TRM_vs_TCM-TEM,Trerf1
TRM_vs_TCM-TEM,Khk
TRM_vs_TCM-TEM,Gzmc
TRM_vs_TCM-TEM,Rab25
TRM_vs_TCM-TEM,Cpne8
TRM_vs_TCM-TEM,Lipg
TRM_vs_TCM-TEM,Igfbp3
TRM_vs_TCM-TEM,Gzmb
TRM_vs_TCM-TEM,Slc3a2
TRM_vs_TCM-TEM,Yap1
TRM_vs_TCM-TEM,Slc38a10
TRM_vs_TCM-TEM,Cdca2
TRM_vs_TCM-TEM,Fam213b
TRM_vs_TCM-TEM,Gm20558
TRM_vs_TCM-TEM,Cyp2j6
TRM_vs_TCM-TEM,Arhgef16
TRM_vs_TCM-TEM,Phgr1
TRM_vs_TCM-TEM,Ggta1
TRM_vs_TCM-TEM,Utp14b
TRM_vs_TCM-TEM,Hnrnph1
TRM_vs_TCM-TEM,Creb3l3
TRM_vs_TCM-TEM,Adcy9
TRM_vs_TCM-TEM,Ptger3
TRM_vs_TCM-TEM,Arf3
TRM_vs_TCM-TEM,Grtp1
TRM_vs_TCM-TEM,Ap1m2
TRM_vs_TCM-TEM,St6galnac2
TRM_vs_TCM-TEM,Copg2
TRM_vs_TCM-TEM,Ckap4
TRM_vs_TCM-TEM,Nab2
TRM_vs_TCM-TEM,Wbp1
TRM_vs_TCM-TEM,Tnfsf11
TRM_vs_TCM-TEM,Ppp1r16b
TRM_vs_TCM-TEM,Cd7
TRM_vs_TCM-TEM,Etl4
TRM_vs_TCM-TEM,Stap2
TRM_vs_TCM-TEM,Rdh9
TRM_vs_TCM-TEM,Tnxb
TRM_vs_TCM-TEM,Fbxo30
TRM_vs_TCM-TEM,Xbp1
TRM_vs_TCM-TEM,Metrnl
TRM_vs_TCM-TEM,Parp16
TRM_vs_TCM-TEM,1700009P17Rik
TRM_vs_TCM-TEM,Gmds
TRM_vs_TCM-TEM,Tcea3
TRM_vs_TCM-TEM,Cyp51
