gs_name,gene_symbol
early_Resolver_vs_Chronic_up,Blmh
early_Resolver_vs_Chronic_up,Hspa2
early_Resolver_vs_Chronic_up,Ezh2
early_Resolver_vs_Chronic_up,Mmp9
early_Resolver_vs_Chronic_up,Cep192
early_Resolver_vs_Chronic_up,Mrm2
early_Resolver_vs_Chronic_up,Sntb2
early_Resolver_vs_Chronic_up,Abl1
early_Resolver_vs_Chronic_up,Dexi
early_Resolver_vs_Chronic_up,Tbp
early_Resolver_vs_Chronic_up,Pdss2
early_Resolver_vs_Chronic_up,Rad1
early_Resolver_vs_Chronic_up,Zfp692
early_Resolver_vs_Chronic_dn,Bcl2L11
early_Resolver_vs_Chronic_dn,Rala
early_Resolver_vs_Chronic_dn,Arf4
early_Resolver_vs_Chronic_dn,Nab1
early_Resolver_vs_Chronic_dn,Ifngr1
early_Resolver_vs_Chronic_dn,Hspa14
early_Resolver_vs_Chronic_dn,Snrpf
early_Resolver_vs_Chronic_dn,Ago4
early_Resolver_vs_Chronic_dn,Hars2
early_Resolver_vs_Chronic_dn,Mcm6
early_Resolver_vs_Chronic_dn,Rrm2
early_Resolver_vs_Chronic_dn,Ubap1
early_Resolver_vs_Chronic_dn,Psmd9
early_Resolver_vs_Chronic_dn,Gde1
early_Resolver_vs_Chronic_dn,Nup88
early_Resolver_vs_Chronic_dn,Ube2V2
early_Resolver_vs_Chronic_dn,Dnajc9
early_Resolver_vs_Chronic_dn,Nampt
early_Resolver_vs_Chronic_dn,Zfp451
early_Resolver_vs_Chronic_dn,Ints9
early_Resolver_vs_Chronic_dn,Uqcrc2
early_Resolver_vs_Chronic_dn,Nmd3
early_Resolver_vs_Chronic_dn,Rnf13
early_Resolver_vs_Chronic_dn,Rbbp8
early_Resolver_vs_Chronic_dn,Psmc3Ip
early_Resolver_vs_Chronic_dn,Rab33A
early_Resolver_vs_Chronic_dn,Sirt1
early_Resolver_vs_Chronic_dn,Mrpl48
early_Resolver_vs_Chronic_dn,Ankhd1
early_Resolver_vs_Chronic_dn,Rab33B
early_Resolver_vs_Chronic_dn,Ndufab1
