gs_name,gene_symbol
controller_vs_progressor_pepstim_up,Bub1B
controller_vs_progressor_pepstim_up,Nudt1
controller_vs_progressor_pepstim_up,Arhgap19
controller_vs_progressor_pepstim_up,Rpl13A
controller_vs_progressor_pepstim_up,Troap
controller_vs_progressor_pepstim_up,Lmnb1
controller_vs_progressor_pepstim_up,Ell2
controller_vs_progressor_pepstim_up,Diaph3
controller_vs_progressor_pepstim_up,Insrr
controller_vs_progressor_pepstim_up,Ubash3A
controller_vs_progressor_pepstim_up,Cd8A
controller_vs_progressor_pepstim_up,Cks1B
controller_vs_progressor_pepstim_up,Shmt1
controller_vs_progressor_pepstim_up,G3Bp2
controller_vs_progressor_pepstim_up,Acyp1
controller_vs_progressor_pepstim_up,Cks2
controller_vs_progressor_pepstim_up,Aspm
controller_vs_progressor_pepstim_up,Cd8A
controller_vs_progressor_pepstim_up,Rad51
controller_vs_progressor_pepstim_up,Ccnb2
controller_vs_progressor_pepstim_up,Coro1A
controller_vs_progressor_pepstim_up,Nusap1
controller_vs_progressor_pepstim_up,Sos1
controller_vs_progressor_pepstim_up,Rad51
controller_vs_progressor_pepstim_up,Fibp
controller_vs_progressor_pepstim_up,Prim1
controller_vs_progressor_pepstim_up,Brca1
controller_vs_progressor_pepstim_up,Tox
controller_vs_progressor_pepstim_up,Spc25
controller_vs_progressor_pepstim_up,Invs
controller_vs_progressor_pepstim_up,Polr1D
controller_vs_progressor_pepstim_up,Rpa3
controller_vs_progressor_pepstim_up,Ssna1
controller_vs_progressor_pepstim_up,Hif3A
controller_vs_progressor_pepstim_up,Pccb
controller_vs_progressor_pepstim_up,Rpl10A
controller_vs_progressor_pepstim_up,Ccdc28B
controller_vs_progressor_pepstim_up,Diaph3
controller_vs_progressor_pepstim_up,Klrg1
controller_vs_progressor_pepstim_up,Mnd1
controller_vs_progressor_pepstim_up,Acyp1
controller_vs_progressor_pepstim_up,Dlgap5
controller_vs_progressor_pepstim_up,Rad51Ap1
progressor_vs_controller_pepstim_up,Spint2
progressor_vs_controller_pepstim_up,Dennd5A
progressor_vs_controller_pepstim_up,Lyn
progressor_vs_controller_pepstim_up,Ncf1
progressor_vs_controller_pepstim_up,Otud1
progressor_vs_controller_pepstim_up,App
progressor_vs_controller_pepstim_up,Timp2
progressor_vs_controller_pepstim_up,Usp6Nl
progressor_vs_controller_pepstim_up,Src
progressor_vs_controller_pepstim_up,Basp1
progressor_vs_controller_pepstim_up,Il7R
progressor_vs_controller_pepstim_up,Cd74
progressor_vs_controller_pepstim_up,Otud1
progressor_vs_controller_pepstim_up,Psmf1
progressor_vs_controller_pepstim_up,Nr4A3
progressor_vs_controller_pepstim_up,Ikzf2
progressor_vs_controller_pepstim_up,Cd44
progressor_vs_controller_pepstim_up,Gabbr1
progressor_vs_controller_pepstim_up,Aldh2
progressor_vs_controller_pepstim_up,Pik3Ip1
progressor_vs_controller_pepstim_up,Crim1
progressor_vs_controller_pepstim_up,4931406P16Rik
progressor_vs_controller_pepstim_up,Lat2
progressor_vs_controller_pepstim_up,Ascl2
progressor_vs_controller_pepstim_up,Tpm2
progressor_vs_controller_pepstim_up,Wtap
progressor_vs_controller_pepstim_up,H2-Aa
progressor_vs_controller_pepstim_up,Syne2
progressor_vs_controller_pepstim_up,Il7R
progressor_vs_controller_pepstim_up,Nme4
progressor_vs_controller_pepstim_up,Mxi1
progressor_vs_controller_pepstim_up,Plekhf2
progressor_vs_controller_pepstim_up,Akap13
progressor_vs_controller_pepstim_up,Tpp1
progressor_vs_controller_pepstim_up,Ubac2
progressor_vs_controller_pepstim_up,Sh3Bp2
progressor_vs_controller_pepstim_up,Sidt2
progressor_vs_controller_pepstim_up,Usp36
progressor_vs_controller_pepstim_up,Lat2
progressor_vs_controller_pepstim_up,Cdkn1A
progressor_vs_controller_pepstim_up,Trib2
progressor_vs_controller_pepstim_up,Tlr6
progressor_vs_controller_pepstim_up,Psap
progressor_vs_controller_pepstim_up,Gls
progressor_vs_controller_pepstim_up,Zfp629
progressor_vs_controller_pepstim_up,Casp8
progressor_vs_controller_pepstim_up,Egr1
progressor_vs_controller_pepstim_up,App
progressor_vs_controller_pepstim_up,Pdlim5
progressor_vs_controller_pepstim_up,Wtap
progressor_vs_controller_pepstim_up,Thra
progressor_vs_controller_pepstim_up,Dpep2
progressor_vs_controller_pepstim_up,Dtx3L
progressor_vs_controller_pepstim_up,Usf2
progressor_vs_controller_pepstim_up,Fcgbp
progressor_vs_controller_pepstim_up,Cd274
progressor_vs_controller_pepstim_up,I830077J02Rik
progressor_vs_controller_pepstim_up,Chd9
progressor_vs_controller_pepstim_up,Fgf9
progressor_vs_controller_pepstim_up,Apol8
progressor_vs_controller_pepstim_up,Pik3Ap1
progressor_vs_controller_pepstim_up,Amy1
progressor_vs_controller_pepstim_up,Ski
progressor_vs_controller_pepstim_up,Dhx32
progressor_vs_controller_pepstim_up,Kbtbd11
progressor_vs_controller_pepstim_up,Cd83
controller_DEG_pepstim_up,Gins2
controller_DEG_pepstim_up,Cenpf
controller_DEG_pepstim_up,Psma5
controller_DEG_pepstim_up,Nusap1
controller_DEG_pepstim_up,Mnd1
controller_DEG_pepstim_up,Fabp5
controller_DEG_pepstim_up,Ccna2
controller_DEG_pepstim_up,Slbp
controller_DEG_pepstim_up,Ccdc34
controller_DEG_pepstim_up,Cdca5
controller_DEG_pepstim_up,Fabp5
controller_DEG_pepstim_up,Eny2
controller_DEG_pepstim_up,Ccnb2
controller_DEG_pepstim_up,Hmgb2
controller_DEG_pepstim_up,Cenpe
controller_DEG_pepstim_up,Diaph3
controller_DEG_pepstim_up,Dlgap5
controller_DEG_pepstim_up,Diaph3
controller_DEG_pepstim_up,Ncaph
controller_DEG_pepstim_up,Mcm3
controller_DEG_pepstim_up,Ran
controller_DEG_pepstim_up,Top2A
controller_DEG_pepstim_up,Rpa3
controller_DEG_pepstim_up,Chek1
controller_DEG_pepstim_up,Mcm2
controller_DEG_pepstim_up,Rrm1
controller_DEG_pepstim_up,Ppa1
controller_DEG_pepstim_up,Gsto1
controller_DEG_pepstim_up,Stmn1
controller_DEG_pepstim_up,Fancg
controller_DEG_pepstim_up,Cox5A
controller_DEG_pepstim_up,Bub1B
controller_DEG_pepstim_up,Rbbp8
controller_DEG_pepstim_up,Rrm2
controller_DEG_pepstim_up,Hspd1
controller_DEG_pepstim_up,Mcm4
controller_DEG_pepstim_up,Pola2
controller_DEG_pepstim_up,Psmg1
controller_DEG_pepstim_up,Ywhah
controller_DEG_pepstim_up,Wdr12
controller_DEG_pepstim_up,Pcna
controller_DEG_pepstim_up,Hnrnpab
controller_DEG_pepstim_up,Cdc25A
controller_DEG_pepstim_up,Tyms
controller_DEG_pepstim_up,Itm2A
controller_DEG_pepstim_up,Cep55
controller_DEG_pepstim_up,Ska1
controller_DEG_pepstim_up,Ung
controller_DEG_pepstim_up,Pttg1
controller_DEG_pepstim_up,Ncapg
controller_DEG_pepstim_up,Rfc5
controller_DEG_pepstim_up,Cenpn
controller_DEG_pepstim_up,Snrpf
controller_DEG_pepstim_up,Txn1
controller_DEG_pepstim_up,Slc25A5
controller_DEG_pepstim_up,Cdk6
controller_DEG_pepstim_up,Dnajc9
controller_DEG_pepstim_up,Aurka
controller_DEG_pepstim_up,Aurka
controller_DEG_pepstim_up,Ggct
controller_DEG_pepstim_up,Aurkb
controller_DEG_pepstim_up,Racgap1
controller_DEG_pepstim_up,Tuba1B
controller_DEG_pepstim_up,Tfdp1
controller_DEG_pepstim_up,Nusap1
controller_DEG_pepstim_up,Hibch
controller_DEG_pepstim_up,Dut
controller_DEG_pepstim_up,Mcm6
controller_DEG_pepstim_up,Rps24
controller_DEG_pepstim_up,Cdc20
controller_DEG_pepstim_up,Rfc4
controller_DEG_pepstim_up,C1Qbp
controller_DEG_pepstim_up,Aspm
controller_DEG_pepstim_up,Sae1
controller_DEG_pepstim_up,Cdca7
controller_DEG_pepstim_up,Hnrnpab
controller_DEG_pepstim_up,Stambp
controller_DEG_pepstim_up,Timeless
controller_DEG_pepstim_up,Ckap2L
controller_DEG_pepstim_up,Cks2
controller_DEG_pepstim_up,Cdkn3
controller_DEG_pepstim_up,Hmgb2
controller_DEG_pepstim_up,Nme1
controller_DEG_pepstim_up,Aptx
controller_DEG_pepstim_up,Stard7
controller_DEG_pepstim_up,Hspd1
controller_DEG_pepstim_up,Sec11C
