gs_name,gene_symbol
Texint_up,C1orf21
Texint_up,ACSBG1
Texint_up,ACSS2
Texint_up,ADRB1
Texint_up,AHNAK
Texint_up,ALCAM
Texint_up,AP1S2
Texint_up,APBB1IP
Texint_up,APOBEC2
Texint_up,ARHGEF18
Texint_up,AS3MT
Texint_up,ATP2B1
Texint_up,BAIAP3
Texint_up,BCL2L11
Texint_up,BHLHE40
Texint_up,CAPN2
Texint_up,CA5B
Texint_up,CCDC88C
Texint_up,CCL5
Texint_up,CCR2
Texint_up,CD226
Texint_up,CDC25B
Texint_up,CHPT1
Texint_up,CMPK1
Texint_up,CTSD
Texint_up,CX3CR1
Texint_up,CYTH4
Texint_up,MACIR
Texint_up,DAPK2
Texint_up,DDX28
Texint_up,DENND5A
Texint_up,DNAJC15
Texint_up,DOCK5
Texint_up,DUSP5
Texint_up,EMP1
Texint_up,EMP3
Texint_up,ENDOD1
Texint_up,ENTPD1
Texint_up,F2R
Texint_up,F2RL2
Texint_up,F2RL3
Texint_up,FAM102B
Texint_up,FBXL2
Texint_up,FBXO31
Texint_up,FGL2
Texint_up,FKBP10
Texint_up,FLNA
Texint_up,FLNB
Texint_up,GALNT10
Texint_up,GLIPR2
Texint_up,GNA15
Texint_up,GNS
Texint_up,GOLM1
Texint_up,GPR68
Texint_up,GSAP
Texint_up,GTF2I
Texint_up,GZMA
Texint_up,HAVCR2
Texint_up,HID1
Texint_up,HOPX
Texint_up,HS3ST3B1
Texint_up,ID2
Texint_up,IFITM10
Texint_up,IFNGR1
Texint_up,IL12RB2
Texint_up,IL18R1
Texint_up,IL18RAP
Texint_up,IQGAP2
Texint_up,ITGAM
Texint_up,ITGAX
Texint_up,JUP
Texint_up,KCNAB2
Texint_up,KLF2
Texint_up,KLF3
Texint_up,KLRC1
Texint_up,KLRC2
Texint_up,KLRD1
Texint_up,KLRG1
Texint_up,KLRK1
Texint_up,L1CAM
Texint_up,LAIR1
Texint_up,LAMB3
Texint_up,LATS2
Texint_up,LFNG
Texint_up,LGALS1
Texint_up,LGALS3
Texint_up,LPIN1
Texint_up,LRRK1
Texint_up,LYST
Texint_up,MALT1
Texint_up,MATK
Texint_up,METRNL
Texint_up,MKNK2
Texint_up,MTPN
Texint_up,MYADM
Texint_up,N4BP1
Texint_up,NABP1
Texint_up,NDFIP2
Texint_up,NDNF
Texint_up,NDRG4
Texint_up,NFATC3
Texint_up,NFIC
Texint_up,NIPAL3
Texint_up,NPTN
Texint_up,NQO2
Texint_up,NR1D2
Texint_up,PALD1
Texint_up,PAQR4
Texint_up,PDE2A
Texint_up,PEA15
Texint_up,PHF13
Texint_up,PIK3R5
Texint_up,PLEK
Texint_up,PMAIP1
Texint_up,POGK
Texint_up,PPM1J
Texint_up,PRDM1
Texint_up,PRKD3
Texint_up,PRR5L
Texint_up,PTPN4
Texint_up,PXYLP1
Texint_up,PYCARD
Texint_up,RAB11FIP4
Texint_up,RACGAP1
Texint_up,RAP1B
Texint_up,RAP1GAP2
Texint_up,RAP2A
Texint_up,RARA
Texint_up,RASGRP2
Texint_up,REEP5
Texint_up,RELL1
Texint_up,ROM1
Texint_up,RPTOR
Texint_up,RTN4RL1
Texint_up,RUNX1
Texint_up,S100A10
Texint_up,S100A4
Texint_up,S1PR1
Texint_up,S1PR4
Texint_up,S1PR5
Texint_up,SBK1
Texint_up,SEMA4A
Texint_up,SEMA4F
Texint_up,SERPINI1
Texint_up,SGK1
Texint_up,SIKE1
Texint_up,SLAMF1
Texint_up,SLC25A24
Texint_up,SLC2A3
Texint_up,SMAD3
Texint_up,SMPDL3B
Texint_up,SNX10
Texint_up,SNX18
Texint_up,SPATA13
Texint_up,SPN
Texint_up,SPTAN1
Texint_up,STARD10
Texint_up,STX2
Texint_up,SUN1
Texint_up,SUOX
Texint_up,SYTL1
Texint_up,SYTL2
Texint_up,TAX1BP3
Texint_up,TBKBP1
Texint_up,TBX21
Texint_up,TEF
Texint_up,TIMP2
Texint_up,TM6SF1
Texint_up,TMEM37
Texint_up,TMEM65
Texint_up,TMEM71
Texint_up,TPPP3
Texint_up,TSPAN2
Texint_up,UGCG
Texint_up,VIM
Texint_up,ZEB2
Texint_up,ZYX
Texint_dn,ACTN1
Texint_dn,ADAP1
Texint_dn,AFP
Texint_dn,APEX1
Texint_dn,ASNS
Texint_dn,BPHL
Texint_dn,BTLA
Texint_dn,BZW2
Texint_dn,CCDC91
Texint_dn,CCDC92
Texint_dn,CD101
Texint_dn,CD160
Texint_dn,CD200
Texint_dn,CD69
Texint_dn,CD7
Texint_dn,CD9
Texint_dn,CMPK2
Texint_dn,CRTAM
Texint_dn,CTPS1
Texint_dn,CTSS
Texint_dn,CXCL10
Texint_dn,CXCR3
Texint_dn,CXCR5
Texint_dn,CYTH3
Texint_dn,DPP4
Texint_dn,DUSP6
Texint_dn,EGR1
Texint_dn,EMB
Texint_dn,ENPP2
Texint_dn,EPCAM
Texint_dn,FAM174B
Texint_dn,FCHSD2
Texint_dn,CEP43
Texint_dn,GAA
Texint_dn,GBP6
Texint_dn,GBP6
Texint_dn,GCNT1
Texint_dn,GNL3
Texint_dn,GPR18
Texint_dn,GPR183
Texint_dn,GRWD1
Texint_dn,HMGB3
Texint_dn,HOOK1
Texint_dn,IFI16
Texint_dn,IFI44
