gs_name,gene_symbol
DENV-TEMRA_vs_DENV-TEM_up,Nipsnap3A
DENV-TEMRA_vs_DENV-TEM_up,Pon2
DENV-TEMRA_vs_DENV-TEM_up,Slc25A17
DENV-TEMRA_vs_DENV-TEM_up,Stam
DENV-TEMRA_vs_DENV-TEM_up,Paip2
DENV-TEMRA_vs_DENV-TEM_up,Lrrc57
DENV-TEMRA_vs_DENV-TEM_up,B3Galnt2
DENV-TEMRA_vs_DENV-TEM_up,Cgrrf1
DENV-TEMRA_vs_DENV-TEM_up,Mbnl2
DENV-TEMRA_vs_DENV-TEM_up,Rfc1
DENV-TEMRA_vs_DENV-TEM_up,3110040N11Rik
DENV-TEMRA_vs_DENV-TEM_up,Zfp322A
DENV-TEMRA_vs_DENV-TEM_up,Ttc37
DENV-TEMRA_vs_DENV-TEM_up,Ccdc14
DENV-TEMRA_vs_DENV-TEM_up,Ctnnbip1
DENV-TEMRA_vs_DENV-TEM_up,Tmem116
DENV-TEMRA_vs_DENV-TEM_up,Prkacb
DENV-TEMRA_vs_DENV-TEM_up,Rngtt
DENV-TEMRA_vs_DENV-TEM_up,Cd52
DENV-TEMRA_vs_DENV-TEM_up,Ppil3
DENV-TEMRA_vs_DENV-TEM_up,Gpr174
DENV-TEMRA_vs_DENV-TEM_up,Kat2B
DENV-TEMRA_vs_DENV-TEM_up,Rbak
DENV-TEMRA_vs_DENV-TEM_up,Pde6D
DENV-TEMRA_vs_DENV-TEM_up,Ergic1
DENV-TEMRA_vs_DENV-TEM_up,Fh1
DENV-TEMRA_vs_DENV-TEM_up,Rap2A
DENV-TEMRA_vs_DENV-TEM_up,Mynn
DENV-TEMRA_vs_DENV-TEM_up,Mis18Bp1
DENV-TEMRA_vs_DENV-TEM_up,Unc45A
DENV-TEMRA_vs_DENV-TEM_up,Mtm1
DENV-TEMRA_vs_DENV-TEM_up,Pigk
DENV-TEMRA_vs_DENV-TEM_up,Efna4
DENV-TEMRA_vs_DENV-TEM_up,Polr3F
DENV-TEMRA_vs_DENV-TEM_up,Uba6
DENV-TEMRA_vs_DENV-TEM_up,Zbtb44
DENV-TEMRA_vs_DENV-TEM_up,Cyp2R1
DENV-TEMRA_vs_DENV-TEM_up,Inpp1
DENV-TEMRA_vs_DENV-TEM_up,Bora
DENV-TEMRA_vs_DENV-TEM_up,Ocel1
DENV-TEMRA_vs_DENV-TEM_up,Wdfy1
DENV-TEMRA_vs_DENV-TEM_up,Ndufb1-Ps
DENV-TEMRA_vs_DENV-TEM_up,Tmem218
DENV-TEMRA_vs_DENV-TEM_up,Zfp82
DENV-TEMRA_vs_DENV-TEM_up,Klf3
DENV-TEMRA_vs_DENV-TEM_up,Ai837181
DENV-TEMRA_vs_DENV-TEM_up,Mtmr2
DENV-TEMRA_vs_DENV-TEM_up,Nbas
DENV-TEMRA_vs_DENV-TEM_up,Frg1
DENV-TEMRA_vs_DENV-TEM_up,Acly
DENV-TEMRA_vs_DENV-TEM_up,Il2Rg
DENV-TEMRA_vs_DENV-TEM_up,Mrpl43
DENV-TEMRA_vs_DENV-TEM_up,Csnk2B
DENV-TEMRA_vs_DENV-TEM_up,Maz
DENV-TEMRA_vs_DENV-TEM_up,D10Wsu102E
DENV-TEMRA_vs_DENV-TEM_up,Ranbp6
DENV-TEMRA_vs_DENV-TEM_up,Au022252
DENV-TEMRA_vs_DENV-TEM_up,Pdzd11
DENV-TEMRA_vs_DENV-TEM_up,Crcp
DENV-TEMRA_vs_DENV-TEM_up,Tmem68
DENV-TEMRA_vs_DENV-TEM_up,Higd2A
DENV-TEMRA_vs_DENV-TEM_up,Cul4B
DENV-TEMRA_vs_DENV-TEM_up,Rmnd1
DENV-TEMRA_vs_DENV-TEM_up,Ndufa7
DENV-TEMRA_vs_DENV-TEM_up,Mcee
DENV-TEMRA_vs_DENV-TEM_up,Camkmt
DENV-TEMRA_vs_DENV-TEM_up,Spryd4
DENV-TEMRA_vs_DENV-TEM_up,Zfp300
DENV-TEMRA_vs_DENV-TEM_up,2310022B05Rik
DENV-TEMRA_vs_DENV-TEM_up,Rnf38
DENV-TEMRA_vs_DENV-TEM_up,Ube2T
DENV-TEMRA_vs_DENV-TEM_up,Supt4A
DENV_TEM,Ado
DENV_TEM,Ahi1
DENV_TEM,Atf3
DENV_TEM,Bcl2
DENV_TEM,Bcl2A1A
DENV_TEM,Cblb
DENV_TEM,Ccl3
DENV_TEM,Ccl4
DENV_TEM,Cd40Lg
DENV_TEM,Cd69
DENV_TEM,Cd72
DENV_TEM,Cenpn
DENV_TEM,Crtam
DENV_TEM,Csf2
DENV_TEM,Ctla4
DENV_TEM,Ctnna1
DENV_TEM,E2F6
DENV_TEM,Egr1
DENV_TEM,Egr2
DENV_TEM,Egr3
DENV_TEM,Eif4Enif1
DENV_TEM,Errfi1
DENV_TEM,Fabp5
DENV_TEM,Gadd45B
DENV_TEM,Gapdh
DENV_TEM,Gbp2
DENV_TEM,Gcnt1
DENV_TEM,Gfod1
DENV_TEM,Gzme
DENV_TEM,Havcr2
DENV_TEM,Hivep3
DENV_TEM,Hopx
DENV_TEM,Hsp90Ab1
DENV_TEM,Hsph1
DENV_TEM,Ifng
DENV_TEM,Il2Ra
DENV_TEM,Irf4
DENV_TEM,Irf8
DENV_TEM,Jarid2
DENV_TEM,Kcnk5
DENV_TEM,Kdm6B
DENV_TEM,Klf10
DENV_TEM,Klrd1
DENV_TEM,Lrrc8B
DENV_TEM,Ltbp4
DENV_TEM,Mamld1
DENV_TEM,Map3K8
DENV_TEM,Mapre2
DENV_TEM,Mfsd2A
DENV_TEM,Mir155Hg
DENV_TEM,Mpp6
DENV_TEM,Mthfd2
DENV_TEM,Nab1
DENV_TEM,Nab2
DENV_TEM,Nampt
DENV_TEM,Ndfip1
DENV_TEM,Nfkbid
DENV_TEM,Nr4A1
DENV_TEM,Nr4A3
DENV_TEM,Pak1Ip1
DENV_TEM,Pdgfa
DENV_TEM,Pgam1
DENV_TEM,Phlda1
DENV_TEM,Ppp1R2
DENV_TEM,Rbbp8
DENV_TEM,Rel
DENV_TEM,Rgs16
DENV_TEM,Rgs3
DENV_TEM,Rhob
DENV_TEM,Sertad1
DENV_TEM,Slamf7
DENV_TEM,Slc1A5
DENV_TEM,Slc20A1
DENV_TEM,Slc39A14
DENV_TEM,Slc7A1
DENV_TEM,Srgn
DENV_TEM,Tagap1
DENV_TEM,Tnf
DENV_TEM,Tnfrsf4
