gs_name,gene_symbol
HIV-EC_vs_HIV-CP_up,Bub1B
HIV-EC_vs_HIV-CP_up,Nudt1
HIV-EC_vs_HIV-CP_up,Arhgap19
HIV-EC_vs_HIV-CP_up,Rpl13A
HIV-EC_vs_HIV-CP_up,Troap
HIV-EC_vs_HIV-CP_up,Lmnb1
HIV-EC_vs_HIV-CP_up,Ell2
HIV-EC_vs_HIV-CP_up,Diaph3
HIV-EC_vs_HIV-CP_up,Insrr
HIV-EC_vs_HIV-CP_up,Ubash3A
HIV-EC_vs_HIV-CP_up,Cd8A
HIV-EC_vs_HIV-CP_up,Cks1B
HIV-EC_vs_HIV-CP_up,Shmt1
HIV-EC_vs_HIV-CP_up,G3Bp2
HIV-EC_vs_HIV-CP_up,Acyp1
HIV-EC_vs_HIV-CP_up,Cks2
HIV-EC_vs_HIV-CP_up,Aspm
HIV-EC_vs_HIV-CP_up,Cd8A
HIV-EC_vs_HIV-CP_up,Rad51
HIV-EC_vs_HIV-CP_up,Ccnb2
HIV-EC_vs_HIV-CP_up,Coro1A
HIV-EC_vs_HIV-CP_up,Nusap1
HIV-EC_vs_HIV-CP_up,Sos1
HIV-EC_vs_HIV-CP_up,Rad51
HIV-EC_vs_HIV-CP_up,Fibp
HIV-EC_vs_HIV-CP_up,Prim1
HIV-EC_vs_HIV-CP_up,Brca1
HIV-EC_vs_HIV-CP_up,Tox
HIV-EC_vs_HIV-CP_up,Spc25
HIV-EC_vs_HIV-CP_up,Invs
HIV-EC_vs_HIV-CP_up,Polr1D
HIV-EC_vs_HIV-CP_up,Rpa3
HIV-EC_vs_HIV-CP_up,Ssna1
HIV-EC_vs_HIV-CP_up,Hif3A
HIV-EC_vs_HIV-CP_up,Pccb
HIV-EC_vs_HIV-CP_up,Rpl10A
HIV-EC_vs_HIV-CP_up,Ccdc28B
HIV-EC_vs_HIV-CP_up,Diaph3
HIV-EC_vs_HIV-CP_up,Klrg1
HIV-EC_vs_HIV-CP_up,Mnd1
HIV-EC_vs_HIV-CP_up,Acyp1
HIV-EC_vs_HIV-CP_up,Dlgap5
HIV-EC_vs_HIV-CP_up,Rad51Ap1
HIV-EC_vs_HIV-CP_dn,Spint2
HIV-EC_vs_HIV-CP_dn,Dennd5A
HIV-EC_vs_HIV-CP_dn,Lyn
