UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	240
0	429
29	36
108	95
0	6
33	131
39	0
24	21
2	35
174	23
0	34
10	66
10	36
0	45
1	3
3	44
127	5
27	13
5	10
6	10
2	6
244	25
14	1
246	677
61	0
4	36
13	21
67	137
16	222
0	11
106	0
59	0
3	0
1	0
10	75
18	215
52	265
33	0
9	39
11	82
649	0
448	0
228	1
0	52
0	3
21	65
188	71
286	0
368	95
246	187
511	221
13	0
115	19
928	0
0	95
211	7
0	125
413	0
307	21
7	7
69	123
0	240
67	123
224	0
72	71
35	0
140	0
65	0
96	2
77	0
22	0
119	0
17	0
182	0
60	0
149	0
65	0
48	0
86	11
0	11
49	0
44	0
28	0
0	0
54	0
114	0
11	0
30	0
2	0
30	0
85	0
14	0
9	0
27	0
2	0
40	0
16	0
30	95
72	125
3	434
7	36
10	95
0	6
18	131
8	35
1	34
122	70
3	36
11	45
2	1
28	44
0	3
36	677
11	36
9	222
3	11
0	0
2	75
11	215
36	265
1	39
8	82
8	52
35	0
148	0
33	0
83	0
165	0
107	0
25	0
0	0
71	0
0	0
70	0
116	2
130	71
81	5
215	0
0	5
0	47
0	123
0	126
0	273
0	93
0	30
1	19
0	102
0	121
6	5
2	5
0	0
0	0
0	15
0	0
2	2
0	0
0	0
0	0
0	2
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	2
0	2
6	14
0	24
1	5
0	24
0	2
0	2
0	2
0	1
0	98
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	62
0	2
3	0
0	124
0	126
0	103
0	122
0	0
0	3552
0	3552
0	2
0	2
0	144
0	98
0	21
0	0
0	0
0	144
0	1
0	0
8	857
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	179
0	0
0	0
0	0
0	12
0	29
0	98
1	34
17	69
0	34
0	34
9	17
0	13
1	14
0	76
8	118
0	52
0	105
0	118
0	74
0	29
0	113
0	98
0	0
0	7
0	5
0	7
0	3
0	5
0	5
0	1
0	6
0	6
0	4
0	3
0	7
0	97
0	13
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	3
0	3
0	0
0	1
0	3
0	5
34	1
0	97
0	103
0	1
0	1
0	1
0	1
1	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	102
0	1420
8	1303
2	1014
1	821
0	502
0	1275
0	1
0	1
0	1
0	0
0	1
0	0
0	120
0	114
0	0
0	58
0	134
0	137
5	284
