UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	125
0	48
21	33
17	12
0	2
22	90
6	0
3	6
1	1
107	12
0	5
1	21
0	3
0	9
0	0
0	74
26	2
1	0
0	10
1	2
0	0
16	2
2	1
9	88
42	0
0	16
12	6
24	64
8	98
0	6
47	0
15	0
2	0
0	0
0	6
9	58
22	188
92	0
12	61
0	21
87	0
173	0
42	0
0	10
0	2
5	30
343	56
97	0
102	65
74	57
121	65
0	0
33	11
723	0
0	56
83	2
0	16
62	0
88	12
0	0
26	275
0	125
346	275
96	0
7	25
17	0
22	0
13	0
33	0
11	0
6	0
59	0
6	0
42	0
13	0
55	0
9	0
8	0
235	48
0	48
19	0
26	0
5	0
0	0
7	0
12	0
5	0
51	0
1	0
3	0
24	1
6	1
1	0
5	0
2	0
3	0
0	0
13	56
13	16
0	48
3	33
1	12
0	2
7	90
0	1
0	5
23	23
1	3
1	10
0	0
35	74
0	0
26	88
6	16
1	98
0	6
0	0
0	6
4	58
49	189
0	61
1	21
1	10
33	0
280	0
30	0
17	0
40	0
30	0
28	0
0	0
373	0
0	0
23	0
27	0
38	25
23	0
113	0
0	6
0	24
0	47
0	46
0	87
0	27
0	10
0	3
0	42
0	44
1	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	15
0	15
0	0
0	0
0	0
0	0
3	18
0	27
0	4
0	27
0	1
0	1
0	1
0	0
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
5	0
0	0
0	48
0	47
0	43
0	45
0	0
0	1514
0	1514
0	0
0	0
0	28
0	20
0	6
0	0
0	0
0	28
0	2
0	0
3	427
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
5	94
0	0
0	0
0	0
0	7
0	22
0	68
0	27
12	49
0	21
0	21
9	12
0	10
0	10
0	54
2	103
0	27
0	47
0	46
0	23
0	9
0	44
0	41
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	20
0	4
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	1
0	20
0	20
0	2
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	20
2	1698
5	1572
3	1223
0	938
0	539
0	1516
0	0
0	0
0	0
0	0
0	0
0	0
0	36
0	35
0	0
0	25
0	48
0	47
3	88
