gs_name,gene_symbol
Exp391_CD8---Texint_up,1700025G04Rik
Exp391_CD8---Texint_up,2010012O05Rik
Exp391_CD8---Texint_up,Acsbg1
Exp391_CD8---Texint_up,Acss2
Exp391_CD8---Texint_up,Adrb1
Exp391_CD8---Texint_up,Ahnak
Exp391_CD8---Texint_up,Akr1c13
Exp391_CD8---Texint_up,Alcam
Exp391_CD8---Texint_up,Ap1s2
Exp391_CD8---Texint_up,Apbb1ip
Exp391_CD8---Texint_up,Apobec2
Exp391_CD8---Texint_up,Arhgef18
Exp391_CD8---Texint_up,As3mt
Exp391_CD8---Texint_up,Atp2b1
Exp391_CD8---Texint_up,Baiap3
Exp391_CD8---Texint_up,Bcl2l11
Exp391_CD8---Texint_up,Bhlhe40
Exp391_CD8---Texint_up,Capn2
Exp391_CD8---Texint_up,Car5b
Exp391_CD8---Texint_up,Ccdc88c
Exp391_CD8---Texint_up,Ccl5
Exp391_CD8---Texint_up,Ccr2
Exp391_CD8---Texint_up,Cd226
Exp391_CD8---Texint_up,Cdc25b
Exp391_CD8---Texint_up,Chpt1
Exp391_CD8---Texint_up,Cmpk1
Exp391_CD8---Texint_up,Ctsd
Exp391_CD8---Texint_up,Cx3cr1
Exp391_CD8---Texint_up,Cyth4
Exp391_CD8---Texint_up,D1Ertd622e
Exp391_CD8---Texint_up,D8Ertd82e
Exp391_CD8---Texint_up,Dapk2
Exp391_CD8---Texint_up,Ddx28
Exp391_CD8---Texint_up,Dennd5a
Exp391_CD8---Texint_up,Dnajc15
Exp391_CD8---Texint_up,Dock5
Exp391_CD8---Texint_up,Dusp5
Exp391_CD8---Texint_up,Emp1
Exp391_CD8---Texint_up,Emp3
Exp391_CD8---Texint_up,Endod1
Exp391_CD8---Texint_up,Entpd1
Exp391_CD8---Texint_up,F2r
Exp391_CD8---Texint_up,F2rl2
Exp391_CD8---Texint_up,F2rl3
Exp391_CD8---Texint_up,Fam102b
Exp391_CD8---Texint_up,Fam63a
Exp391_CD8---Texint_up,Fbxl2
Exp391_CD8---Texint_up,Fbxo31
Exp391_CD8---Texint_up,Fgl2
Exp391_CD8---Texint_up,Fkbp10
Exp391_CD8---Texint_up,Flna
Exp391_CD8---Texint_up,Flnb
Exp391_CD8---Texint_up,Galnt10
Exp391_CD8---Texint_up,Glipr2
Exp391_CD8---Texint_up,Gna15
Exp391_CD8---Texint_up,Gns
Exp391_CD8---Texint_up,Golm1
Exp391_CD8---Texint_up,Gpr68
Exp391_CD8---Texint_up,Gsap
Exp391_CD8---Texint_up,Gtf2i
Exp391_CD8---Texint_up,Gzma
Exp391_CD8---Texint_up,Gzmb
Exp391_CD8---Texint_up,Havcr2
Exp391_CD8---Texint_up,Hiatl1
Exp391_CD8---Texint_up,Hid1
Exp391_CD8---Texint_up,Hopx
Exp391_CD8---Texint_up,Hs3st3b1
Exp391_CD8---Texint_up,Id2
Exp391_CD8---Texint_up,Ifitm10
Exp391_CD8---Texint_up,Ifngr1
Exp391_CD8---Texint_up,Il12rb2
Exp391_CD8---Texint_up,Il18r1
Exp391_CD8---Texint_up,Il18rap
Exp391_CD8---Texint_up,Iqgap2
Exp391_CD8---Texint_up,Itgam
Exp391_CD8---Texint_up,Itgax
Exp391_CD8---Texint_up,Jup
Exp391_CD8---Texint_up,Kcnab2
Exp391_CD8---Texint_up,Klf2
Exp391_CD8---Texint_up,Klf3
Exp391_CD8---Texint_up,Klra3
Exp391_CD8---Texint_up,Klrc1
Exp391_CD8---Texint_up,Klrc2
Exp391_CD8---Texint_up,Klrd1
Exp391_CD8---Texint_up,Klre1
Exp391_CD8---Texint_up,Klrg1
Exp391_CD8---Texint_up,Klrk1
Exp391_CD8---Texint_up,L1cam
Exp391_CD8---Texint_up,Lair1
Exp391_CD8---Texint_up,Lamb3
Exp391_CD8---Texint_up,Lats2
Exp391_CD8---Texint_up,Lfng
Exp391_CD8---Texint_up,Lgals1
Exp391_CD8---Texint_up,Lgals3
Exp391_CD8---Texint_up,Lpin1
Exp391_CD8---Texint_up,Lrrk1
Exp391_CD8---Texint_up,Lyst
Exp391_CD8---Texint_up,Malt1
Exp391_CD8---Texint_up,Matk
Exp391_CD8---Texint_up,Metrnl
Exp391_CD8---Texint_up,Mknk2
Exp391_CD8---Texint_up,Mtpn
Exp391_CD8---Texint_up,Myadm
Exp391_CD8---Texint_up,N4bp1
Exp391_CD8---Texint_up,Nabp1
Exp391_CD8---Texint_up,Ndfip2
Exp391_CD8---Texint_up,Ndnf
Exp391_CD8---Texint_up,Ndrg4
Exp391_CD8---Texint_up,Nfatc3
Exp391_CD8---Texint_up,Nfic
Exp391_CD8---Texint_up,Nipal3
Exp391_CD8---Texint_up,Nptn
Exp391_CD8---Texint_up,Nqo2
Exp391_CD8---Texint_up,Nr1d2
Exp391_CD8---Texint_up,Pald1
Exp391_CD8---Texint_up,Paqr4
Exp391_CD8---Texint_up,Pde2a
Exp391_CD8---Texint_up,Pea15a
Exp391_CD8---Texint_up,Phf13
Exp391_CD8---Texint_up,Pik3r5
Exp391_CD8---Texint_up,Plek
Exp391_CD8---Texint_up,Pmaip1
Exp391_CD8---Texint_up,Pogk
Exp391_CD8---Texint_up,Ppap2c
Exp391_CD8---Texint_up,Ppm1j
Exp391_CD8---Texint_up,Prdm1
Exp391_CD8---Texint_up,Prkd3
Exp391_CD8---Texint_up,Prr5l
