gs_name,gene_symbol
2019_NAT_COMMU_Szabo---IFN-Response,Ifit3
2019_NAT_COMMU_Szabo---IFN-Response,Cmpk2
2019_NAT_COMMU_Szabo---IFN-Response,Ifit2
2019_NAT_COMMU_Szabo---IFN-Response,Ifi44L
2019_NAT_COMMU_Szabo---IFN-Response,Lgals9
2019_NAT_COMMU_Szabo---IFN-Response,Gbp7
2019_NAT_COMMU_Szabo---IFN-Response,Parp9
2019_NAT_COMMU_Szabo---IFN-Response,Xaf1
2019_NAT_COMMU_Szabo---IFN-Response,Stat1
2019_NAT_COMMU_Szabo---IFN-Response,Mx1
2019_NAT_COMMU_Szabo---IFN-Response,Samd9L
2019_NAT_COMMU_Szabo---IFN-Response,Gbp3
2019_NAT_COMMU_Szabo---IFN-Response,Gbp5
2019_NAT_COMMU_Szabo---IFN-Response,Hapln3
2019_NAT_COMMU_Szabo---IFN-Response,Oas3
2019_NAT_COMMU_Szabo---IFN-Response,Lgals3Bp
2019_NAT_COMMU_Szabo---IFN-Response,Ddx60
2019_NAT_COMMU_Szabo---IFN-Response,Sectm1A
2019_NAT_COMMU_Szabo---IFN-Response,Nexn
2019_NAT_COMMU_Szabo---IFN-Response,Oas1A
2019_NAT_COMMU_Szabo---IFN-Response,Irf7
2019_NAT_COMMU_Szabo---IFN-Response,Trafd1
2019_NAT_COMMU_Szabo---IFN-Response,Isg15
2019_NAT_COMMU_Szabo---IFN-Response,Ifi35
2019_NAT_COMMU_Szabo---IFN-Response,Ube2L6
2019_NAT_COMMU_Szabo---IFN-Response,Ifi30
2019_NAT_COMMU_Szabo---IFN-Response,Epsti1
2019_NAT_COMMU_Szabo---IFN-Response,Dtx3L
2019_NAT_COMMU_Szabo---IFN-Response,Irf1
2019_NAT_COMMU_Szabo---IFN-Response,Bcl2L14
2019_NAT_COMMU_Szabo---IFN-Response,Lpin2
2019_NAT_COMMU_Szabo---IFN-Response,Ifi44
2019_NAT_COMMU_Szabo---IFN-Response,Apol6
2019_NAT_COMMU_Szabo---IFN-Response,Stat2
2019_NAT_COMMU_Szabo---IFN-Response,Parp14
2019_NAT_COMMU_Szabo---IFN-Response,Ifih1
2019_NAT_COMMU_Szabo---IFN-Response,Ifitm3
2019_NAT_COMMU_Szabo---IFN-Response,Oas2
2019_NAT_COMMU_Szabo---IFN-Response,Fbxo6
2019_NAT_COMMU_Szabo---IFN-Response,Parp12
2019_NAT_COMMU_Szabo---IFN-Response,Helz2
2019_NAT_COMMU_Szabo---IFN-Response,Jak2
2019_NAT_COMMU_Szabo---IFN-Response,Isg20
2019_NAT_COMMU_Szabo---IFN-Response,Alpk1
2019_NAT_COMMU_Szabo---IFN-Response,Slc37A3
2019_NAT_COMMU_Szabo---IFN-Response,Ralb
2019_NAT_COMMU_Szabo---IFN-Response,Tnfsf10
2019_NAT_COMMU_Szabo---IFN-Response,Tap2
2019_NAT_COMMU_Szabo---IFN-Response,Socs1
2019_NAT_COMMU_Szabo---IFN-Response,Parp10
2019_NAT_COMMU_Szabo---IFN-Response,Usp18
2019_NAT_COMMU_Szabo---IFN-Response,Plpp1
2019_NAT_COMMU_Szabo---IFN-Response,Trim21
2019_NAT_COMMU_Szabo---IFN-Response,Taf4B
2019_NAT_COMMU_Szabo---IFN-Response,Bst2
2019_NAT_COMMU_Szabo---IFN-Response,Ces4A
2019_NAT_COMMU_Szabo---IFN-Response,Herc6
2019_NAT_COMMU_Szabo---IFN-Response,Eif2Ak2
2019_NAT_COMMU_Szabo---IFN-Response,Rtp4
2019_NAT_COMMU_Szabo---IFN-Response,Apol8
2019_NAT_COMMU_Szabo---IFN-Response,Lpp
2019_NAT_COMMU_Szabo---IFN-Response,Sp110
