UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
6	0
13	0
0	2
1	0
0	0
0	0
0	1
2	3
0	2
1	15
2	1
7	0
1	10
0	10
1	1
0	1
2	0
61	0
3	15
0	15
72	41
0	50
0	50
0	0
0	0
0	3
0	4
8	1
2	9
0	9
0	0
14	1
0	6
3	0
4	16
0	16
9	1
3879	58
19	21
0	17
0	0
0	0
1	3
1	6
1	1
0	29
0	9
1	8
1	2
0	2
0	1
1	1
1	0
2	0
0	5
0	2
0	2
114	184
0	10
6	8
0	0
0	0
0	0
0	0
0	1
0	2
0	0
0	0
0	2
0	2
0	2
3	2
0	4
0	4
27	195
0	1
1	9
2	4
0	3
0	3
1	0
1	5
0	5
0	2
0	46
0	38
0	65
0	64
0	1
0	1
0	0
0	1
0	0
0	5
0	0
0	0
0	2
0	0
0	2
0	2
0	1
0	1
0	11
0	11
0	0
0	0
0	0
0	0
9	0
3	0
5	0
11	0
1	1
0	1
292	0
43	9
1706	9
4	0
6	0
21	0
26	0
47	0
307	0
1	0
0	0
0	1
0	1
4	4
0	4
4	0
0	1
0	1
0	0
0	0
3	4
0	4
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	3
9	4
2	1
1	4
0	4
0	6
0	3
5	68
0	4
0	4
0	0
0	1
0	1
16	0
0	1
0	1
28	2
11	3
6	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
3	7
2	2
8	7
0	0
0	0
0	0
0	1
0	0
0	0
0	9
0	9
6	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	57
24	0
2	57
9	33
0	57
0	0
0	0
0	0
0	0
0	0
0	0
0	125
2	125
0	125
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
413	437
87	367
0	59
0	9
1	11
0	10
2	9
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
292	409
58	83
4	318
0	213
2	91
0	207
0	0
0	0
0	0
68	265
0	246
4	74
0	59
0	74
6	10
146	37
0	8
0	3
7	0
1	10
0	6
1	6
1	4
0	1
0	6
0	0
0	0
1	18
1	7
0	2
0	18
0	0
0	0
0	0
0	0
0	0
4	12
0	0
0	0
2	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
30	64
17	271
0	271
0	0
5	37
0	37
0	0
0	0
0	0
0	0
0	0
