UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	7
0	2
2	21
0	14
0	14
0	11
0	4
0	4
23	1143
0	2
2	26
1	8
3	10
0	10
9	1
0	5
0	5
1	10
148	845
0	631
0	118
0	94
0	3
0	3
1	0
42	72
0	72
5	15
0	12
0	1
0	8
0	19
0	9
18	975
0	267
62	49
0	0
0	0
2	30
0	16
0	5
0	1
4	14
0	2
0	14
0	0
0	0
9	17
3	32
1	28
2	4
0	1
0	97
2	112
0	5
0	0
1	8
0	9
0	6
0	1
0	0
0	0
1	4
3	4
0	1
5	26
0	26
11	11
0	0
2	6
0	0
0	1
13	0
1	9
0	9
0	0
3	17
11371	1084
23	72
0	60
2	2
0	1
16	11
14	10
2	9
16	615
37	316
83	49
34	62
0	47
7	3
2	2
10	14
9	6
4	6
0	4
25	22
4	42
0	18
41	451
6	7
98	29
15	106
0	106
0	1
0	1
19	0
115	0
40	210
0	210
0	3355
0	3351
2374	3347
10	0
0	0
0	0
5	7
0	7
4	0
14	64
0	64
1	5
3	4
0	1
2	7
0	11
0	1
0	15
66	128
0	8
0	5
0	1
0	0
0	0
1	0
6	0
1	0
0	0
0	2
0	2
31	2
5	3
22	0
23	0
24	0
96	0
110	0
86	2
16	42
0	28
433	3
109	112
3156	121
17	0
15	0
40	0
115	0
169	0
187	0
0	3
0	3
0	5
0	8
0	5
1	1
1	3
0	3
6	15
0	15
73	0
235	101
0	0
0	0
0	69
18	3
3	69
3	25
0	69
0	0
0	0
0	98
0	98
0	0
0	0
4	0
0	0
0	0
0	0
0	109
0	3
2	87
0	55
0	0
112	82
0	0
0	0
0	0
0	0
1	3
1	0
1	0
0	0
0	417
0	403
0	417
0	403
0	415
0	403
0	12
0	2
0	2
0	416
14	2961
0	0
0	0
0	4
0	4
0	0
11	1394
0	1373
0	1303
0	127
1	9
1	2
0	127
4	18
0	0
0	1
0	1
0	1
1	3
0	3
0	2
0	2
0	2
0	1
0	13
0	13
0	13
0	2
2	188
0	118
0	1
0	1
0	0
0	1
0	10
0	31
0	0
0	8
0	31
1	0
0	0
0	0
12	9
0	294
0	294
0	0
0	0
0	0
1	0
1	0
1	17
8	0
0	0
0	0
1	0
0	0
0	0
0	0
0	69
4	4
0	0
0	0
0	0
0	0
0	1
7	9
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
1	32
1	0
0	0
47	422
46	602
1	309
0	32
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
25	394
13	194
0	345
0	343
0	49
0	316
0	0
1	0
0	0
1	1
0	0
1	2
