Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000562,204.93195051731777,5.154998023134008,0.6156897688585029,8.372719970142501,5.630329091640211e-17,4.666258706826027e-16
ENSMUSG00000000563,18806.49049741141,4.193001292240447,0.2658862208904662,15.769908189291932,5.012258937109977e-56,1.657453785323527e-54
ENSMUSG00000000567,1.3613858685842766,0,4.832950394877877,0,1,NA
ENSMUSG00000000568,1840.029536379934,2.7548466842576405,0.21885671987027536,12.587443903438478,2.475606483800532e-36,4.661922278264009e-35
ENSMUSG00000000579,586.5799784852553,-0.11860738529690078,0.3716096073286647,-0.3191720099744359,0.7495960806313708,0.8162460169438641
ENSMUSG00000000581,10177.849291175195,4.284988418415801,0.23056700092456978,18.584569349616682,4.28425028992219e-77,2.2416390599232116e-75
ENSMUSG00000000594,1798.3908028409498,-0.018265258214459477,0.2666261881038211,-0.06850511701178881,0.9453835468610544,0.970988418673169
ENSMUSG00000000600,1860.0814172180517,-0.37485890953708256,0.23955259104990378,-1.5648292840171854,0.11762294338599405,0.18022219867890146
ENSMUSG00000000605,1236.0446456903794,-0.2074407477429372,0.23480205815915142,-0.8834707385841208,0.376981985617062,0.472377427070292
ENSMUSG00000000606,8.514385294656956,-1.527602221072133,2.0442970970323366,-0.7472505944902632,0.4549123089441847,0.5502611834137939
ENSMUSG00000000617,2.5607907224902955,-4.286464080383907,3.472311510496567,-1.234469910728404,0.217027852181062,NA
ENSMUSG00000000627,159.44276880833925,-2.121123472028245,0.5199317600584001,-4.079618971131893,4.510957887746945e-5,1.3773624693630282e-4
ENSMUSG00000000628,428.63273398157264,5.686532954722609,0.46818173956586107,12.145994758351016,6.024537477638637e-34,1.0496280574844808e-32
ENSMUSG00000000631,403.228195182016,-4.2077147480060395,0.6402091964637667,-6.572405974871339,4.9508651591622744e-11,2.72314053697901e-10
ENSMUSG00000000632,8.774746618543558,1.117356902889205,1.6860551671015487,0.6627048300026995,0.5075196157808011,0.6006678115475852
ENSMUSG00000000673,281.28034086457785,-0.8641204751380464,0.36433184062679014,-2.3717951021009545,0.017701904337085857,0.034490135082415455
ENSMUSG00000000682,81702.20166610606,4.216510617898533,0.19774458436504913,21.32301438968657,6.943856435272338e-101,6.0745884815234304e-99
ENSMUSG00000000686,48.79468292048392,-6.9534715405459515,1.4018588781000298,-4.960179408336839,7.042810377787566e-7,2.6695512789165433e-6
ENSMUSG00000000690,0.34697386072245273,0,6.370625157154139,0,1,NA
ENSMUSG00000000693,4.690984472323816,-4.141288384213383,2.9243989126857266,-1.4161161003886718,0.15674151489336682,0.22922025537298135
ENSMUSG00000000701,1.3901804201904655,0,6.3706251571552155,0,1,NA
ENSMUSG00000000706,1.4184304642378556,-1.0717874141955819,4.950689205752368,-0.21649256692386123,0.8286038185234632,NA
ENSMUSG00000000708,805.1754666837509,-0.10576287619354444,0.3750095720839638,-0.28202713761627496,0.777922701757814,0.8389239310680116
ENSMUSG00000000711,210.00894780785677,-3.6353483753713287,0.44886585044775784,-8.098964026211737,5.542917037591168e-16,4.308725448967201e-15
ENSMUSG00000000724,3.0826874673727596,-4.504588583440472,3.3668981828057305,-1.3379046050292713,0.18092753580997867,0.2581957428864308
ENSMUSG00000000730,1.3714840871383092,2.491208496893985,5.219864440117971,0.4772554010689371,0.6331802650585403,NA
ENSMUSG00000000731,6.857433795484598,0.80409129398348,2.1690335091273,0.37071409482604173,0.7108504910737481,0.7824513693770956
ENSMUSG00000000732,77.21453278971106,-6.1675630371258,1.0645070331530235,-5.793820843867745,6.8802853603751835e-9,3.145110261223204e-8
ENSMUSG00000000738,355.6967488068374,0.560808367821658,0.36404455627142934,1.5404937614381542,0.12344004232021998,0.18769152655163848
ENSMUSG00000000739,34.290801250207195,-0.5349801377054834,0.9112081241814977,-0.5871108076280981,0.5571292895050226,0.6459730485747576
ENSMUSG00000000740,15908.85877256834,0.16027538806948924,0.23036465250198548,0.6957464451631,0.4865876334712146,0.5802553142310178
ENSMUSG00000000743,382.3420865934012,-2.214418802016941,0.30144972073191334,-7.34589767288681,2.0438269725117452e-13,1.3335688699095973e-12
ENSMUSG00000000751,1819.4729017252776,0.5958893269855573,0.2229827331095141,2.6723563689251963,0.007532061119344957,0.01592113251690738
ENSMUSG00000000753,14.222734323249282,1.4310626301531162,1.345471881684942,1.0636139258153714,0.28750363123461964,0.3770591765553423
ENSMUSG00000000759,629.7732541786836,0.5783793480695821,0.27225342798273683,2.1244153006817466,0.03363543167943709,0.06107669211049123
ENSMUSG00000000766,5.53944514218638,2.974800269230163,2.9216352700579695,1.0181970007403214,0.3085843445190951,0.39932171497837665
ENSMUSG00000000776,137.2289765120797,-1.1511018747580957,0.49668121219077577,-2.3175869078695013,0.020471782408753945,0.03923956067080196
ENSMUSG00000000782,2357.6325353414463,-6.364426699030612,0.3058385975700405,-20.809756353833286,3.531348635774608e-96,2.793651595401788e-94
ENSMUSG00000000787,4745.716344137692,0.8113552996268488,0.22626079326323167,3.5859297049441463,3.358794337576238e-4,9.013846060296302e-4
ENSMUSG00000000791,137.57732708616635,0.11193025891675706,0.4957155334200374,0.22579534303581036,0.8213605992712434,0.873587415164329
ENSMUSG00000000792,1.9416061620756253,-1.0879998152518322,4.20541704384533,-0.25871389303568143,0.7958559993420973,NA
ENSMUSG00000000794,4.2680215458595665,0,4.048442941500686,0,1,1
ENSMUSG00000000804,418.6230717779268,-1.4451298137793547,0.35454489343474616,-4.076013617850429,4.581433693817707e-5,1.3975908615052024e-4
ENSMUSG00000000805,0.3615742777721258,0,6.370625157155216,0,1,NA
ENSMUSG00000000811,10.800598206210577,-7.661833257047298,2.580026436837356,-2.969672383062599,0.0029811749762019262,0.006839287783616296
ENSMUSG00000000817,3967.179004757481,5.475446998713437,0.4781374278171853,11.451617631588048,2.307978340408601e-30,3.536618524589046e-29
ENSMUSG00000000823,254.51423491983996,-4.058495217518822,0.534250149599264,-7.5966197118766585,3.039661071432495e-14,2.103715201132895e-13
ENSMUSG00000000826,1522.004494965826,-1.5928462242140817,0.25157042581389877,-6.331611591707534,2.4261360341298093e-10,1.2551230659669045e-9
ENSMUSG00000000827,1245.1105607228794,1.4367009346512152,0.2594601164447086,5.537270831208382,3.072212897552314e-8,1.323156239857514e-7
ENSMUSG00000000838,1937.53509015194,1.7407022100933487,0.33874286116879737,5.138712603675941,2.7662709774959717e-7,1.0949850213530858e-6
ENSMUSG00000000861,120.14615771812271,-9.571213442442417,1.8277165305296825,-5.236705628344143,1.6346810045027283e-7,6.58251722563276e-7
ENSMUSG00000000869,1.3339744280771428,-2.906107484144682,4.615248409850958,-0.6296752040349071,0.5289071089123999,NA
ENSMUSG00000000876,1383.1434319847879,3.5612216958796306,0.2674177695475092,13.317072017710279,1.841905436041407e-40,3.9705429569111634e-39
ENSMUSG00000000881,32.33647094795991,-4.675713689060721,1.2044647033601665,-3.8819848153429537,1.0360734833269499e-4,3.0077664969961095e-4
ENSMUSG00000000884,165.67202070353972,0.6578773632288546,0.5290843837847461,1.2434261592126425,0.21371083558893106,0.2954558984888467
ENSMUSG00000000889,2.6666301678034445,-0.2536627632184278,5.136873713374265,-0.049380766857864605,0.9606158552847359,NA
ENSMUSG00000000901,4.55277663757634,-1.6112317201756206,2.502470600074416,-0.6438564033989879,0.5196685545413617,0.6121544514667194
ENSMUSG00000000902,353.8832842224074,0.10533765316040693,0.32291207545109774,0.326211563978379,0.7442642927500926,0.811612308160535
ENSMUSG00000000903,3.228935866221382,-0.16746615572941967,2.796756466175752,-0.05987870511958114,0.9522522403093988,0.9759213129161098
ENSMUSG00000000915,624.0607678301687,-1.417995158689517,0.324182638181676,-4.374062616810635,1.2195537274147878e-5,4.010362237286416e-5
ENSMUSG00000000916,277.1126348199605,0.7136123584168443,0.37529661936745096,1.9014622610233274,0.05724149112703646,0.09761043876798896
ENSMUSG00000000934,36.20666872391183,-0.8620801846526721,0.8215488116281958,-1.0493353194001325,0.2940238157925272,0.3839353791118026
ENSMUSG00000000938,0.6074298510111761,0,6.370625157155216,0,1,NA
ENSMUSG00000000942,0.5747021634451119,-3.43531842303034,6.2380061161564,-0.5507077676844344,0.5818340189345723,NA
ENSMUSG00000000948,57.41170089145383,-0.08870415924722289,0.744930115370678,-0.11907715558402898,0.905214229158231,0.9412009059523072
ENSMUSG00000000957,101.9511377685943,-2.677746479362592,1.0004879311193866,-2.676440560723826,0.007440876294343303,0.015748521332651328
ENSMUSG00000000958,23.179982193891462,-6.838730400819374,2.0064955934998863,-3.408295748554686,6.537000305852097e-4,0.0016720724482821563
ENSMUSG00000000959,625.069190325206,0.8002529605310055,0.2714078902808809,2.9485250399419893,0.0031929427212042463,0.007294751271575377
ENSMUSG00000000976,279.81376517301226,-1.8070699155665295,0.352904657330489,-5.120561256504588,3.046276417612518e-7,1.200646824524562e-6
ENSMUSG00000000982,3906.139278643971,10.054539176881054,0.3957512953572294,25.40620661217346,2.1534858450072313e-142,3.8285736517580173e-140
ENSMUSG00000000983,2.157709519637535,0,3.6902155702814414,0,1,NA
ENSMUSG00000001014,11.884820631394337,-1.1661792630859937,1.3927365219757222,-0.8373294192297502,0.40240742708170835,0.4979720379738766
ENSMUSG00000001016,1313.588635587027,0.8322231824365137,0.2126160073152055,3.9142075563611445,9.070159188924233e-5,2.6570873853592e-4
ENSMUSG00000001017,1562.243396794952,0.8522092867779643,0.23010924004198327,3.7034987670311685,2.1264621539796762e-4,5.899148532533551e-4
ENSMUSG00000001018,1873.668220974349,1.715616350488235,0.4177016778707212,4.107276655515898,4.0035159248496624e-5,1.233124670295535e-4
ENSMUSG00000001020,14147.876997541593,6.344474095918609,0.28367697255383845,22.365136087013564,8.602090408583402e-111,9.059042217548915e-109
ENSMUSG00000001021,45.61674487391888,6.768794962087725,1.2506098642585128,5.4123953085088985,6.218721386585085e-8,2.6076677505908645e-7
ENSMUSG00000001023,17.88346392753318,8.126049074077606,1.914822786224534,4.243760379570048,2.1980505974791453e-5,7.001072737183623e-5
ENSMUSG00000001025,42377.89608136923,6.814086010639085,0.2412387669184952,28.246231307181606,1.5834387125467e-175,4.939731259103234e-173
ENSMUSG00000001027,15.303188212820396,-7.79218349603694,2.8161960066440215,-2.7669180261791,0.005658898244464523,0.012269108782320537
ENSMUSG00000001029,1298.8442869944288,0.32459675819991146,0.4104476375482412,0.7908359763960405,0.42903971302845784,0.5245656776914135
ENSMUSG00000001034,106.66824928816156,-1.6339708363013683,0.5244563035641249,-3.1155519062258423,0.0018360103254764005,0.004370370676853845
ENSMUSG00000001036,15.693698042106604,-1.6014723914143012,1.6441498057539605,-0.9740428675110364,0.3300352550457333,0.4228768526756164
ENSMUSG00000001039,35.56725097221948,5.572809043187471,1.2357145251295556,4.509786791251971,6.489281219278106e-6,2.2099644836157405e-5
ENSMUSG00000001052,607.4636002732323,-1.1791768940326772,0.30961737970739645,-3.808497104222822,1.3981398344180463e-4,3.988413392385779e-4
ENSMUSG00000001053,58.24136753342306,-2.072498748771904,0.6168856601451487,-3.3596156997461413,7.805096150288988e-4,0.001977769498067098
ENSMUSG00000001054,841.0444579938329,0.7528712357855736,0.2798600520778882,2.690170426953401,0.00714155369636895,0.015173277925438733
ENSMUSG00000001056,5407.60355099867,4.298969175409619,0.21314135719519697,20.16956836524495,1.8121334084369806e-90,1.2588997384494554e-88
ENSMUSG00000001062,127.711276603532,-3.1567776836586203,0.6093787054429451,-5.1803216217803705,2.215036549472446e-7,8.831303185188672e-7
ENSMUSG00000001065,127.1146218975547,-4.668155452985568,0.5868422860408927,-7.954701908887797,1.7956331286436402e-15,1.345829471849227e-14
ENSMUSG00000001076,0.7326485439066285,0,6.3706251571552155,0,1,NA
ENSMUSG00000001082,175.5768780989353,0.9111226007061541,0.42204247069413614,2.1588410266095366,0.03086250237638628,0.05656585902795375
ENSMUSG00000001089,69.7608421421508,-0.5718559052649673,0.8661002987847565,-0.6602652210920033,0.5090836445433387,0.6021740577249651
ENSMUSG00000001095,0.5120260466446885,-1.1270195345960374,6.367460792692261,-0.17699669794425482,0.8595109832891877,NA
ENSMUSG00000001098,680.700655101488,-1.8638756723745518,0.41801157827566804,-4.458909200704897,8.23778063090076e-6,2.768363108766528e-5
ENSMUSG00000001100,403.29896774002106,0.3530484784681457,0.3453061045466808,1.022421769611137,0.30658132137504257,0.3972258881592883
ENSMUSG00000001103,0.1775963203358683,0,6.370625157152147,0,1,NA
ENSMUSG00000001105,2263.0341586336767,3.3033831733462473,0.21509301297470232,15.357928775374805,3.134290702431956e-53,9.388109143842384e-52
ENSMUSG00000001119,3.94246559531643,-0.2184323440850295,3.393704788971096,-0.06436397909296461,0.9486804110504616,0.9734070942229325
ENSMUSG00000001120,8.959733828384532,-3.4578833965820728,1.7159002053425876,-2.0152007592374463,0.0438836180183377,0.07739431896695419
ENSMUSG00000001123,5938.870150338453,1.6177096934674866,0.41253700108464025,3.9213687238095303,8.804741216875202e-5,2.584370518015526e-4
ENSMUSG00000001127,1432.4447407908988,0.02184080814107736,0.3370010895316087,0.06480931017592104,0.9483258285884276,0.9732083367762073
ENSMUSG00000001128,51.730298961800216,-4.47992056570118,0.8377626552133531,-5.347481816983449,8.91863681446459e-8,3.6782424816751694e-7
ENSMUSG00000001131,1.0183712047838547,2.526394768946764,4.462034208101082,0.5661979830544435,0.571259200888617,NA
ENSMUSG00000001134,1495.4180729350799,4.0664406678532234,0.2629913788549128,15.462258441926338,6.237276796993737e-54,1.9027146598061705e-52
ENSMUSG00000001138,226.6802577388413,-2.9984392431297975,0.4226322864264514,-7.094676245591571,1.29654647173688e-12,7.98699678230163e-12
ENSMUSG00000001143,164.6857640272725,-1.1387918920609863,0.4731447415322268,-2.406857335818919,0.016090454131559163,0.031671377215618954
ENSMUSG00000001150,482.7336066225087,1.6897748305712796,0.3307536996949336,5.108861464376125,3.2410587557663263e-7,1.2743796781888333e-6
ENSMUSG00000001151,369.22685540503784,-0.92098739953529285,0.3359642343707187,-2.7413257284971357,0.006119181191056761,0.01316177205840152
ENSMUSG00000001155,1.8430445985455286,2.763656912121593,4.739894307505132,0.5830629825955461,0.5598509020955851,NA
ENSMUSG00000001156,229.15071470301191,-2.2871690900173434,0.4232378251171451,-5.403980821856585,6.517791630300522e-8,2.728232071275666e-7
ENSMUSG00000001157,737.3290581331526,1.5660655256589373,0.3011805796314087,5.199755998794883,1.9955031219567692e-7,7.982978131728338e-7
ENSMUSG00000001158,5078.880107639196,5.090516324955164,0.20325179595559936,25.04536946904614,1.9609100897424537e-138,3.274917921596134e-136
ENSMUSG00000001166,171.5142316702189,-1.132424693410829,0.4599713278035882,-2.4619462669951124,0.013818536740974425,0.02760368327597815
ENSMUSG00000001168,1.3754868497959578,0,6.3706251571552155,0,1,NA
ENSMUSG00000001173,293.9039489772144,-3.2702414215022855,0.6690233590296436,-4.888082571953045,1.0182282493665752e-6,3.7977410049688597e-6
ENSMUSG00000001175,110069.4188083158,5.275713887976497,0.18305933164936944,28.819693814252325,1.2153844533621524e-182,4.673294546951123e-180
ENSMUSG00000001211,809.1446992889491,-1.631320321034673,0.23279685580388704,-7.007484338228912,2.4264116910983267e-12,1.4657760650573523e-11
ENSMUSG00000001225,7.339249441798661,5.8039368819236765,2.4208934618556346,2.3974358943804623,0.016510269696902013,0.03239743640737929
ENSMUSG00000001227,3.839431973433299,-1.362444278282188,2.573708157314279,-0.5293701519382558,0.5965486996425005,0.6823005118905024
ENSMUSG00000001228,1140.47812666573,3.2478441249582692,0.2970358704362,10.934181518847469,7.911667224867348e-28,1.088282079001304e-26
ENSMUSG00000001229,417.1059008092024,0.2890558485992579,0.2714150203015399,1.0649957702345256,0.28687784384854365,0.37638773767591027
ENSMUSG00000001240,39.756423600927334,3.228845802406782,1.658759010088065,1.9465430377589086,0.051589543415581356,0.0891307743817369
ENSMUSG00000001247,17.26607842887102,0.5223467076484939,1.2627037657297162,0.4136732001797982,0.6791134566356023,0.7548038378605169
ENSMUSG00000001248,1227.77317975988,-1.969926995791297,0.3037872721073645,-6.484560666830983,8.899071184199118e-11,4.774083158973011e-10
