Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000001,3689.9318917009323,-1.0146701070867006,0.2749894359579256,-3.6898512248374113,2.243852390733171e-4,0.0015370968184368365
ENSMUSG00000000003,0,NA,NA,NA,NA,NA
ENSMUSG00000000028,522.0579433942929,-3.2990003758224296,0.4080569406805222,-8.084656936163471,6.233942573815079e-16,5.423189386619457e-14
ENSMUSG00000000037,4.902093174342754,0.2048112844930193,2.7092947878499203,0.07559579172097262,0.9397406846057534,0.9708847990778225
ENSMUSG00000000049,0.46557179988909686,2.690412768867731,6.250171948588887,0.430454200460061,0.6668652756952991,NA
ENSMUSG00000000056,409.28390200778784,2.0662509187274387,0.32162949452884854,6.424320386891963,1.3245995818587417e-10,4.039774969959994e-9
ENSMUSG00000000058,39.0022033584392,-0.4652345094014147,0.8387402230038692,-0.5546824828970537,0.5791118598668659,0.7162971648730094
ENSMUSG00000000078,2037.2978560851066,0.49472845511494706,0.1879969755540512,2.631576671150793,0.008498968802375157,0.03292057988657238
ENSMUSG00000000085,34.639978357180674,-0.7457182287772526,1.0450348030438692,-0.7135821951624977,0.47548557052289664,0.6325816881913204
ENSMUSG00000000088,14560.347456516023,0.4715093730710317,0.2860664081848812,1.6482514534397934,0.0993010822447464,0.20924860745683158
ENSMUSG00000000093,2.018358423031882,4.557560910765922,4.298259159952167,1.0603271559867136,0.28899578903047257,NA
ENSMUSG00000000094,1.6863356617807448,5.263040108100449,4.716242037620751,1.1159393572505338,0.26444809350751136,NA
ENSMUSG00000000103,0,NA,NA,NA,NA,NA
ENSMUSG00000000120,1.5651105926395679,2.1132129679502083,5.210886471110559,0.4055380940778459,0.6850820229048573,NA
ENSMUSG00000000125,2.4405970088677833,-0.6123653005285228,3.1377065602030436,-0.1951633426450484,0.8452650755490916,NA
ENSMUSG00000000126,1.2695375911118798,0.6348324467092293,5.9726169069652695,0.10629050156705805,0.9153518675506772,NA
ENSMUSG00000000127,7.29857056830136,2.053172375417489,2.457147761979507,0.835591740629969,0.4033846168042516,0.5637102669953477
ENSMUSG00000000131,719.7250731481057,-0.09726570546488887,0.3529373210191019,-0.275589175959163,0.7828636241736712,0.8699091852338134
ENSMUSG00000000134,140.92069215473353,0.5244332211081051,0.47247011133259886,1.1099817925602629,0.2670068724477708,0.4220781858175466
ENSMUSG00000000142,121.3838269406327,0.437200893905596,0.6547151826820865,0.6677726520936509,0.5042787259962365,0.6567884670201012
ENSMUSG00000000148,195.18504707892544,0.46175491305879673,0.40968736939186867,1.1270909175067223,0.25970404302566447,0.4140699414089713
ENSMUSG00000000149,159.2410760001667,-0.04889919379708717,0.4065741638817796,-0.12027127678311032,0.904268256727769,0.9499865197120978
