Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000001,3689.9318917009323,1.7725565151416947,0.22504384706416547,7.876494017791545,3.3669503556723662e-15,1.7752193282222688e-14
ENSMUSG00000000003,0,NA,NA,NA,NA,NA
ENSMUSG00000000028,522.0579433942929,4.077416175154515,0.3387536792389026,12.036522184247508,2.283823245993041e-33,2.493395963034689e-32
ENSMUSG00000000037,4.902093174342754,-1.121745073884372,2.147615295093069,-0.5223212353010179,0.601446686323786,0.6849273938434036
ENSMUSG00000000049,0.46557179988909686,0,5.201394296058566,0,1,NA
ENSMUSG00000000056,409.28390200778784,-2.918448360817199,0.2577624127734493,-11.322241786207444,1.0183397157656692e-29,9.836198135478838e-29
ENSMUSG00000000058,39.0022033584392,5.888219169733442,1.213842261461381,4.850893198136337,1.2290671906090184e-6,3.730676778330142e-6
ENSMUSG00000000078,2037.2978560851066,-1.0632310034535568,0.15372628032089256,-6.916390621266179,4.632958173721198e-12,2.05686668432416e-11
ENSMUSG00000000085,34.639978357180674,-2.179603028100437,0.8170116015673472,-2.66777488094307,0.007635540037065474,0.014758443708203917
ENSMUSG00000000088,14560.347456516023,5.623728523914594,0.2377177841446336,23.657163657949013,9.960419153565186e-124,5.670734789255718e-122
ENSMUSG00000000093,2.018358423031882,-4.321959306617308,3.422230698778719,-1.2629070588840408,0.20662258282486387,NA
ENSMUSG00000000094,1.6863356617807448,0,4.016193694185923,0,1,NA
ENSMUSG00000000103,0,NA,NA,NA,NA,NA
ENSMUSG00000000120,1.5651105926395679,-4.4774643582541325,4.105161874521291,-1.0906913040490653,0.27540873829722134,NA
ENSMUSG00000000125,2.4405970088677833,0.2943911973299561,2.572508910477529,0.11443738683700379,0.9088910782428702,0.9452914235510336
ENSMUSG00000000126,1.2695375911118798,0,5.20139429578568,0,1,NA
ENSMUSG00000000127,7.29857056830136,-6.583883291079878,2.314833402756919,-2.844214742727752,0.004452103099749479,0.008949044626100487
ENSMUSG00000000131,719.7250731481057,0.3295153011473263,0.28539533534540906,1.1545924559296654,0.24825735746808786,0.3309414964882285
ENSMUSG00000000134,140.92069215473353,-1.7851344290885078,0.3803880497308816,-4.692929839282442,2.693198753900245e-6,7.930509238049808e-6
ENSMUSG00000000142,121.3838269406327,-2.683449653759563,0.5242067044744908,-5.119067785387599,3.070495946737328e-7,9.855659469081164e-7
ENSMUSG00000000148,195.18504707892544,-2.26635679938327,0.32841989468113975,-6.900790226437584,5.1714051175866e-12,2.2896228590152238e-11
