Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000001,3689.9318917009323,-0.8728510612838145,0.22467698858509597,-3.8849152589261444,1.0236558715759171e-4,4.3244237840043843e-4
ENSMUSG00000000003,0,NA,NA,NA,NA,NA
ENSMUSG00000000028,522.0579433942929,-4.318540570174221,0.34646223583611185,-12.464679042875641,1.1633923894904591e-35,1.423992284736322e-33
ENSMUSG00000000037,4.902093174342754,-4.914793204659034,2.5769148328812914,-1.9072392855000653,0.05648960837370143,NA
ENSMUSG00000000049,0.46557179988909686,2.5980309806322497,5.143097973617394,0.5051490354567223,0.6134541628155046,NA
ENSMUSG00000000056,409.28390200778784,1.9242381193878086,0.25950777103475076,7.414953747686166,1.2166725987012233e-13,1.8434750806586025e-12
ENSMUSG00000000058,39.0022033584392,-0.5550724029969569,0.6815432613337405,-0.8144345846963735,0.4153960326974138,0.5500060724530897
ENSMUSG00000000078,2037.2978560851066,0.8605749954474867,0.1535433470107045,5.604769025827544,2.08532859817048e-8,1.674448679283952e-7
ENSMUSG00000000085,34.639978357180674,-0.9837551323340289,0.8811983757987483,-1.116383279125225,0.26425810773377006,0.39154706573268916
ENSMUSG00000000088,14560.347456516023,-0.05599466271988977,0.233497332332684,-0.23980857580038345,0.8104786584130164,0.8799303969010118
ENSMUSG00000000093,2.018358423031882,1.4584194975366056,3.6806368665292526,0.3962410719729214,0.6919271945946341,NA
ENSMUSG00000000094,1.6863356617807448,1.4871122240520134,4.011186181436885,0.37074126125935664,0.7108302549100953,NA
ENSMUSG00000000103,0,NA,NA,NA,NA,NA
ENSMUSG00000000120,1.5651105926395679,2.4403418735901004,4.20795919672627,0.5799347758620498,0.5619586031714154,NA
ENSMUSG00000000125,2.4405970088677833,0.6824637261303135,2.5435048161042992,0.268316270450627,0.7884558832493811,NA
ENSMUSG00000000126,1.2695375911118798,2.4953082371477047,5.098237132966172,0.4894453066948507,0.6245264668685635,NA
ENSMUSG00000000127,7.29857056830136,5.362600841364532,2.336678199914097,2.294967634636929,0.021734979180547027,0.05186329326078657
ENSMUSG00000000131,719.7250731481057,-0.1849569537213709,0.28846393668844744,-0.6411787755678166,0.5214065376544085,0.6480537502982453
