gs_name,gene_symbol
GC-Tfh,Rangrf
GC-Tfh,Agl
GC-Tfh,Synpo
GC-Tfh,Espn
GC-Tfh,Il6St
GC-Tfh,Ifnar2
GC-Tfh,Iffo2
GC-Tfh,Ccdc141
GC-Tfh,Gpm6B
GC-Tfh,Rnf10
GC-Tfh,Dusp23
GC-Tfh,Coprs
GC-Tfh,Prnp
GC-Tfh,Zswim4
GC-Tfh,Mrpl52
GC-Tfh,Cela1
GC-Tfh,Arhgef10
GC-Tfh,Zmym3
GC-Tfh,Igf1R
GC-Tfh,Camk2D
GC-Tfh,Sccpdh
GC-Tfh,Bcat1
GC-Tfh,Ablim1
GC-Tfh,Cxcl10
GC-Tfh,Cxcl16
GC-Tfh,Rapgef4
GC-Tfh,Ptrh1
GC-Tfh,L2Hgdh
GC-Tfh,Orm1
GC-Tfh,Pou2Af1
GC-Tfh,Snn
GC-Tfh,Pter
GC-Tfh,Arhgap15
GC-Tfh,Rhbdd2
GC-Tfh,Angptl2
GC-Tfh,Maf
GC-Tfh,Stard5
GC-Tfh,Tnfsf11
GC-Tfh,Hmgn3
GC-Tfh,Elavl1
GC-Tfh,Rmi1
GC-Tfh,Tcf7
GC-Tfh,Rab6B
GC-Tfh,Itga7
GC-Tfh,Gtf3C1
GC-Tfh,Sfxn2
GC-Tfh,Mgat5
GC-Tfh,Tnnt1
GC-Tfh,Treml2
GC-Tfh,Cyp11A1
GC-Tfh,Tank
GC-Tfh,Sirt5
GC-Tfh,Sox12
GC-Tfh,Tnfrsf9
GC-Tfh,Snx30
GC-Tfh,Dync2Li1
GC-Tfh,Fbxw8
GC-Tfh,Pdlim7
GC-Tfh,Kcnq5
GC-Tfh,Rprd2
GC-Tfh,Med13
GC-Tfh,Bnip3
GC-Tfh,Plxnc1
GC-Tfh,Pafah2
GC-Tfh,Sh3D19
GC-Tfh,Cass4
GC-Tfh,Tcn2
GC-Tfh,Slc35B2
GC-Tfh,Wdfy2
GC-Tfh,Wdr33
GC-Tfh,Atxn2
GC-Tfh,Grtp1
GC-Tfh,Ndufaf4
GC-Tfh,Akap12
GC-Tfh,Spsb1
GC-Tfh,Map4K4
GC-Tfh,Slc36A4
GC-Tfh,Ica1L
GC-Tfh,Rbm18
GC-Tfh,Rnf157
GC-Tfh,Bend3
GC-Tfh,Cep41
GC-Tfh,Lta
GC-Tfh,Sh2B3
GC-Tfh,Bphl
GC-Tfh,Plscr3
GC-Tfh,Crtam
GC-Tfh,Arid5B
GC-Tfh,Pipox
GC-Tfh,Zfyve28
GC-Tfh,Ak4
GC-Tfh,Npnt
GC-Tfh,Cdip1
GC-Tfh,Luc7L2
GC-Tfh,Mgrn1
GC-Tfh,Ebi3
GC-Tfh,B4Galnt4
GC-Tfh,Tox
GC-Tfh,Cttn
GC-Tfh,Arhgef11
GC-Tfh,Igsf6
GC-Tfh,Lrrc20
GC-Tfh,Arhgef12
GC-Tfh,Tmie
GC-Tfh,Alox5Ap
GC-Tfh,Eea1
GC-Tfh,Clip3
GC-Tfh,Cxcr5
GC-Tfh,Cxcr4
GC-Tfh,Fpr2
GC-Tfh,Tra2B
GC-Tfh,N4Bp2
GC-Tfh,Ttll5
GC-Tfh,Coa6
GC-Tfh,Sp6
GC-Tfh,Plekho1
GC-Tfh,Mex3B
GC-Tfh,Bace2
GC-Tfh,Tbl1X
GC-Tfh,Armcx2
GC-Tfh,Rbmx
GC-Tfh,Kif13A
GC-Tfh,Rgcc
GC-Tfh,Slc1A4
GC-Tfh,Stxbp5L
GC-Tfh,Fam126B
GC-Tfh,Bzw2
GC-Tfh,Lif
GC-Tfh,Bri3Bp
GC-Tfh,Ppp2R3A
GC-Tfh,Spred1
GC-Tfh,Araf
GC-Tfh,Slc25A13
GC-Tfh,Gnl3
GC-Tfh,Smagp
GC-Tfh,Dynlt3
GC-Tfh,Slc12A2
GC-Tfh,Mtmr7
GC-Tfh,Lipa
GC-Tfh,Nme4
GC-Tfh,Ext1
GC-Tfh,Ramp1
GC-Tfh,Ube2R2
GC-Tfh,Lpp
GC-Tfh,Pex11A
GC-Tfh,Sec24C
GC-Tfh,Kirrel3
GC-Tfh,Rnf19A
GC-Tfh,Hpse
GC-Tfh,Elk3
GC-Tfh,Gng3
GC-Tfh,Trip6
GC-Tfh,Plagl1
GC-Tfh,Plekha8
GC-Tfh,Nfatc1
GC-Tfh,Serinc5
GC-Tfh,Fuz
GC-Tfh,Btf3L4
GC-Tfh,Ccdc126
GC-Tfh,Nek4
GC-Tfh,Aif1
GC-Tfh,Parp8
GC-Tfh,Ypel2
GC-Tfh,Zfr2
GC-Tfh,Ddx50
GC-Tfh,Sema4C
GC-Tfh,Sf3A1
GC-Tfh,Ccdc90B
GC-Tfh,Ppp1R14B
GC-Tfh,Rasgef1A
GC-Tfh,Nudt5
GC-Tfh,Nudt6
GC-Tfh,Smyd5
GC-Tfh,Galnt9
GC-Tfh,Smyd2
GC-Tfh,Eps8L1
GC-Tfh,Tubb2A
GC-Tfh,Tubb2B
GC-Tfh,Egln3
GC-Tfh,Abtb2
GC-Tfh,Mthfd1
GC-Tfh,Irf4
GC-Tfh,Trim8
GC-Tfh,Pfn2
GC-Tfh,Gas5
GC-Tfh,Efnb2
GC-Tfh,Ephx1
GC-Tfh,Btla
GC-Tfh,Sh3Bp5
GC-Tfh,Spry1
GC-Tfh,Cbx6
GC-Tfh,Myh3
GC-Tfh,Fastkd1
GC-Tfh,Zbtb18
GC-Tfh,Csf1R
GC-Tfh,Oxsm
GC-Tfh,Tnfsf8
GC-Tfh,Tespa1
GC-Tfh,Fam162A
GC-Tfh,Rbm4B
GC-Tfh,Dido1
GC-Tfh,Sugp1
GC-Tfh,Phactr2
GC-Tfh,Ascl2
GC-Tfh,Hnrnpa1
GC-Tfh,Eno2
GC-Tfh,Nrbp2
GC-Tfh,Carf
GC-Tfh,Tjp2
GC-Tfh,Dusp6
GC-Tfh,Kif1B
GC-Tfh,Slc22A15
GC-Tfh,Aldh2
GC-Tfh,Stx6
GC-Tfh,Slamf6
GC-Tfh,Camsap2
GC-Tfh,Tgfbr3
GC-Tfh,Tgfb3
GC-Tfh,St6Gal1
GC-Tfh,Prdx4
GC-Tfh,Slc5A3
GC-Tfh,Ece1
GC-Tfh,Spo11
GC-Tfh,Rnf32
GC-Tfh,Cebpa
GC-Tfh,Sh3Rf1
GC-Tfh,Eomes
GC-Tfh,Pfkl
GC-Tfh,Med14
GC-Tfh,Fcrl1
GC-Tfh,Pacsin1
GC-Tfh,Pank1
GC-Tfh,Nr4A2
GC-Tfh,Nr4A3
GC-Tfh,Mfsd3
GC-Tfh,Nr4A1
GC-Tfh,Txlnb
GC-Tfh,Mtss1
GC-Tfh,Cyth3
GC-Tfh,Nrip1
GC-Tfh,Aicda
GC-Tfh,Ssr4
GC-Tfh,Mmp9
GC-Tfh,Arhgap39
GC-Tfh,Slfn5
GC-Tfh,Tgif1
GC-Tfh,Tm7Sf2
GC-Tfh,Aff3
GC-Tfh,Nisch
GC-Tfh,Tgm2
GC-Tfh,Il21
GC-Tfh,Tpi1
GC-Tfh,Igf2Bp3
GC-Tfh,Ociad2
GC-Tfh,Cacna1B
GC-Tfh,Idua
GC-Tfh,Nsg2
GC-Tfh,Brdt
GC-Tfh,Setdb1
GC-Tfh,Tspan13
GC-Tfh,Fam210A
GC-Tfh,Smco4
GC-Tfh,Cryl1
GC-Tfh,Ctsb
GC-Tfh,Clcn5
GC-Tfh,Usp31
GC-Tfh,Setd3
GC-Tfh,Usp33
GC-Tfh,Setd4
GC-Tfh,Shmt1
GC-Tfh,Rasgrf1
GC-Tfh,Pld4
GC-Tfh,Kif5C
GC-Tfh,Ppfibp1
GC-Tfh,Thada
GC-Tfh,C5Ar1
GC-Tfh,Ldlrad4
GC-Tfh,Zbtb20
GC-Tfh,Kifap3
GC-Tfh,Gab2
GC-Tfh,Hif1A
GC-Tfh,Crtc1
GC-Tfh,Sestd1
GC-Tfh,Pdzk1Ip1
GC-Tfh,Zfp91
GC-Tfh,Cd200
GC-Tfh,Arhgap5
GC-Tfh,Ndrg4
GC-Tfh,Pias2
GC-Tfh,Egr2
GC-Tfh,Egr3
GC-Tfh,Usp47
GC-Tfh,Egr1
GC-Tfh,Nt5E
GC-Tfh,Tiam1
GC-Tfh,Tfrc
GC-Tfh,Cdk5R1
GC-Tfh,Nfe2
GC-Tfh,Trpm6
GC-Tfh,Trpm1
GC-Tfh,P4Ha1
GC-Tfh,Dnase1L3
GC-Tfh,Plcb4
GC-Tfh,Fos
GC-Tfh,Tshz2
GC-Tfh,Parp1
GC-Tfh,Parp3
GC-Tfh,Coro2B
GC-Tfh,Ptpn5
GC-Tfh,Gnaq
GC-Tfh,Nanos1
GC-Tfh,Vwa5A
GC-Tfh,Cdc14A
GC-Tfh,Spag1
GC-Tfh,Hivep3
GC-Tfh,Rcor1
GC-Tfh,Myo1C
GC-Tfh,Dhdh
GC-Tfh,Ccr6
GC-Tfh,Ccr7
GC-Tfh,Chchd10
GC-Tfh,Bcas1
GC-Tfh,Tmem38A
GC-Tfh,Optn
GC-Tfh,Cd81
GC-Tfh,Cd83
GC-Tfh,Zer1
GC-Tfh,Cd84
GC-Tfh,Fhl3
GC-Tfh,C3
GC-Tfh,Susd2
GC-Tfh,Marcksl1
GC-Tfh,Fam214A
GC-Tfh,Sall2
GC-Tfh,Galm
GC-Tfh,Slc43A1
GC-Tfh,Slc26A11
GC-Tfh,Rps6Kc1
GC-Tfh,Stx11
GC-Tfh,Farsb
GC-Tfh,Il4
GC-Tfh,Il2
GC-Tfh,Myo19
GC-Tfh,Fam136A
GC-Tfh,Ppic
GC-Tfh,Asap1
GC-Tfh,Myo10
GC-Tfh,Rwdd3
GC-Tfh,Creg1
GC-Tfh,Jarid2
GC-Tfh,Insr
GC-Tfh,Map7
GC-Tfh,Prelid2
GC-Tfh,Map9
GC-Tfh,Tmem158
GC-Tfh,Acad11
GC-Tfh,Rnf170
GC-Tfh,Smox
GC-Tfh,Fas
GC-Tfh,Apex1
GC-Tfh,Synj2
GC-Tfh,Tert
GC-Tfh,Malt1
GC-Tfh,Mrps6
GC-Tfh,Safb
GC-Tfh,Ramp3
GC-Tfh,Slc41A1
GC-Tfh,Aldoc
GC-Tfh,Dusp16
GC-Tfh,Fam43A
GC-Tfh,Ccdc173
GC-Tfh,Osgepl1
GC-Tfh,Impa2
GC-Tfh,Pdk1
GC-Tfh,Bcl9
GC-Tfh,Bcl6
GC-Tfh,Ckap4
GC-Tfh,Bcl2
GC-Tfh,Pecr
GC-Tfh,Timp2
GC-Tfh,Mgarp
GC-Tfh,Calcoco1
GC-Tfh,Ccdc28B
GC-Tfh,Fam71B
GC-Tfh,Maff
GC-Tfh,Dennd2D
GC-Tfh,Ryr1
GC-Tfh,Ntrk3
GC-Tfh,Nsmf
GC-Tfh,Snrnp35
GC-Tfh,Nav2
GC-Tfh,Capn3
GC-Tfh,Myb
GC-Tfh,Pygl
GC-Tfh,Ralgapa1
GC-Tfh,Bmp7
GC-Tfh,Fntb
GC-Tfh,Scamp1
GC-Tfh,Cd22
GC-Tfh,Enpp2
GC-Tfh,Fam221A
GC-Tfh,Tspan3
GC-Tfh,Tspan5
GC-Tfh,Nucb2
GC-Tfh,Socs5
GC-Tfh,Acsl3
GC-Tfh,Maged2
GC-Tfh,Acsl1
GC-Tfh,Cd2Ap
GC-Tfh,Eif4G2
GC-Tfh,Kdm5D
GC-Tfh,Mboat7
GC-Tfh,Stc2
GC-Tfh,Ccnk
GC-Tfh,St3Gal2
GC-Tfh,Rassf2
GC-Tfh,Dclk1
GC-Tfh,Trim35
GC-Tfh,C1Qb
GC-Tfh,Nfkbiz
GC-Tfh,Spryd4
GC-Tfh,Il1R2
GC-Tfh,Il1R1
GC-Tfh,Cdv3
GC-Tfh,Gpatch4
GC-Tfh,Pctp
GC-Tfh,Pcbp3
GC-Tfh,Eid2
GC-Tfh,Ttc3
GC-Tfh,Rnf43
GC-Tfh,Rnf41
GC-Tfh,Rhoh
GC-Tfh,Serac1
GC-Tfh,Chdh
GC-Tfh,Fgf2
GC-Tfh,Cmss1
GC-Tfh,Kif3A
GC-Tfh,Mavs
GC-Tfh,Etv5
GC-Tfh,Tnfaip8
GC-Tfh,Lrig1
GC-Tfh,Prdm11
GC-Tfh,Sdc1
GC-Tfh,Hmox1
GC-Tfh,Tmem69
GC-Tfh,Tspan32
GC-Tfh,Tlr1
GC-Tfh,Tox2
GC-Tfh,Spock2
GC-Tfh,Rnf128
GC-Tfh,Cab39L
GC-Tfh,Ipo4
GC-Tfh,Matk
GC-Tfh,Padi4
GC-Tfh,Fosb
GC-Tfh,Stambp
GC-Tfh,Jazf1
GC-Tfh,Mapk11
GC-Tfh,Atp1B1
GC-Tfh,Tmem86A
GC-Tfh,Ikzf2
GC-Tfh,Tbc1D8
GC-Tfh,Gpr146
GC-Tfh,Akr1B10
GC-Tfh,Sostdc1
GC-Tfh,Hnrnpr
GC-Tfh,Tbc1D4
GC-Tfh,Nbn
GC-Tfh,Kdm6B
GC-Tfh,Fgf13
GC-Tfh,Dusp4
GC-Tfh,Reep2
GC-Tfh,Pdcd1
GC-Tfh,Lrrc8D
GC-Tfh,Icos
GC-Tfh,Top1Mt
GC-Tfh,Zfp36L1
GC-Tfh,Gga2
GC-Tfh,Serpinf1
GC-Tfh,Adm
GC-Tfh,Adk
GC-Tfh,Fads6
GC-Tfh,Rgs16
GC-Tfh,Atcay
GC-Tfh,Rgs10
GC-Tfh,Id3
GC-Tfh,Decr2
GC-Tfh,Decr1
GC-Tfh,Tmlhe
GC-Tfh,Frmd4A
