gs_name,gene_symbol
GC-Tfh,RANGRF
GC-Tfh,AGL
GC-Tfh,SYNPO
GC-Tfh,ESPN
GC-Tfh,IL6ST
GC-Tfh,IFNAR2
GC-Tfh,8430429K09RIK
GC-Tfh,IFFO2
GC-Tfh,CCDC141
GC-Tfh,GPM6B
GC-Tfh,RNF10
GC-Tfh,DUSP23
GC-Tfh,LOC100653389
GC-Tfh,SQRDL
GC-Tfh,COPRS
GC-Tfh,PRNP
GC-Tfh,ZSWIM4
GC-Tfh,MRPL52
GC-Tfh,5830415B17RIK
GC-Tfh,CELA1
GC-Tfh,ARHGEF10
GC-Tfh,ZMYM3
GC-Tfh,IGF1R
GC-Tfh,1700049G17RIK
GC-Tfh,ZFP821
GC-Tfh,CAMK2D
GC-Tfh,SCCPDH
GC-Tfh,BCAT1
GC-Tfh,FAM84A
GC-Tfh,LOC552909
GC-Tfh,ABLIM1
GC-Tfh,RNASET2A
GC-Tfh,CXCL10
GC-Tfh,CXCL16
GC-Tfh,RAPGEF4
GC-Tfh,PTRH1
GC-Tfh,L2HGDH
GC-Tfh,ORM2
GC-Tfh,POU2AF1
GC-Tfh,SNN
GC-Tfh,PTER
GC-Tfh,ARHGAP15
GC-Tfh,RHBDD2
GC-Tfh,ANGPTL2
GC-Tfh,1500004A13RIK
GC-Tfh,MAF
GC-Tfh,STARD5
GC-Tfh,TNFSF11
GC-Tfh,AI314760
GC-Tfh,HMGN3
GC-Tfh,ELAVL1
GC-Tfh,RMI1
GC-Tfh,TCF7
GC-Tfh,RAB6B
GC-Tfh,ITGA7
GC-Tfh,GTF3C1
GC-Tfh,SFXN2
GC-Tfh,MGAT5
GC-Tfh,GM9648
GC-Tfh,A930007D18RIK
GC-Tfh,TNNT1
GC-Tfh,TREML2
GC-Tfh,CYP11A1
GC-Tfh,TANK
GC-Tfh,SIRT5
GC-Tfh,SOX12
GC-Tfh,TRAV9D-3
GC-Tfh,A630023P12RIK
GC-Tfh,TNFRSF9
GC-Tfh,SNX30
GC-Tfh,6330416G13RIK
GC-Tfh,DYNC2LI1
GC-Tfh,FBXW8
GC-Tfh,IGHV14-2
GC-Tfh,PDLIM7
GC-Tfh,KCNQ5
GC-Tfh,CXX1C
GC-Tfh,RPRD2
GC-Tfh,MED13
GC-Tfh,BNIP3
GC-Tfh,PLXNC1
GC-Tfh,PAFAH2
GC-Tfh,LOC101055731
GC-Tfh,SH3D19
GC-Tfh,GM19937
GC-Tfh,CASS4
GC-Tfh,TCN2
GC-Tfh,SLC35B2
GC-Tfh,WDFY2
GC-Tfh,WDR33
GC-Tfh,ATXN2
GC-Tfh,GM7072
GC-Tfh,GM3924
GC-Tfh,GRTP1
GC-Tfh,NDUFAF4
GC-Tfh,AKAP12
GC-Tfh,SPSB1
GC-Tfh,MAP4K4
GC-Tfh,D730005E14RIK
GC-Tfh,SERF1
GC-Tfh,SLC36A4
GC-Tfh,ICA1L
GC-Tfh,RBM18
GC-Tfh,RNF157
GC-Tfh,BEND3
GC-Tfh,CEP41
GC-Tfh,C78441
GC-Tfh,LTA
GC-Tfh,SH2B3
GC-Tfh,BPHL
GC-Tfh,PLSCR3
GC-Tfh,CRTAM
GC-Tfh,ARID5B
GC-Tfh,PIPOX
GC-Tfh,ZFYVE28
GC-Tfh,AK4
GC-Tfh,NPNT
GC-Tfh,H2-DMB2
GC-Tfh,CDIP1
GC-Tfh,LUC7L2
GC-Tfh,MGRN1
GC-Tfh,EBI3
GC-Tfh,B4GALNT4
GC-Tfh,TOX
GC-Tfh,CTTN
GC-Tfh,ZFP839
GC-Tfh,ARHGEF11
GC-Tfh,IGSF6
GC-Tfh,LRRC20
GC-Tfh,ARHGEF12
GC-Tfh,TMIE
GC-Tfh,ALOX5AP
GC-Tfh,ZFP467
GC-Tfh,EEA1
GC-Tfh,CLIP3
GC-Tfh,ZFP946
GC-Tfh,CXCR5
GC-Tfh,CXCR4
GC-Tfh,ZFP316
GC-Tfh,FPR2
GC-Tfh,TRA2B
GC-Tfh,N4BP2
GC-Tfh,TTLL5
GC-Tfh,C030006K11RIK
GC-Tfh,COA6
GC-Tfh,FGFR1OP
GC-Tfh,SP6
GC-Tfh,PLEKHO1
GC-Tfh,MEX3B
GC-Tfh,BACE2
GC-Tfh,TBL1X
GC-Tfh,ARMCX2
GC-Tfh,RBMX
GC-Tfh,KIF13A
GC-Tfh,RGCC
GC-Tfh,SLC1A4
GC-Tfh,STXBP5L
GC-Tfh,FAM126B
GC-Tfh,BZW2
GC-Tfh,LIF
GC-Tfh,BRI3BP
GC-Tfh,PPP2R3A
GC-Tfh,SPRED1
GC-Tfh,PPP4R1L-PS
GC-Tfh,ARAF
GC-Tfh,D15WSU126E
GC-Tfh,SLC25A13
GC-Tfh,8-Mar
GC-Tfh,GNL3
GC-Tfh,SMAGP
GC-Tfh,DYNLT3
GC-Tfh,SLC12A2
GC-Tfh,MTMR7
GC-Tfh,LIPA
GC-Tfh,NME4
GC-Tfh,EXT1
GC-Tfh,SCD2
GC-Tfh,RAMP1
GC-Tfh,UBE2R2
GC-Tfh,LPP
GC-Tfh,PEX11A
GC-Tfh,TNFRSF22
GC-Tfh,UTP14B
GC-Tfh,GM5914
GC-Tfh,SEC24C
GC-Tfh,KIRREL3
GC-Tfh,RNF19A
GC-Tfh,HPSE
GC-Tfh,4922501L14RIK
GC-Tfh,ELK3
GC-Tfh,E130308A19RIK
GC-Tfh,GNG3
GC-Tfh,TRIP6
GC-Tfh,PLAGL1
GC-Tfh,PLEKHA8
GC-Tfh,NFATC1
GC-Tfh,CCL6
GC-Tfh,SERINC5
GC-Tfh,H2-AB1
GC-Tfh,FUZ
GC-Tfh,FAM73A
GC-Tfh,FAM73B
GC-Tfh,PISD-PS2
GC-Tfh,BTF3L4
GC-Tfh,1700010I14RIK
GC-Tfh,CCDC126
GC-Tfh,NEK4
GC-Tfh,AIF1
GC-Tfh,PARP8
GC-Tfh,YPEL2
GC-Tfh,ZFR2
GC-Tfh,DDX50
GC-Tfh,SEMA4C
GC-Tfh,SF3A1
GC-Tfh,CCDC90B
GC-Tfh,PPP1R14B
GC-Tfh,RASGEF1A
GC-Tfh,NUDT5
GC-Tfh,NUDT6
GC-Tfh,SMYD5
GC-Tfh,GALNT9
GC-Tfh,SMYD2
GC-Tfh,EPS8L1
GC-Tfh,TUBB2A
GC-Tfh,TUBB2B
GC-Tfh,EGLN3
GC-Tfh,ABTB2
GC-Tfh,IL6RA
GC-Tfh,MTHFD1
GC-Tfh,IRF4
GC-Tfh,2310015A10RIK
GC-Tfh,TRIM8
GC-Tfh,PFN2
GC-Tfh,3110037C07RIK
GC-Tfh,C230011H18RIK
GC-Tfh,GAS5
GC-Tfh,D430019H16RIK
GC-Tfh,EFNB2
GC-Tfh,EPHX1
GC-Tfh,BTLA
GC-Tfh,GM9856
GC-Tfh,SH3BP5
GC-Tfh,SPRY1
GC-Tfh,9130004J05RIK
GC-Tfh,CBX6
GC-Tfh,2610035D17RIK
GC-Tfh,MYH3
GC-Tfh,FASTKD1
GC-Tfh,ZBTB18
GC-Tfh,CSF1R
GC-Tfh,OXSM
GC-Tfh,BB163080
GC-Tfh,A630001G21RIK
GC-Tfh,TNFSF8
GC-Tfh,TESPA1
GC-Tfh,FAM162A
GC-Tfh,RBM4B
GC-Tfh,DIDO1
GC-Tfh,SUGP1
GC-Tfh,GM15513
GC-Tfh,PHACTR2
GC-Tfh,ASCL2
GC-Tfh,NatureImmunology:doi:10.1038/ni.3226
GC-Tfh,HNRNPA1
GC-Tfh,ENO2
GC-Tfh,TMEM2
GC-Tfh,NRBP2
GC-Tfh,CARF
GC-Tfh,TJP2
GC-Tfh,DUSP6
GC-Tfh,KIF1B
GC-Tfh,SLC22A15
GC-Tfh,NAPRT1
GC-Tfh,ALDH2
GC-Tfh,STX6
GC-Tfh,SLAMF6
GC-Tfh,C230073G13RIK
GC-Tfh,CAMSAP2
GC-Tfh,TGFBR3
GC-Tfh,TGFB3
GC-Tfh,ST6GAL1
GC-Tfh,PRDX4
GC-Tfh,SLC5A3
GC-Tfh,ECE1
GC-Tfh,1110032A03RIK
GC-Tfh,SPO11
GC-Tfh,RNF32
GC-Tfh,AU022252
GC-Tfh,CEBPA
GC-Tfh,HDGFRP3
GC-Tfh,2010107G23RIK
GC-Tfh,SH3RF1
GC-Tfh,ADCK3
GC-Tfh,EOMES
GC-Tfh,PFKL
GC-Tfh,MED14
GC-Tfh,4832441B07RIK
GC-Tfh,FCRL1
GC-Tfh,PACSIN1
GC-Tfh,9530053H05RIK
GC-Tfh,PANK1
GC-Tfh,2310050B05RIK
GC-Tfh,4932415G12RIK
GC-Tfh,NR4A2
GC-Tfh,NR4A3
GC-Tfh,MFSD3
GC-Tfh,NR4A1
GC-Tfh,TXLNB
GC-Tfh,MTSS1
GC-Tfh,5430421N21RIK
GC-Tfh,CYTH3
GC-Tfh,A630014C17RIK
GC-Tfh,CSTAD
GC-Tfh,NRIP1
GC-Tfh,AICDA
GC-Tfh,STFA3
GC-Tfh,SSR4
GC-Tfh,SLFN4
GC-Tfh,MMP9
GC-Tfh,ARHGAP39
GC-Tfh,SLFN5
GC-Tfh,TGIF1
GC-Tfh,TM7SF2
GC-Tfh,AFF3
GC-Tfh,NISCH
GC-Tfh,TGM2
GC-Tfh,IL21
GC-Tfh,TPI1
GC-Tfh,1110034G24RIK
GC-Tfh,IGF2BP3
GC-Tfh,OCIAD2
GC-Tfh,A230061C15RIK
GC-Tfh,LOC100504934
GC-Tfh,CACNA1B
GC-Tfh,2310050P20RIK
GC-Tfh,IDUA
GC-Tfh,NSG2
GC-Tfh,BRDT
GC-Tfh,SETDB1
GC-Tfh,C430002N11RIK
GC-Tfh,TSPAN13
GC-Tfh,CTSL
GC-Tfh,FAM210A
GC-Tfh,SMCO4
GC-Tfh,CRYL1
GC-Tfh,CTSB
GC-Tfh,CLCN5
GC-Tfh,SETD8
GC-Tfh,USP31
GC-Tfh,SETD3
GC-Tfh,USP33
GC-Tfh,PRMT10
GC-Tfh,SETD4
GC-Tfh,SHMT1
GC-Tfh,RASGRF1
GC-Tfh,PLD4
GC-Tfh,KIF5C
GC-Tfh,1700019D03RIK
GC-Tfh,PPFIBP1
GC-Tfh,THADA
GC-Tfh,C5AR1
GC-Tfh,LDLRAD4
GC-Tfh,ZBTB20
GC-Tfh,4933407K13RIK
GC-Tfh,AU022526
GC-Tfh,KIFAP3
GC-Tfh,GAB2
GC-Tfh,HIF1A
GC-Tfh,CRTC1
GC-Tfh,SESTD1
GC-Tfh,ZFP93
GC-Tfh,PDZK1IP1
GC-Tfh,ZFP91
GC-Tfh,CD200
GC-Tfh,ARHGAP5
GC-Tfh,NDRG4
GC-Tfh,PIAS2
GC-Tfh,EGR2
GC-Tfh,EGR3
GC-Tfh,USP47
GC-Tfh,EGR1
GC-Tfh,NT5E
GC-Tfh,TIAM1
GC-Tfh,TFRC
GC-Tfh,CDK5R1
GC-Tfh,NFE2
GC-Tfh,TRPM6
GC-Tfh,TRPM1
GC-Tfh,P4HA1
GC-Tfh,DNASE1L3
GC-Tfh,PLCB4
GC-Tfh,FOS
GC-Tfh,TSHZ2
GC-Tfh,PARP1
GC-Tfh,PARP3
GC-Tfh,CORO2B
GC-Tfh,PTPN5
GC-Tfh,GSTT3
GC-Tfh,GNAQ
GC-Tfh,H2-OA
GC-Tfh,NANOS1
GC-Tfh,VWA5A
GC-Tfh,CDC14A
GC-Tfh,2310001H17RIK
GC-Tfh,AU015680
GC-Tfh,SPAG1
GC-Tfh,HIVEP3
GC-Tfh,RCOR1
GC-Tfh,SUPT20
GC-Tfh,MYO1C
GC-Tfh,DHDH
GC-Tfh,CCR6
GC-Tfh,CCR7
GC-Tfh,CHCHD10
GC-Tfh,AU022706
GC-Tfh,BCAS1
GC-Tfh,TMEM38A
GC-Tfh,OPTN
GC-Tfh,CD81
GC-Tfh,CD83
GC-Tfh,ZER1
GC-Tfh,CD84
GC-Tfh,FHL3
GC-Tfh,C3
GC-Tfh,SUSD2
GC-Tfh,MARCKSL1
GC-Tfh,FAM214A
GC-Tfh,E230032D23RIK
GC-Tfh,SALL2
GC-Tfh,GALM
GC-Tfh,QARS
GC-Tfh,SLC43A1
GC-Tfh,H2-OB
GC-Tfh,SLC26A11
GC-Tfh,AI503316
GC-Tfh,RPS6KC1
GC-Tfh,STX11
GC-Tfh,FARSB
GC-Tfh,IL4
GC-Tfh,IL2
GC-Tfh,MYO19
GC-Tfh,FAM136A
GC-Tfh,MSL3L2
GC-Tfh,PPIC
GC-Tfh,ASAP1
GC-Tfh,E030016H06RIK
GC-Tfh,MYO10
GC-Tfh,RWDD3
GC-Tfh,CREG1
GC-Tfh,JARID2
GC-Tfh,INSR
GC-Tfh,MAP7
GC-Tfh,PRELID2
GC-Tfh,MAP9
GC-Tfh,TMEM158
GC-Tfh,ACAD11
GC-Tfh,RNF170
GC-Tfh,SMOX
GC-Tfh,FAS
GC-Tfh,AKR1E1
GC-Tfh,APEX1
GC-Tfh,5430434G16RIK
GC-Tfh,SYNJ2
GC-Tfh,BAMBI-PS1
GC-Tfh,TERT
GC-Tfh,MALT1
GC-Tfh,GM11696
GC-Tfh,MRPS6
GC-Tfh,SAFB
GC-Tfh,CYP4V3
GC-Tfh,GTPBP5
GC-Tfh,RAMP3
GC-Tfh,SLC41A1
GC-Tfh,ALDOC
GC-Tfh,DUSP16
GC-Tfh,1700012D01RIK
GC-Tfh,4930539E08RIK
GC-Tfh,FAM43A
GC-Tfh,CCDC173
GC-Tfh,OSGEPL1
GC-Tfh,IMPA2
GC-Tfh,PDK1
GC-Tfh,BCL9
