UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	32
0	1
4	48
0	6
0	6
0	12
0	15
0	15
61	1504
0	2
7	115
5	11
4	14
0	14
44	8
4	8
0	6
0	17
200	1108
0	825
0	227
0	176
0	15
0	13
0	4
10	30
1	30
9	23
0	21
5	10
0	13
0	22
0	8
12	1287
0	382
54	74
0	2
0	2
1	59
0	35
0	8
0	5
1	59
0	1
1	36
0	1
0	1
11	9
2	38
0	31
3	6
0	4
0	220
64	234
0	1
2	2
1	17
0	0
0	0
1	3
0	0
0	0
1	16
5	3
9	11
24	116
0	115
4	13
0	0
20	21
0	1
0	2
7	8
5	15
0	13
0	0
10	19
14168	1385
27	79
0	59
8	10
7	4
36	17
33	16
3	16
23	755
48	415
177	72
51	151
0	127
9	15
10	5
72	59
23	32
0	2
0	2
62	37
11	40
0	19
141	645
47	16
139	21
29	114
0	114
0	2
0	2
52	1
196	0
50	381
0	381
0	3500
0	3489
2624	3489
7	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	16
6	4
0	11
1	33
0	14
0	2
3	21
93	242
0	13
0	8
0	5
1	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
13	1
1	1
11	0
10	0
23	0
72	0
39	0
6	0
20	74
0	66
431	0
59	148
4014	156
0	0
51	0
9	0
35	0
42	0
33	0
0	2
0	2
0	1
0	0
0	0
0	3
0	0
0	0
0	0
0	0
73	0
215	123
1	0
0	0
0	51
11	5
2	51
2	18
0	51
0	0
0	0
0	62
0	62
1	3
0	1
8	3
0	0
0	0
0	0
0	78
0	0
0	141
0	111
0	0
13	19
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	578
0	557
0	578
0	557
0	575
0	557
0	13
0	1
0	2
0	577
18	3213
0	0
0	0
0	0
0	0
0	0
37	1968
4	2042
0	1868
0	46
0	4
0	0
0	46
7	12
0	0
0	1
0	1
0	0
0	2
0	2
0	3
0	3
0	3
0	1
0	7
0	7
0	7
0	0
0	136
0	87
0	0
0	0
0	0
0	0
0	6
0	16
1	0
0	2
0	16
0	0
0	0
0	0
6	13
1	319
0	318
0	0
0	1
0	1
1	0
0	0
0	7
2	0
0	0
0	0
1	0
0	0
0	0
0	0
2	36
3	6
0	0
0	0
3	0
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	36
2	0
0	0
38	622
76	889
0	357
1	30
1	0
0	0
1	0
0	0
0	0
0	0
2	0
0	0
19	615
12	224
0	497
0	487
0	118
0	425
0	0
0	0
0	2
0	0
5	0
