UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	28
0	40
1	2
6	2
0	1
19	18
2	0
7	5
2	0
43	0
0	1
2	3
2	3
0	3
0	1
0	5
9	1
0	0
7	0
0	1
0	0
12	0
3	0
29	39
3	0
0	6
9	5
4	7
2	11
0	1
14	0
6	0
0	0
0	0
0	5
15	42
12	14
4	0
9	8
0	2
40	0
22	0
54	0
3	13
0	0
3	0
0	0
5	0
8	0
6	0
0	0
0	0
0	0
31	0
0	6
27	0
0	17
17	0
21	0
1	0
9	9
0	28
41	9
44	0
21	1
35	0
51	0
12	0
41	0
23	0
12	0
35	0
1	0
55	0
15	0
27	0
15	0
13	0
18	0
0	0
7	0
26	0
15	0
0	0
14	0
52	0
3	0
1	0
2	0
12	0
46	0
15	0
1	0
18	0
0	0
27	0
7	0
8	6
16	17
0	41
0	2
1	2
0	1
0	18
0	0
0	1
6	3
2	3
0	3
2	1
7	5
0	0
0	39
6	6
7	11
0	1
0	0
0	5
17	42
3	14
0	8
1	2
4	13
6	0
25	0
7	0
10	0
31	0
21	0
10	0
1	0
12	0
0	0
5	0
35	0
25	1
28	0
27	0
0	0
0	3
0	8
0	7
0	43
0	4
0	1
0	0
0	5
0	6
0	0
0	0
0	0
0	0
0	0
0	0
36	48
0	2
0	0
0	0
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	45
0	24
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	8
0	7
0	5
0	6
0	0
0	1080
0	1080
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	49
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	28
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	7
0	7
0	2
0	1
0	6
0	6
0	0
0	1
0	0
0	1
0	0
0	1
0	1
0	0
0	1
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	67
0	54
0	44
0	7
0	2
0	65
0	0
0	0
0	0
0	0
0	0
0	0
0	23
0	18
0	0
0	4
0	9
0	8
0	44
0	4
