UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
17	0
68	36
3	2
8	11
0	0
0	0
7	11
0	19
0	8
6	68
2	0
49	15
0	34
0	34
2	0
0	0
16	0
34	0
6	17
0	17
289	561
0	561
0	561
0	0
0	0
0	1
0	0
0	0
1	5
0	5
2	3
0	0
0	0
4	0
0	5
0	5
0	7
944	147
4	15
0	14
1	0
1	0
6	2
0	2
0	3
1	95
0	44
9	5
1	7
0	7
0	0
0	0
0	0
0	1
0	6
0	11
0	8
5	101
0	46
8	5
2	6
0	6
0	1
0	0
1	0
0	2
3	11
0	1
0	13
0	0
0	0
1	11
0	0
0	0
21	117
1	1
0	5
0	4
0	0
0	0
0	0
2	5
0	4
1	5
20	158
0	137
0	10
0	7
0	0
0	0
0	0
0	0
0	0
0	6
0	1
0	1
0	5
0	1
0	8
0	5
0	0
0	0
0	23
0	23
0	0
0	0
0	4
0	3
172	0
22	0
38	0
45	1
9	37
0	36
86	1
83	29
461	30
12	0
41	0
42	0
39	0
68	0
87	0
0	0
0	0
3	13
0	13
4	19
0	19
39	0
6	21
0	21
0	0
0	0
22	39
0	39
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	1
0	0
0	4
0	3
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	4
0	0
0	12
5	11
1	3
0	3
0	0
0	0
0	0
85	0
0	31
0	29
470	24
47	31
73	0
57	0
0	0
0	0
0	0
0	4
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
1	26
0	0
0	9
0	32
0	32
4	0
0	0
0	0
0	0
0	12
0	12
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	67
0	56
0	10
9	1
0	10
0	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	21
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
54	193
5	199
0	91
0	0
0	0
0	0
1	60
7	60
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	13
0	0
1	189
27	36
0	183
0	183
0	6
0	162
0	0
0	0
1	0
1	31
0	21
0	19
0	19
0	19
2	6
1	5
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	1
1	0
0	18
0	0
0	0
0	1
0	0
0	0
17	25
0	0
0	1
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	87
0	87
0	0
2	26
0	24
0	0
0	0
0	0
0	0
0	0
0	53
