UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	9
0	8
2	2
12	1
0	0
27	30
4	0
11	10
2	6
48	0
0	4
3	5
3	6
0	5
0	0
0	4
21	0
0	1
4	0
0	0
1	0
14	0
7	0
6	33
12	0
8	6
2	10
14	6
8	16
1	4
10	0
12	0
1	0
0	0
0	0
23	41
22	47
4	0
2	5
3	7
33	0
31	0
97	0
2	19
0	0
6	0
3	1
0	0
47	0
5	0
16	1
0	0
0	0
52	0
0	17
29	0
0	40
24	0
22	0
0	0
13	1
0	9
0	1
53	0
15	6
21	0
84	0
9	0
53	0
11	0
10	0
22	0
3	0
55	0
14	0
44	0
11	0
16	0
4	1
0	1
11	0
15	0
9	0
0	0
17	0
36	0
2	0
0	0
1	0
13	0
26	1
23	1
0	0
6	0
0	0
7	0
7	0
18	17
42	40
0	8
0	2
0	1
0	0
0	30
0	6
2	4
17	5
4	6
2	5
1	0
4	4
0	1
5	33
0	6
0	16
0	4
0	0
0	0
1	41
0	47
0	5
0	7
9	19
12	0
34	0
7	0
10	0
36	0
39	0
12	0
0	0
16	0
0	0
16	0
67	0
15	6
44	5
41	0
0	0
0	3
0	5
0	6
0	51
0	2
0	3
0	1
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
44	34
0	2
0	0
0	0
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	32
0	14
7	3
0	3
0	2
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
19	0
6	0
0	5
0	6
0	4
0	4
0	0
0	1400
0	1400
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
3	70
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	39
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	9
1	10
0	6
0	3
0	8
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
1	31
1	31
1	23
1	6
0	3
0	29
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	7
0	0
0	4
0	6
0	7
0	52
0	3
