gs_name,gene_symbol
YFV_MEM,Xbp1
YFV_MEM,Rab11Fip5
YFV_MEM,Csrnp1
YFV_MEM,Zc3H12A
YFV_MEM,Cdc14A
YFV_MEM,Ids
YFV_MEM,Rgs2
YFV_MEM,Cxcr4
YFV_MEM,Sema4C
YFV_MEM,Rgs16
YFV_MEM,Vav3
YFV_MEM,Rab3D
YFV_MEM,Jakmip2
YFV_MEM,Arhgap15
YFV_MEM,Cyb561
YFV_MEM,Nr4A2
YFV_MEM,Rbm38
YFV_MEM,Socs3
YFV_MEM,Mybl1
YFV_MEM,Rasgef1B
YFV_MEM,Gpr183
YFV_MEM,Id1
YFV_MEM,Cdc42Bpb
YFV_MEM,Rgcc
YFV_MEM,Nectin3
YFV_MEM,Srsf7
YFV_MEM,Ier5
YFV_MEM,Zfp628
YFV_MEM,Ifrd1
YFV_MEM,Cacna1I
YFV_MEM,Cth
YFV_MEM,Pde4B
YFV_MEM,Avpi1
YFV_MEM,Pianp
YFV_MEM,Pde4D
YFV_MEM,Map3K21
YFV_MEM,Grasp
YFV_MEM,Mamld1
YFV_MEM,Epha4
YFV_MEM,Pgrmc2
YFV_MEM,Gzf1
YFV_MEM,Cebpb
YFV_MEM,Il4Ra
YFV_MEM,Fads3
YFV_MEM,Tmem178B
YFV_MEM,Tiparp
YFV_MEM,Il5Ra
YFV_MEM,Agap1
YFV_MEM,Prkce
YFV_MEM,Tgif1
YFV_MEM,Plk3
YFV_MEM,Selenok
YFV_MEM,Icam1
YFV_MEM,Ptgds
YFV_MEM,Dennd3
YFV_MEM,Ndfip2
YFV_MEM,Ppp1R15A
YFV_MEM,Klf6
YFV_MEM,Clic5
YFV_MEM,Smad7
YFV_MEM,Tuba4A
YFV_MEM,Fos
YFV_MEM,Neil1
YFV_MEM,Rtl6
YFV_MEM,Smpd2
YFV_MEM,Bhlhe40
YFV_MEM,Rara
YFV_MEM,Bmerb1
YFV_MEM,Fhl1
YFV_MEM,Crem
YFV_MEM,Ust
YFV_MEM,Whrn
YFV_MEM,Phlda1
YFV_MEM,Rasd1
YFV_MEM,Cwc25
YFV_MEM,Jmjd6
YFV_MEM,Zbtb1
YFV_MEM,Skil
YFV_MEM,Metrnl
YFV_MEM,Bcl6
YFV_MEM,Dlec1
YFV_MEM,Spag4
YFV_MEM,Otulin
YFV_MEM,Ptger4
YFV_MEM,4930402H24Rik
YFV_MEM,Slc9A7
YFV_MEM,Plekhg5
YFV_MEM,Ap3M2
YFV_MEM,Dusp10
YFV_MEM,Pfkfb3
YFV_MEM,Prnp
YFV_MEM,Zfp532
YFV_MEM,Nfkbie
YFV_MEM,Fcho2
YFV_MEM,Wwc2
YFV_MEM,Dnajb9
YFV_MEM,Agfg2
YFV_MEM,Gabarapl1
YFV_MEM,Itprip
YFV_MEM,Fzr1
YFV_MEM,Gab1
YFV_MEM,Dbndd2
YFV_MEM,Yrdc
YFV_MEM,Idi1
YFV_MEM,Nipal2
YFV_MEM,Nxt1
YFV_MEM,Crybg3
YFV_MEM,Per1
YFV_MEM,Grem2
YFV_MEM,Tspan18
YFV_MEM,Trp53I11
YFV_MEM,Igfbp3
YFV_MEM,Ddit3
YFV_MEM,Jund
YFV_MEM,Tubb2A
YFV_MEM,Trp53Inp2
YFV_MEM,Zfp36L2
YFV_MEM,Adcy9
YFV_MEM,Large2
YFV_MEM,Arl4A
YFV_MEM,Tmtc2
YFV_MEM,Errfi1
YFV_MEM,Prdm8
YFV_MEM,Mmp9
YFV_MEM,Snx33
YFV_MEM,Plaur
YFV_MEM,Tnfaip3
YFV_MEM,Tec
YFV_MEM,Dync2H1
YFV_MEM,Ehd4
YFV_MEM,Best1
YFV_MEM,Ank3
YFV_MEM,Gadd45A
YFV_MEM,Kalrn
YFV_MEM,Sox13
YFV_MEM,Zfp618
YFV_MEM,Cacnb1
YFV_MEM,Junb
YFV_MEM,Maff
YFV_MEM,Pts
YFV_MEM,Wnt1
YFV_MEM,Dscaml1
YFV_MEM,Fosb
YFV_MEM,Klf16
YFV_MEM,Lmna
YFV_MEM,Il2Ra
YFV_MEM,Plekha7
YFV_MEM,Dmkn
YFV_MEM,Rasd2
YFV_MEM,Sv2A
YFV_MEM,Mical3
YFV_MEM,Zfp36
YFV_MEM,Cyfip1
YFV_MEM,Uap1
YFV_MEM,Tppp
YFV_MEM,Spata2
YFV_MEM,Traf4
YFV_MEM,Scn8A
YFV_MEM,Egr1
YFV_MEM,Cxcl16
YFV_MEM,Unc93B1
YFV_MEM,Fosl2
YFV_MEM,Etv3
YFV_MEM,Spint1
YFV_MEM,Timp1
YFV_MEM,Plxnd1
YFV_MEM,Gadd45B
YFV_MEM,Cdkn1A
YFV_MEM,Trp53I13
YFV_MEM,Zfp541
YFV_MEM,Cfh
YFV_MEM,Specc1
YFV_MEM,Osm
YFV_MEM,Noct
YFV_MEM,Cacna2D2
YFV_MEM,B4Galt1
YFV_MEM,Ypel5
YFV_MEM,Crlf1
YFV_MEM,Ell2
YFV_MEM,Sav1
YFV_MEM,Haus3
YFV_MEM,Cd83
YFV_MEM,Areg
YFV_MEM,Peli2
YFV_MEM,Dusp2
YFV_MEM,Ttc21A
YFV_MEM,Dpp4
YFV_MEM,Slc7A5
YFV_MEM,Wnt10A
YFV_MEM,Nr4A3
YFV_MEM,Etnk2
YFV_MEM,Fxyd2
YFV_MEM,Pofut2
YFV_MEM,Snx24
YFV_MEM,Bcl2A1A
YFV_MEM,Arl4C
YFV_MEM,Fth1
YFV_MEM,Sytl3
YFV_MEM,Synm
YFV_MEM,Pik3R1
YFV_MEM,Setd7
YFV_MEM,Dock7
YFV_MEM,Ninj1
YFV_MEM,Tmem88
YFV_MEM,Pdzd4
YFV_MEM,Npdc1
YFV_MEM,Klf11
YFV_MEM,Fam43A
YFV_MEM,Plk2
YFV_MEM,Gnb3
YFV_MEM,Btbd19
YFV_MEM,Cyth3
YFV_MEM,Ptger2
YFV_MEM,Gpr132
YFV_MEM,Fgfrl1
YFV_MEM,Garem2
YFV_MEM,Zfp365
YFV_MEM,Psd
YFV_MEM,Pim3
YFV_MEM,Hspa5
YFV_MEM,Kif5C
YFV_MEM,Josd1
YFV_MEM,Heg1
YFV_MEM,Lats2
YFV_MEM,Nsg1
YFV_MEM,Magi3
YFV_MEM,Clcf1
YFV_MEM,Myo6
YFV_MEM,Afdn
YFV_MEM,Gata3
YFV_MEM,Camk2N1
YFV_MEM,Ace
YFV_MEM,Fgf9
YFV_MEM,Dusp4
YFV_MEM,Enpp5
YFV_MEM,Prxl2C
YFV_MEM,Plcb1
YFV_MEM,Ric8A
YFV_MEM,Antxr2
YFV_MEM,S1Pr2
YFV_MEM,Rnf207
YFV_MEM,Gdpd5
YFV_MEM,Nfkbia
YFV_MEM,Ccnh
YFV_MEM,Kctd2
YFV_MEM,Snai3
NAV,Mtus1
NAV,Gnpnat1
NAV,Cdk5R1
NAV,Zfp772
NAV,Timp2
NAV,Lrrn3
NAV,Ankrd31
NAV,Akap6
NAV,Chrng
NAV,Plag1
NAV,Adgrg6
NAV,C030006K11Rik
NAV,Asic3
NAV,Pla2G12A
NAV,Chmp7
NAV,Filip1
NAV,Iqsec3
NAV,Ccdc141
NAV,Smarcd3
NAV,Sstr3
NAV,Rnf144A
NAV,Ccr7
NAV,Edar
NAV,Lipt2
NAV,Npas2
NAV,Adssl1
NAV,Lmln
NAV,Epha1
NAV,Acrbp
NAV,Ak5
NAV,Serpinf1
NAV,Lmo7
NAV,Mpzl2
NAV,Alox5Ap
NAV,Fbln2
NAV,Cd248
NAV,Reg4
NAV,Idua
NAV,Dennd5A
NAV,Tshz2
NAV,4933424G06Rik
NAV,Cd9
NAV,Gnai1
NAV,Kcnmb4
NAV,Gpc2
NAV,Mrc2
NAV,Plxdc1
NAV,Tmem108
NAV,Sh3Rf3
NAV,Pcsk5
NAV,Mxra8
NAV,Amn
NAV,Plpp6
NAV,Ptpn20
NAV,Cdh4
NAV,Snph
NAV,Ttn
NAV,Pecam1
NAV,Nuak2
NAV,Ajap1
NAV,Dsel
NAV,Dchs1
NAV,Dsc1
NAV,Abca1
NAV,Prag1
NAV,Actn1
NAV,Cfap70
NAV,Mest
NAV,Kctd12
NAV,Clmp
NAV,Hrh2
NAV,Neb
NAV,Nr1D1
NAV,Il6St
NAV,Tlr9
NAV,Rsad2
NAV,Fcer1G
NAV,Gpr160
NAV,Zscan18
NAV,Adtrp
NAV,Trim17
NAV,Nrcam
NAV,Tgfbr2
NAV,Gp5
NAV,4430402I18Rik
NAV,4930550C14Rik
NAV,Plekhg4
NAV,Tldc2
NAV,Eppk1
NAV,Bace2
NAV,Sall2
NAV,Aktip
NAV,Bcdin3D
NAV,Ptprk
NAV,Shank1
NAV,Agrn
NAV,Ephx2
NAV,Olfr435
NAV,Ppp1R3E
NAV,Slc22A23
NAV,Tas2R108
NAV,Slc16A10
NAV,Magohb
NAV,Mmp28
NAV,Dact1
NAV,Irs1
NAV,Kansl1L
NAV,Atp8A2
NAV,Naa16
NAV,Tpst1
NAV,Sorcs3
NAV,Efna1
NAV,Sirpb1A
NAV,Cr2
NAV,Fam83F
NAV,Krt2
NAV,Capn5
NAV,Col18A1
NAV,Apbb1
NAV,Gstm7
NAV,Ptk7
NAV,Hemgn
NAV,Csgalnact1
NAV,Deptor
NAV,Dixdc1
NAV,Cfp
NAV,Tmem220
NAV,Aldh5A1
NAV,Ptprs
NAV,Carns1
NAV,Il6Ra
NAV,Pifo
NAV,Slc13A4
NAV,Kcnj9
NAV,Top1Mt
NAV,Cd79A
NAV,Lef1
NAV,Clec11A
NAV,Tnk1
NAV,Lrrc29
NAV,Itga7
NAV,Pde7A
NAV,Gal3St4
NAV,Layn
NAV,Bhlhb9
NAV,Osbpl5
NAV,Add2
NAV,Robo1
NAV,Zfp606
NAV,Nbea
NAV,Myb
NAV,Zfp418
NAV,Chrm3
NAV,Pdk1
NAV,Agbl3
NAV,Tctn1
NAV,Pitpnm2
NAV,Pmel
NAV,Retreg1
NAV,Ypel2
NAV,Cux2
NAV,Itga6
NAV,Pced1B
NAV,Flt1
NAV,Armcx2
NAV,Gprasp2
NAV,Shisa2
NAV,Usp51
NAV,Klf7
NAV,Nexmif
NAV,Tcea3
NAV,Aebp1
NAV,Tspan6
NAV,Lrp6
NAV,Speg
NAV,Mettl21E
NAV,Rtl10
NAV,Alg10B
NAV,Nog
NAV,Cpa5
NAV,2610301B20Rik
NAV,Glis3
NAV,Sco1
NAV,Zfp667
NAV,Tnfrsf10B
NAV,Plpp1
NAV,Pcsk6
NAV,Tktl1
NAV,Nucb2
NAV,Tmem177
NAV,Tmem42
NAV,Mylk
NAV,Zfp28
NAV,Cachd1
NAV,Slc7A8
NAV,Ankrd55
NAV,Txnrd3
NAV,Smarca1
NAV,Myom1
NAV,Rad9B
NAV,Sfrp5
NAV,Armh1
NAV,Xkrx
NAV,Arhgef11
NAV,Acsm3
NAV,Man1C1
NAV,Car6
NAV,Papss2
NAV,Shc2
NAV,Mindy1
NAV,N6Amt1
NAV,Cfap97D2
NAV,Fhit
YFV_D14,Anxa2
YFV_D14,Prc1
YFV_D14,Trappc1
YFV_D14,St8Sia6
YFV_D14,Dcps
YFV_D14,Ggh
YFV_D14,Myo1F
YFV_D14,Prdx1
