gs_name,gene_symbol
Cir_CD44hi_vs_CD44lo_up,Scpep1
Cir_CD44hi_vs_CD44lo_up,Pparg
Cir_CD44hi_vs_CD44lo_up,Gm2a
Cir_CD44hi_vs_CD44lo_up,Hk2
Cir_CD44hi_vs_CD44lo_up,Il12rb1
Cir_CD44hi_vs_CD44lo_up,Il4
Cir_CD44hi_vs_CD44lo_up,Hip1r
Cir_CD44hi_vs_CD44lo_up,S100a4
Cir_CD44hi_vs_CD44lo_up,S100a6
Cir_CD44hi_vs_CD44lo_up,Luzp1
Cir_CD44hi_vs_CD44lo_up,Uhrf1
Cir_CD44hi_vs_CD44lo_up,Rarg
Cir_CD44hi_vs_CD44lo_up,Col18a1
Cir_CD44hi_vs_CD44lo_up,Tbx21
Cir_CD44hi_vs_CD44lo_up,Itga3
Cir_CD44hi_vs_CD44lo_up,Foxm1
Cir_CD44hi_vs_CD44lo_up,Ell2
Cir_CD44hi_vs_CD44lo_up,Capns1
Cir_CD44hi_vs_CD44lo_up,Ciao3
Cir_CD44hi_vs_CD44lo_up,Dhrs1
Cir_CD44hi_vs_CD44lo_up,Tiam1
Cir_CD44hi_vs_CD44lo_up,Axl
Cir_CD44hi_vs_CD44lo_up,Chaf1a
Cir_CD44hi_vs_CD44lo_up,Bcam
Cir_CD44hi_vs_CD44lo_up,Ppp5c
Cir_CD44hi_vs_CD44lo_up,Ebi3
Cir_CD44hi_vs_CD44lo_up,Dusp3
Cir_CD44hi_vs_CD44lo_up,Mmd
Cir_CD44hi_vs_CD44lo_up,Hlf
Cir_CD44hi_vs_CD44lo_up,Angptl2
Cir_CD44hi_vs_CD44lo_up,Nkg7
Cir_CD44hi_vs_CD44lo_up,Rab11a
Cir_CD44hi_vs_CD44lo_up,Ap1s1
Cir_CD44hi_vs_CD44lo_up,Jkamp
Cir_CD44hi_vs_CD44lo_up,Cd44
Cir_CD44hi_vs_CD44lo_up,Ccn4
Cir_CD44hi_vs_CD44lo_up,Prdx2
Cir_CD44hi_vs_CD44lo_up,Spc25
Cir_CD44hi_vs_CD44lo_up,Mcm5
Cir_CD44hi_vs_CD44lo_up,Asf1b
Cir_CD44hi_vs_CD44lo_up,Igf1r
Cir_CD44hi_vs_CD44lo_up,Sh2d1a
Cir_CD44hi_vs_CD44lo_up,Tnfsf14
Cir_CD44hi_vs_CD44lo_up,Reep5
Cir_CD44hi_vs_CD44lo_up,Itgae
Cir_CD44hi_vs_CD44lo_up,Mob1b
Cir_CD44hi_vs_CD44lo_up,Zbtb32
Cir_CD44hi_vs_CD44lo_up,Crip1
Cir_CD44hi_vs_CD44lo_up,Nsmf
Cir_CD44hi_vs_CD44lo_up,D130043K22Rik
Cir_CD44hi_vs_CD44lo_up,Gmnn
Cir_CD44hi_vs_CD44lo_up,Acot13
Cir_CD44hi_vs_CD44lo_up,Psmd2
Cir_CD44hi_vs_CD44lo_up,Clic1
Cir_CD44hi_vs_CD44lo_up,Pole
Cir_CD44hi_vs_CD44lo_up,Gatad1
Cir_CD44hi_vs_CD44lo_up,Bcl2l1
Cir_CD44hi_vs_CD44lo_up,Mid1ip1
Cir_CD44hi_vs_CD44lo_up,Ap2s1
Cir_CD44hi_vs_CD44lo_up,Cers4
Cir_CD44hi_vs_CD44lo_up,Pou2f2
Cir_CD44hi_vs_CD44lo_up,Zmat5
Cir_CD44hi_vs_CD44lo_up,St6galnac1
Cir_CD44hi_vs_CD44lo_up,Vav2
Cir_CD44hi_vs_CD44lo_up,Psen2
Cir_CD44hi_vs_CD44lo_up,Adam19
Cir_CD44hi_vs_CD44lo_up,Kif11
