UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
7	0
8	6
16	3
6	7
0	6
35	8
2	3
0	2
10	1
3	0
2	0
13	27
0	27
0	0
0	0
17	0
10	0
0	6
0	6
8	4
0	5
0	5
3	1
0	1
19	28
3	5
23	11
5	23
0	23
15	4
23	7
0	17
20	0
15	16
0	16
11	2
34	0
3	7
0	7
18	4
11	5
49	3
27	7
6	1
14	8
0	8
1	0
7	11
0	8
2	2
8	5
6	7
36	1
0	36
1	7
0	6
11	10
0	8
14	0
24	30
0	26
0	12
0	1
7	6
8	6
14	3
0	6
4	4
5	14
0	14
4	8
0	0
0	0
14	3
6	3
0	22
3	1
13	13
0	13
11	0
4	6
0	6
5	3
26	21
0	21
0	3
0	2
0	5
0	5
4	0
20	11
0	11
5	36
7	13
0	6
0	2
28	2
14	21
3	20
2	1
0	1
3	13
0	13
0	24
0	0
2	7
0	5
96	0
64	0
75	0
101	1
43	51
0	51
263	2
176	2
120	2
87	0
50	0
214	0
142	0
121	0
38	0
0	1
0	1
2	2
0	2
2	5
0	5
120	0
4	7
0	7
1	2
0	2
30	33
0	33
1	1
0	1
6	2
5	0
31	0
4	0
0	1
0	1
1	24
0	7
0	5
6	7
1	3
0	3
4	28
5	5
0	11
0	7
3	5
0	17
4	3
4	3
0	0
0	0
2	0
3	3
0	3
10	0
0	1
0	1
65	0
10	0
76	0
73	0
0	2
0	2
0	0
3	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
1	0
0	1
0	0
0	1
0	0
0	0
0	0
0	1
0	0
4	0
0	2
0	2
1	2
1	1
0	0
1	0
0	6
1	6
0	6
0	0
0	0
0	0
1	0
0	0
0	0
0	2
0	2
0	14
12	1
3	14
5	1
1	14
0	0
0	0
0	0
0	0
0	0
0	1
0	68
0	68
1	68
0	0
0	0
0	0
0	1
0	1
4	0
1	0
0	0
0	0
587	687
304	556
6	157
0	0
0	0
0	0
0	7
0	9
0	0
0	0
0	1
0	1
1	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
288	530
52	85
1	424
0	320
0	106
0	257
0	1
0	1
1	0
8	46
0	44
1	42
1	37
0	42
0	2
19	3
0	2
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
1	87
4	17
0	5
0	88
0	1
0	1
0	0
0	0
0	0
10	2
5	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
4	3
6	83
0	83
0	0
0	29
0	26
0	0
0	0
0	0
0	0
0	0
0	65
