UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
2	0
8	2
4	2
0	8
0	3
62	21
6	8
0	7
12	8
0	1
5	0
5	15
0	15
0	0
0	0
14	0
14	0
3	13
0	13
4	2
0	2
0	2
0	0
0	0
14	18
6	8
13	7
4	12
0	12
9	7
13	2
0	2
27	0
10	19
0	19
10	1
5	1
0	1
0	1
18	6
19	3
38	7
14	12
12	0
18	25
0	21
0	1
27	17
0	15
6	2
7	7
10	17
28	3
0	51
1	13
0	12
4	18
0	10
5	1
36	49
0	47
0	22
0	5
9	5
4	2
4	2
0	14
2	3
5	9
0	9
13	22
0	4
0	4
10	8
4	3
0	11
5	4
5	6
0	6
15	0
3	6
0	5
6	12
13	13
0	11
0	0
0	0
0	4
0	4
5	0
15	22
0	22
5	51
7	23
0	14
1	2
13	1
15	45
13	45
6	0
0	0
4	8
0	8
0	27
1	1
3	10
0	7
93	0
47	0
118	0
153	0
62	93
0	93
151	0
114	2
116	2
121	0
42	0
193	0
95	0
77	0
31	0
0	1
0	1
0	1
0	1
2	11
0	11
78	0
2	1
0	1
7	14
0	14
17	25
0	25
3	2
0	2
4	2
4	0
7	0
3	0
0	1
0	1
1	27
0	9
0	6
5	17
0	2
0	2
4	18
14	8
1	6
5	2
1	9
0	2
1	13
0	0
1	0
0	0
2	0
1	2
0	2
5	0
0	7
0	7
60	0
3	2
117	0
75	0
0	1
0	1
0	0
17	0
0	0
0	3
0	3
0	3
0	0
6	0
14	0
2	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
1	1
0	1
2	0
9	0
0	13
0	13
0	1
3	4
0	3
2	0
0	6
2	6
2	6
0	0
0	0
2	0
0	0
0	0
0	0
2	7
0	6
0	24
18	1
2	24
0	10
1	24
2	2
0	3
1	6
0	6
0	0
0	6
0	354
3	355
0	354
0	1
0	1
0	0
0	2
1	2
16	0
13	0
0	0
5	1
424	713
213	695
2	210
0	1
4	4
0	3
0	13
2	13
0	0
0	0
0	2
0	2
0	0
9	0
0	1
0	1
0	0
0	0
0	0
2	0
106	234
31	93
0	164
0	129
0	70
0	115
1	0
0	0
5	0
2	40
0	38
2	29
0	25
0	28
2	2
77	7
0	2
0	0
0	0
0	3
0	0
1	1
0	1
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	12
0	12
0	2
0	0
0	0
15	1
17	0
0	1
1	0
0	0
5	0
1	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
6	10
2	237
0	238
0	0
1	30
0	27
0	0
0	0
0	0
0	3
0	3
1	10
