gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TSPAN6,22.34083277075445,1.1219894884210746,1.7493915082424256,0.6413598574902837,0.521288907547059,0.875971575532539
TNMD,0,NA,NA,NA,NA,NA
DPM1,580.5817644203006,0.2549983945567829,0.35686052267669255,0.7145603908331593,0.47488072720588265,0.8521381470959695
SCYL3,135.87056955462222,0.323660698664798,0.5341434735067008,0.6059433742397635,0.5445523557628086,0.8871934206748161
C1orf112,40.703557221441415,-1.1997242845144505,1.3080690969017181,-0.9171719501332978,0.359052542856448,0.7709195287136875
FGR,277.5180210650014,-12.29019035683692,1.023675295998811,-12.005946030811703,3.3066099169842977e-33,7.959561171834034e-30
CFH,205.85251397734345,-0.7374746350798326,0.6607609602162273,-1.1160989820562364,0.26437976785026096,0.6833423822708352
FUCA2,139.87677668717322,-0.6562708935822374,0.46768384777050626,-1.4032361748449165,0.16054642362384547,0.5459788077229103
GCLC,455.6156077059379,0.05938191600913043,0.48086097254214827,0.12349082042403745,0.9017184428944477,0.9880727580000409
NFYA,451.0853365245626,-0.436685745131057,0.31444488577367186,-1.3887513039260257,0.16490838756586804,0.5544161642490298
STPG1,58.93022372710816,1.2909999753814352,0.8692991096209666,1.4851044491973993,0.13751615768689848,0.5051235670070892
NIPAL3,678.6870532606388,0.8266502948410762,0.28898682699528294,2.860512028994904,0.004229575072091202,0.052616496783990725
LAS1L,621.1511150476676,0.2874863430722548,0.1763345597311591,1.6303459940612803,0.1030283918703303,0.4337556440268069
ENPP4,333.32488902540166,-1.6372547974223892,0.37815248059338996,-4.329615383861132,1.4936999158938103e-5,5.148808564499833e-4
SEMA3F,0.05690346132192767,0.6692446766880571,4.164664288919738,0.1606959481628832,0.8723328808577844,NA
CFTR,0.7455977097622142,0.2405244587653664,4.036284715479703,0.059590558080038866,0.9524817385663793,NA
ANKIB1,430.16667476043415,-0.27688897675492613,0.5106292945511443,-0.5422504735031279,0.587645968850086,0.9032429979941162
CYP51A1,727.4851978885691,-0.6545411364213117,0.4545729385241231,-1.4399034367211385,0.149894720644255,0.5265886829556921
KRIT1,152.2713089845054,-0.2001725037491426,0.7541645583805019,-0.26542284641298236,0.7906837382327445,0.9668773573338996
RAD52,18.957854693399025,1.9397404526800834,1.595557157207486,1.2157135480342054,0.2240940613776077,0.6353726334284672
MYH16,0,NA,NA,NA,NA,NA
BAD,405.8997000230683,0.19654276859103637,0.4226129199379895,0.4650656885262176,0.6418844162724074,0.9241209802289947
