gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gnai3,313.66427968259836,0.10966274974665509,0.21212075632062136,0.5169826453989227,0.6051682736049998,0.8323533779045165
Pbsn,0.030378745172903853,-1.3494433635636631,4.385443205365133,-0.3077096887066647,0.7583032466984816,NA
Cdc45,11.600440883843927,0.5286100207867442,0.7223384501490896,0.7318037973440842,0.4642883309827601,0.7464109465277768
Scml2,6.783913606575483,-3.020342647486186,1.204724885332141,-2.5070808150970345,0.012173287564151716,0.10753192244355228
Apoh,0.3253521031398224,-1.1070099112332568,4.317253874072882,-0.2564152916467031,0.7976301814428456,NA
Narf,47.82407335285715,0.564243451601603,0.5410553402711732,1.042857189652371,0.29701443953431905,0.6066616627950215
Cav2,5.0888592298953155,0.05505706397158571,1.3892857061776196,0.039629763501321656,0.9683882982291151,0.9898737211947475
Klf6,1107.3414736067325,0.25066107124378395,0.31777592655709413,0.7887981759963437,0.4302299757605658,0.7202089851979132
Scmh1,14.212184660317265,-1.0922528982857647,0.5923723951624408,-1.843861913900033,0.0652032668407108,0.2785545531824397
Cox5a,183.60757456819465,0.8523083472557841,0.22293018632393058,3.8232074413526496,1.3172686596964216e-4,0.008125728807491357
Tbx2,0.20675051091640465,-1.672728675472041,4.319045295941642,-0.3872913018633557,0.6985405641839294,NA
Tbx4,0.28551596212091657,-0.9718894845590795,3.7196258688013817,-0.26128689251004233,0.7938712738428497,NA
Zfy2,0,NA,NA,NA,NA,NA
Ngfr,0.856255838269107,-0.7509628927040589,2.4331452678768715,-0.308638741228689,0.757596347404288,NA
Wnt3,1.0924449871301312,-0.3075170377275965,2.2864505919119886,-0.13449537847675197,0.8930108653297171,NA
Wnt9a,0.015479514265961595,0,4.407463343139116,0,1,NA
Fer,4.194509362462222,-2.5613403898253075,1.174183031414863,-2.181380859114403,0.029155258176840785,0.1779122397769717
Xpo6,204.26879185282525,-0.4287427266228297,0.35288838029837666,-1.2149528025272924,0.22438409306330032,0.5315313064459689
Tfe3,43.35443272952057,0.260949313458187,0.3557565916713983,0.7335052099307778,0.4632503513945523,0.7456587116458995
Axin2,4.5308194466824485,0.37150195123581614,1.0473518551327254,0.3547059657317718,0.7228098811849321,0.8921957533748704
Brat1,45.4096558414087,0.0900506912633328,0.3915093847691658,0.2300090234527245,0.818084757984621,0.9346332835467878
Gna12,26.056626291665026,0.11178172714332475,0.47230450912147925,0.23667300435315958,0.8129104794173665,0.9317943708638031
Slc22a18,0.7654860645816839,2.2147069629112877,2.6700139554060245,0.8294739278149207,0.4068362839957193,NA
Itgb2l,1.0049894003183681,-3.6583470626949985,2.459217564527968,-1.4876061050731784,0.1368548024627508,NA
Igsf5,0.7858613327920501,-0.5976274887785992,2.997736687771168,-0.19935956724169063,0.8419814862687142,NA
Pih1d2,1.1603926188877403,-2.0453850455680516,2.02079361834614,-1.0121691928352574,0.31145716343048585,NA
Dlat,63.59277797119116,0.3078585830572269,0.455768981303325,0.6754706785373351,0.4993767742012646,0.7703580393480426
Sdhd,137.00316418081525,0.7936028417717541,0.24219271655377203,3.276741154994878,0.0010501259236281283,0.025328939729336728
Fgf23,0.43656699935662413,-0.6332187001313888,4.329083052683017,-0.14627085976993248,0.8837075689498689,NA
Fgf6,0.3555164423654723,-0.017584727149881015,4.222027751931641,-0.004164995633161279,0.9966768238964525,NA
Ccnd2,468.60540779303767,0.17172219560248,0.3814843402635962,0.45014218796982397,0.6526079186624132,0.8577783502000353
Gpr107,69.56185231721005,0.7055412352065582,0.5794995046428463,1.21750101519309,0.22341365041378383,0.5310595987714972
Nalcn,9.90333869692679,-2.2983153626096477,1.4563058438079475,-1.578181789479066,0.11452385257733243,0.3750820004111517
Btbd17,0.15180921984313028,-1.3864386799605257,4.3739225307199785,-0.31697833471511166,0.7512600416192319,NA
Slfn4,6.371725719193673,-1.5286992916864541,1.0536204986753024,-1.450901243482316,0.1468073616173214,0.4254916736745779
Th,0.18067337086495644,-2.5128349566524073,4.329110593271112,-0.5804506266386898,0.5616107729866697,NA
Ins2,0.24809048380526602,-2.186369157857055,4.325880246386279,-0.5054160155458505,0.6132666724400992,NA
Scnn1g,0.06255099983231276,-1.421534621083173,4.381361697035138,-0.3244504150490756,0.7455970565114971,NA
Drp2,3.6615195431076115,-2.1926368285683786,1.6026979684668035,-1.368091101198519,0.17128356181960117,0.461705069558564
Tspan32,34.85773592306096,0.6407369852173289,0.4971489654939931,1.2888229277127414,0.19745965322829678,0.49933922256342694
Lhx2,0.2418332784612768,-2.124614411411909,4.3096340758353024,-0.4929918350434687,0.6220183565647583,NA
Clec2g,5.1648526935644705,-2.35706449619615,1.4638315725325075,-1.6102019798072136,0.10735376934804523,0.3622606137556033
Gmpr,1.9721477973792576,0.13816939805777967,1.6957431992793004,0.08148014281673215,0.9350601161011172,NA
Glra1,0.8393176966120574,-0.20474590217770144,2.3986746749887584,-0.08535792882319942,0.9319768389813061,NA
Mid2,3.461689673908839,-1.5926891650101276,1.3483674652639683,-1.1811981570604928,0.23752401323556713,0.5459645349441794
Trim25,57.14573922480656,0.11468587486269154,0.349822051060111,0.3278406107194904,0.7430321798014001,0.9013325558174594
Dgke,37.031627976856605,-0.7666615058447749,0.4077417402676955,-1.8802625047448835,0.06007231073038087,0.26524291018209195
Scpep1,67.76712936612608,1.0238245126450898,0.5197822160046223,1.9697182418337784,0.04887067114459433,0.2377104271477249
Mnt,12.83704613999152,-0.13423843808497954,0.636535861659692,-0.21088904203286943,0.8329738550317458,0.9391921255307353
Itgb2,1072.1392447371059,-0.22007879848876713,0.20714668567752242,-1.0624297355709418,0.2880406405442029,0.5976052861726969
Hddc2,33.9765362989825,0.10411919999997034,0.3802211073785922,0.27383855861609807,0.7842086902887674,0.9198495282780887
Tpd52l1,0.2729964292350592,-3.4560834215014413,4.317434747960044,-0.8004946509346587,0.423424261481604,NA
Pemt,3.1536944043762802,-1.0742580094087228,1.3337322701033099,-0.8054525135884368,0.42055859850766075,0.7141551967056488
Cdh1,193.32879433057073,3.5947885712609025,0.4223810355605747,8.51077171703502,1.727795083811789e-17,6.368220730159302e-14
Cdh4,2.6266167492145813,-2.089485598448866,1.6578365827196584,-1.260368856754924,0.20753633091789944,NA
Ckmt1,1.7589905465826832,-2.511924621279375,2.4513975718030006,-1.0246908335769693,0.30550908954041195,NA
Bcl6b,0.19412075077464777,-1.4158651907821704,4.325768901585567,-0.3273094848555593,0.7434338193157874,NA
Clec10a,0.5521211044888698,1.4854798444295365,4.205171896704872,0.35325068294914236,0.7239005144200223,NA
Alox12,3.3443203072894603,-5.393168195120808,1.6306302183261832,-3.307413375827667,9.416182888077306e-4,0.02403900697350527
Arvcf,4.200978162298065,-0.03746712058019569,1.541706549102234,-0.02430236843841231,0.9806114239495186,0.9936871416102655
Comt,54.63761383557487,0.019666332164117527,0.3806651902066139,0.05166306946385935,0.9587971642202258,0.9866368808612264
Rtca,40.98738469026006,0.6735565035338161,0.39000280678835547,1.7270555283447946,0.084157691393172,0.31879158381539946
Dbt,33.848798892367654,-0.15913254077715067,0.7311818184026623,-0.21763744225039836,0.8277116089862835,0.9375900531810492
