gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gnai3,2601.88965669311,0.15766407312162556,0.25801469427655266,0.6110662556010611,0.54115571833474,0.7553139847069898
Pbsn,0,NA,NA,NA,NA,NA
Cdc45,207.9182883885841,-1.3725799400312082,0.5031470897310437,-2.727989425050472,0.006372165078986342,0.04140524822669626
Scml2,3.319069584628428,-4.664178899215973,1.9959861136912758,-2.3367792326922943,0.019450666205149417,NA
Apoh,0.5013809343326309,-2.797815103511119,6.685962164217064,-0.4184611032477698,0.675610019718883,NA
Narf,503.57242053706307,-0.28179868034944944,0.35416664709051515,-0.7956669061427163,0.4262256670279706,0.6633662568148945
Cav2,40.14172330238123,-2.2300912885936697,0.8231776970629726,-2.7091250121941397,0.006746091571607005,0.04331256674452113
Klf6,4670.882660231186,-1.0639072180347207,0.28274564236605065,-3.762771405181749,1.680407877623202e-4,0.0022164975961578765
Scmh1,78.2634669197048,-0.30387677069759356,0.7694523259500502,-0.39492605382977297,0.6928974614580143,0.8546680747045879
Cox5a,1179.116170785064,-0.8101700081691018,0.26361151564111046,-3.073348317878853,0.002116712637613427,0.017737372744065453
Tbx2,2.1615717956510654,0.2559337703525636,1.443532107948287,0.17729690177541388,0.8592751842695467,NA
Tbx4,0.24093822511837965,0,6.822060124652862,0,1,NA
Zfy2,0,NA,NA,NA,NA,NA
Ngfr,5.740079241760574,4.260343819812264,3.3792209242838096,1.2607473483596516,0.20739988897762499,0.4388274723574647
Wnt3,24.797704249247417,-3.6559618244068806,1.5209140369771863,-2.403792545483437,0.016225978426842404,0.0826596495281601
Wnt9a,3.2496558435089096,1.9104475973015784,1.9082103037659528,1.0011724564798807,0.3167434402011022,NA
Fer,37.62442142747935,-0.4591000992223882,1.2846983314086813,-0.3573602362501565,0.7208221408851527,0.8701976556014704
Xpo6,1728.7902054820947,0.5623826766967113,0.2620542954444956,2.1460540295391826,0.03186866832636151,0.13281437039204386
Tfe3,362.42617384380713,0.2541139606017083,0.37778481056592866,0.6726420795506333,0.5011750242480035,0.7248170451665431
Axin2,464.58576825439894,0.5776986654964735,0.4425871028728564,1.3052767731969612,0.19179862011254772,0.42126653667888664
Brat1,303.2814665617431,0.39517148226448173,0.2501615398940597,1.5796652132531321,0.11418355613444535,0.3048136839227868
Gna12,254.3909845971731,0.3421834826318083,0.32031027290097097,1.0682875685900957,0.28539081433922614,0.5283641376058216
Slc22a18,4.8553279025744525,-6.560022832694157,5.501909540707755,-1.1923174643562549,0.23313678917815986,0.4694491758444828
Itgb2l,2.618040791096145,-1.6723119125581134,1.8742025802699642,-0.892279164569942,0.37224331915041925,NA
Igsf5,55.4526180623719,-6.92663476066768,1.3902546227879766,-4.982277812374546,6.284012695201598e-7,1.8371358010039e-5
Pih1d2,2.6832049958907884,1.366357043309612,1.5442033545260019,0.8848297339238844,0.37624847006829576,NA
Dlat,430.1504759348789,-0.6980540071040643,0.24660925566808742,-2.8306074936764682,0.004645969655314019,0.03272015483090817
Sdhd,807.2246556212544,-1.2656450731450082,0.30838287240702617,-4.104135431602432,4.058296851465548e-5,6.652040968877106e-4
Fgf23,1.0596066817757313,4.360724166792207,3.7185884226390256,1.1726826610452004,0.2409230871359729,NA
Fgf6,0.05773853461480638,0,6.822060124645618,0,1,NA
