ensembl_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000001,3489.454823855273,0.73276743594328,2.2026618793918535,0.3326735904403059,0.7393806868896092,1
ENSMUSG00000000003,0,NA,NA,NA,NA,NA
ENSMUSG00000000028,394.6195462108953,-0.8598336229085768,1.5202585918971057,-0.5655837944225032,0.5716767467921385,1
ENSMUSG00000000037,2.406151140376761,-1.5715918655243895,3.2719452859256757,-0.4803233942464187,0.6309974565350817,1
ENSMUSG00000000049,0.5522784085373397,0,5.649186302087901,0,1,1
ENSMUSG00000000056,998.435653153061,0.5966925871724756,1.3872199312058577,0.43013553492833206,0.667097052270607,1
ENSMUSG00000000058,13.138630966594716,0.6191521529877644,1.4391003285790114,0.4302355719695542,0.6670242884129304,1
ENSMUSG00000000078,6870.686341966188,0.5054390969761005,1.6222719539623007,0.3115624946493072,0.7553730412701566,1
ENSMUSG00000000085,40.11643711332019,-0.2521513097102453,1.1261856050329135,-0.22389853731337298,0.8228362538955494,1
ENSMUSG00000000088,2051.125888115359,0.6474674567183891,2.1505699751822873,0.3010678397774563,0.7633627640698267,1
ENSMUSG00000000093,3.6908388757808326,0.45225687493830885,1.5661607731822829,0.2887678472621734,0.7727590385475179,1
ENSMUSG00000000094,0.028851953168653216,0,5.649186302087903,0,1,NA
ENSMUSG00000000103,0,NA,NA,NA,NA,NA
ENSMUSG00000000120,7.123849437904541,3.1489022522159704,1.2986620541779947,2.4247280053232245,0.015319859892346637,1
ENSMUSG00000000125,2.3137141844006006,0.9398918933757898,2.17388776432377,0.43235529855800137,0.6654832018447652,1
ENSMUSG00000000126,6.0501100654301005,3.779371827556666,1.7376509410085634,2.17498908345945,0.029630934450729656,1
ENSMUSG00000000127,9.84495311021152,-0.6249193750018096,1.790650525162459,-0.34899013862300854,0.7270967129397365,1
ENSMUSG00000000131,2978.2028400870163,0.09473695947317316,1.6595974448106852,0.057084300635314646,0.9544780423075038,1
ENSMUSG00000000134,530.1088016343408,-0.12430548986810509,1.9345202780649673,-0.06425649360080293,0.948765994902886,1
ENSMUSG00000000142,630.1708320705368,-0.6079656627324149,1.234750917147942,-0.492379195098481,0.6224513040870672,1
ENSMUSG00000000148,472.2192523717728,0.5182948291879986,1.9431717947938976,0.2667262002137961,0.7896799796421297,1
ENSMUSG00000000149,428.24612725799227,-0.7601270534877501,1.9253185612319905,-0.3948058616343225,0.6929861686683347,1
ENSMUSG00000000154,0.6224149798988029,-0.9141016344312033,5.644086272289175,-0.1619574170790367,0.8713393873165924,1
ENSMUSG00000000157,42.170840258310406,0.491058255998798,2.3890793597520132,0.20554288161016548,0.8371479985418155,1
ENSMUSG00000000159,0.1203910284719376,0,5.649186302087903,0,1,NA
ENSMUSG00000000167,6.350321562783984,-2.677044290130648,1.547737346903398,-1.72965025072677,0.08369278217471174,1
ENSMUSG00000000168,655.96040582671,0.09431743104693524,1.9873169371426622,0.04745968259222084,0.9621468627353953,1
ENSMUSG00000000171,1247.3501888242824,0.770633953925256,2.084731700524337,0.3696561786494788,0.7116386868219717,1
ENSMUSG00000000182,0.892385775616651,-2.352986940019356,2.44074339868706,-0.9640451926593715,0.33502326876612243,1
ENSMUSG00000000183,0,NA,NA,NA,NA,NA
ENSMUSG00000000184,4596.439096199157,0.27216193500165026,2.197410114730076,0.12385577602344015,0.901429468870871,1
ENSMUSG00000000194,996.9438938250759,0.36885876948085294,1.7073432413520944,0.21604253939515,0.8289545888145381,1
ENSMUSG00000000197,3.8625225823462097,-0.4677132356852619,1.500457637480814,-0.31171372253503055,0.7552580981536107,1
