ensembl_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000001,2892.195820180917,0.055806086270194274,0.4464838295489153,0.1249901621892453,0.9005313386970704,0.9955429155896653
ENSMUSG00000000003,0,NA,NA,NA,NA,NA
ENSMUSG00000000028,146.0455604066447,0.23031144053665586,1.3299583161143147,0.1731719240716863,0.8625162915512378,0.9935798095197685
ENSMUSG00000000037,0.08310844154013222,0,6.120722024252072,0,1,NA
ENSMUSG00000000049,0.10471678948722354,0,6.120722024252072,0,1,NA
ENSMUSG00000000056,492.8463615938579,-0.0896591879068821,0.39860161232459473,-0.22493433326574103,0.8220303595226409,0.989679961916517
ENSMUSG00000000058,2.5053767201258514,2.0175688599542405,3.5121690737511266,0.5744509497088084,0.5656626837530019,NA
ENSMUSG00000000078,2649.297380147901,-0.38082154010006253,0.8192380891287271,-0.4648484306986658,0.6420400026259651,0.9830842135406846
ENSMUSG00000000085,55.00949313277485,0.5025708631794839,1.232964143998242,0.40761190471423836,0.6835586228959833,0.9830842135406846
ENSMUSG00000000088,9986.25313215977,1.3105807317959783,0.6280320328465551,2.086805550117836,0.036905715243043986,0.8158840916359308
ENSMUSG00000000093,0.5732874868964761,0,6.120722024252072,0,1,NA
ENSMUSG00000000094,0,NA,NA,NA,NA,NA
ENSMUSG00000000103,0,NA,NA,NA,NA,NA
ENSMUSG00000000120,9.471927061617397,6.06749064791379,2.7389199511077944,2.2152858631226913,0.02674044955942322,0.7545245473862353
ENSMUSG00000000125,2.4864339548799834,3.834837756380394,3.805626575613854,1.0076757874652555,0.31361013237644497,NA
ENSMUSG00000000126,0.4355257375336065,0,6.120722024252074,0,1,NA
ENSMUSG00000000127,4.111758789629846,-2.877710774780602,3.5510335407433327,-0.8103868188691383,0.4177178911505133,NA
ENSMUSG00000000131,1760.1097814580214,-0.16757633931832158,0.29017241707725755,-0.5775060945014111,0.5635976227956228,0.9830842135406846
ENSMUSG00000000134,527.9681137012382,0.3186365122810334,0.5253316319720709,0.6065435486625592,0.5441538733402617,0.9830842135406846
ENSMUSG00000000142,54.392461733553766,1.0721994413697098,1.0451678413160517,1.0258634058426641,0.30495597384350825,0.9823724842752292
ENSMUSG00000000148,471.09918359473977,0.4537132132241034,1.0021455810769604,0.4527418189446272,0.6507346628668742,0.9830842135406846
ENSMUSG00000000149,242.82041327615542,0.16017525564972646,0.8285680797727659,0.1933157450304559,0.8467116961536663,0.9905150825291668
ENSMUSG00000000154,0.4846132928690096,-0.535839632151833,6.118805467882257,-0.087572588304117,0.9302163898187126,NA
ENSMUSG00000000157,0.9482950320749934,3.2979099502021243,4.584926383284146,0.7192939808642811,0.47195980378857005,NA
ENSMUSG00000000159,6.913393354065827,3.594694664824437,3.507809416440197,1.0247690903550892,0.3054721542177494,NA
ENSMUSG00000000167,7.3889881648995095,2.6546421694274427,2.542094007248995,1.0442738002046767,0.29635873089295184,NA
ENSMUSG00000000168,665.109242679898,0.027500694611748512,0.6821367382170779,0.040315516041003654,0.9678415838237918,0.9981478171530724
ENSMUSG00000000171,1327.962464834067,0.6102393460018384,0.8019473202749915,0.7609469232874105,0.44668877009981567,0.9830842135406846
ENSMUSG00000000182,1.075273464874825,-0.5279196686458469,5.305561950224681,-0.09950306369026385,0.9207388555006057,NA
ENSMUSG00000000183,0.5026324849707071,0.8787739523864302,4.900785476699047,0.17931287883638064,0.8576920348950484,NA
ENSMUSG00000000184,6598.049629731072,0.205555127328256,0.9409133771719645,0.21846339133372536,0.8270680789146496,0.989679961916517
ENSMUSG00000000194,1199.5309348964734,-0.6849183457382411,0.8904222000608183,-0.769206277304698,0.4417708645189852,0.9830842135406846
ENSMUSG00000000197,0.6207499574180473,1.9777396660404107,3.559006974131039,0.5556998568465273,0.5784160544644358,NA
ENSMUSG00000000202,1.2131811516132642,-4.050285223685542,5.961381313637917,-0.6794205924086185,0.49687140583770606,NA
ENSMUSG00000000204,2.91049489125087,0,3.5266216415216682,0,1,NA
ENSMUSG00000000214,0.04888996970662213,0,6.120722024252072,0,1,NA
ENSMUSG00000000215,0,NA,NA,NA,NA,NA
ENSMUSG00000000216,0,NA,NA,NA,NA,NA
ENSMUSG00000000223,1.5463216707178336,-0.16351324860056415,2.5792312443534136,-0.06339611811020661,0.9494510783345591,NA
ENSMUSG00000000244,1385.2227855008107,0.08665739794388554,0.5426265301148755,0.159699891425397,0.87311748643463,0.9948768439385127
ENSMUSG00000000247,8.63085259528642,0.3315902871937519,3.2452190116892847,0.10217809214088883,0.9186153166690367,NA
ENSMUSG00000000248,1.0921824090227266,-1.2740500720022399,3.7095304346211986,-0.34345319291937293,0.7312575481833772,NA
ENSMUSG00000000253,0.368069051150414,-0.984191207505697,5.970907505099354,-0.16483109253746853,0.86907693045618994,NA
ENSMUSG00000000263,0,NA,NA,NA,NA,NA
ENSMUSG00000000266,4.248457819170691,-1.3870224203662875,1.9167962040927349,-0.7236149661631859,0.4693021506613657,NA
ENSMUSG00000000275,804.0312812212179,-0.5528652064674399,0.4331045895504101,-1.2765166193259436,0.20177295573191345,0.9823724842752292
ENSMUSG00000000276,230.23736969857072,-1.4762164566497917,0.7353211671611464,-2.0075805274979626,0.044687885511250726,0.8591785326087226
ENSMUSG00000000278,1013.3667322436401,0.16408356904088572,0.3256279890069906,0.5038988495468771,0.6143324590570213,0.9830842135406846
ENSMUSG00000000282,861.3107832007536,0.23289714781552878,0.7583247664001509,0.3071205875565908,0.7587515878768648,0.9858632433158251
ENSMUSG00000000290,26016.769698782864,0.3058553389236811,0.5130074848862478,0.5962005388508127,0.5510412656964212,0.9830842135406846
ENSMUSG00000000295,514.4656023619717,0.30011881730428613,0.4502161310556712,0.6666105379222299,0.5050209361956947,0.9830842135406846
ENSMUSG00000000296,0.24165523021138838,0,6.120722024252075,0,1,NA
ENSMUSG00000000301,23.216289634058597,0.3375300871503436,1.420013273281707,0.2376950226460195,0.812117644402724,0.9895199165497877
ENSMUSG00000000303,74.06425139668234,1.0133171570042707,0.9309335889992109,1.0884956445643188,0.2763763582934768,0.9823724842752292
ENSMUSG00000000305,0,NA,NA,NA,NA,NA
ENSMUSG00000000308,0.282930926755941,-2.895155783391182,5.995184111748298,-0.48291357353275766,0.6291571036354987,NA
ENSMUSG00000000317,0.543332325408212,0,6.120722024252075,0,1,NA
ENSMUSG00000000318,4.263560369510085,3.0972287132747778,3.6576207892907266,0.8467878141832691,0.39711340164874287,NA
ENSMUSG00000000320,9.900902387659281,-0.6492215024732114,1.2218186980263788,-0.5313566599708355,0.5951716487227232,0.9830842135406846
ENSMUSG00000000325,13.374154942090115,-2.6666927397613045,2.1254467764111187,-1.2546504430772414,0.20960568313035455,0.9823724842752292
ENSMUSG00000000326,569.9219406739676,0.1357789047864801,0.35894939660316266,0.3782675387433254,0.7052318573494419,0.9830842135406846
ENSMUSG00000000339,1975.8033874539112,0.6715349625247469,0.5336992806989688,1.2582646947645482,0.20829604484225753,0.9823724842752292
ENSMUSG00000000340,210.78756341731494,0.8606098284836876,0.6625139712795598,1.2990063089862562,0.19394176404679767,0.9823724842752292
ENSMUSG00000000346,11771.414868708422,0.21023221467807943,0.6948531714117673,0.30255631452460713,0.76222801081063,0.9858632433158251
ENSMUSG00000000355,693.9032978548028,0.2420804443927503,0.8240381229135021,0.2937733554569551,0.7689310964195746,0.9865731363211019
ENSMUSG00000000359,0.5603276487038925,5.048253064795248,5.9749556568649,0.8449021808212216,0.3981654567503004,NA
ENSMUSG00000000365,1.5578745747398672,-0.978606750532211,4.442764054691195,-0.2202698001706578,0.8256610385408367,NA
ENSMUSG00000000374,285.86608560510405,-0.5356237260220806,0.4306410744632277,-1.243782253445537,0.21357971356969704,0.9823724842752292
ENSMUSG00000000378,3857.4072196389748,-0.17178311192800017,0.2832216841273353,-0.6065323439386343,0.5441613113252375,0.9830842135406846
ENSMUSG00000000381,0,NA,NA,NA,NA,NA
ENSMUSG00000000384,455.7036543653296,-0.17715251932570963,0.7222300116113513,-0.2452854582025311,0.8062354105660131,0.9887617445123432
