ensembl_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000001,3489.454823855273,-0.5381495223560882,2.202653289197591,-0.24431876092134852,0.806983954554751,1
ENSMUSG00000000003,0,NA,NA,NA,NA,NA
ENSMUSG00000000028,394.6195462108953,-0.48629727816550306,1.5195438105811403,-0.3200284682674082,0.7489467499669122,1
ENSMUSG00000000037,2.406151140376761,2.072763935626252,3.2719452859256757,0.6334959036577656,0.5264098550351834,1
ENSMUSG00000000049,0.5522784085373397,0,5.649186302087902,0,1,1
ENSMUSG00000000056,998.435653153061,-0.3619184513985109,1.3871779835229865,-0.2609026784575648,0.7941675592561079,1
ENSMUSG00000000058,13.138630966594716,1.2464828806892376,1.4685970995415478,0.8487575530949587,0.39601621386921293,1
ENSMUSG00000000078,6870.686341966188,-0.09439171184846241,1.6222716501405041,-0.05818489883632448,0.9536013493254735,1
ENSMUSG00000000085,40.11643711332019,-0.96323046398429,1.1157458025003157,-0.8633063748263731,0.3879690401524658,1
ENSMUSG00000000088,2051.125888115359,-0.3771640554682789,2.1505589909432787,-0.1753795441355678,0.8607814128887299,1
ENSMUSG00000000093,3.6908388757808326,-0.8238626353122378,1.511966837021432,-0.544894646588442,0.5858259783863415,1
ENSMUSG00000000094,0.028851953168653216,0,5.649186302087902,0,1,NA
ENSMUSG00000000103,0,NA,NA,NA,NA,NA
ENSMUSG00000000120,7.123849437904541,0.7140349502122253,1.4190810744525297,0.5031671291139544,0.6148467732832823,1
ENSMUSG00000000125,2.3137141844006006,-4.247065645391355,1.9599332089299815,-2.1669440703594307,0.030239119023398438,1
ENSMUSG00000000126,6.0501100654301005,2.6828445707682023,2.0916971368632207,1.282616170136125,0.19962658220400437,1
ENSMUSG00000000127,9.84495311021152,-1.6279915862598517,1.6901661272154518,-0.9632139468692154,0.33544016743789523,1
ENSMUSG00000000131,2978.2028400870163,-0.6198246617183092,1.6595629542980643,-0.37348668220933673,0.7087862554922051,1
ENSMUSG00000000134,530.1088016343408,-0.4004328724611113,1.9341560818169845,-0.2070323466785249,0.8359845967298717,1
ENSMUSG00000000142,630.1708320705368,0.0783997433487518,1.2337339626922845,0.0635467172984895,0.9493311593649493,1
ENSMUSG00000000148,472.2192523717728,-0.34725563237820095,1.9430736749452187,-0.17871459886254246,0.8581618055003042,1
ENSMUSG00000000149,428.24612725799227,-0.17533019805075556,1.9247562994527143,-0.09109215442007333,0.9274193665914089,1
ENSMUSG00000000154,0.6224149798988029,1.4152684309767556,5.644086272289175,0.2507524447181668,0.8020055106515454,1
ENSMUSG00000000157,42.170840258310406,-1.7348722817507443,2.3240064126445046,-0.7465006431615737,0.455365043213467,1
ENSMUSG00000000159,0.1203910284719376,0,5.649186302087903,0,1,1
ENSMUSG00000000167,6.350321562783984,-0.13507284121445026,1.2884265355321123,-0.10483550089153201,0.9165063396139677,1
ENSMUSG00000000168,655.96040582671,-0.5591505056371282,1.9871358846803133,-0.2813851382524267,0.7784150157804429,1
ENSMUSG00000000171,1247.3501888242824,-0.48149967533219223,2.0847134319620575,-0.23096684078973004,0.8173405627918191,1
ENSMUSG00000000182,0.892385775616651,1.3690994843815447,2.2942206814303425,0.5967601527887776,0.550667525315776,1
ENSMUSG00000000183,0,NA,NA,NA,NA,NA
ENSMUSG00000000184,4596.439096199157,-0.21323828424527128,2.197392797310448,-0.09704149595205255,0.9226934409326835,1
ENSMUSG00000000194,996.9438938250759,-0.32934549633418264,1.7072895035379732,-0.19290547716230214,0.8470329954480119,1
ENSMUSG00000000197,3.8625225823462097,-1.023935799510042,1.3689166501320613,-0.747989879012182,0.45446626232034015,1
ENSMUSG00000000202,0.4829222829101504,0.9166608021735358,5.326025397993251,0.17210973168076082,0.8633512621544348,1
ENSMUSG00000000204,82.15281528577987,-1.1598266553892609,1.4661022484412571,-0.7910953391022865,0.42888835882583,1
ENSMUSG00000000214,0,NA,NA,NA,NA,NA
ENSMUSG00000000215,0,NA,NA,NA,NA,NA
ENSMUSG00000000216,0.06283363320537282,0,5.649186302087903,0,1,NA
ENSMUSG00000000223,7.246070914042064,-0.6243166860337801,1.7047403069374367,-0.3662239248366011,0.7141979909992933,1
ENSMUSG00000000244,662.4694926718611,-0.6332764759816475,1.936321576665894,-0.327051293345639,0.7436290900033719,1
ENSMUSG00000000247,7.881489853453026,0.9797228038815152,1.636052910296472,0.5988332025912156,0.5492841187879597,1
ENSMUSG00000000248,2.4496156529405884,-0.6264077795782657,1.5676072979022646,-0.39959483501799836,0.6894549612839214,1
ENSMUSG00000000253,3.9408897774429867,1.5742559896146806,2.6869384625352404,0.5858920892923254,0.5579480336807461,1
ENSMUSG00000000263,0,NA,NA,NA,NA,NA
ENSMUSG00000000266,4.070085542269269,-1.465793607693768,1.6596214971467589,-0.8832095813495896,0.37712304576558886,1
ENSMUSG00000000275,2376.1380527863325,-0.5347649530260159,1.463469118422765,-0.365409113382831,0.7148060394101867,1
ENSMUSG00000000276,498.3571411103298,-0.5221510287453844,1.2063691879327725,-0.4328285519627201,0.665139329073748,1
ENSMUSG00000000278,898.9404054750707,0.6804411396944209,1.315562691954708,0.5172244119232342,0.6049995126745344,1
ENSMUSG00000000282,982.6087759443615,-0.5171909137048728,1.3918263343218298,-0.37159155632507496,0.7101969767258054,1
ENSMUSG00000000290,31860.03268469775,0.960652420038355,0.6490078384871111,1.480186159658275,0.13882357296905043,1
ENSMUSG00000000295,317.3215317498485,1.0512238059678471,0.6449547468649637,1.6299187052699458,0.10311867973227619,1
ENSMUSG00000000296,0.036949408531470856,0,5.649186302087903,0,1,NA
ENSMUSG00000000301,10.654522479290074,0.14411953801224284,1.1480575491641964,0.12553337427828778,0.9001013051546851,1
ENSMUSG00000000303,19.79609552316715,-0.33863152167192095,1.3189067449374985,-0.2567516793524081,0.7973704740769891,1
ENSMUSG00000000305,0.07308031559625887,0,5.649186302087902,0,1,NA
ENSMUSG00000000308,0.05397003501072771,-0.30326021979401246,5.649186302087903,-0.05368210633838176,0.9571884393162001,NA
ENSMUSG00000000317,3.416122105734776,-0.0538118387230121,1.794985730851387,-0.029978978550146126,0.9760838183213314,1
ENSMUSG00000000318,10.022850408064524,-0.026838956318099405,2.318212236182448,-0.011577437086734074,0.9907627480509554,1
ENSMUSG00000000320,12.273955058130024,-1.607470186500231,0.8176071425201898,-1.9660667121196735,0.04929090497749154,1
ENSMUSG00000000325,32.21866359687537,0.7937066459377835,1.1778420127266427,0.6738651171903727,0.5003970710845114,1
ENSMUSG00000000326,531.6363328922421,-0.3649488693057301,1.274676810984018,-0.2863069808448142,0.7746430118846025,1
ENSMUSG00000000339,460.2736446596719,-0.4060558884326474,1.9484602108385187,-0.20839834766648968,0.8349179463793462,1
ENSMUSG00000000340,440.534720960965,-0.6036504149752382,1.8484227411903458,-0.32657595122774774,0.7439886351892144,1
ENSMUSG00000000346,9055.648396656381,-0.6013673767810117,1.6894281955024322,-0.35595912177976075,0.7218711788108134,1
ENSMUSG00000000355,591.219726251281,-0.48212049022620235,1.9766163386892042,-0.24391202318297198,0.807298957213368,1
ENSMUSG00000000359,0.8444494332159378,1.4873222168359705,5.505155021700469,0.2701689981432269,0.7870302420196877,1
ENSMUSG00000000365,10.318781885190772,1.2369802691125173,1.675268172101545,0.7383774667913519,0.46028510355301333,1
ENSMUSG00000000374,2853.5123692832376,0.7353726177079581,0.6461862798813024,1.1380195473092347,0.2551123201398754,1
ENSMUSG00000000378,2366.377605775508,-0.6317698057176577,1.1299663467670615,-0.5591049746969985,0.5760900798556163,1
ENSMUSG00000000381,0,NA,NA,NA,NA,NA
ENSMUSG00000000384,965.1865988109612,-0.4781239172569607,0.8158742988950135,-0.586026447829662,0.5578577419037429,1
ENSMUSG00000000385,0,NA,NA,NA,NA,NA
ENSMUSG00000000386,675.2273219072954,-0.7247149558016838,1.3569860625319496,-0.5340621954874505,0.5932985041143719,1
ENSMUSG00000000392,7.689646781787929,-0.3628709649375435,1.2401798038847864,-0.29259544769304635,0.7698313937807926,1
ENSMUSG00000000394,0,NA,NA,NA,NA,NA
ENSMUSG00000000399,1079.2670167574458,-0.41270949203411844,1.9574243255636519,-0.21084314046995217,0.8330096739271954,1
ENSMUSG00000000402,0.9370556569872069,0.30836606355537693,1.948121217627262,0.15828895079278235,0.874229114371649,1
ENSMUSG00000000409,16232.775141994942,-0.5429675629179314,2.3588045814819734,-0.23018759891368343,0.817945997780651,1
ENSMUSG00000000411,0.016998720380141844,0,5.649186302087903,0,1,NA
ENSMUSG00000000416,0,NA,NA,NA,NA,NA
ENSMUSG00000000420,2764.328033144565,-0.3654591686589829,0.9861265051095418,-0.37060069551460506,0.7109349639518712,1
ENSMUSG00000000435,0,NA,NA,NA,NA,NA
ENSMUSG00000000439,517.5466840049714,-0.31605812015787826,1.0712581768186145,-0.29503449961660666,0.767967525200976,1
ENSMUSG00000000440,6.666438015151974,0.19841189303045287,1.8114976404744878,0.10952920312856858,0.9127827603543167,1
ENSMUSG00000000441,2367.4561348700586,-0.48327679555801556,2.140143493236889,-0.2258151367350967,0.8213452037242188,1
ENSMUSG00000000486,9417.890664257058,-0.7379917349677021,2.300037652747222,-0.32086071899137236,0.7483159429372888,1
ENSMUSG00000000489,404.3432920386327,-0.7743487742782086,1.563790825168614,-0.49517413826412193,0.6204772043303529,1
ENSMUSG00000000530,17.824543188583664,-1.1462617942329416,1.5122420873290687,-0.7579882902594492,0.4484579928340154,1
ENSMUSG00000000531,148.43160527825395,-0.5345120807528044,1.4188349155373796,-0.3767260552298711,0.7063771977887782,1
ENSMUSG00000000532,93.81047689742405,-0.5106328959757196,1.3143533891640111,-0.3885050247411052,0.6976423363253422,1
ENSMUSG00000000538,280.93991973749894,-0.4121077221788597,1.234293745749582,-0.3338813986524644,0.7384690568492623,1
ENSMUSG00000000544,0,NA,NA,NA,NA,NA
ENSMUSG00000000552,49.58601300651948,-0.21774457688231064,1.5203058619587362,-0.14322419082287313,0.8861131252603699,1
ENSMUSG00000000555,55.436627355866385,-0.0023200043603330725,1.2652191225076788,-0.0018336779132256532,0.9985369375234461,1
ENSMUSG00000000560,3.4610630549687404,0.05376769160646779,1.3379334033468258,0.04018712102707691,0.9679439452680209,1
ENSMUSG00000000561,559.5282805834211,-0.6072186264065667,1.8098901158090859,-0.3355002721450402,0.7372477394578871,1
ENSMUSG00000000562,5.857015149683096,0.971545326634302,1.463147006822422,0.6640107399353179,0.5066834372237401,1
ENSMUSG00000000563,3573.2669573797084,-0.47569888999050086,1.6567568967423156,-0.28712654881707056,0.7740154246325932,1
ENSMUSG00000000567,0.16124825590049363,2.241883279501112,5.6155274439772445,0.3992293336408805,0.6897242310387197,1
ENSMUSG00000000568,3799.286048795414,-0.5789852577147128,2.1334759181502614,-0.2713812013480316,0.7860978588778487,1
ENSMUSG00000000579,144.0525407177256,0.17302712810969997,0.7990325307119881,0.2165457868849494,0.8285623389166379,1
ENSMUSG00000000581,847.7121947046984,-0.4785987611586354,1.0150298841555645,-0.47151199056252113,0.6372751590741301,1
ENSMUSG00000000594,3747.233217580027,0.3322533273801856,1.4865556221191119,0.22350547967155948,0.8231421188316844,1
ENSMUSG00000000600,1738.2651157198557,-0.6173041797166173,1.3107761579238655,-0.4709455355782208,0.6376796292398575,1
ENSMUSG00000000605,1757.768192764219,-0.5515309772254089,2.1163457978662072,-0.26060532157905697,0.7943968854341182,1
ENSMUSG00000000606,1.1427189144783578,0.3876446629009802,2.0790682424746243,0.1864511491164829,0.8520909843972498,1
ENSMUSG00000000617,4.56354855252135,-1.1768544392201772,2.253012921610839,-0.5223469550182429,0.6014287818592207,1
ENSMUSG00000000627,598.624342213668,0.7305433080023879,1.9881927747574262,0.3674408826334858,0.7132901810932268,1
ENSMUSG00000000628,460.6824162151179,0.22644803427124094,1.9518170327492226,0.11601908912142171,0.9076374130272831,1
ENSMUSG00000000631,1991.9412742025038,-0.5100013290900276,1.5146407434822646,-0.33671438675121007,0.7363322169992679,1
ENSMUSG00000000632,0.7696297739598038,0,4.121492425682186,0,1,1
ENSMUSG00000000673,582.2243792924847,-0.2892394054206655,1.8230263247926715,-0.15865892965290013,0.873937597606906,1
ENSMUSG00000000682,16011.97258444105,-0.2702334129708495,2.376394423377329,-0.11371572425540122,0.9094631472276276,1
ENSMUSG00000000686,98.62176940988303,1.0208785739901278,0.917582338230906,1.1125743505028405,0.26589128151622693,1
ENSMUSG00000000690,0.6193304820608653,-1.3762256032936193,2.845031245895861,-0.48372952152244814,0.6285778390275341,1
ENSMUSG00000000693,2.9025821513873007,-2.770172117337324,2.0209269976573907,-1.3707432878814723,0.17045499546836398,1
ENSMUSG00000000701,0.07337903719972384,0,5.6491863020879025,0,1,NA
ENSMUSG00000000706,1.8997621876297033,1.1240300248859088,2.4374580018532286,0.4611484686223497,0.6446920899170864,1
ENSMUSG00000000708,886.2811619644891,-0.6119009263867942,1.7735357211530594,-0.345017537052464,0.7300811866646902,1
ENSMUSG00000000711,2656.3796639086777,0.9943972671367678,0.6809893220335381,1.4602244630904722,0.14422839415740699,1
ENSMUSG00000000724,0.5514320262232085,1.2934553681998886,3.0219992071233945,0.4280131394975161,0.6686415541833429,1
ENSMUSG00000000730,0,NA,NA,NA,NA,NA
ENSMUSG00000000731,1.6176076443246832,-1.639206091994283,1.8819276189825151,-0.8710250465852336,0.3837404774696589,1
ENSMUSG00000000732,390.64685271487764,2.116617483828342,0.8186690362374812,2.585437325877254,0.009725555253799086,1
ENSMUSG00000000738,944.6063534389773,-0.5725345280241985,2.0159806002354475,-0.28399803448373057,0.7764118869118692,1
ENSMUSG00000000739,16.72911223867237,0.12446027989990342,0.66286588365485,0.18776087737939623,0.8510641055759511,1
ENSMUSG00000000740,16000.265025525405,-0.7179541386495862,2.191506984643961,-0.3276075064694477,0.743208445568184,1
ENSMUSG00000000743,2101.494148156382,-0.5166178488529268,2.141463591893687,-0.2412452169668147,0.8093650675138759,1
ENSMUSG00000000751,4092.447808757521,-0.40147050612506724,1.5255641781078608,-0.26316199074824,0.7924257254881633,1
ENSMUSG00000000753,8.751406307399664,0.3644161064714289,1.1899005319995326,0.3062576212644067,0.7594085032139519,1
ENSMUSG00000000759,1056.9367143407364,-0.5385473051383015,1.9556135991307888,-0.27538533449433444,0.7830202100500575,1
ENSMUSG00000000766,0.9859143715392779,-0.09041403573110263,2.0971666990533815,-0.04311246968203038,0.965611879173436,1
ENSMUSG00000000776,219.86744113819614,-0.5421141904683484,1.433337207970317,-0.37821818023967396,0.7052685209657119,1
ENSMUSG00000000782,6323.188012910294,0.2227559276379469,1.4131819344081573,0.15762721148231876,0.8747505599637672,1
ENSMUSG00000000787,3120.515078649501,-0.4706193064377096,1.493232463586805,-0.31516814555937456,0.7526339901362054,1
ENSMUSG00000000791,928.6910902584891,-0.35695621775409225,1.7770301646474553,-0.20087234581350435,0.8407983918065685,1
ENSMUSG00000000792,3.0715743284642065,1.321267759349767,1.7769073410065495,0.7435771854042315,0.45713230984360564,1
ENSMUSG00000000794,0.04594240457884162,1.5513201281078421,5.646033121380497,0.27476284583476424,0.7834984445345334,NA
ENSMUSG00000000804,1003.5466010715564,-0.7280031794021675,1.3917538239454907,-0.5230832974026594,0.6009162882269343,1
ENSMUSG00000000805,0,NA,NA,NA,NA,NA
ENSMUSG00000000811,10.330815794348002,-0.9113218887481767,1.574797453749835,-0.5786914924063276,0.5627973575075224,1
ENSMUSG00000000817,1546.3092501486708,0.5880206165993671,0.6281410259358354,0.9361283411210166,0.3492071125910478,1
ENSMUSG00000000823,623.4692180929154,-0.9749164296148111,1.9669362076962107,-0.4956522869425895,0.6201397557171637,1
ENSMUSG00000000826,3367.3295606884,-0.6686614107189492,2.178539978099575,-0.30693098012470194,0.7588959077268429,1
ENSMUSG00000000827,553.2420973091723,-0.528689824839344,1.9683922943155703,-0.26858966394357625,0.7882454670922853,1
ENSMUSG00000000838,1611.0081276052001,-0.6072528911736881,2.1020620529943326,-0.28888437917837495,0.7726698579428669,1
ENSMUSG00000000861,138.13023933817672,-0.8864407688372304,1.4157594160737466,-0.6261238730062989,0.5312336947440379,1
ENSMUSG00000000869,0,NA,NA,NA,NA,NA
ENSMUSG00000000876,435.78904850473367,-0.8934234915449861,1.5388928821423766,-0.5805624952278696,0.5615353554684697,1
ENSMUSG00000000881,69.26834381947708,-0.9642718998809143,1.6142955543203554,-0.5973329340468192,0.5502851203196533,1
ENSMUSG00000000884,92.77033626270038,-0.3136340558256761,1.3953062524109072,-0.22477793336320062,0.8221520334464658,1
ENSMUSG00000000889,0,NA,NA,NA,NA,NA
ENSMUSG00000000901,8.138058290161787,-0.057838181739987345,1.1441150499543635,-0.05055276717345375,0.9596819010005405,1
ENSMUSG00000000902,1318.9208757593879,0.8689006464490494,0.5537814548187098,1.5690316800758515,0.11664055740986508,1
ENSMUSG00000000903,4.6127636421325064,-0.27529420312570646,1.549724900848631,-0.17764069156722917,0.8590051655047098,1
ENSMUSG00000000915,3094.862976384637,-0.009133541401077678,2.1853668622518865,-0.004179408756873949,0.9966653239876607,1
ENSMUSG00000000916,224.18060296423133,-0.3463225569384687,1.7596276853311015,-0.19681581497355374,0.8439716746207031,1
ENSMUSG00000000934,418.9611578038458,-4.64731592053541,1.512487437725105,-3.072631087452418,0.0021218061779525147,1
ENSMUSG00000000938,0,NA,NA,NA,NA,NA
ENSMUSG00000000942,0.7056152421877028,1.5539780116356923,4.969517379153966,0.3127019976133475,0.7545070777537237,1
ENSMUSG00000000948,26.189290101173057,0.05677598872719276,1.0983929073546814,0.051690054029872985,0.9587756623807767,1
ENSMUSG00000000957,70.34594509593848,-0.8078611966666039,1.162609219710781,-0.6948690780790241,0.4871373527038853,1
ENSMUSG00000000958,20.03407529335402,-0.6209464802925072,1.390285302349435,-0.4466324136802521,0.6551404881167,1
ENSMUSG00000000959,1344.0863131915412,-0.723706168682406,1.7540353254510364,-0.4125949792352732,0.6799033803742366,1
ENSMUSG00000000976,910.1803814261884,-0.5648026541156734,1.3155806699148453,-0.4293181459957388,0.6676917130220046,1
ENSMUSG00000000982,1130.4730290461375,-0.9440764582688566,1.5537718491185784,-0.6076030137915106,0.5434508014857382,1
ENSMUSG00000000983,0,NA,NA,NA,NA,NA
ENSMUSG00000001014,18.035802935238653,1.851344816588661,1.7010792965800596,1.08833539994914,0.2764470682199383,1
ENSMUSG00000001016,1126.0847932282293,-0.37283295421499596,1.379454810500686,-0.2702755837863748,0.7869482479087668,1
ENSMUSG00000001017,3104.059301357452,-0.5026423269779646,2.176963291956713,-0.23089150323989904,0.8173990918402947,1
ENSMUSG00000001018,609.4146235142279,-0.3077648959488806,1.9834305641513899,-0.1551679708437677,0.8766888979873637,1
ENSMUSG00000001020,10806.006423791492,0.5523269434247063,2.3303319406894807,0.2370164240469914,0.8126440487020503,1
ENSMUSG00000001021,6.329807063746509,-0.5669817612248763,1.4584168062815988,-0.3887652410359021,0.6974498157178428,1
ENSMUSG00000001023,0.2050954827371148,0.5866907395795021,5.272127177972409,0.11128159844678401,0.9113930470777518,1
ENSMUSG00000001025,10193.649290135894,-0.11828245052689243,2.3177138885367228,-0.05103410352412802,0.9592983452624887,1
ENSMUSG00000001027,5.509222961234642,-2.9389493358828065,1.5755048302152312,-1.8654016665130209,0.06212512395361143,1
ENSMUSG00000001029,905.3423665039196,-0.4215446900325363,1.3489124787841766,-0.3125070726697478,0.7546551888182156,1
ENSMUSG00000001034,447.59728219359454,-0.7708129902926023,1.587832795976932,-0.48544972256877394,0.6273573688529452,1
ENSMUSG00000001036,21.997061149565152,-1.0861286563381956,1.4848162814089934,-0.7314902657906813,0.4644797481101618,1
ENSMUSG00000001039,4.41543180924921,0.21145293926714448,1.08032300357587,0.19573121979929622,0.8448205471547666,1
ENSMUSG00000001052,1626.9176352541078,-0.5063779385675703,2.0918057515679434,-0.2420769415075981,0.8087205449144486,1
ENSMUSG00000001053,293.7945696790473,-0.5442128267605976,1.226022640320138,-0.4438848100052159,0.6571258673002467,1
ENSMUSG00000001054,1005.5198820198037,-0.4816663634588277,1.3618811999722507,-0.3536772249067261,0.7235807926988982,1
ENSMUSG00000001056,841.9626241853709,-0.28168613205339205,1.3596458387920518,-0.20717610720130622,0.835872326195397,1
ENSMUSG00000001062,309.8067078088445,-0.6558929287477406,1.5612644928091495,-0.42010366069851923,0.6744097285775135,1
ENSMUSG00000001065,510.40815437377694,-0.4788747550131468,1.9277976849016007,-0.24840508875161849,0.8038209966975021,1
ENSMUSG00000001076,0,NA,NA,NA,NA,NA
ENSMUSG00000001082,574.7175004220131,-0.26315469463177077,1.958369924451916,-0.13437435458238015,0.8931065597775437,1
ENSMUSG00000001089,195.76797537126845,-1.1754633557838594,1.8366664024382249,-0.6399982894135808,0.5221737114805206,1
ENSMUSG00000001095,0.08026068564795842,0,5.649186302087903,0,1,1
ENSMUSG00000001098,2003.1975471631567,-0.5148363850312586,2.1331861668832137,-0.24134620457598557,0.8092868029709082,1
ENSMUSG00000001100,467.3284165930603,-0.48964334040284896,1.0945488556639926,-0.4473471767560469,0.6546244091360398,1
ENSMUSG00000001103,0,NA,NA,NA,NA,NA
ENSMUSG00000001105,569.2583992236439,-0.5916590235368132,1.2903907185006174,-0.45851153069691747,0.6465849803148385,1
ENSMUSG00000001119,0.15353231065594597,-2.042769930817798,5.579959137622758,-0.3660904821048714,0.7142975594652783,1
ENSMUSG00000001120,24.40180954799135,1.0629468243211464,0.9329275654445981,1.139366938755407,0.2545501394789033,1
ENSMUSG00000001123,3054.834125974895,-0.4084769552583124,1.4902274854428503,-0.2741037588210403,0.7840048853043604,1
ENSMUSG00000001127,1456.7228373069745,-0.47941964342421867,1.7022339880308517,-0.2816414469427981,0.7782184560576924,1
ENSMUSG00000001128,108.63869229319349,-0.4464052180015129,1.7048632857098411,-0.26184223787518923,0.7934430736509728,1
ENSMUSG00000001131,1.2630472087517222,0.5990394345805072,2.793388675246858,0.21444900950905757,0.830196926437174,1
ENSMUSG00000001134,191.7978564152537,-0.43857223349880137,1.8281442865908217,-0.23990022927384141,0.8104076031126307,1
ENSMUSG00000001138,858.0798670970004,1.0954195906818434,0.7357799533640317,1.488786947338694,0.1365434805348317,1
ENSMUSG00000001143,352.9599874024298,0.9908531529838174,0.7763230330684767,1.276341304814046,0.2018348950256606,1
