Entrez	Symbol	log2_RPKM
11632	Aip	7.08063643721493
11634	Aire	-6.26558277603572
11636	Ak1	-6.34204931184412
11637	Ak2	4.78661332434843
11639	Ak4	-5.31016387748737
11640	Akap1	1.79861230867293
11641	Akap2	-3.72268824969785
11642	Akap3	-6.90269213336986
11643	Akap4	-6.89980385404504
11647	Alpl	-4.31785930330315
11648	Akp3	-6.06619086565274
11650	Alppl2	-6.39702239992156
11651	Akt1	6.14155388712206
11652	Akt2	4.69594673199369
11655	Alas1	3.7564224633178
11656	Alas2	-0.7995652401472
11657	Alb	-6.34841883671985
11658	Alcam	1.68981277800443
11666	Abcd1	5.0412226538615
11668	Aldh1a1	-6.34063003475879
11669	Aldh2	-3.64274120821509
11670	Aldh3a1	-6.1076675016289
11671	Aldh3a2	4.31626136731598
11674	Aldoa	8.78645475570258
11676	Aldoc	1.0452329880357
11677	Akr1b3	6.10584941178853
11682	Alk	-6.90269213336986
11684	Alox12	-2.49524400514205
11685	Alox12e	-6.52499780576074
11686	Alox12b	-6.54854747450979
11687	Alox15	-1.29270878480163
11688	Alox8	-1.00890663651604
11689	Alox5	-3.63699763214578
11690	Alox5ap	1.52109265028435
11692	Gfer	5.42563645079053
11694	Alx3	-6.21845156021282
11695	Alx4	-6.90269213336986
11698	Ambn	-6.20837087661215
11699	Ambp	-5.61990243238946
11702	Amd1	1.32292278147059
11704	Amelx	-5.26931742746346
11705	Amh	-6.05325180994524
11717	Ampd3	-0.960806073863119
11720	Mat1a	-6.90269213336986
11722	Amy1	-6.18325259178867
11727	Ang	-5.66822687973284
11730	Ang3	-4.81955089806962
11731	Ang2	-4.12673240758779
11732	Ank	4.20601028898432
11733	Ank1	-6.90269213336986
11735	Ank3	-6.90269213336986
11736	Ankfy1	4.09376647657211
11737	Anp32a	3.82676935455702
11739	Slc25a4	9.14084503011689
11740	Slc25a5	8.69300659597602
11744	Anxa11	4.1775647956916
11745	Anxa3	-5.99309394539785
11746	Anxa4	2.06209505164544
11747	Anxa5	6.24127712676075
11749	Anxa6	9.41852651674932
11750	Anxa7	6.83842060616793
11752	Anxa8	-6.2215391912274
11754	Aoc3	-6.90269213336986
11757	Prdx3	5.74326064648459
11758	Prdx6	7.15718985125853
11761	Aox1	-6.90269213336986
11764	Ap1b1	6.49301966498326
11765	Ap1g1	3.09589456209407
11766	Ap1g2	5.97449819395739
11767	Ap1m1	7.26199378481651
11768	Ap1m2	-0.677821722252109
11769	Ap1s1	5.88918216656411
11770	Fabp4	-4.67837483510892
11771	Ap2a1	3.83740586959122
11772	Ap2a2	4.35002437350479
11773	Ap2m1	6.27350953867714
11774	Ap3b1	4.19145080540349
11775	Ap3b2	-6.90269213336986
11776	Ap3d1	5.37337517962958
11777	Ap3s1	4.9939359827439
11778	Ap3s2	2.4328046069669
11781	Ap4m1	2.94902624564201
11782	Ap4s1	5.57463165348508
11783	Apaf1	2.59042531483339
11784	Apba2	-6.90269213336986
11785	Apbb1	3.0417761380263
11787	Apbb2	-6.90269213336986
11789	Apc	-0.321621559757502
11790	Speg	-6.90269213336986
11792	Apex1	4.9435648751325
11793	Atg5	5.79147063543889
11796	Birc3	3.13074145041311
11797	Birc2	3.55881385014787
11798	Xiap	1.72699844838498
11799	Birc5	-3.72268824969785
11800	Api5	4.24754838437596
11801	Cd5l	-1.3790097168343
11803	Aplp1	2.58116281152723
11804	Aplp2	3.29474622166338
11806	Apoa1	-5.29592526233036
11807	Apoa2	-4.37708491026513
11808	Apoa4	-6.05411803335217
11810	Apobec1	2.72596237971976
11811	Apobec2	-0.947505416935055
11812	Apoc1	-4.42876094503745
11813	Apoc2	-0.39477452503264
11814	Apoc3	-4.38536834952407
11815	Apod	-6.21458270554541
11816	Apoe	1.75415907352005
11818	Apoh	-5.56383364253262
11819	Nr2f2	-6.90269213336986
11820	App	3.49125724269747
11821	Aprt	7.2975003433948
11826	Aqp1	-6.78239789965215
11827	Aqp2	-5.81955089806962
11828	Aqp3	2.91720942815292
11829	Aqp4	-6.90269213336986
11830	Aqp5	-5.95092831902271
11831	Aqp6	-6.3603739700572
11832	Aqp7	-6.65344154296917
11833	Aqp8	-5.89013428003904
11834	Aqr	4.57267282856458
11835	Ar	3.07921728607562
11836	Araf	5.06537797758398
11837	Rplp0	12.2274283453629
11838	Arc	0.624279818866365
11839	Areg	-5.57956129140084
11840	Arf1	7.91211227824445
11841	Arf2	3.14224303027607
11842	Arf3	5.93498998297647
11843	Arf4	6.0979868691628
11844	Arf5	7.08626215969329
11845	Arf6	5.38039419528022
11846	Arg1	-1.47728592078749
11847	Arg2	-0.0280811478604732
11848	Rhoa	6.71936621878641
11852	Rhob	-0.272475158095751
11853	Rhoc	3.17338510624525
11854	Rhod	-0.517325728274887
11855	Arhgap5	-0.869164207923876
11856	Arhgap6	-6.90269213336986
11857	Arhgdib	10.1419138692322
11858	Rnd2	-4.76979786287252
11859	Phox2a	-0.948508177046965
11861	Arl4a	2.08303381811854
11863	Arnt	2.09446134239319
11864	Arnt2	-1.84730635170676
11865	Arntl	4.09293078323492
11867	Arpc1b	10.1256741841921
11870	Art1	-5.82056939090464
11871	Art2a-ps	0.471980356552725
11872	Art2b	1.68883102370619
11875	Art5	-6.09509674209912
11876	Artn	-6.44007104017483
11877	Arvcf	-1.00890663651604
11878	Arx	-6.76715894675191
11881	Arsb	4.12474805965479
11883	Arsa	3.35774584889299
11886	Asah1	3.90349071245264
11889	Asgr1	-5.63387537494206
11890	Asgr2	-5.77506125813372
11891	Rab27a	3.78887262363836
11898	Ass1	4.18628282471814
11899	Astn1	-6.90269213336986
11905	Serpinc1	-1.66429303420569
11906	Zfhx3	-6.90269213336986
11907	Ate1	2.48148970488378
11908	Atf1	4.39051361564748
11909	Atf2	2.80385634596267
11910	Atf3	-6.30104250371583
11911	Atf4	6.81220528572251
11920	Atm	3.90548612195586
11921	Atoh1	-6.38674431056389
11922	Neurod6	-6.42474788253083
11923	Neurod4	-6.90269213336986
11924	Neurog2	-6.46633840285393
11925	Neurog3	-1.84252757174772
11927	Atox1	6.81754851596356
11928	Atp1a1	7.51995351994631
11931	Atp1b1	-0.278956854420677
11932	Atp1b2	-4.55183707761778
11933	Atp1b3	9.88209691230541
11936	Fxyd2	-5.34204931184412
11937	Atp2a1	0.686011392631081
11938	Atp2a2	4.13169749736474
11941	Atp2b2	-6.90269213336986
11944	Atp4a	-6.90269213336986
11945	Atp4b	-5.72589800335681
11946	Atp5a1	8.45734822553496
11947	Atp5b	9.73994701589964
11949	Atp5c1	7.51357933319795
11950	Atp5f1	8.27514881360673
11951	Atp5g1	5.60949746721242
11957	Atp5j	7.14488059882029
11958	Atp5k	6.26559080891502
11964	Atp6v1a	2.97436284331954
11966	Atp6v1b2	5.31552250513752
11972	Atp6v0d1	5.02334031927432
11973	Atp6v1e1	6.61219015669063
11974	Atp6v0e	7.77144854783776
11975	Atp6v0a1	-6.90269213336986
11977	Atp7a	-0.0712792746379709
11979	Atp7b	-6.90269213336986
11980	Atp8a1	1.86015953796956
11981	Atp9a	-1.1102038903257
11982	Atp10a	3.70015670265299
11983	Atpif1	6.71388076594054
11984	Atp6v0c	7.57069974313673
11987	Slc7a1	3.24434092367357
11988	Slc7a2	-6.90269213336986
11989	Slc7a3	-3.09348654543584
11990	Atrn	1.87348731048078
11991	Hnrnpd	-0.825437645308718
11992	Auh	5.49541298683229
11993	Aup1	8.64167566936412
11994	Pcdh15	-6.90269213336986
11997	Akr1b7	-4.04481931096637
11998	Avp	-4.33778728498996
12000	Avpr2	0.466060208259169
12005	Axin1	5.08341193569507
12006	Axin2	0.492278362302629
12007	Azgp1	-5.71279243216628
12009	Cep131	-0.869164207923876
12010	B2m	12.4919170021928
12012	Baat	-6.27824134276773
12013	Bach1	-0.482100213855255
12014	Bach2	0.119781410644542
12015	Bad	5.31353622929574
12017	Bag1	5.9832369460404
12018	Bak1	2.40981180630902
12020	Nkx3-2	-5.84078969444396
12021	Bard1	-6.90269213336986
12022	Barx1	-5.76239669949061
12023	Barx2	-6.15849496997258
12028	Bax	5.84818355723562
12029	Bcl6b	-6.90269213336986
12031	Bc1-ps1	-2.72698477933354
12032	Bcan	-6.90269213336986
12033	Bcap29	4.4992133151966
12034	Phb2	8.451125335325
12035	Bcat1	-6.90269213336986
12036	Bcat2	5.0180403545228
12038	Bche	-6.90269213336986
12039	Bckdha	6.53828741027159
12040	Bckdhb	2.86484782748551
12041	Bckdk	4.9091453166063
12042	Bcl10	5.29112358953521
12043	Bcl2	3.64098997507326
12044	Bcl2a1a	4.47601836667735
12045	Bcl2a1b	6.08828022020565
12046	Bcl2a1c	-0.435456367298237
12047	Bcl2a1d	5.68364413468267
12048	Bcl2l1	3.797933951078
12049	Bcl2l10	-5.6140401933568
12050	Bcl2l2	0.457300565055401
12051	Bcl3	3.48846650730528
12053	Bcl6	0.0274116060338718
12054	Bcl7b	6.60039377577479
12055	Bcl7c	3.42797044114284
12057	Opn1sw	-2.87585793206545
12061	Bdkrb1	-5.73780774862808
12062	Bdkrb2	-6.06619086565274
12064	Bdnf	-6.90269213336986
12068	Bet1	3.13887645788148
12069	Bex2	1.76117476816173
12070	Ngfrap1	6.06729032475246
12075	Bfsp1	-6.56383364253262
12091	Glb1	5.18999417793634
12095	Bglap3	-4.60697391780535
12096	Bglap	-4.63734756684887
12097	Bglap2	-4.2315285975994
12111	Bgn	-6.57413648644295
12116	Bhmt	-6.36805718620713
12121	Bicd1	-6.90269213336986
12122	Bid	5.5708968952657
12123	Hrk	-6.90269213336986
12124	Bik	1.37807094922974
12125	Bcl2l11	3.22367514295042
12140	Fabp7	-4.92559253547994
12142	Prdm1	0.639962108053787
12143	Blk	-6.62515815784095
12144	Blm	-0.123277578818207
12145	Cxcr5	6.95750755161457
12151	Bmi1	1.85344919426352
12153	Bmp1	-6.90269213336986
12154	Bmp10	-5.71498497824313
12155	Bmp15	-6.90269213336986
12156	Bmp2	-6.64828803267951
12159	Bmp4	-6.31339504238482
12160	Bmp5	-5.06319784028123
12161	Bmp6	-6.58676277910394
12162	Bmp7	1.36786947657371
12163	Bmp8a	-3.43950491560363
12164	Bmp8b	-6.87354578771035
12165	Gdf2	-6.89690978077586
12166	Bmpr1a	-4.5716898818071
12167	Bmpr1b	-6.90269213336986
12168	Bmpr2	-5.31016387748737
12169	Bmx	-6.90269213336986
12173	Bnc1	-6.90269213336986
12175	Bnip2	5.64235855256407
12176	Bnip3	0.701390381209914
12177	Bnip3l	5.65432828001229
12180	Smyd1	1.98820095303391
12181	Bop1	5.60142679553952
12182	Bst1	-2.83086505982815
12183	Bpgm	3.18644944940605
12189	Brca1	-1.60624560942985
12190	Brca2	0.227501524338422
12192	Zfp36l1	4.23982637574892
12193	Zfp36l2	5.38156071834597
12209	Brs3	-6.78865689012383
12211	Birc6	2.00040160848706
12212	Chic1	-1.33700969575918
12215	Bsg	7.69245861762954
12217	Bsn	-6.90269213336986
12223	Btc	-6.80057791571717
12224	Klf5	-6.10683285015009
12226	Btg1	-3.43295338333708
12227	Btg2	6.3623402981307
12228	Btg3	1.53236952503231
12229	Btk	-6.65971537987732
12231	Btn1a1	-6.90269213336986
12234	Btrc	-0.825437645308718
12235	Bub1	-6.90269213336986
12236	Bub1b	-1.93752623725165
12237	Bub3	6.26802325582577
12238	Commd3	6.55894255560681
12257	Tspo	9.28745012840304
12258	Serping1	-6.18166808307268
12259	C1qa	2.6726194613875
12260	C1qb	1.52559034061296
12261	C1qbp	6.32384870869958
12262	C1qc	3.28658655228337
12263	C2	-6.72045180949431
12265	Ciita	-6.90269213336986
12266	C3	-6.90269213336986
12267	C3ar1	-6.90269213336986
12268	C4b	-5.31016387748737
12269	C4bp	-6.23076263260085
12270	C4bp-ps1	-4.91036606125528
12273	C5ar1	-0.940456754839322
12274	C6	-4.4931262126134
12279	C9	-6.13903167253824
12282	Hyou1	2.7470634216778
12283	Cab39	4.91800473488502
12286	Cacna1a	-1.53408170032998
12287	Cacna1b	-1.46535614082095
12288	Cacna1c	-6.90269213336986
12289	Cacna1d	-6.90269213336986
12290	Cacna1e	-6.90269213336986
12291	Cacna1g	-6.90269213336986
12292	Cacna1s	-6.90269213336986
12293	Cacna2d1	-6.90269213336986
12294	Cacna2d3	-6.90269213336986
12295	Cacnb1	-2.69598107884417
12296	Cacnb2	-6.88819256367475
12297	Cacnb3	-0.701688426138962
12298	Cacnb4	-6.90269213336986
12299	Cacng1	-5.5843662751627
12300	Cacng2	-6.8473007402226
12301	Cacybp	7.0340176237127
12304	Pdia4	5.72113810140685
12305	Ddr1	2.67658287391892
12306	Anxa2	8.82913799291669
12307	Calb1	-6.83727153722714
12308	Calb2	-5.83475330471329
12309	S100g	0.275568891326051
12310	Calca	-5.89207338656872
12311	Calcr	-6.90269213336986
12313	Calm1	7.62944400366907
12314	Calm2	7.29620235543275
12315	Calm3	4.77666922811176
12316	Aspm	-0.0712792746379709
12317	Calr	4.58784167613783
12319	Car8	-6.90269213336986
12321	Calu	4.49503887907913
12322	Camk2a	-6.90269213336986
12323	Camk2b	3.12404581733865
12325	Camk2g	5.46261333792167
12326	Camk4	1.02148416410194
12328	Caml	4.99064123719925
12330	Canx	5.35270580958991
12331	Cap1	2.27080942803119
12332	Capg	6.92092822835849
12333	Capn1	4.83187263444641
12334	Capn2	5.59773502432531
12335	Capn3	0.788066700824034
12336	Capns1	8.66197090089214
12337	Capn5	-6.90269213336986
12338	Capn6	-4.08561707931872
12339	Capn7	3.41810913014399
12340	Capza1	4.8069088529644
12343	Capza2	5.93490989037105
12344	Capza3	-5.65686701756829
12345	Capzb	9.68298650538923
12346	Car1	-5.63734756684887
12348	Car11	-5.85378253288892
12349	Car2	4.88223595870367
12350	Car3	-5.93784679767739
12351	Car4	-5.69624125590244
12352	Car5a	-5.63734756684887
12353	Car6	-5.77190552583451
12354	Car7	1.01497138870429
12355	Nr1i3	0.936204181780329
12359	Cat	6.55731453202955
12361	Cask	-4.08561707931872
12362	Casp1	5.55510738231246
12363	Casp4	4.54516149381698
12364	Casp12	-6.69901300515249
12365	Casp14	-6.53867863711549
12366	Casp2	4.24242105758881
12367	Casp3	3.87132651607563
12368	Casp6	4.26761849053802
12369	Casp7	3.98351727314915
12370	Casp8	5.2012846921293
12371	Casp9	2.66129573757082
12372	Casq1	-6.22385058564581
12373	Casq2	-6.61697429044478
12374	Casr	-6.90269213336986
12380	Cast	4.83074942414534
12385	Ctnna1	3.10156892984839
12386	Ctnna2	-6.90269213336986
12387	Ctnnb1	6.05207079980099
12388	Ctnnd1	-6.90269213336986
12389	Cav1	-6.63213614020353
12390	Cav2	-6.62399187237656
12391	Cav3	-5.52811849709411
12393	Runx2	4.67896806125686
12394	Runx1	1.65935835262309
12395	Runx1t1	-6.90269213336986
12396	Cbfa2t2	1.78457110285404
12398	Cbfa2t3	-0.262115746173906
12399	Runx3	6.54000766476135
12400	Cbfb	4.55733562047403
12401	Serpina6	-5.86567294393906
12402	Cbl	0.421453623630459
12404	Cbln1	-6.54115218258364
12405	Cbln2	-6.45588877787818
12406	Serpinh1	-6.60697391780535
12408	Cbr1	6.79585796136177
12409	Cbr2	-5.34771249886442
12411	Cbs	-6.59154387723574
12412	Cbx1	3.85003492083942
12416	Cbx2	0.759637196529704
12417	Cbx3	3.25469918681229
12418	Cbx4	2.62629565903927
12419	Cbx5	3.65649263731633
12421	Rb1cc1	1.71223899572139
12424	Cck	-4.77401011415943
12425	Cckar	-6.86813782586599
12426	Cckbr	-6.62981389416346
12427	Ccna1	-5.96481384527766
12428	Ccna2	2.2604912613667
12442	Ccnb2	2.24462392979054
12443	Ccnd1	-6.90269213336986
12444	Ccnd2	5.38039419528022
12445	Ccnd3	7.95341926946666
12447	Ccne1	3.56331339803322
12448	Ccne2	-1.05866638650766
12449	Ccnf	0.576183439363267
12450	Ccng1	5.25361600398483
12452	Ccng2	4.80924555677127
12453	Ccni	4.93360956379797
12454	Ccnk	3.35677856455367
12455	Ccnt1	2.52385068030049
12457	Ccrn4l	2.18276219014019
12458	Ccr6	1.83325419634371
12460	Ccs	5.38758571764553
12461	Cct2	8.17782556240203
12462	Cct3	7.89809036363937
12464	Cct4	8.16639210620328
12465	Cct5	8.88786967769488
12466	Cct6a	7.4303706132541
12467	Cct6b	-0.704957852189623
12468	Cct7	7.36208867600237
12469	Cct8	7.84822856241634
12475	Cd14	-5.89980385404504
12476	Cd151	3.01363123803575
12477	Ctla4	3.37177562114635
12478	Cd19	-6.60224376589295
12479	Cd1d1	4.33451740785526
12480	Cd1d2	2.45956581349499
12481	Cd2	8.6757675913916
12482	Ms4a1	-6.35827142651155
12483	Cd22	4.13999287498885
12484	Cd24a	-0.284708338423713
12487	Cd28	4.9529520635536
12488	Cd2ap	2.08303381811854
12489	Cd33	-6.68005924282028
12490	Cd34	-6.70784698631504
12491	Cd36	-6.90269213336986
12492	Scarb2	5.49632425874789
12493	Cd37	8.14205907829109
12494	Cd38	3.12366178040559
12495	Entpd1	0.715914090841759
12496	Entpd2	-0.768617581702942
12497	Entpd6	4.52458969657469
12499	Entpd5	2.98974366145902
12500	Cd3d	8.65320527671336
12501	Cd3e	6.70803659713421
12502	Cd3g	9.85597766512611
12503	Cd247	-1.84730635170676
12504	Cd4	-6.90269213336986
12505	Cd44	5.55804626912533
12506	Cd48	8.16593226389551
12507	Cd5	7.97915278339999
12508	Cd53	7.86273340331172
12509	Cd59a	-6.17451617893679
12511	Cd6	7.75413079990554
12512	Cd63	-0.0736990028598304
12514	Cd68	5.12814984844416
12515	Cd69	5.52752507049864
12516	Cd7	7.98411546356103
12517	Cd72	4.86480858887148
12518	Cd79a	-3.39489575179405
12519	Cd80	-0.0956782521569937
12520	Cd81	-0.416965418515154
12521	Cd82	8.84003760889754
12522	Cd83	1.3407668654073
12523	Cd84	5.11321054031225
12524	Cd86	0.816885545099005
12525	Cd8a	8.77971253118795
12526	Cd8b1	11.5719310229238
12527	Cd9	7.37483082372277
12530	Cdc25a	1.99431417811107
12531	Cdc25b	6.13706443436182
12532	Cdc25c	-0.286095229207272
12534	Cdk1	1.6163483442549
12537	Cdk11b	5.20652128491239
12539	Cdc37	7.40072299399967
12540	Cdc42	8.16474094656527
12544	Cdc45	0.6491698736091
12545	Cdc7	2.06756321895301
12549	Arhgap31	2.48148970488378
12550	Cdh1	-6.90269213336986
12552	Cdh11	-6.90269213336986
12554	Cdh13	-6.51307723097093
12555	Cdh15	-5.23261547578165
12556	Cdh16	-6.83374477965237
12557	Cdh17	-6.90269213336986
12558	Cdh2	-6.90269213336986
12560	Cdh3	-6.90269213336986
12561	Cdh4	-6.90269213336986
12562	Cdh5	-6.90269213336986
12563	Cdh6	-6.71388912172186
12564	Cdh8	-6.90269213336986
12565	Cdh9	-6.85527420461328
12566	Cdk2	2.30322088042671
12567	Cdk4	8.16141546237852
12568	Cdk5	4.09425977960389
12569	Cdk5r1	-4.5716898818071
12570	Cdk5r2	-3.57282090059679
12571	Cdk6	0.047192833692663
12572	Cdk7	0.98511057838071
12575	Cdkn1a	-2.23823139496659
12576	Cdkn1b	3.30866926818485
12577	Cdkn1c	-3.0952689497338
12578	Cdkn2a	-1.5842208891468
12579	Cdkn2b	-2.61592100691586
12580	Cdkn2c	3.82668406649039
12581	Cdkn2d	7.18703925162071
12583	Cdo1	-5.93126128556663
12585	Cdr2	1.18381953886585
12587	Mia	-4.49915027292885
12589	Ift81	-6.87844458712319
12590	Cdx1	-6.12508455470631
12591	Cdx2	-6.41870728037353
12592	Cdx4	-5.99128605663885
12593	Cdyl	1.77749891853735
12606	Cebpa	-6.71608000299467
12607	Cebpz	4.44904380967593
12608	Cebpb	-3.08945914561312
12609	Cebpd	-1.62512694645911
12611	Cebpg	2.3302098835469
12613	Cel	-6.34559140800322
12614	Celsr1	0.327734423295003
12615	Cenpa	5.12712811162982
12616	Cenpb	4.81154670025471
12617	Cenpc1	1.71223899572139
12622	Cer1	-6.11847425658548
12623	Ces1g	-6.51244709554231
12626	Cetn3	3.74909051672229
12627	Cfc1	-5.3715360763445
12628	Cfh	-6.90269213336986
12630	Cfi	-6.36944974909603
12631	Cfl1	10.5225909424356
12632	Cfl2	2.97855363059541
12633	Cflar	2.58233154395696
12638	Cftr	-6.90269213336986
12640	Cga	-4.78448724837488
12642	Ch25h	-5.75389147196316
12643	Chad	-6.04281635727893
12647	Chat	-6.80829976309491
12648	Chd1	2.45513806405737
12649	Chek1	-2.64402511543333
12651	Chkb	5.36870347911375
12652	Chga	0.920808828771509
12653	Chgb	-4.43721284094706
12654	Chil1	-6.07389896078801
12655	Chil3	0.547217519846975
12659	Ovgp1	1.0646259002723
12660	Chka	0.972779364095569
12661	Chl1	-6.90269213336986
12662	Chm	0.870140879236073
12663	Chml	-6.90269213336986
12667	Chrd	-6.90269213336986
12669	Chrm1	-5.31016387748737
12671	Chrm3	-6.90269213336986
12672	Chrm4	-5.19404531974085
12675	Chuk	2.3302098835469
12677	Vsx2	-6.90269213336986
12683	Cidea	-5.5368206908949
12684	Cideb	-0.586451796704775
12686	Elovl3	-6.22769469940668
12695	Inadl	0.655475760113545
12696	Cirbp	6.8478257150429
12700	Cish	4.21580140576193
12702	Socs3	5.47696442781917
12703	Socs1	0.428917145009118
12704	Cit	-0.741770222307864
12705	Cited1	-5.28120375662359
12709	Ckb	2.29482549410603
12715	Ckm	-5.81853168570586
12716	Ckmt1	-5.98584875733514
12721	Coro1a	12.2411337575442
12722	Clca1	-6.90269213336986
12723	Clcn1	-6.90269213336986
12724	Clcn2	0.856782012410967
12725	Clcn3	2.91759326175972
12727	Clcn4-2	5.0955475159979
12728	Clcn5	-6.90269213336986
12729	Clns1a	6.7773160080902
12733	Clcnka	-6.61345265718868
12737	Cldn1	-6.90269213336986
12738	Cldn2	-6.90269213336986
12739	Cldn3	-5.65000791570564
12740	Cldn4	-6.17531258803285
12741	Cldn5	-5.81751175279602
12745	Clgn	-0.879684143962806
12747	Clk1	5.54769132019165
12748	Clk2	4.9589057344337
12750	Clk4	4.76166105041426
12751	Tpp1	5.09980640563869
12752	Cln3	4.84176484574545
12753	Clock	1.15844761992922
12757	Clta	8.92787097688494
12759	Clu	-6.17212431040181
12763	Cmah	2.63022675253886
12764	Cmas	5.15473021402907
12765	Cxcr2	-6.90269213336986
12766	Cxcr3	9.84001493468616
12767	Cxcr4	-0.0572094495552902
12768	Ccr1	-6.81904138189237
12769	Ccr9	-1.93752623725165
12770	Ccr1l1	-5.863698001754
12771	Ccr3	-6.90269213336986
12772	Ccr2	1.13650441413224
12773	Ccr4	-6.79644263509043
12774	Ccr5	4.47838445591891
12775	Ccr7	7.18177382271129
12776	Ccr8	-5.5268710304873
12777	Ccr10	-6.10432599453951
12778	Ackr3	-5.09201314989334
12780	Abcc2	-6.90269213336986
12785	Cnbp	8.95082424890844
12788	Cnga1	-0.978890655647833
12789	Cnga2	-6.90269213336986
12790	Cnga3	-6.90269213336986
12793	Cnih1	6.52151823319764
12794	Cnih2	-5.62457513296299
12795	Plk3	2.39010068873471
12796	Camp	-4.57835754077541
12797	Cnn1	-2.21018909341512
