Entrez	Symbol	log2_RPKM
11671	Aldh3a2	4.24198856590291
11674	Aldoa	9.18322969423828
11676	Aldoc	2.46741436143635
11677	Akr1b3	5.83533238635579
11682	Alk	-6.90269213336986
11684	Alox12	-3.0709916402923
11685	Alox12e	-6.52499780576074
11686	Alox12b	-6.54854747450979
11687	Alox15	-0.673158047528592
11688	Alox8	-0.332559737357955
11689	Alox5	-6.8170015158178
11690	Alox5ap	0.614079633733264
11692	Gfer	4.88886622685836
11694	Alx3	-6.21845156021282
11695	Alx4	-6.90269213336986
11698	Ambn	-6.20837087661215
11699	Ambp	-5.61990243238946
11702	Amd1	1.02489658636477
11704	Amelx	-5.26931742746346
11705	Amh	-6.05325180994524
11717	Ampd3	-2.77386871242835
11720	Mat1a	-6.90269213336986
11722	Amy1	-6.18325259178867
11727	Ang	0.28665282764545
11730	Ang3	-4.81955089806962
11731	Ang2	-4.12673240758779
11732	Ank	4.09262312635123
11733	Ank1	-3.97711602159844
11735	Ank3	-6.90269213336986
11736	Ankfy1	4.27112216704868
11737	Anp32a	4.07547919816651
11739	Slc25a4	8.74005724743049
11740	Slc25a5	8.84176555458859
11744	Anxa11	4.76132912289105
11745	Anxa3	-1.05339876931916
11746	Anxa4	3.57602909695661
11747	Anxa5	6.41518029762568
11749	Anxa6	9.43423919132001
11750	Anxa7	6.52591048353457
11752	Anxa8	-0.661301362621171
11754	Aoc3	-6.90269213336986
11757	Prdx3	5.57587703761287
11758	Prdx6	7.17996539536812
11761	Aox1	-6.90269213336986
11764	Ap1b1	5.52172159940851
11765	Ap1g1	3.02289448108892
11766	Ap1g2	5.49981579417017
11767	Ap1m1	7.2537428732569
11768	Ap1m2	-0.65948502957375
11769	Ap1s1	6.05262148738595
11770	Fabp4	-0.692420595742001
11771	Ap2a1	3.83275744111173
11772	Ap2a2	4.83721270320494
11773	Ap2m1	6.63913512430785
11774	Ap3b1	4.11575103100808
11775	Ap3b2	-6.90269213336986
11776	Ap3d1	5.76641423763634
11777	Ap3s1	4.69855008911709
11778	Ap3s2	1.82831030849875
11781	Ap4m1	2.61564301198767
11782	Ap4s1	5.44652810690899
11783	Apaf1	3.20645565291682
11784	Apba2	-6.90269213336986
11785	Apbb1	2.83893269021618
11787	Apbb2	-6.90269213336986
11789	Apc	-1.88747071064929
11790	Speg	-6.90269213336986
11792	Apex1	5.01517450490736
11793	Atg5	5.09116498041306
11796	Birc3	3.81090137926562
11797	Birc2	3.60654627435645
11798	Xiap	2.13038199865359
11799	Birc5	2.61242236787232
11800	Api5	4.56042158588719
11801	Cd5l	-2.89836211056988
11803	Aplp1	3.43517866063873
11804	Aplp2	5.03639975005041
11806	Apoa1	-5.29592526233036
11807	Apoa2	1.61565675571854
11808	Apoa4	-6.05411803335217
11810	Apobec1	2.8671732795948
11811	Apobec2	-1.61628952652603
11812	Apoc1	-4.42876094503745
11813	Apoc2	-4.65344154296917
11814	Apoc3	-4.38536834952407
11815	Apod	-6.21458270554541
11816	Apoe	3.13431251605784
11818	Apoh	-5.56383364253262
11819	Nr2f2	-6.90269213336986
11820	App	0.803491427626474
11821	Aprt	8.0104485024529
11826	Aqp1	0.841729824758514
11827	Aqp2	-5.81955089806962
11828	Aqp3	4.36035492971036
11829	Aqp4	-6.90269213336986
11830	Aqp5	-5.95092831902271
11831	Aqp6	-6.3603739700572
11832	Aqp7	-6.65344154296917
11833	Aqp8	-5.89013428003904
11834	Aqr	4.58383153072577
11835	Ar	1.9725910265512
11836	Araf	4.63994908738313
11837	Rplp0	12.0644178047873
11838	Arc	-0.332559737357955
11839	Areg	-5.57956129140084
11840	Arf1	8.01765859181233
11841	Arf2	2.26298870161403
11842	Arf3	6.22352493897043
11843	Arf4	5.21158356657941
11844	Arf5	7.19499912907082
11845	Arf6	5.72715587825079
11846	Arg1	-0.0454595350063346
11847	Arg2	1.19798158240392
11848	Rhoa	6.28138885351286
11852	Rhob	-0.0620259699299803
11853	Rhoc	2.78183961126141
11854	Rhod	0.0112481260327769
11855	Arhgap5	-2.41451433210567
11856	Arhgap6	-6.90269213336986
11857	Arhgdib	10.3481708569681
11858	Rnd2	-4.76979786287252
11859	Phox2a	-1.87507053776855
11861	Arl4a	2.06058448450141
11863	Arnt	2.31756230086505
11864	Arnt2	-0.734250030487737
11865	Arntl	4.00525516735115
11867	Arpc1b	10.1720165934517
11870	Art1	-5.82056939090464
11871	Art2a-ps	1.38907436456394
11872	Art2b	1.86455211664845
11875	Art5	-6.09509674209912
11876	Artn	-6.44007104017483
11877	Arvcf	0.0210431056654159
11878	Arx	-5.36147007745162
11881	Arsb	4.28547127700327
11883	Arsa	2.99322901738607
11886	Asah1	4.16826758928349
11889	Asgr1	-5.63387537494206
11890	Asgr2	-5.77506125813372
11891	Rab27a	3.30417526927366
11898	Ass1	6.38657032061321
11899	Astn1	-6.90269213336986
11905	Serpinc1	-0.135038033626831
11906	Zfhx3	-6.90269213336986
11907	Ate1	2.99322901738607
11908	Atf1	4.17550204037752
11909	Atf2	2.3569174521458
11910	Atf3	-1.92299489636864
11911	Atf4	6.73126656764514
11920	Atm	3.95705412074815
11921	Atoh1	-6.38674431056389
11922	Neurod6	-6.42474788253083
11923	Neurod4	-6.90269213336986
11924	Neurog2	-6.46633840285393
11925	Neurog3	-5.94065998356888
11927	Atox1	7.3942089833382
11928	Atp1a1	8.26000031526047
11931	Atp1b1	-0.844872623020091
11932	Atp1b2	-2.39466152791635
11933	Atp1b3	10.4637237305913
11936	Fxyd2	-5.34204931184412
11937	Atp2a1	0.500261454347241
11938	Atp2a2	4.53147487539165
11941	Atp2b2	-6.90269213336986
11944	Atp4a	-5.49700326406958
11945	Atp4b	-5.72589800335681
11946	Atp5a1	8.37858025212941
11947	Atp5b	9.34815900044391
11949	Atp5c1	7.57775029306802
11950	Atp5f1	8.02094391987162
11951	Atp5g1	6.3428582145523
11957	Atp5j	7.3593382253501
11958	Atp5k	7.41694792607833
11964	Atp6v1a	2.92939454529226
11966	Atp6v1b2	5.39020412350068
11972	Atp6v0d1	5.78011467411041
11973	Atp6v1e1	7.12992030449382
11974	Atp6v0e	8.018618835843
11975	Atp6v0a1	-1.19857489202949
11977	Atp7a	-0.909950467386196
11979	Atp7b	-3.97711602159844
11980	Atp8a1	1.85604396317411
11981	Atp9a	1.61114129676155
11982	Atp10a	4.4672900563415
11983	Atpif1	6.29533692652361
11984	Atp6v0c	7.77278343078361
11987	Slc7a1	2.96294072732834
11988	Slc7a2	-6.90269213336986
11989	Slc7a3	-6.56322529546863
11990	Atrn	1.8615272867101
11991	Hnrnpd	0.304814142359953
11992	Auh	4.86782840758341
11993	Aup1	8.45142950665305
11994	Pcdh15	-6.90269213336986
11997	Akr1b7	-4.23165869754858
11998	Avp	-4.33778728498996
12000	Avpr2	-0.181774512953121
12005	Axin1	5.07349204865656
12006	Axin2	1.3861492638026
12007	Azgp1	-5.71279243216628
12009	Cep131	-1.29288295104203
12010	B2m	13.0115806506441
12012	Baat	-6.27824134276773
12013	Bach1	-0.577643177808394
12014	Bach2	-3.25352528224297
12015	Bad	5.07274114920054
12017	Bag1	6.2342221291417
12018	Bak1	3.09492119254827
12020	Nkx3-2	-4.43510082514367
12021	Bard1	-0.0595682969060751
12022	Barx1	-5.76239669949061
12023	Barx2	-6.15849496997258
12028	Bax	5.3340712964295
12029	Bcl6b	-5.49700326406958
12031	Bc1-ps1	-2.72698477933354
12032	Bcan	-6.90269213336986
12033	Bcap29	3.79639157476443
12034	Phb2	8.07318055297482
12035	Bcat1	-6.90269213336986
12036	Bcat2	4.60535944065711
12038	Bche	-6.90269213336986
12039	Bckdha	6.10875839909402
12040	Bckdhb	1.91643993244695
12041	Bckdk	5.00062674911796
12042	Bcl10	5.64301074009898
12043	Bcl2	1.72380825922066
12044	Bcl2a1a	4.36133006566704
12045	Bcl2a1b	5.76501885588636
12046	Bcl2a1c	0.341816586927467
12047	Bcl2a1d	5.54495391160251
12048	Bcl2l1	4.19575965196581
12049	Bcl2l10	-5.6140401933568
12050	Bcl2l2	1.05392441509922
12051	Bcl3	4.70788819189528
12053	Bcl6	-3.6936735169736
12054	Bcl7b	6.05674224569403
12055	Bcl7c	4.74013970205616
12057	Opn1sw	-6.58676277910394
12061	Bdkrb1	-4.33211887932779
12062	Bdkrb2	-6.06619086565274
12064	Bdnf	-6.90269213336986
12068	Bet1	3.21696368977681
12069	Bex2	0.286743713985269
12070	Ngfrap1	5.64074546332166
12075	Bfsp1	-5.15814477323234
12091	Glb1	5.79573322267083
12095	Bglap3	-4.60697391780535
12096	Bglap	-4.63734756684887
12097	Bglap2	-4.2315285975994
12111	Bgn	-2.44531306550144
12116	Bhmt	-6.36805718620713
12121	Bicd1	-6.90269213336986
12122	Bid	5.65477800921979
12123	Hrk	-6.90269213336986
12124	Bik	4.01093680644319
12125	Bcl2l11	2.69151886948596
12140	Fabp7	-4.92559253547994
12142	Prdm1	2.00716434342365
12143	Blk	-1.60993673512038
12144	Blm	0.965027725207227
12145	Cxcr5	1.34482235507925
12151	Bmi1	1.97717025433497
12153	Bmp1	-1.96299695729117
12154	Bmp10	-5.71498497824313
12155	Bmp15	-6.90269213336986
12156	Bmp2	-6.64828803267951
12159	Bmp4	-6.31339504238482
12160	Bmp5	-6.65572609616372
12161	Bmp6	-4.48280019797287
12162	Bmp7	-0.0613211526916341
12163	Bmp8a	-6.25657996965477
12164	Bmp8b	-6.87354578771035
12165	Gdf2	-6.89690978077586
12166	Bmpr1a	-2.31219811741549
12167	Bmpr1b	-6.90269213336986
12168	Bmpr2	-0.986694872156813
12169	Bmx	-5.49700326406958
12173	Bnc1	-6.90269213336986
12175	Bnip2	4.78085312664138
12176	Bnip3	-1.11480105480141
12177	Bnip3l	5.50123032429852
12180	Smyd1	3.20860858803037
12181	Bop1	5.24255570767287
12182	Bst1	-5.13608103756635
12183	Bpgm	3.05161085915199
12189	Brca1	-0.332559737357955
12190	Brca2	0.336660805874151
12192	Zfp36l1	3.59949127447894
12193	Zfp36l2	5.48133446419548
12209	Brs3	-6.78865689012383
12211	Birc6	0.383150261941907
12212	Chic1	-2.64388164269917
12215	Bsg	7.40573872443732
12217	Bsn	-0.638261555434409
12223	Btc	-6.80057791571717
12224	Klf5	-6.10683285015009
12226	Btg1	0.803491427626474
12227	Btg2	5.83351836481953
12228	Btg3	1.43174124833307
12229	Btk	-6.65971537987732
12231	Btn1a1	-6.90269213336986
12234	Btrc	-0.491239237973192
12235	Bub1	-0.463550834046563
12236	Bub1b	1.59806184120144
12237	Bub3	5.98009926825905
12238	Commd3	6.19492589437291
12257	Tspo	9.81441778309804
12258	Serping1	-6.18166808307268
12259	C1qa	2.44644199549116
12260	C1qb	3.22198699379975
12261	C1qbp	6.65081435231119
12262	C1qc	3.11370402494974
12263	C2	-0.8444140194576
12265	Ciita	-4.79872955223879
12266	C3	-0.101628514460002
12267	C3ar1	-4.79872955223879
12268	C4b	-6.90269213336986
12269	C4bp	-6.23076263260085
12270	C4bp-ps1	-4.91036606125528
12273	C5ar1	-6.67949799206786
12274	C6	-5.41843959487587
12279	C9	-6.13903167253824
12282	Hyou1	1.87785331093095
12283	Cab39	5.02300532273472
12286	Cacna1a	-2.04269654726536
12287	Cacna1b	-6.90269213336986
12288	Cacna1c	-6.90269213336986
12289	Cacna1d	-6.90269213336986
12290	Cacna1e	-6.90269213336986
12291	Cacna1g	-6.90269213336986
12292	Cacna1s	0.595472895193883
12293	Cacna2d1	-6.90269213336986
12294	Cacna2d3	-6.90269213336986
12295	Cacnb1	0.250250217316798
12296	Cacnb2	-6.88819256367475
12297	Cacnb3	3.52423837686166
12298	Cacnb4	-2.31219811741549
12299	Cacng1	-5.5843662751627
12300	Cacng2	-6.8473007402226
12301	Cacybp	6.08868855115077
12304	Pdia4	5.44017678509224
12305	Ddr1	2.74885928960919
12306	Anxa2	8.40101512351217
12307	Calb1	-3.18810468610025
12308	Calb2	-5.83475330471329
12309	S100g	0.33165807235923
12310	Calca	-5.89207338656872
12311	Calcr	-6.90269213336986
12313	Calm1	7.83571226363085
12314	Calm2	6.73571391065689
12315	Calm3	5.01523217814266
12316	Aspm	-0.701539103079226
12317	Calr	4.60407566653917
12319	Car8	-6.90269213336986
12321	Calu	4.28343012124888
12322	Camk2a	-6.90269213336986
12323	Camk2b	1.21680077374185
12325	Camk2g	5.25683372137169
12326	Camk4	3.0179924047309
12328	Caml	4.69649967378073
12330	Canx	5.12112912515906
12331	Cap1	1.81506668672273
12332	Capg	8.19943046901105
12333	Capn1	4.67773861294286
12334	Capn2	5.99782875408016
12335	Capn3	0.500261454347241
12336	Capns1	8.89461301854932
12337	Capn5	0.814841792439144
12338	Capn6	-6.90269213336986
12339	Capn7	3.10146272088092
12340	Capza1	5.15110262668615
12343	Capza2	5.80901618618343
12344	Capza3	-5.65686701756829
12345	Capzb	9.62379274549135
12346	Car1	2.34772425544283
12348	Car11	-3.74981995175784
12349	Car2	5.92656540093804
12350	Car3	-5.93784679767739
12351	Car4	-5.69624125590244
12352	Car5a	-5.63734756684887
12353	Car6	-5.77190552583451
12354	Car7	0.751428572634708
12355	Nr1i3	-0.256253269714326
12359	Cat	5.93376683164516
12361	Cask	-6.90269213336986
12362	Casp1	5.35527960965107
12363	Casp4	4.90942602768556
12364	Casp12	-2.01298099961621
12365	Casp14	-6.53867863711549
12366	Casp2	4.54431713285201
12367	Casp3	2.94303874365484
12368	Casp6	4.39968346080245
12369	Casp7	3.87826767963508
12370	Casp8	5.49468364202042
12371	Casp9	3.000702766265
12372	Casq1	-6.22385058564581
12373	Casq2	-6.61697429044478
12374	Casr	-6.90269213336986
12380	Cast	4.79049896666991
12385	Ctnna1	4.15535361040913
12386	Ctnna2	-5.49700326406958
12387	Ctnnb1	6.035306601501
12388	Ctnnd1	-1.81570240786919
12389	Cav1	-6.63213614020353
12390	Cav2	-1.93795986684028
12391	Cav3	-5.52811849709411
12393	Runx2	4.94831584193418
12394	Runx1	2.11209700863637
12395	Runx1t1	-6.90269213336986
12396	Cbfa2t2	1.66857433642738
12398	Cbfa2t3	-2.77386871242835
12399	Runx3	6.34544483259691
12400	Cbfb	4.52178442914355
12401	Serpina6	-5.86567294393906
12402	Cbl	1.03463756874464
12404	Cbln1	-6.54115218258364
12405	Cbln2	-6.45588877787818
12406	Serpinh1	-6.60697391780535
12408	Cbr1	6.74803466559501
12409	Cbr2	-5.34771249886442
12411	Cbs	-6.59154387723574
12412	Cbx1	3.48786922100982
12416	Cbx2	1.37085063565966
12417	Cbx3	1.00681168694789
12418	Cbx4	2.79543885774302
12419	Cbx5	2.95270165664992
12421	Rb1cc1	1.77700528174502
12424	Cck	-4.77401011415943
12425	Cckar	-6.86813782586599
12426	Cckbr	-6.62981389416346
12427	Ccna1	-4.55912497597737
12428	Ccna2	3.91542674825465
12442	Ccnb2	4.40354343732232
12443	Ccnd1	-0.909950467386196
12444	Ccnd2	6.5577178465836
12445	Ccnd3	8.27965274268246
12447	Ccne1	3.31165041308788
12448	Ccne2	-0.734250030487737
12449	Ccnf	2.57285843373324
12450	Ccng1	5.2332349512311
12452	Ccng2	4.49263688441643
12453	Ccni	5.17980067130256
12454	Ccnk	3.19941092856928
12455	Ccnt1	2.09448789805162
12457	Ccrn4l	2.71594054303139
12458	Ccr6	2.83764195000135
12460	Ccs	5.41651042503409
12461	Cct2	8.16341330968264
12462	Cct3	7.36940762289085
12464	Cct4	7.36536706016402
12465	Cct5	8.56293624089419
12466	Cct6a	7.05609444439372
12467	Cct6b	-6.14229384473853
12468	Cct7	7.42552533539178
12469	Cct8	7.15341779471703
12475	Cd14	-5.89980385404504
12476	Cd151	2.69302222389653
12477	Ctla4	4.30290748707586
12478	Cd19	-1.38161442489014
12479	Cd1d1	4.52569999681594
12480	Cd1d2	2.66255492712183
12481	Cd2	8.55911216054624
12482	Ms4a1	-0.609215551850696
12483	Cd22	0.902566462705201
12484	Cd24a	3.20742086183336
12487	Cd28	4.3906658125616
12488	Cd2ap	1.62410323871709
12489	Cd33	-6.68005924282028
12490	Cd34	-4.60388440518396
12491	Cd36	-0.669553432735637
12492	Scarb2	5.47967502431202
12493	Cd37	8.97984585029977
12494	Cd38	2.50681406647917
12495	Entpd1	2.49738040910716
12496	Entpd2	-1.41155800048537
12497	Entpd6	4.5647317915949
12499	Entpd5	3.88215054217039
12500	Cd3d	8.99437218045585
12501	Cd3e	7.03783563268154
12502	Cd3g	10.4440195218625
12503	Cd247	-6.90269213336986
12504	Cd4	-6.90269213336986
12505	Cd44	5.08525670127063
12506	Cd48	9.01818897685779
12507	Cd5	7.04085390548668
12508	Cd53	7.9272362832159
12509	Cd59a	-6.17451617893679
12511	Cd6	7.18855745776417
12512	Cd63	0.545851734413204
12514	Cd68	2.70205925062288
12515	Cd69	5.63425918815886
12516	Cd7	7.44393273406794
12517	Cd72	4.85615409952202
12518	Cd79a	1.66292612260043
12519	Cd80	2.49339626724013
12520	Cd81	-0.904680000681515
12521	Cd82	9.31802140904149
12522	Cd83	2.34002881617045
12523	Cd84	4.55027128786378
12524	Cd86	4.19133914002211
12525	Cd8a	8.60839241883447
12526	Cd8b1	11.8532638227406
12527	Cd9	6.41742068800199
12530	Cdc25a	1.86698984838853
12531	Cdc25b	6.61423149115309
12532	Cdc25c	-0.439589826955209
12534	Cdk1	1.95758293653535
12537	Cdk11b	4.28641762284272
12539	Cdc37	7.33504379090784
12540	Cdc42	8.39673800172754
12544	Cdc45	1.60479816481477
12545	Cdc7	0.87873612421301
12549	Arhgap31	3.16714310179532
12550	Cdh1	-2.77386871242835
12552	Cdh11	-5.49700326406958
12554	Cdh13	-6.51307723097093
12555	Cdh15	-6.82514373166415
12556	Cdh16	-6.83374477965237
12557	Cdh17	-6.90269213336986
12558	Cdh2	-6.90269213336986
12560	Cdh3	-6.90269213336986
12561	Cdh4	-6.90269213336986
12562	Cdh5	-2.12705780708455
12563	Cdh6	-6.71388912172186
12564	Cdh8	-6.90269213336986
12565	Cdh9	-6.85527420461328
12566	Cdk2	3.69879083795476
12567	Cdk4	7.65894227708325
12568	Cdk5	4.09365654967776
12569	Cdk5r1	-4.3302079832348
12570	Cdk5r2	-6.7528247842688
12571	Cdk6	0.708639748263029
12572	Cdk7	1.25896164115924
12575	Cdkn1a	0.753794067056072
12576	Cdkn1b	1.15620369514028
12577	Cdkn1c	-3.70278868327075
12578	Cdkn2a	-2.29267385109504
12579	Cdkn2b	-1.41787728324069
12580	Cdkn2c	3.29565507832265
12581	Cdkn2d	6.6906468620191
12583	Cdo1	-3.35877713543157
12585	Cdr2	1.75170596699564
12587	Mia	-4.49915027292885
12589	Ift81	-5.4727557178229
12590	Cdx1	-6.12508455470631
12591	Cdx2	-6.41870728037353
12592	Cdx4	-5.99128605663885
12593	Cdyl	1.55132673896122
12606	Cebpa	-0.84004221295796
12607	Cebpz	3.96471713649246
12608	Cebpb	-1.52848659231707
12609	Cebpd	-0.70141551267628
12611	Cebpg	2.0700882426408
12613	Cel	-6.34559140800322
12614	Celsr1	0.891888189400693
12615	Cenpa	5.5792066035831
12616	Cenpb	5.1162520672655
12617	Cenpc1	1.43845192383594
12622	Cer1	-6.11847425658548
12623	Ces1g	-6.51244709554231
12626	Cetn3	3.65523830467056
12627	Cfc1	-5.3715360763445
12628	Cfh	-6.90269213336986
12630	Cfi	-6.36944974909603
12631	Cfl1	10.9246377907194
12632	Cfl2	1.60068807425199
12633	Cflar	3.21075831510367
12638	Cftr	-6.90269213336986
12640	Cga	-4.78448724837488
12642	Ch25h	-5.75389147196316
12643	Chad	-1.91399293633742
12647	Chat	-6.80829976309491
12648	Chd1	2.80115696720146
12649	Chek1	0.187465740473967
12651	Chkb	3.80422858148981
12652	Chga	-4.82430739141487
12653	Chgb	-6.76821509250983
12654	Chil1	-6.07389896078801
12655	Chil3	1.04164619105633
12659	Ovgp1	-6.65401302051314
12660	Chka	-0.0389892588643901
12661	Chl1	-6.90269213336986
12662	Chm	1.47468310072791
12663	Chml	-4.3302079832348
12667	Chrd	-6.90269213336986
12669	Chrm1	-6.90269213336986
12671	Chrm3	-6.90269213336986
12672	Chrm4	-3.86099746385192
12675	Chuk	2.95526824505171
12677	Vsx2	-6.90269213336986
12683	Cidea	-5.5368206908949
12684	Cideb	-0.208685317278369
12686	Elovl3	-4.82200583010639
12695	Inadl	0.255685929559755
12696	Cirbp	6.94022009042611
12700	Cish	7.27761017730867
12702	Socs3	5.13457750088816
12703	Socs1	5.07824762271023
12704	Cit	-3.45687863098723
12705	Cited1	-5.28120375662359
12709	Ckb	3.26940778907896
12715	Ckm	-5.81853168570586
12716	Ckmt1	-3.41336460720008
12721	Coro1a	12.0846538613274
12722	Clca1	-6.90269213336986
12723	Clcn1	-6.90269213336986
12724	Clcn2	-0.28332148383312
12725	Clcn3	2.78104363750658
12727	Clcn4-2	5.05924664708893
12728	Clcn5	-2.77386871242835
12729	Clns1a	6.28460370352064
12733	Clcnka	-6.61345265718868
12737	Cldn1	-6.90269213336986
12738	Cldn2	-6.90269213336986
12739	Cldn3	-5.65000791570564
12740	Cldn4	-6.17531258803285
12741	Cldn5	-5.81751175279602
12745	Clgn	-6.50549737969473
12747	Clk1	5.01933061060121
12748	Clk2	4.58717664986243
12750	Clk4	4.31660387810078
12751	Tpp1	4.69550120264042
12752	Cln3	4.08042517571285
12753	Clock	0.985261319914819
12757	Clta	8.9796110362833
12759	Clu	-6.17212431040181
12763	Cmah	2.40652489090665
12764	Cmas	4.91914929462229
12765	Cxcr2	-6.90269213336986
12766	Cxcr3	7.70457557445488
12767	Cxcr4	-0.384267195902253
12768	Ccr1	1.67512812763661
12769	Ccr9	2.91628157909108
12770	Ccr1l1	-5.863698001754
12771	Ccr3	-2.21666012783358
12772	Ccr2	5.37943116567651
12773	Ccr4	1.44600741453516
12774	Ccr5	3.36233332319313
12775	Ccr7	5.81664795269253
12776	Ccr8	0.265765862125591
12777	Ccr10	-0.311689101926624
12778	Ackr3	-6.68454140577583
12780	Abcc2	-6.90269213336986
12785	Cnbp	8.58599601828274
12788	Cnga1	-0.278405741719241
12789	Cnga2	-6.90269213336986
12790	Cnga3	-6.90269213336986
12793	Cnih1	6.12108819104453
12794	Cnih2	-0.938543127426707
12795	Plk3	2.81082719730286
12796	Camp	1.12575970056497
12797	Cnn1	-1.93027389788911
12798	Cnn2	10.5782521136199
