Entrez	Symbol	log2_RPKM
11287	Pzp	-6.90269213336986
11298	Aanat	-5.85874878578227
11302	Aatk	-6.90269213336986
11303	Abca1	-2.7539847205925
11304	Abca4	-6.90269213336986
11305	Abca2	6.00836461038538
11306	Abcb7	2.53506446626539
11307	Abcg1	3.52089805757226
11308	Abi1	5.53269822241579
11350	Abl1	3.74439578399858
11352	Abl2	2.91877811235443
11354	Scgb1b27	-4.02790238092837
11363	Acadl	7.40252513480492
11364	Acadm	5.54880443839075
11370	Acadvl	5.22953207312761
11409	Acads	4.15178511443891
11416	Slc33a1	3.64908599297274
11418	Asic2	-6.90269213336986
11419	Asic1	-0.362685484592987
11421	Ace	-6.90269213336986
11423	Ache	-2.68351106537916
11425	Apoc4	-4.20992634311419
11426	Macf1	5.85031732743828
11428	Aco1	3.09739539425849
11429	Aco2	6.10077669893621
11430	Acox1	3.7139611802216
11431	Acp1	3.46488386444265
11432	Acp2	1.4974888608553
11433	Acp5	9.02110869799155
11434	Acr	-5.90557464190298
11435	Chrna1	-6.90269213336986
11438	Chrna4	-6.90269213336986
11440	Chrna6	-6.85676433561946
11441	Chrna7	-6.3819226945762
11443	Chrnb1	0.118611533362472
11444	Chrnb2	0.259863427841628
11447	Chrnd	-6.85874878578227
11448	Chrne	1.06550816204424
11449	Chrng	-2.4990564540539
11450	Adipoq	-5.61873188868152
11451	Acrv1	-5.44866050247516
11459	Acta1	3.84835822512083
11461	Actb	8.88181911378645
11464	Actc1	-1.82517912510991
11465	Actg1	9.87671070274357
11468	Actg2	-0.440070145287534
11470	Actl7a	-5.90653419966426
11471	Actl7b	-5.8246361872294
11472	Actn2	0.587007680241351
11474	Actn3	-5.2026093304171
11475	Acta2	0.104334325156177
11477	Acvr1	-1.05750086593752
11479	Acvr1b	-3.38406157954166
11480	Acvr2a	-1.62996984649111
11481	Acvr2b	-3.71757586775336
11482	Acvrl1	-2.31690828236647
11484	Aspa	-5.93502811548955
11486	Ada	1.68223575942073
11487	Adam10	5.02685129540875
11488	Adam11	-6.90269213336986
11489	Adam12	-6.90269213336986
11490	Adam15	1.32218998376491
11491	Adam17	4.85183727006924
11492	Adam19	6.21536516487778
11495	Adam2	-6.66879253158909
11496	Adam22	-2.59312561014677
11497	Adam3	-6.75442452020158
11498	Adam4	-1.95227573652487
11499	Adam5	-6.79851175705269
11500	Adam7	-6.90269213336986
11501	Adam8	5.40872589378748
11502	Adam9	1.99820655391654
11504	Adamts1	-6.90269213336986
11512	Adcy6	-0.26851819128356
11513	Adcy7	6.64446741257259
11514	Adcy8	-6.90269213336986
11515	Adcy9	-6.90269213336986
11516	Adcyap1	-6.38399107491743
11517	Adcyap1r1	-6.90269213336986
11518	Add1	6.70737507348185
11519	Add2	-6.90269213336986
11520	Plin2	3.19520155714299
11522	Adh1	-5.7334882991712
11529	Adh7	-6.37361939084499
11532	Adh5	6.64782033821381
11534	Adk	3.00589220328339
11535	Adm	-5.78344295224467
11536	Gpr182	-2.85032905360545
11537	Cfd	-5.20213218563239
11538	Adnp	4.82360838843281
11539	Adora1	-6.90269213336986
11540	Adora2a	5.42228599772921
11541	Adora2b	-6.20056828841596
11542	Adora3	-6.77821010268872
11544	Adprh	8.04359826158735
11545	Parp1	5.00659143384414
11546	Parp2	4.87538471353561
11548	Adra1b	-6.90269213336986
11549	Adra1a	-6.90269213336986
11550	Adra1d	-6.57715278493012
11551	Adra2a	-6.90269213336986
11552	Adra2b	-6.90269213336986
11553	Adra2c	-6.90269213336986
11554	Adrb1	1.16494398784285
11555	Adrb2	3.61123010689991
11556	Adrb3	-6.80057791571717
11564	Adsl	5.32038414793832
11565	Adssl1	1.74541868851611
11566	Adss	6.60800981009274
11567	Avil	-2.19639261401889
11568	Aebp1	-2.19639261401889
11569	Aebp2	4.19775143144538
11571	Crisp1	-5.81955089806962
11572	Crisp3	-5.78969742031022
11576	Afp	-2.85983823667818
11593	Aga	4.34796331108622
11595	Acan	-6.90269213336986
11596	Ager	0.978965311595742
11600	Angpt1	-6.90269213336986
11601	Angpt2	-6.62515815784095
11602	Angpt4	-5.93126128556663
11603	Agrn	0.936792123312586
11604	Agrp	0.897771766119901
11605	Gla	0.238640068073742
11606	Agt	-6.19665111239856
11607	Agtr1a	-6.50929228334946
11608	Agtr1b	-6.42005182384539
11609	Agtr2	-6.83777465668852
11610	Agtrap	2.86092345074188
11611	Agxt	-5.91895071823365
11614	Nr0b1	-6.16090952290588
11622	Ahr	-2.31690828236647
11624	Ahrr	-6.90269213336986
11625	Ahsg	-5.87746615708169
11628	Aicda	-3.06032898780755
11629	Aif1	-0.976377141928948
11630	Aim1	5.32875838212343
