Entrez	Symbol	log2_RPKM
11632	Aip	6.68740840120651
11634	Aire	-6.26558277603572
11636	Ak1	-6.34204931184412
11637	Ak2	4.14892102945937
11639	Ak4	-6.90269213336986
11640	Akap1	1.76166634008273
11641	Akap2	-6.90269213336986
11642	Akap3	-6.90269213336986
11643	Akap4	-6.89980385404504
11647	Alpl	-6.64886155486591
11648	Akp3	-6.06619086565274
11650	Alppl2	-6.39702239992156
11651	Akt1	5.79089648664355
11652	Akt2	5.0993275355624
11655	Alas1	3.75237115476091
11656	Alas2	-1.41854452919537
11657	Alb	-6.34841883671985
11658	Alcam	1.5056657489009
11666	Abcd1	5.28886816908585
11668	Aldh1a1	-6.34063003475879
11669	Aldh2	-3.43625599418215
11670	Aldh3a1	-6.1076675016289
11671	Aldh3a2	4.57050107936223
11674	Aldoa	8.79872972212495
11676	Aldoc	2.38272664807638
11677	Akr1b3	5.42837672391883
11682	Alk	-6.90269213336986
11684	Alox12	-6.89835754310597
11685	Alox12e	-6.52499780576074
11686	Alox12b	-6.54854747450979
11687	Alox15	-6.58915530874164
11688	Alox8	0.86891230686501
11689	Alox5	-6.8170015158178
11690	Alox5ap	1.01327801484668
11692	Gfer	4.88291729887635
11694	Alx3	-6.21845156021282
11695	Alx4	-6.90269213336986
11698	Ambn	-6.20837087661215
11699	Ambp	-5.61990243238946
11702	Amd1	0.971144313457522
11704	Amelx	-5.26931742746346
11705	Amh	-6.05325180994524
11717	Ampd3	-2.30706405499817
11720	Mat1a	-6.90269213336986
11722	Amy1	-6.18325259178867
11727	Ang	-0.275655935911304
11730	Ang3	-4.81955089806962
11731	Ang2	-4.12673240758779
11732	Ank	4.10218485505552
11733	Ank1	-6.90269213336986
11735	Ank3	-2.97068418140093
11736	Ankfy1	3.97671779552507
11737	Anp32a	3.35324846226817
11739	Slc25a4	9.04832390812596
11740	Slc25a5	8.52331306385333
11744	Anxa11	4.70312380495325
11745	Anxa3	-5.99309394539785
11746	Anxa4	2.88748766218724
11747	Anxa5	6.24377770534249
11749	Anxa6	9.45575177517835
11750	Anxa7	6.78937623584414
11752	Anxa8	-6.2215391912274
11754	Aoc3	-6.90269213336986
11757	Prdx3	4.88263185897242
11758	Prdx6	7.09715267583594
11761	Aox1	-6.90269213336986
11764	Ap1b1	6.31433316789546
11765	Ap1g1	2.91899467211334
11766	Ap1g2	6.35708580747652
11767	Ap1m1	7.02441386165879
11768	Ap1m2	-3.92427133279377
11769	Ap1s1	5.22386421725098
11770	Fabp4	-4.67837483510892
11771	Ap2a1	4.12700472737792
11772	Ap2a2	4.58580058915295
11773	Ap2m1	6.28717673604362
11774	Ap3b1	3.95192768516338
11775	Ap3b2	-6.90269213336986
11776	Ap3d1	5.95446664458366
11777	Ap3s1	4.90108406565115
11778	Ap3s2	2.02199229099183
11781	Ap4m1	1.66132523340242
11782	Ap4s1	5.12786789989288
11783	Apaf1	3.4265349220157
11784	Apba2	-6.90269213336986
11785	Apbb1	4.0330145953401
11787	Apbb2	-2.53726373719046
11789	Apc	-0.799376510916076
11790	Speg	-6.90269213336986
11792	Apex1	3.78954205660487
11793	Atg5	5.35044343129348
11796	Birc3	3.85184993690522
11797	Birc2	3.70562129649713
11798	Xiap	2.66138523484695
11799	Birc5	0.554500772668614
11800	Api5	4.10718310682597
11801	Cd5l	0.0917966408086186
11803	Aplp1	3.56124839392688
11804	Aplp2	4.04472789928388
11806	Apoa1	-5.29592526233036
11807	Apoa2	-1.06752334431413
11808	Apoa4	-6.05411803335217
11810	Apobec1	1.84131860266349
11811	Apobec2	-5.60224376589295
11812	Apoc1	-4.42876094503745
11813	Apoc2	-4.65344154296917
11814	Apoc3	-4.38536834952407
11815	Apod	-4.02369632353816
11816	Apoe	2.02076038583835
11818	Apoh	-5.56383364253262
11819	Nr2f2	-6.90269213336986
11820	App	-0.196577184841087
11821	Aprt	7.5488652990103
11826	Aqp1	-6.78239789965215
11827	Aqp2	-5.81955089806962
11828	Aqp3	1.24632108857962
11829	Aqp4	-6.90269213336986
11830	Aqp5	-5.95092831902271
11831	Aqp6	-6.3603739700572
11832	Aqp7	-4.46255516096192
11833	Aqp8	-5.89013428003904
11834	Aqr	4.66843378142704
11835	Ar	2.00114392806114
11836	Araf	4.79617780311788
11837	Rplp0	11.9760016615044
11838	Arc	0.758879674620928
11839	Areg	-5.57956129140084
11840	Arf1	8.20895182949289
11841	Arf2	2.88226964290969
11842	Arf3	6.21972030160333
11843	Arf4	5.44622111650241
11844	Arf5	6.49811407139759
11845	Arf6	4.81310055686611
11846	Arg1	-3.2139180611623
11847	Arg2	0.58538370269957
11848	Rhoa	6.11993051673652
11852	Rhob	-1.02093908059751
11853	Rhoc	3.41267403164125
11854	Rhod	-5.73780774862808
11855	Arhgap5	-5.42608771121765
11856	Arhgap6	-6.90269213336986
11857	Arhgdib	9.74933353429962
11858	Rnd2	-4.76979786287252
11859	Phox2a	-1.91250160316496
11861	Arl4a	2.32628128131311
11863	Arnt	1.45167239496457
11864	Arnt2	-6.90269213336986
11865	Arntl	4.94538844508383
11867	Arpc1b	10.0974341264299
11870	Art1	-5.82056939090464
11871	Art2a-ps	-2.62415401432304
11872	Art2b	-0.418542074066684
11875	Art5	-6.09509674209912
11876	Artn	-6.44007104017483
11877	Arvcf	-0.87621370198295
11878	Arx	-6.76715894675191
11881	Arsb	5.84801966135782
11883	Arsa	3.04415578661496
11886	Asah1	4.4019967972869
11889	Asgr1	-5.63387537494206
11890	Asgr2	-5.77506125813372
11891	Rab27a	2.82073990777668
11898	Ass1	4.92783609784674
11899	Astn1	-6.90269213336986
11905	Serpinc1	-2.1951889868464
11906	Zfhx3	-6.90269213336986
11907	Ate1	1.97355002841044
11908	Atf1	5.01239477215171
11909	Atf2	2.37267949419269
11910	Atf3	-6.30104250371583
11911	Atf4	6.87571610794326
11920	Atm	3.47953345311751
11921	Atoh1	-6.38674431056389
11922	Neurod6	-6.42474788253083
11923	Neurod4	-6.90269213336986
11924	Neurog2	-6.46633840285393
11925	Neurog3	-5.94065998356888
11927	Atox1	6.82198962495769
11928	Atp1a1	8.57347167586257
11931	Atp1b1	-3.57036822959686
11932	Atp1b2	-4.69195294717329
11933	Atp1b3	9.94318639172188
11936	Fxyd2	-5.34204931184412
11937	Atp2a1	2.31336388520766
11938	Atp2a2	4.00377180345411
11941	Atp2b2	-6.90269213336986
11944	Atp4a	-6.90269213336986
11945	Atp4b	-5.72589800335681
11946	Atp5a1	8.4744646539959
11947	Atp5b	9.65451226586737
11949	Atp5c1	7.52775375468097
11950	Atp5f1	8.14138850396988
11951	Atp5g1	5.50303210523968
11957	Atp5j	7.06253956022184
11958	Atp5k	5.93113612806318
11964	Atp6v1a	2.91614946046193
11966	Atp6v1b2	5.36139288813564
11972	Atp6v0d1	5.37832720508139
11973	Atp6v1e1	6.54477549223557
11974	Atp6v0e	7.59522880124377
11975	Atp6v0a1	-1.39257708307046
11977	Atp7a	-1.08837709916667
11979	Atp7b	-6.90269213336986
11980	Atp8a1	1.32009912882289
11981	Atp9a	0.171125115381755
11982	Atp10a	3.87196060131667
11983	Atpif1	5.80168398589963
11984	Atp6v0c	7.65113178672653
11987	Slc7a1	2.49212307970089
11988	Slc7a2	-6.90269213336986
11989	Slc7a3	-6.56322529546863
11990	Atrn	2.02199229099183
11991	Hnrnpd	-0.762439963564617
11992	Auh	4.90038638186935
11993	Aup1	9.05476562531808
11994	Pcdh15	-6.90269213336986
11997	Akr1b7	-5.63734756684887
11998	Avp	-4.33778728498996
12000	Avpr2	0.71633605961845
12005	Axin1	5.0911520394678
12006	Axin2	-0.496739039765655
12007	Azgp1	-5.71279243216628
12009	Cep131	-0.656986487131212
12010	B2m	12.3016432968313
12012	Baat	-6.27824134276773
12013	Bach1	-0.272444975679242
12014	Bach2	-0.55871884314599
12015	Bad	5.02636718792884
12017	Bag1	5.99943410241393
12018	Bak1	2.50126648500429
12020	Nkx3-2	-5.84078969444396
12021	Bard1	-0.527396126781362
12022	Barx1	-5.76239669949061
12023	Barx2	-6.15849496997258
12028	Bax	5.39427438347323
12029	Bcl6b	-4.71180575136261
12031	Bc1-ps1	-2.72698477933354
12032	Bcan	-5.42608771121765
12033	Bcap29	3.89135367786692
12034	Phb2	8.02174805353491
12035	Bcat1	-6.90269213336986
12036	Bcat2	4.30333958808475
12038	Bche	-6.90269213336986
12039	Bckdha	6.45294252551997
12040	Bckdhb	1.43507415299412
12041	Bckdk	4.60709191787648
12042	Bcl10	5.60825666829838
12043	Bcl2	2.05340644682921
12044	Bcl2a1a	3.74992827844497
12045	Bcl2a1b	5.31333455873595
12046	Bcl2a1c	-0.214353262367794
12047	Bcl2a1d	4.89705426398006
12048	Bcl2l1	4.41001406532968
12049	Bcl2l10	-5.6140401933568
12050	Bcl2l2	2.09425545470319
12051	Bcl3	2.70446341298927
12053	Bcl6	-2.53726373719046
12054	Bcl7b	6.41474353417151
12055	Bcl7c	3.83733060261832
12057	Opn1sw	-6.58676277910394
12061	Bdkrb1	-1.14217967025639
12062	Bdkrb2	-6.06619086565274
12064	Bdnf	-6.90269213336986
12068	Bet1	3.02835837258603
12069	Bex2	0.645386062961191
12070	Ngfrap1	5.93816429758053
12075	Bfsp1	-3.01569573544747
12091	Glb1	5.07851343817098
12095	Bglap3	-4.60697391780535
12096	Bglap	-4.63734756684887
12097	Bglap2	-4.2315285975994
12111	Bgn	-5.09753206429074
12116	Bhmt	-6.36805718620713
12121	Bicd1	-3.87913186528578
12122	Bid	5.93195739707993
12123	Hrk	-6.90269213336986
12124	Bik	2.42851249932907
12125	Bcl2l11	1.92342450658277
12140	Fabp7	-4.92559253547994
12142	Prdm1	2.10928048803284
12143	Blk	-6.62515815784095
12144	Blm	-0.726425523710662
12145	Cxcr5	-0.239161083780033
12151	Bmi1	1.53563542834388
12153	Bmp1	-6.90269213336986
12154	Bmp10	-5.71498497824313
12155	Bmp15	-6.90269213336986
12156	Bmp2	-6.64828803267951
12159	Bmp4	-6.31339504238482
12160	Bmp5	-6.65572609616372
12161	Bmp6	-6.58676277910394
12162	Bmp7	-6.29445985332586
12163	Bmp8a	-6.25657996965477
12164	Bmp8b	-2.78215343216524
12165	Gdf2	-6.89690978077586
12166	Bmpr1a	-0.408492865557886
12167	Bmpr1b	-6.90269213336986
12168	Bmpr2	-1.1348284528687
12169	Bmx	-4.23621073578076
12173	Bnc1	-6.90269213336986
12175	Bnip2	5.46831522295737
12176	Bnip3	0.474022141465355
12177	Bnip3l	5.75475003511004
12180	Smyd1	3.52879243729914
12181	Bop1	5.63559159332192
12182	Bst1	-6.54176990686664
12183	Bpgm	2.31728783748015
12189	Brca1	-0.691288270356852
12190	Brca2	0.784066837153924
12192	Zfp36l1	4.16876542641911
12193	Zfp36l2	5.54974160476302
12209	Brs3	-6.78865689012383
12211	Birc6	0.298943968513844
12212	Chic1	-1.39257708307046
12215	Bsg	7.49410571792534
12217	Bsn	-0.837283628269416
12223	Btc	-6.80057791571717
12224	Klf5	-6.10683285015009
12226	Btg1	-2.30706405499817
12227	Btg2	6.40057890199498
12228	Btg3	1.2628203990242
12229	Btk	-6.65971537987732
12231	Btn1a1	-5.42608771121765
12234	Btrc	-0.101253603527588
12235	Bub1	-2.66778496449499
12236	Bub1b	-0.101253603527588
12237	Bub3	5.83304163321792
12238	Commd3	5.29654101376197
12257	Tspo	9.41255105772821
12258	Serping1	-6.18166808307268
12259	C1qa	1.56391873605888
12260	C1qb	1.8316547475654
12261	C1qbp	6.16852712619913
12262	C1qc	2.54457163655027
12263	C2	-6.72045180949431
12265	Ciita	-6.90269213336986
12266	C3	0.416354331372932
12267	C3ar1	-6.90269213336986
12268	C4b	-2.81129977782476
12269	C4bp	-6.23076263260085
12270	C4bp-ps1	-4.91036606125528
12273	C5ar1	-6.67949799206786
12274	C6	-6.82412846417616
12279	C9	-6.13903167253824
12282	Hyou1	1.48277272067057
12283	Cab39	4.90062813379104
12286	Cacna1a	-0.325334766285124
12287	Cacna1b	-6.90269213336986
12288	Cacna1c	-5.42608771121765
12289	Cacna1d	-6.90269213336986
12290	Cacna1e	-6.90269213336986
12291	Cacna1g	-6.90269213336986
12292	Cacna1s	-6.90269213336986
12293	Cacna2d1	-6.90269213336986
12294	Cacna2d3	-6.90269213336986
12295	Cacnb1	0.516536181777035
12296	Cacnb2	-6.88819256367475
12297	Cacnb3	2.54096123995018
12298	Cacnb4	-3.87913186528578
12299	Cacng1	-5.5843662751627
12300	Cacng2	-6.8473007402226
12301	Cacybp	6.34998812076163
12304	Pdia4	5.39267876671099
12305	Ddr1	-1.1348284528687
12306	Anxa2	8.44299751553678
12307	Calb1	-5.36066711507493
12308	Calb2	-5.83475330471329
12309	S100g	-0.94927437764414
12310	Calca	-5.89207338656872
12311	Calcr	-6.90269213336986
12313	Calm1	7.47332711831725
12314	Calm2	6.69665465150674
12315	Calm3	4.47517904852915
12316	Aspm	-4.71180575136261
12317	Calr	4.82450644393149
12319	Car8	-6.90269213336986
12321	Calu	4.29521152333205
12322	Camk2a	-6.90269213336986
12323	Camk2b	0.263565060532945
12325	Camk2g	5.56025871812701
12326	Camk4	3.00184194696644
12328	Caml	4.60213258319497
12330	Canx	5.00071255698698
12331	Cap1	-0.673591867550871
12332	Capg	5.98329082973132
12333	Capn1	4.60359472013796
12334	Capn2	6.75523551364211
12335	Capn3	-5.42608771121765
12336	Capns1	8.90302714527097
12337	Capn5	-2.53726373719046
12338	Capn6	-6.90269213336986
12339	Capn7	3.81199960573434
12340	Capza1	5.02666506806785
12343	Capza2	5.87714647996246
12344	Capza3	-5.65686701756829
12345	Capzb	9.45716325286784
12346	Car1	-5.63734756684887
12348	Car11	-5.85378253288892
12349	Car2	4.62866236037515
12350	Car3	-5.93784679767739
12351	Car4	-5.69624125590244
12352	Car5a	-5.63734756684887
12353	Car6	-5.77190552583451
12354	Car7	-0.486245351219309
12355	Nr1i3	0.527482191903314
12359	Cat	6.5354800271294
12361	Cask	-3.35455422628471
12362	Casp1	4.25128094036336
12363	Casp4	3.27722090325868
12364	Casp12	-6.69901300515249
12365	Casp14	-6.53867863711549
12366	Casp2	4.77905418773203
12367	Casp3	2.95082335570647
12368	Casp6	3.09216137444322
12369	Casp7	4.32354732137811
12370	Casp8	4.85401504776477
12371	Casp9	3.2274662819111
12372	Casq1	-6.22385058564581
12373	Casq2	-6.61697429044478
12374	Casr	-6.90269213336986
12380	Cast	5.47157694908122
12385	Ctnna1	4.80620158761058
12386	Ctnna2	-6.90269213336986
12387	Ctnnb1	6.74404799773704
12388	Ctnnd1	-2.81129977782476
12389	Cav1	-6.63213614020353
12390	Cav2	-6.62399187237656
12391	Cav3	-5.52811849709411
12393	Runx2	5.22707453312397
12394	Runx1	2.33908404510783
12395	Runx1t1	-6.90269213336986
12396	Cbfa2t2	2.09928120578017
12398	Cbfa2t3	-6.90269213336986
12399	Runx3	6.75742290376387
12400	Cbfb	4.46493232445988
12401	Serpina6	-5.86567294393906
12402	Cbl	-0.148128244743641
12404	Cbln1	-6.54115218258364
12405	Cbln2	-6.45588877787818
12406	Serpinh1	-6.60697391780535
12408	Cbr1	6.58378959025141
12409	Cbr2	-5.34771249886442
12411	Cbs	-6.59154387723574
12412	Cbx1	3.36957684760234
12416	Cbx2	1.37085557043912
12417	Cbx3	0.924656129306551
12418	Cbx4	2.43761075813302
12419	Cbx5	3.09787356317835
12421	Rb1cc1	1.35413438501266
12424	Cck	-4.77401011415943
12425	Cckar	-6.86813782586599
12426	Cckbr	-6.62981389416346
12427	Ccna1	-5.96481384527766
12428	Ccna2	2.07833546445254
12442	Ccnb2	3.46842269231528
12443	Ccnd1	-2.53726373719046
12444	Ccnd2	6.25448873560027
12445	Ccnd3	9.29714009262266
12447	Ccne1	3.92487129761005
12448	Ccne2	-0.999733971395615
12449	Ccnf	2.43761075813302
12450	Ccng1	5.31286309799081
12452	Ccng2	5.71255617718671
12453	Ccni	4.90290914639544
12454	Ccnk	2.90027979809039
12455	Ccnt1	2.67887498186938
12457	Ccrn4l	1.95148674144825
12458	Ccr6	-6.38261248423356
12460	Ccs	4.30863742545212
12461	Cct2	8.02025278469902
12462	Cct3	7.35090979214052
12464	Cct4	7.99755484882358
12465	Cct5	8.69486766192709
12466	Cct6a	7.39414691159021
12467	Cct6b	-1.90738667586366
12468	Cct7	7.20956943822316
12469	Cct8	7.27946251309254
12475	Cd14	-4.42319943189283
12476	Cd151	1.83486638521104
12477	Ctla4	3.67193023441862
12478	Cd19	-6.60224376589295
12479	Cd1d1	4.94187634011843
12480	Cd1d2	3.05562207825893
12481	Cd2	8.889148452164
12482	Ms4a1	-6.35827142651155
12483	Cd22	-6.90269213336986
12484	Cd24a	0.914291323447977
12487	Cd28	4.55229143885704
12488	Cd2ap	-0.437312638028972
12489	Cd33	-6.68005924282028
12490	Cd34	-6.70784698631504
12491	Cd36	-6.90269213336986
12492	Scarb2	5.51446267055604
12493	Cd37	8.66816589037933
12494	Cd38	3.1973762288093
12495	Entpd1	2.93313716632973
12496	Entpd2	-2.036646417715
12497	Entpd6	4.7791420161926
12499	Entpd5	3.45425855200545
12500	Cd3d	8.16790921169978
12501	Cd3e	6.52270400240465
12502	Cd3g	9.38999964575725
12503	Cd247	-4.71180575136261
12504	Cd4	-6.90269213336986
12505	Cd44	5.01008264799685
12506	Cd48	8.77662719165724
12507	Cd5	7.20114437365412
12508	Cd53	7.21161314400847
12509	Cd59a	-6.17451617893679
12511	Cd6	7.51294192515432
12512	Cd63	-5.37014552679985
12514	Cd68	4.30450322381492
12515	Cd69	4.65903830892224
12516	Cd7	6.97097337299892
12517	Cd72	4.83189550618912
12518	Cd79a	-2.17776009627166
12519	Cd80	-1.03567023072519
12520	Cd81	-2.16709853700884
12521	Cd82	8.83056928776307
12522	Cd83	1.137473871319
12523	Cd84	3.82570976252882
12524	Cd86	2.07650821934111
12525	Cd8a	9.10599809177722
12526	Cd8b1	11.6600555804232
12527	Cd9	1.9293367983646
12530	Cdc25a	2.03778487118784
12531	Cdc25b	6.8813042563723
12532	Cdc25c	-3.60804835311118
12534	Cdk1	0.0998185818526707
12537	Cdk11b	5.179309752504
12539	Cdc37	7.02767736335894
12540	Cdc42	7.66306047591339
12544	Cdc45	0.656455766088451
12545	Cdc7	1.43119513273813
12549	Arhgap31	3.08018894812464
12550	Cdh1	-4.23621073578076
12552	Cdh11	-6.90269213336986
12554	Cdh13	-6.51307723097093
12555	Cdh15	-6.82514373166415
12556	Cdh16	-6.83374477965237
12557	Cdh17	-6.90269213336986
12558	Cdh2	-6.90269213336986
12560	Cdh3	-6.90269213336986
12561	Cdh4	-6.90269213336986
12562	Cdh5	-0.957374557587074
12563	Cdh6	-6.71388912172186
12564	Cdh8	-6.90269213336986
12565	Cdh9	-6.85527420461328
12566	Cdk2	3.59316186112577
12567	Cdk4	7.89645016051227
12568	Cdk5	3.48527611064957
12569	Cdk5r1	-2.53726373719046
12570	Cdk5r2	-6.7528247842688
12571	Cdk6	-0.0181960554713267
12572	Cdk7	0.680567200600679
12575	Cdkn1a	0.344902554543492
12576	Cdkn1b	2.2309705775438
12577	Cdkn1c	-6.27527283340581
12578	Cdkn2a	-1.74888958109805
12579	Cdkn2b	1.25867174040434
12580	Cdkn2c	3.90862351795589
12581	Cdkn2d	6.52235713686591
12583	Cdo1	-5.93126128556663
12585	Cdr2	2.45896900799641
12587	Mia	-4.49915027292885
12589	Ift81	-6.87844458712319
12590	Cdx1	-6.12508455470631
12591	Cdx2	-6.41870728037353
12592	Cdx4	-5.99128605663885
12593	Cdyl	2.05340644682921
12606	Cebpa	-6.71608000299467
12607	Cebpz	4.29958478468996
12608	Cebpb	-5.90653419966426
12609	Cebpd	-1.69995140520999
12611	Cebpg	2.97201413683576
12613	Cel	-6.34559140800322
12614	Celsr1	0.333476012986311
12615	Cenpa	5.21199293446551
12616	Cenpb	4.78036052385952
12617	Cenpc1	1.57224270641265
12622	Cer1	-6.11847425658548
12623	Ces1g	-6.51244709554231
12626	Cetn3	3.70519743843395
12627	Cfc1	-5.3715360763445
12628	Cfh	-6.90269213336986
12630	Cfi	-6.36944974909603
12631	Cfl1	10.3131219586121
12632	Cfl2	1.79081268574224
12633	Cflar	2.48446058192425
12638	Cftr	-6.90269213336986
12640	Cga	-4.78448724837488
12642	Ch25h	-5.75389147196316
12643	Chad	-6.04281635727893
12647	Chat	-6.80829976309491
12648	Chd1	2.79747913821304
12649	Chek1	-6.90269213336986
12651	Chkb	5.39212046877552
12652	Chga	-6.22999626071516
12653	Chgb	-6.76821509250983
12654	Chil1	-6.07389896078801
12655	Chil3	0.637634502769909
12659	Ovgp1	0.0765297665377731
12660	Chka	0.880635797243307
12661	Chl1	-6.90269213336986
12662	Chm	0.733244959127254
12663	Chml	-3.59313056741886
12667	Chrd	-6.90269213336986
12669	Chrm1	-6.90269213336986
12671	Chrm3	-6.90269213336986
12672	Chrm4	-5.30996915347113
12675	Chuk	2.3475565344317
12677	Vsx2	-6.90269213336986
12683	Cidea	-5.5368206908949
12684	Cideb	-1.06650292031361
12686	Elovl3	-6.22769469940668
12695	Inadl	-0.762439963564617
12696	Cirbp	6.1610659581831
12700	Cish	7.77912167923544
12702	Socs3	4.98882061148536
12703	Socs1	-0.810509780357685
12704	Cit	-3.14988924697661
12705	Cited1	-5.28120375662359
12709	Ckb	0.524577191471438
12715	Ckm	-5.81853168570586
12716	Ckmt1	-5.98584875733514
12721	Coro1a	12.2505348163683
12722	Clca1	-6.90269213336986
12723	Clcn1	-6.90269213336986
12724	Clcn2	-6.90269213336986
12725	Clcn3	3.15449949949498
12727	Clcn4-2	5.25661616142488
12728	Clcn5	-0.466719879608737
12729	Clns1a	6.27264464558539
12733	Clcnka	-6.61345265718868
12737	Cldn1	-6.90269213336986
12738	Cldn2	-6.90269213336986
12739	Cldn3	-5.65000791570564
12740	Cldn4	-6.17531258803285
12741	Cldn5	-5.81751175279602
12745	Clgn	-6.50549737969473
12747	Clk1	5.65588424851014
12748	Clk2	5.3403704209059
12750	Clk4	4.6861391190528
12751	Tpp1	4.6402629328071
12752	Cln3	4.97529075747556
12753	Clock	1.34570055025903
12757	Clta	8.90559075415975
12759	Clu	-1.20358176157766
12763	Cmah	1.79921242773222
12764	Cmas	5.08201265844293
12765	Cxcr2	-6.90269213336986
12766	Cxcr3	9.54976209053556
12767	Cxcr4	0.317295179296834
12768	Ccr1	-5.34243695974016
12769	Ccr9	-6.90269213336986
12770	Ccr1l1	-5.863698001754
12771	Ccr3	-0.55871884314599
12772	Ccr2	5.61611378320798
12773	Ccr4	-6.79644263509043
12774	Ccr5	5.9194436063432
12775	Ccr7	1.7592564695755
12776	Ccr8	0.240992650013868
12777	Ccr10	-6.10432599453951
12778	Ackr3	-6.68454140577583
12780	Abcc2	-6.90269213336986
12785	Cnbp	8.86020196412479
12788	Cnga1	-0.0408361116410858
12789	Cnga2	-5.42608771121765
12790	Cnga3	-6.90269213336986
12793	Cnih1	6.32345881358003
12794	Cnih2	0.621130513275661
12795	Plk3	-3.01265143163609
12796	Camp	-4.57835754077541
12797	Cnn1	-2.76018359815114
