Entrez	Symbol	log2_RPKM
11632	Aip	7.5814980059731
11634	Aire	-4.78818867079045
11636	Ak1	-2.79278431219751
11637	Ak2	4.59694587804492
11639	Ak4	-6.90269213336986
11640	Akap1	-0.622264818712847
11641	Akap2	-3.14874822508069
11642	Akap3	-6.90269213336986
11643	Akap4	-6.89980385404504
11647	Alpl	-3.0995965552193
11648	Akp3	-3.87434190435394
11650	Alppl2	-6.39702239992156
11651	Akt1	5.31629382536035
11652	Akt2	3.55952189911672
11655	Alas1	1.84899699715432
11656	Alas2	3.71924473028883
11657	Alb	-6.34841883671985
11658	Alcam	1.09830402108024
11666	Abcd1	3.50938849117774
11668	Aldh1a1	-0.773943138872801
11669	Aldh2	-0.318349150391652
11670	Aldh3a1	-6.1076675016289
11671	Aldh3a2	2.96224400459184
11674	Aldoa	7.88704380244768
11676	Aldoc	0.807113595588741
11677	Akr1b3	6.2642215629257
11682	Alk	-6.90269213336986
11684	Alox12	-2.53175650556329
11685	Alox12e	-2.77105389747156
11686	Alox12b	-6.54854747450979
11687	Alox15	0.542057142529067
11688	Alox8	-1.85305440886716
11689	Alox5	-2.58092736488074
11690	Alox5ap	5.4399076045525
11692	Gfer	3.45666247199275
11694	Alx3	-6.21845156021282
11695	Alx4	-6.90269213336986
11698	Ambn	-6.20837087661215
11699	Ambp	-5.61990243238946
11702	Amd1	-0.170928539601539
11704	Amelx	-5.26931742746346
11705	Amh	-6.05325180994524
11717	Ampd3	-1.93295652280001
11720	Mat1a	-6.90269213336986
11722	Amy1	-6.18325259178867
11727	Ang	-1.43215272879578
11730	Ang3	-4.81955089806962
11731	Ang2	-4.12673240758779
11732	Ank	2.40267761273937
11733	Ank1	-3.87805095691234
11735	Ank3	-3.59202241417151
11736	Ankfy1	2.85926511089442
11737	Anp32a	2.67681902787257
11739	Slc25a4	8.83504987782714
11740	Slc25a5	8.43035539422029
11744	Anxa11	2.21517950423837
11745	Anxa3	-1.19780494061999
11746	Anxa4	2.73746909912697
11747	Anxa5	6.43743524274808
11749	Anxa6	9.35628823770207
11750	Anxa7	5.15402280632818
11752	Anxa8	-3.55401943351734
11754	Aoc3	-5.42529802812459
11757	Prdx3	5.0709073122299
11758	Prdx6	6.37028016290643
11761	Aox1	-6.90269213336986
11764	Ap1b1	4.78419583699594
11765	Ap1g1	1.16698854110183
11766	Ap1g2	4.17284570667177
11767	Ap1m1	6.50850077332424
11768	Ap1m2	-0.495150857474015
11769	Ap1s1	5.23049145270352
11770	Fabp4	-2.48652587381012
11771	Ap2a1	1.76922165527627
11772	Ap2a2	3.68024522813312
11773	Ap2m1	5.65248606191656
11774	Ap3b1	3.07121644569623
11775	Ap3b2	-5.42529802812459
11776	Ap3d1	4.69480689794518
11777	Ap3s1	3.20844422931744
11778	Ap3s2	1.9246541995513
11781	Ap4m1	1.08681936054561
11782	Ap4s1	4.74389072509227
11783	Apaf1	1.63017740759671
11784	Apba2	-6.90269213336986
11785	Apbb1	1.44289145605487
11787	Apbb2	-2.01754473162616
11789	Apc	-2.30588259903092
11790	Speg	-4.2351723756598
11792	Apex1	3.99587921534022
11793	Atg5	4.10653152054078
11796	Birc3	1.64447183141562
11797	Birc2	1.11826409446529
11798	Xiap	1.25976229357196
11799	Birc5	2.91452966705036
11800	Api5	3.36441381273157
11801	Cd5l	0.435237147149802
11803	Aplp1	1.91415595347337
11804	Aplp2	3.03492425560018
11806	Apoa1	-5.29592526233036
11807	Apoa2	-1.35244373380761
11808	Apoa4	-6.05411803335217
11810	Apobec1	1.27559052703143
11811	Apobec2	-5.60224376589295
11812	Apoc1	-1.40411976857993
11813	Apoc2	1.11563193618815
11814	Apoc3	-4.38536834952407
11815	Apod	-1.51512288567848
11816	Apoe	4.7114746342797
11818	Apoh	-5.56383364253262
11819	Nr2f2	-6.90269213336986
11820	App	0.0735767730717238
11821	Aprt	8.67031116692709
11826	Aqp1	0.273421871821154
11827	Aqp2	-5.81955089806962
11828	Aqp3	-1.01041629553433
11829	Aqp4	-6.90269213336986
11830	Aqp5	-4.47353421377744
11831	Aqp6	-6.3603739700572
11832	Aqp7	-5.1760474377239
11833	Aqp8	-5.89013428003904
11834	Aqr	3.000386787239
11835	Ar	1.28695065303223
11836	Araf	3.28054513019112
11837	Rplp0	12.8218377340922
11838	Arc	-0.798162021772584
11839	Areg	-5.57956129140084
11840	Arf1	7.15497140773968
11841	Arf2	2.04091573133619
11842	Arf3	5.25503389916993
11843	Arf4	4.72086248479755
11844	Arf5	6.0550982840636
11845	Arf6	4.49842565622916
11846	Arg1	-2.12645555046223
11847	Arg2	-0.770931666401934
11848	Rhoa	5.01039747426108
11852	Rhob	-0.802052641975573
11853	Rhoc	3.07982431735515
11854	Rhod	-5.73780774862808
11855	Arhgap5	-2.41639996131313
11856	Arhgap6	-6.90269213336986
11857	Arhgdib	11.8256124560896
11858	Rnd2	-3.29240375762725
11859	Phox2a	-2.69322423951171
11861	Arl4a	1.0155819694332
11863	Arnt	-0.2712250041186
11864	Arnt2	-4.71084317207106
11865	Arntl	1.35961266480963
11867	Arpc1b	9.19577427189696
11870	Art1	-5.82056939090464
11871	Art2a-ps	0.0237119409439516
11872	Art2b	0.743711549176293
11875	Art5	-3.90324778080032
11876	Artn	-6.44007104017483
11877	Arvcf	-2.53609109582718
11878	Arx	-5.28976484150663
11881	Arsb	3.41773452409173
11883	Arsa	1.25074882258082
11886	Asah1	2.04457385152579
11889	Asgr1	-5.63387537494206
11890	Asgr2	-5.77506125813372
11891	Rab27a	2.28022942547689
11898	Ass1	2.90771131615189
11899	Astn1	-6.90269213336986
11905	Serpinc1	-3.11942643652291
11906	Zfhx3	-6.90269213336986
11907	Ate1	0.598984137485457
11908	Atf1	1.7036973157062
11909	Atf2	0.950270995777843
11910	Atf3	-1.33130689314598
11911	Atf4	5.60810309022871
11920	Atm	2.19281754454047
11921	Atoh1	-6.38674431056389
11922	Neurod6	-6.42474788253083
11923	Neurod4	-6.90269213336986
11924	Neurog2	-6.46633840285393
11925	Neurog3	-5.94065998356888
11927	Atox1	7.91671603187007
11928	Atp1a1	7.29973514206099
11931	Atp1b1	-0.34700667829818
11932	Atp1b2	-2.51623829163786
11933	Atp1b3	9.48262945037786
11936	Fxyd2	-3.86465520659885
11937	Atp2a1	0.246768573079428
11938	Atp2a2	2.88570711060526
11941	Atp2b2	-5.42529802812459
11944	Atp4a	-3.59202241417151
11945	Atp4b	-5.72589800335681
11946	Atp5a1	8.16325398221827
11947	Atp5b	9.00027664876979
11949	Atp5c1	8.49486320993706
11950	Atp5f1	7.50213391255782
11951	Atp5g1	7.07047053240148
11957	Atp5j	6.63991498076174
11958	Atp5k	7.49284519841329
11964	Atp6v1a	2.65921391500661
11966	Atp6v1b2	3.83658684414915
11972	Atp6v0d1	4.9748914824774
11973	Atp6v1e1	6.91016284506451
11974	Atp6v0e	9.02104964408506
11975	Atp6v0a1	-2.53609109582718
11977	Atp7a	-1.70541384693985
11979	Atp7b	-5.42529802812459
11980	Atp8a1	-0.557501601050569
11981	Atp9a	-0.436094171971665
11982	Atp10a	1.80660565858002
11983	Atpif1	7.36617833362301
11984	Atp6v0c	7.51624137891362
11987	Slc7a1	0.797723896501463
11988	Slc7a2	-6.90269213336986
11989	Slc7a3	-6.56322529546863
11990	Atrn	0.0735767730717238
11991	Hnrnpd	-1.13361865421255
11992	Auh	3.1045038552161
11993	Aup1	7.22361941915598
11994	Pcdh15	-6.90269213336986
11997	Akr1b7	-2.08808256720226
11998	Avp	-4.33778728498996
12000	Avpr2	-1.57770664459785
12005	Axin1	3.763400927632
12006	Axin2	-1.57148950535749
12007	Azgp1	-5.71279243216628
12009	Cep131	-1.13361865421255
12010	B2m	13.0898109561836
12012	Baat	-6.27824134276773
12013	Bach1	-0.436094171971665
12014	Bach2	0.03209355765268
12015	Bad	5.39498848107307
12017	Bag1	5.10762004080291
12018	Bak1	2.62776131562607
12020	Nkx3-2	-4.36339558919869
12021	Bard1	-2.20323231350293
12022	Barx1	-5.76239669949061
12023	Barx2	-6.15849496997258
12028	Bax	6.0850723838601
12029	Bcl6b	-6.90269213336986
12031	Bc1-ps1	-2.72698477933354
12032	Bcan	-5.42529802812459
12033	Bcap29	3.16863404686468
12034	Phb2	7.467150238583
12035	Bcat1	-5.42529802812459
12036	Bcat2	4.18219102104415
12038	Bche	-6.90269213336986
12039	Bckdha	5.42843574822175
12040	Bckdhb	0.145435997755804
12041	Bckdk	4.13967924691566
12042	Bcl10	3.48864406814733
12043	Bcl2	1.74374972734507
12044	Bcl2a1a	5.33587780264795
12045	Bcl2a1b	6.34755867441492
12046	Bcl2a1c	0.22023982320596
12047	Bcl2a1d	6.40395498534253
12048	Bcl2l1	2.6583797274369
12049	Bcl2l10	-5.6140401933568
12050	Bcl2l2	-2.81013963893922
12051	Bcl3	2.25344288349774
12053	Bcl6	-3.35342713372325
12054	Bcl7b	4.62929903403177
12055	Bcl7c	2.82238836020425
12057	Opn1sw	-3.27609305990559
12061	Bdkrb1	-5.73780774862808
12062	Bdkrb2	-6.06619086565274
12064	Bdnf	-6.90269213336986
12068	Bet1	2.72449304221308
12069	Bex2	0.935601140355278
12070	Ngfrap1	6.86663188136367
12075	Bfsp1	-2.80988973424345
12091	Glb1	4.31469106127676
12095	Bglap3	-2.41512495650655
12096	Bglap	-4.63734756684887
12097	Bglap2	-4.2315285975994
12111	Bgn	-5.09674238119768
12116	Bhmt	-4.89066308096186
12121	Bicd1	-6.90269213336986
12122	Bid	3.39158991050375
12123	Hrk	-6.90269213336986
12124	Bik	-0.263323698091868
12125	Bcl2l11	1.18602670697645
12140	Fabp7	-4.92559253547994
12142	Prdm1	0.30016800692373
12143	Blk	-1.74001075609725
12144	Blm	-1.77734632159739
12145	Cxcr5	4.35199743573141
12151	Bmi1	0.905027696942451
12153	Bmp1	-2.01754473162616
12154	Bmp10	-5.71498497824313
12155	Bmp15	-6.90269213336986
12156	Bmp2	-6.64828803267951
12159	Bmp4	-6.31339504238482
12160	Bmp5	-6.65572609616372
12161	Bmp6	-4.39491381780515
12162	Bmp7	-0.573384016085671
12163	Bmp8a	-2.32342032073137
12164	Bmp8b	-4.20602603000028
12165	Gdf2	-6.89690978077586
12166	Bmpr1a	-4.2351723756598
12167	Bmpr1b	-6.90269213336986
12168	Bmpr2	-4.71084317207106
12169	Bmx	-6.90269213336986
12173	Bnc1	-6.90269213336986
12175	Bnip2	2.84679188880084
12176	Bnip3	-1.53321294318304
12177	Bnip3l	4.61276301727966
12180	Smyd1	1.22336552368144
12181	Bop1	4.71412364753264
12182	Bst1	-2.78782599857746
12183	Bpgm	3.93418541636895
12189	Brca1	-1.23126591001878
12190	Brca2	-0.956162142252003
12192	Zfp36l1	2.40223160222977
12193	Zfp36l2	3.48653526046891
12209	Brs3	-6.78865689012383
12211	Birc6	0.282586896300831
12212	Chic1	-2.20323231350293
12215	Bsg	7.00094494095797
12217	Bsn	-2.96953248444646
12223	Btc	-6.80057791571717
12224	Klf5	-6.10683285015009
12226	Btg1	-0.195356576216817
12227	Btg2	5.01531193464758
12228	Btg3	-0.525982319877845
12229	Btk	-4.46786641857852
12231	Btn1a1	-6.90269213336986
12234	Btrc	-1.28268527604286
12235	Bub1	-2.01754473162616
12236	Bub1b	0.351661276205348
12237	Bub3	5.88724129727274
12238	Commd3	6.86579761195812
12257	Tspo	9.60272622382848
12258	Serping1	-3.98981912177388
12259	C1qa	2.62863641114124
12260	C1qb	2.73072989610401
12261	C1qbp	4.21198827869987
12262	C1qc	2.73245315742747
12263	C2	-4.05293205178425
12265	Ciita	-1.13361865421255
12266	C3	0.317537445813112
12267	C3ar1	-4.71084317207106
12268	C4b	-5.42529802812459
12269	C4bp	-6.23076263260085
12270	C4bp-ps1	-4.91036606125528
12273	C5ar1	-4.48764903076906
12274	C6	-1.85439285360631
12279	C9	-6.13903167253824
12282	Hyou1	0.351661276205348
12283	Cab39	2.91167318587618
12286	Cacna1a	-2.81013963893922
12287	Cacna1b	-4.71084317207106
12288	Cacna1c	-5.42529802812459
12289	Cacna1d	-5.42529802812459
12290	Cacna1e	-5.42529802812459
12291	Cacna1g	-5.42529802812459
12292	Cacna1s	-1.28268527604286
12293	Cacna2d1	-6.90269213336986
12294	Cacna2d3	-6.90269213336986
12295	Cacnb1	-3.06418765754207
12296	Cacnb2	-6.88819256367475
12297	Cacnb3	1.42912770155038
12298	Cacnb4	-2.107403128592
12299	Cacng1	-5.5843662751627
12300	Cacng2	-6.8473007402226
12301	Cacybp	4.06399698086487
12304	Pdia4	1.58673238291295
12305	Ddr1	1.52195722779306
12306	Anxa2	9.68254102673765
12307	Calb1	-4.64542257592834
12308	Calb2	-5.83475330471329
12309	S100g	0.62631145814857
12310	Calca	-4.41467928132345
12311	Calcr	-6.90269213336986
12313	Calm1	8.08115223665162
12314	Calm2	7.59028855790973
12315	Calm3	4.90205961205793
12316	Aspm	-0.836069616168817
12317	Calr	3.46804057283769
12319	Car8	-6.90269213336986
12321	Calu	3.82390598035563
12322	Camk2a	-6.90269213336986
12323	Camk2b	0.708372598079114
12325	Camk2g	3.42776637164272
12326	Camk4	0.961363551203726
12328	Caml	3.77220862806625
12330	Canx	3.73459600947662
12331	Cap1	-1.06522960309687
12332	Capg	7.04503872709914
12333	Capn1	3.04277837802645
12334	Capn2	5.13525696726823
12335	Capn3	-1.08716658415861
12336	Capns1	8.86878058088952
12337	Capn5	-3.35342713372325
12338	Capn6	-6.90269213336986
12339	Capn7	1.95271648670147
12340	Capza1	4.12700564019761
12343	Capza2	4.88200237150205
12344	Capza3	-5.65686701756829
12345	Capzb	9.57712754300684
12346	Car1	2.17037226346345
12348	Car11	-5.85378253288892
12349	Car2	4.20636503139083
12350	Car3	-5.93784679767739
12351	Car4	-5.69624125590244
12352	Car5a	-5.63734756684887
12353	Car6	-5.77190552583451
12354	Car7	-0.318778278621441
12355	Nr1i3	-1.72393860388992
12359	Cat	3.86983255149288
12361	Cask	-4.71084317207106
12362	Casp1	4.42329243860486
12363	Casp4	3.97000065854232
12364	Casp12	-6.69901300515249
12365	Casp14	-6.53867863711549
12366	Casp2	3.02702714067745
12367	Casp3	2.21910410422588
12368	Casp6	3.85496946623433
12369	Casp7	1.85919627423021
12370	Casp8	4.54462947155524
12371	Casp9	1.21412102593015
12372	Casq1	-6.22385058564581
12373	Casq2	-6.61697429044478
12374	Casr	-6.90269213336986
12380	Cast	2.96927808252641
12385	Ctnna1	2.09548545076531
12386	Ctnna2	-6.90269213336986
12387	Ctnnb1	4.1477895254624
12388	Ctnnd1	-3.87805095691234
12389	Cav1	-5.15474203495826
12390	Cav2	-5.14659776713129
12391	Cav3	-5.52811849709411
12393	Runx2	4.08070772057156
12394	Runx1	1.09830402108024
12395	Runx1t1	-5.42529802812459
12396	Cbfa2t2	0.480616084849266
12398	Cbfa2t3	-2.96953248444646
12399	Runx3	5.3254081915815
12400	Cbfb	3.25217946612512
12401	Serpina6	-5.86567294393906
12402	Cbl	0.708372598079114
12404	Cbln1	-5.06375807733837
12405	Cbln2	-6.45588877787818
12406	Serpinh1	-3.58233274134783
12408	Cbr1	5.8322381972629
12409	Cbr2	-0.981111461321735
12411	Cbs	-5.11414977199047
12412	Cbx1	2.59095998799019
12416	Cbx2	-1.13361865421255
12417	Cbx3	1.11955969976226
12418	Cbx4	-0.875000193021229
12419	Cbx5	1.84304536231376
12421	Rb1cc1	-0.123279373267553
12424	Cck	-4.77401011415943
12425	Cckar	-6.86813782586599
12426	Cckbr	-6.62981389416346
12427	Ccna1	-5.96481384527766
12428	Ccna2	2.81965582007317
12442	Ccnb2	3.99075995718461
12443	Ccnd1	-1.13361865421255
12444	Ccnd2	4.60482670383707
12445	Ccnd3	6.49547055505602
12447	Ccne1	1.41478002693247
12448	Ccne2	-1.93295652280001
12449	Ccnf	1.85499022834276
12450	Ccng1	3.6701394542928
12452	Ccng2	3.09580631378186
12453	Ccni	4.70759857874952
12454	Ccnk	3.03615874450627
12455	Ccnt1	2.69850946768025
12457	Ccrn4l	-0.589519834209823
12458	Ccr6	0.692428027638355
12460	Ccs	5.84138615530613
12461	Cct2	7.53296870921795
12462	Cct3	6.82219345099081
12464	Cct4	6.48447594394236
12465	Cct5	8.32776375280833
12466	Cct6a	5.4128942304155
12467	Cct6b	-1.01694803296606
12468	Cct7	6.94266038764999
12469	Cct8	6.15554720913556
12475	Cd14	-4.42240974879977
12476	Cd151	2.27439436667448
12477	Ctla4	1.92208401095032
12478	Cd19	0.0549587025147529
12479	Cd1d1	2.68702790728108
12480	Cd1d2	1.25819889031926
12481	Cd2	9.10784638035051
12482	Ms4a1	0.489788249599088
12483	Cd22	1.00490006950208
12484	Cd24a	3.06451271559894
12487	Cd28	4.90545424804292
12488	Cd2ap	-0.436094171971665
12489	Cd33	-3.13079424317367
12490	Cd34	-4.51599802501624
12491	Cd36	-2.41639996131313
12492	Scarb2	4.46365451647926
12493	Cd37	8.46913238852026
12494	Cd38	2.35961645167168
12495	Entpd1	1.73084310622085
12496	Entpd2	-4.07970462529108
12497	Entpd6	2.88777865563369
12499	Entpd5	1.95271648670147
12500	Cd3d	10.8560271015428
12501	Cd3e	4.9723473826533
12502	Cd3g	10.3505617619487
12503	Cd247	-6.90269213336986
12504	Cd4	-2.30588259903092
12505	Cd44	4.74220478866026
12506	Cd48	9.47574334258396
12507	Cd5	6.29995207151113
12508	Cd53	7.7163246830979
12509	Cd59a	-2.86384645973843
12511	Cd6	6.28967121854286
12512	Cd63	1.12527248280016
12514	Cd68	6.00566471503558
12515	Cd69	4.2679330365117
12516	Cd7	9.11227467800211
12517	Cd72	3.43595875632205
12518	Cd79a	3.4021836972844
12519	Cd80	-0.752910145637627
12520	Cd81	0.631484968682178
12521	Cd82	8.65299142060211
12522	Cd83	0.313056313394796
12523	Cd84	4.01966983162904
12524	Cd86	2.03495375324976
12525	Cd8a	8.64931802584305
12526	Cd8b1	12.4761196386966
12527	Cd9	5.86294229719004
12530	Cdc25a	0.927826694323275
12531	Cdc25b	5.16674541155308
12532	Cdc25c	0.407957014279158
12534	Cdk1	2.28046743124932
12537	Cdk11b	3.46177576564592
12539	Cdc37	6.55670959617789
12540	Cdc42	8.17917020939917
12544	Cdc45	1.11244924988341
12545	Cdc7	-0.936796817385072
12549	Arhgap31	1.24167868424554
12550	Cdh1	-3.59202241417151
12552	Cdh11	-5.42529802812459
12554	Cdh13	-6.51307723097093
12555	Cdh15	-4.63329477036535
12556	Cdh16	-6.83374477965237
12557	Cdh17	-6.90269213336986
12558	Cdh2	-6.90269213336986
12560	Cdh3	-6.90269213336986
12561	Cdh4	-6.90269213336986
12562	Cdh5	-4.71084317207106
12563	Cdh6	-5.23649501647659
12564	Cdh8	-6.90269213336986
12565	Cdh9	-5.37788009936801
12566	Cdk2	0.00539150119489329
12567	Cdk4	7.18621916347775
12568	Cdk5	4.15169104545865
12569	Cdk5r1	-3.59202241417151
12570	Cdk5r2	-6.7528247842688
12571	Cdk6	-1.65250506388881
12572	Cdk7	-0.324115259081071
12575	Cdkn1a	0.466296086054331
12576	Cdkn1b	2.08814726200211
12577	Cdkn1c	-6.27527283340581
12578	Cdkn2a	-4.02429836224603
12579	Cdkn2b	-3.60407592928907
12580	Cdkn2c	3.96321419856962
12581	Cdkn2d	5.93380536832346
12583	Cdo1	-3.26374152785657
12585	Cdr2	-0.441393374966822
12587	Mia	-4.49915027292885
12589	Ift81	-3.32917958747658
12590	Cdx1	-4.64769044946104
12591	Cdx2	-6.41870728037353
12592	Cdx4	-5.99128605663885
12593	Cdyl	2.06495758663818
12606	Cebpa	-2.11927046865573
12607	Cebpz	2.08030226455198
12608	Cebpb	-2.88189302320673
12609	Cebpd	-3.46941122883165
12611	Cebpg	0.950270995777843
12613	Cel	-6.34559140800322
12614	Celsr1	1.54426044584508
12615	Cenpa	5.00197273563666
12616	Cenpb	3.95552505973051
12617	Cenpc1	-0.436094171971665
12622	Cer1	-6.11847425658548
12623	Ces1g	-6.51244709554231
12626	Cetn3	3.83254385651117
12627	Cfc1	-3.89414197109923
12628	Cfh	-6.90269213336986
12630	Cfi	-4.89205564385076
12631	Cfl1	10.3649220102281
12632	Cfl2	0.478588165000886
12633	Cflar	1.1083185766195
12638	Cftr	-6.90269213336986
12640	Cga	-4.78448724837488
12642	Ch25h	-5.75389147196316
12643	Chad	-6.04281635727893
12647	Chat	-6.80829976309491
12648	Chd1	0.465113153528739
12649	Chek1	-2.41639996131313
12651	Chkb	2.43670932803656
12652	Chga	-6.22999626071516
12653	Chgb	-6.76821509250983
12654	Chil1	-1.98134646635736
12655	Chil3	3.38584960707258
12659	Ovgp1	-2.90006911222396
12660	Chka	-0.351305741285599
12661	Chl1	-6.90269213336986
12662	Chm	0.495954194144298
12663	Chml	-2.96953248444646
12667	Chrd	-6.90269213336986
12669	Chrm1	-6.90269213336986
12671	Chrm3	-6.90269213336986
12672	Chrm4	-3.76193239916582
12675	Chuk	0.417579023880164
12677	Vsx2	-6.90269213336986
12683	Cidea	-5.5368206908949
12684	Cideb	-2.00235269317638
12686	Elovl3	-6.22769469940668
12695	Inadl	0.282586896300831
12696	Cirbp	5.91220190526432
12700	Cish	2.7394789584528
12702	Socs3	1.3398219261695
12703	Socs1	-2.29394106123851
12704	Cit	-0.690072487823546
12705	Cited1	-5.28120375662359
12709	Ckb	0.825959655020276
12715	Ckm	-2.50786196650751
12716	Ckmt1	-5.98584875733514
12721	Coro1a	11.8898909076315
12722	Clca1	-5.42529802812459
12723	Clcn1	-6.90269213336986
12724	Clcn2	-3.87805095691234
12725	Clcn3	1.54426044584508
12727	Clcn4-2	3.8687806620271
12728	Clcn5	-3.87805095691234
12729	Clns1a	5.41468050757075
12733	Clcnka	-6.61345265718868
12737	Cldn1	-5.42529802812459
12738	Cldn2	-6.90269213336986
12739	Cldn3	-5.65000791570564
12740	Cldn4	-3.50779283032279
12741	Cldn5	-3.62566279149722
12745	Clgn	-2.41294488526409
12747	Clk1	3.3994995143829
12748	Clk2	2.87423935202807
12750	Clk4	2.57260143826039
12751	Tpp1	3.3727463657353
12752	Cln3	3.06262328220464
12753	Clock	-1.04216364547086
12757	Clta	8.6020783342129
12759	Clu	-0.974846023971794
12763	Cmah	0.78529326538568
12764	Cmas	4.42081339200524
12765	Cxcr2	-2.81013963893922
12766	Cxcr3	10.0215977441779
12767	Cxcr4	-1.81030305097246
12768	Ccr1	-2.45244034434968
12769	Ccr9	0.78529326538568
12770	Ccr1l1	-5.863698001754
12771	Ccr3	-0.245489664962158
12772	Ccr2	3.83751555026846
12773	Ccr4	-4.12892287738036
12774	Ccr5	3.97242555035122
12775	Ccr7	5.46705133223959
12776	Ccr8	-4.04947692524203
12777	Ccr10	-6.10432599453951
12778	Ackr3	-6.68454140577583
12780	Abcc2	-5.42529802812459
12785	Cnbp	7.90545840341707
12788	Cnga1	-1.20469200280601
12789	Cnga2	-5.42529802812459
12790	Cnga3	-6.90269213336986
12793	Cnih1	5.23315537936669
12794	Cnih2	-4.14718102771772
12795	Plk3	-0.0371157479337618
12796	Camp	4.197058708514
