Entrez	Symbol	log2_RPKM
11287	Pzp	-4.30848063919744
11298	Aanat	-5.85874878578227
11302	Aatk	-1.93776059381481
11303	Abca1	-2.89229117377125
11304	Abca4	-6.90269213336986
11305	Abca2	5.77410388347489
11306	Abcb7	-0.0545948130927951
11307	Abcg1	4.3043821528897
11308	Abi1	3.65045669634773
11350	Abl1	4.00976353985564
11352	Abl2	1.49350990580861
11354	Scgb1b27	-4.02790238092837
11363	Acadl	5.90947737126165
11364	Acadm	4.65861896593003
11370	Acadvl	5.35858834330236
11409	Acads	2.87758596979597
11416	Slc33a1	1.07028720829435
11418	Asic2	-6.90269213336986
11419	Asic1	-0.465464165075567
11421	Ace	-2.74926804179639
11423	Ache	-4.32002491181315
11425	Apoc4	-4.20992634311419
11426	Macf1	4.40148357343139
11428	Aco1	3.10415589358756
11429	Aco2	5.84206035488748
11430	Acox1	2.8666100204738
11431	Acp1	3.09943808074831
11432	Acp2	1.44226605751265
11433	Acp5	9.43261720408099
11434	Acr	-5.90557464190298
11435	Chrna1	-6.90269213336986
11438	Chrna4	-6.90269213336986
11440	Chrna6	-6.85676433561946
11441	Chrna7	-4.95994289729154
11443	Chrnb1	0.935403492634962
11444	Chrnb2	-0.33202182699083
11447	Chrnd	-5.43676898849761
11448	Chrne	-0.741648679206241
11449	Chrng	-6.25958715165215
11450	Adipoq	-5.61873188868152
11451	Acrv1	-5.44866050247516
11459	Acta1	5.19159052549541
11461	Actb	10.4129726108803
11464	Actc1	0.497358555364212
11465	Actg1	9.87976925503742
11468	Actg2	0.932394048065038
11470	Actl7a	-5.90653419966426
11471	Actl7b	-5.8246361872294
11472	Actn2	0.130496041103537
11474	Actn3	-2.3181158854145
11475	Acta2	1.774328312514
11477	Acvr1	-0.922150411694943
11479	Acvr1b	-2.19158574786361
11480	Acvr2a	-2.38958764054754
11481	Acvr2b	-6.09172595775988
11482	Acvrl1	0.362568475746794
11484	Aspa	-4.51304831820489
11486	Ada	2.60303134625286
11487	Adam10	2.90226132966459
11488	Adam11	-6.90269213336986
11489	Adam12	-5.4807123360852
11490	Adam15	1.00644844314395
11491	Adam17	3.84056049461807
11492	Adam19	5.25930793161725
11495	Adam2	-6.66879253158909
11496	Adam22	-2.10192292757731
11497	Adam3	-6.75442452020158
11498	Adam4	-3.94384809335584
11499	Adam5	-6.79851175705269
11500	Adam7	-6.90269213336986
11501	Adam8	2.86383077127649
11502	Adam9	-1.65667734425844
11504	Adamts1	-6.90269213336986
11512	Adcy6	-0.776282589745822
11513	Adcy7	5.18387615409703
11514	Adcy8	-4.7786752822056
11515	Adcy9	-2.38958764054754
11516	Adcyap1	-6.38399107491743
11517	Adcyap1r1	-5.4807123360852
11518	Add1	6.2549139884414
11519	Add2	-2.89229117377125
11520	Plin2	3.58461023278504
11522	Adh1	-0.3651141136384
11529	Adh7	-4.95163959356033
11532	Adh5	7.06325986041538
11534	Adk	4.46418988938797
11535	Adm	-5.78344295224467
11536	Gpr182	-1.92473941574535
11537	Cfd	-5.20213218563239
11538	Adnp	4.59740738451951
11539	Adora1	-6.90269213336986
11540	Adora2a	3.76943840020415
11541	Adora2b	-0.954553499304532
11542	Adora3	0.151653514274263
11544	Adprh	7.5799631411728
11545	Parp1	4.52096535820566
11546	Parp2	4.38248484901348
11548	Adra1b	-6.90269213336986
11549	Adra1a	-6.90269213336986
11550	Adra1d	-6.57715278493012
11551	Adra2a	-5.4807123360852
11552	Adra2b	-6.90269213336986
11553	Adra2c	-6.90269213336986
11554	Adrb1	-1.45374490878552
11555	Adrb2	1.64829805625691
11556	Adrb3	-6.80057791571717
11564	Adsl	5.40674097828405
11565	Adssl1	1.00902376420775
11566	Adss	5.02620592459906
11567	Avil	-3.22950798929989
11568	Aebp1	-1.8621913714884
11569	Aebp2	2.91036493149937
11571	Crisp1	-5.81955089806962
11572	Crisp3	-5.78969742031022
11576	Afp	1.22252873953181
11593	Aga	4.24384395194057
11595	Acan	-6.90269213336986
11596	Ager	0.319396291197027
11600	Angpt1	-4.7786752822056
11601	Angpt2	-6.62515815784095
11602	Angpt4	-5.93126128556663
11603	Agrn	0.314525125476907
11604	Agrp	-0.00934542398805704
11605	Gla	0.123264471872462
11606	Agt	-6.19665111239856
11607	Agtr1a	-5.0873124860648
11608	Agtr1b	-6.42005182384539
11609	Agtr2	-6.83777465668852
11610	Agtrap	2.08661142752324
11611	Agxt	-4.49697092094899
11614	Nr0b1	-6.16090952290588
11622	Ahr	-2.2871925241177
11624	Ahrr	-6.90269213336986
11625	Ahsg	-5.87746615708169
11628	Aicda	-1.7781903358432
11629	Aif1	1.56772355750089
11630	Aim1	4.3870381607142
11632	Aip	7.61657414266554
11634	Aire	-6.26558277603572
11636	Ak1	-4.92006951455946
11637	Ak2	4.54544613802109
11639	Ak4	-6.90269213336986
11640	Akap1	0.594837812709727
11641	Akap2	-2.2871925241177
11642	Akap3	-6.90269213336986
11643	Akap4	-6.89980385404504
11647	Alpl	-3.7006123178651
11648	Akp3	-4.64421106836808
11650	Alppl2	-6.39702239992156
11651	Akt1	6.44866628260715
11652	Akt2	4.42900778347549
11655	Alas1	3.09589871239406
11656	Alas2	5.37968579046359
11657	Alb	-4.92643903943519
11658	Alcam	1.4347946302824
11666	Abcd1	4.5881759599269
11668	Aldh1a1	1.19657489029361
11669	Aldh2	-0.479274540591314
11670	Aldh3a1	-6.1076675016289
11671	Aldh3a2	3.96378121919947
11674	Aldoa	8.58598811160643
11676	Aldoc	2.09434686667579
11677	Akr1b3	6.62565835633952
11682	Alk	-6.90269213336986
11684	Alox12	-1.1686574072354
11685	Alox12e	-0.939229091058722
11686	Alox12b	-6.54854747450979
11687	Alox15	1.694919163954
11688	Alox8	-1.72198238792793
11689	Alox5	-4.69298466465353
11690	Alox5ap	5.54309889896752
11692	Gfer	4.231128062253
11694	Alx3	-6.21845156021282
11695	Alx4	-6.90269213336986
11698	Ambn	-6.20837087661215
11699	Ambp	-5.61990243238946
11702	Amd1	0.468813662423585
11704	Amelx	-5.26931742746346
11705	Amh	-6.05325180994524
11717	Ampd3	1.17265196127786
11720	Mat1a	-6.90269213336986
11722	Amy1	-6.18325259178867
11727	Ang	-3.54421002856858
11730	Ang3	-4.81955089806962
11731	Ang2	-4.12673240758779
11732	Ank	2.96065701126517
11733	Ank1	-1.26733355747332
11735	Ank3	-5.4807123360852
11736	Ankfy1	3.64722772799043
11737	Anp32a	3.50603120573837
11739	Slc25a4	9.39159608795793
11740	Slc25a5	8.65620515988892
11744	Anxa11	2.39235015671379
11745	Anxa3	-0.684602637171193
11746	Anxa4	2.75277517509461
11747	Anxa5	7.02491947352777
11749	Anxa6	9.27045520359073
11750	Anxa7	6.09579402471705
11752	Anxa8	-6.2215391912274
11754	Aoc3	-5.4807123360852
11757	Prdx3	5.30609603821714
11758	Prdx6	7.06016874540599
11761	Aox1	-6.90269213336986
11764	Ap1b1	6.03413800897757
11765	Ap1g1	2.45119800974573
11766	Ap1g2	5.32735446710176
11767	Ap1m1	7.35032634002284
11768	Ap1m2	-0.340503736545059
11769	Ap1s1	5.26565771566697
11770	Fabp4	-4.67837483510892
11771	Ap2a1	2.72677100938228
11772	Ap2a2	4.93983574045497
11773	Ap2m1	6.18647259667144
11774	Ap3b1	4.26700441945871
11775	Ap3b2	-6.90269213336986
11776	Ap3d1	5.72632436371499
11777	Ap3s1	3.78931656622746
11778	Ap3s2	2.32350946058085
11781	Ap4m1	1.13495045836864
11782	Ap4s1	5.43270978424209
11783	Apaf1	2.50570128308074
11784	Apba2	-6.90269213336986
11785	Apbb1	2.26318548516793
11787	Apbb2	-2.89229117377125
11789	Apc	-2.38958764054754
11790	Speg	-5.4807123360852
11792	Apex1	5.87857503447151
11793	Atg5	5.02346101988913
11796	Birc3	2.69175380112209
11797	Birc2	2.49496411007151
11798	Xiap	1.19050783359402
11799	Birc5	1.25131842892891
11800	Api5	3.94022852944189
11801	Cd5l	1.35336297451768
11803	Aplp1	2.54182077100641
11804	Aplp2	3.16412352016582
11806	Apoa1	-5.29592526233036
11807	Apoa2	-1.42883567326432
11808	Apoa4	-6.05411803335217
11810	Apobec1	2.04260076360313
11811	Apobec2	-1.59184280629434
11812	Apoc1	-2.30474409387319
11813	Apoc2	-1.42114174918428
11814	Apoc3	-4.38536834952407
11815	Apod	-6.21458270554541
11816	Apoe	4.86312722832199
11818	Apoh	-5.56383364253262
11819	Nr2f2	-6.90269213336986
11820	App	1.36575129850322
11821	Aprt	8.418755589287
11826	Aqp1	0.368166785743044
11827	Aqp2	-5.81955089806962
11828	Aqp3	0.647818031601999
11829	Aqp4	-6.90269213336986
11830	Aqp5	-5.95092831902271
11831	Aqp6	-6.3603739700572
11832	Aqp7	-6.65344154296917
11833	Aqp8	-5.89013428003904
11834	Aqr	3.72126100626978
11835	Ar	3.48354948454663
11836	Araf	4.59573333131797
11837	Rplp0	12.7355991022009
11838	Arc	0.104551096247157
11839	Areg	-5.57956129140084
11840	Arf1	7.56843182620311
11841	Arf2	2.50162826965329
11842	Arf3	6.10086453613657
11843	Arf4	5.09696064567193
11844	Arf5	5.01539365532309
11845	Arf6	4.95493166787603
11846	Arg1	-1.59686088831662
11847	Arg2	-0.639859645462704
11848	Rhoa	5.81263924641818
11852	Rhob	-0.122673580362928
11853	Rhoc	3.50448638219873
11854	Rhod	-1.33492487472024
11855	Arhgap5	-1.65667734425844
11856	Arhgap6	-3.43317363650838
11857	Arhgdib	10.906630730583
11858	Rnd2	-1.53749806908763
11859	Phox2a	-2.15227108502028
11861	Arl4a	1.60422398410432
11863	Arnt	1.38913480647644
11864	Arnt2	-1.08444283337598
11865	Arntl	1.98290363840417
11867	Arpc1b	9.87909481309851
11870	Art1	-5.82056939090464
11871	Art2a-ps	-0.762530191880028
11872	Art2b	0.518541637173835
11875	Art5	-1.20991265157202
11876	Artn	-6.44007104017483
11877	Arvcf	-2.10192292757731
11878	Arx	-6.76715894675191
