Entrez	Symbol	log2_RPKM
11287	Pzp	-6.90269213336986
11298	Aanat	-5.85874878578227
11302	Aatk	-6.90269213336986
11303	Abca1	-6.90269213336986
11304	Abca4	-6.90269213336986
11305	Abca2	5.71831527986649
11306	Abcb7	1.93420977836316
11307	Abcg1	3.18824515958283
11308	Abi1	5.02480696810395
11350	Abl1	3.11908214625006
11352	Abl2	1.86724581368786
11354	Scgb1b27	-4.02790238092837
11363	Acadl	7.4628621969284
11364	Acadm	4.35306457505839
11370	Acadvl	5.20182639694978
11409	Acads	4.20607627232458
11416	Slc33a1	3.48650164699638
11418	Asic2	-6.90269213336986
11419	Asic1	-2.17337948816587
11421	Ace	-6.90269213336986
11423	Ache	-6.44404176297741
11425	Apoc4	-4.20992634311419
11426	Macf1	4.54895046890367
11428	Aco1	3.20294252301442
11429	Aco2	6.2928726315838
11430	Acox1	3.38520293656054
11431	Acp1	4.07339255606936
11432	Acp2	0.534416533987063
11433	Acp5	8.61596754345991
11434	Acr	-5.90557464190298
11435	Chrna1	-6.90269213336986
11438	Chrna4	-6.90269213336986
11440	Chrna6	-6.85676433561946
11441	Chrna7	-6.3819226945762
11443	Chrnb1	-0.20443481563692
11444	Chrnb2	-2.460442788283
11447	Chrnd	-6.85874878578227
11448	Chrne	-0.118962741291407
11449	Chrng	-6.25958715165215
11450	Adipoq	-5.61873188868152
11451	Acrv1	-5.44866050247516
11459	Acta1	5.07386770083658
11461	Actb	10.1123706019942
11464	Actc1	-0.330944701755404
11465	Actg1	10.9706592408514
11468	Actg2	-0.899219840309956
11470	Actl7a	-5.90653419966426
11471	Actl7b	-5.8246361872294
11472	Actn2	0.88302939072518
11474	Actn3	-5.45529180266291
11475	Acta2	1.35242484601658
11477	Acvr1	-6.90269213336986
11479	Acvr1b	-3.73649968696845
11480	Acvr2a	-2.9617604056765
11481	Acvr2b	-6.09172595775988
11482	Acvrl1	-6.90269213336986
11484	Aspa	-5.93502811548955
11486	Ada	3.67336822135757
11487	Adam10	4.680793199925
11488	Adam11	-6.90269213336986
11489	Adam12	-5.52676355779594
11490	Adam15	1.0491263566669
11491	Adam17	4.99193725351379
11492	Adam19	6.23000354404371
11495	Adam2	-6.66879253158909
11496	Adam22	-6.90269213336986
11497	Adam3	-6.75442452020158
11498	Adam4	-0.417044004841386
11499	Adam5	-6.79851175705269
11500	Adam7	-6.90269213336986
11501	Adam8	5.03833347179633
11502	Adam9	1.09874897703593
11504	Adamts1	-6.90269213336986
11512	Adcy6	-3.11999083078743
11513	Adcy7	5.53920993148742
11514	Adcy8	-6.90269213336986
11515	Adcy9	-6.90269213336986
11516	Adcyap1	-6.38399107491743
11517	Adcyap1r1	-6.90269213336986
11518	Add1	6.51824565354924
11519	Add2	-2.81918171024577
11520	Plin2	3.21360539853219
11522	Adh1	-5.7334882991712
11529	Adh7	-6.37361939084499
11532	Adh5	6.91053195665705
11534	Adk	3.48647565826487
11535	Adm	-5.78344295224467
11536	Gpr182	-6.07816350731882
11537	Cfd	-5.20213218563239
11538	Adnp	4.32445101214544
11539	Adora1	-6.90269213336986
11540	Adora2a	5.19998968509771
11541	Adora2b	-6.20056828841596
11542	Adora3	-6.77821010268872
11544	Adprh	8.19028841663838
11545	Parp1	4.64971130674587
11546	Parp2	4.75933423663633
11548	Adra1b	-6.90269213336986
11549	Adra1a	-6.90269213336986
11550	Adra1d	-6.57715278493012
11551	Adra2a	-6.90269213336986
11552	Adra2b	-2.9617604056765
11553	Adra2c	-5.52676355779594
11554	Adrb1	0.201845475920025
11555	Adrb2	3.07482492247544
11556	Adrb3	-5.42464934014325
11564	Adsl	5.76572795883028
11565	Adssl1	0.364045688080466
11566	Adss	6.37071558546322
11567	Avil	-6.90269213336986
11568	Aebp1	-2.3582755837217
11569	Aebp2	3.54205330790159
11571	Crisp1	-5.81955089806962
11572	Crisp3	-5.78969742031022
11576	Afp	-1.33814702871757
11593	Aga	4.32790125789948
11595	Acan	-6.90269213336986
11596	Ager	0.0967952011917517
11600	Angpt1	-6.90269213336986
11601	Angpt2	-5.24922958226703
11602	Angpt4	-4.55533270999271
11603	Agrn	-0.149296377361299
11604	Agrp	-1.8365580868523
11605	Gla	1.40509661137266
11606	Agt	-6.19665111239856
11607	Agtr1a	-2.90433813821938
11608	Agtr1b	-6.42005182384539
11609	Agtr2	-6.83777465668852
11610	Agtrap	1.63305360777243
11611	Agxt	-5.91895071823365
11614	Nr0b1	-6.16090952290588
11622	Ahr	-2.460442788283
11624	Ahrr	-6.90269213336986
11625	Ahsg	-5.87746615708169
11628	Aicda	-6.57895954163575
11629	Aif1	-1.18415282701295
11630	Aim1	5.32894367551649
