Entrez	Symbol	log2_RPKM
11287	Pzp	-6.90269213336986
11298	Aanat	-5.85874878578227
11302	Aatk	-6.90269213336986
11303	Abca1	-3.25451605145685
11304	Abca4	-6.90269213336986
11305	Abca2	4.60238664139901
11306	Abcb7	2.01513181122387
11307	Abcg1	2.1828116624312
11308	Abi1	4.67860369706862
11350	Abl1	0.633358914549958
11352	Abl2	-0.0640940656456424
11354	Scgb1b27	-4.02790238092837
11363	Acadl	5.96981375545887
11364	Acadm	3.9623707360721
11370	Acadvl	4.35746574718701
11409	Acads	0.759888638008958
11416	Slc33a1	1.56039607851339
11418	Asic2	-6.90269213336986
11419	Asic1	-4.62594882553878
11421	Ace	-6.90269213336986
11423	Ache	-4.16729845514633
11425	Apoc4	-4.20992634311419
11426	Macf1	3.35239606396963
11428	Aco1	2.11485100522856
11429	Aco2	4.59293267083781
11430	Acox1	1.90800482392492
11431	Acp1	2.10410542594882
11432	Acp2	-0.0640940656456424
11433	Acp5	8.95120903800339
11434	Acr	-5.90557464190298
11435	Chrna1	-6.90269213336986
11438	Chrna4	-6.90269213336986
11440	Chrna6	-6.85676433561946
11441	Chrna7	-6.3819226945762
11443	Chrnb1	-0.984962994135025
11444	Chrnb2	-2.56432891896356
11447	Chrnd	-6.85874878578227
11448	Chrne	0.296194747283434
11449	Chrng	-6.25958715165215
11450	Adipoq	-5.61873188868152
11451	Acrv1	-5.44866050247516
11459	Acta1	5.02616423364381
11461	Actb	10.1924666558249
11464	Actc1	0.259842262726343
11465	Actg1	10.3175012171416
11468	Actg2	-0.813437309194262
11470	Actl7a	-5.90653419966426
11471	Actl7b	-5.8246361872294
11472	Actn2	1.49508274794628
11474	Actn3	-6.83122037823683
11475	Acta2	0.993753230937646
11477	Acvr1	-4.62594882553878
11479	Acvr1b	-3.25451605145685
11480	Acvr2a	-1.748382131993
11481	Acvr2b	-4.54431848494661
11482	Acvrl1	-4.14380428786327
11484	Aspa	-4.38762064267628
11486	Ada	0.744928173507795
11487	Adam10	4.21742370687154
11488	Adam11	-5.35528466055659
11489	Adam12	-6.90269213336986
11490	Adam15	-1.82316365627315
11491	Adam17	3.48669311105917
11492	Adam19	4.3044817853522
11495	Adam2	-6.66879253158909
11496	Adam22	-3.78306093454414
11497	Adam3	-6.75442452020158
11498	Adam4	-2.68402410308166
11499	Adam5	-6.79851175705269
11500	Adam7	-6.90269213336986
11501	Adam8	4.21117837242326
11502	Adam9	-0.850035355046031
11504	Adamts1	-4.62594882553878
11512	Adcy6	-5.35528466055659
11513	Adcy7	4.76555945028182
11514	Adcy8	-4.62594882553878
11515	Adcy9	-6.90269213336986
11516	Adcyap1	-6.38399107491743
11517	Adcyap1r1	-6.90269213336986
11518	Add1	5.42188564261786
11519	Add2	-3.78306093454414
11520	Plin2	1.5362735676704
11522	Adh1	-5.7334882991712
11529	Adh7	-4.82621191803172
11532	Adh5	6.69593518818205
11534	Adk	1.24323217301078
11535	Adm	-5.78344295224467
11536	Gpr182	-3.80142019948774
11537	Cfd	-5.20213218563239
11538	Adnp	4.19100965915728
11539	Adora1	-6.90269213336986
11540	Adora2a	2.12662456217206
11541	Adora2b	-4.65316081560269
11542	Adora3	-0.459179655269101
11544	Adprh	6.74611458627893
11545	Parp1	2.90330172367554
11546	Parp2	2.95473673506905
11548	Adra1b	-6.90269213336986
11549	Adra1a	-6.90269213336986
11550	Adra1d	-6.57715278493012
11551	Adra2a	-6.90269213336986
11552	Adra2b	-6.90269213336986
11553	Adra2c	-6.90269213336986
11554	Adrb1	-1.07527061129582
11555	Adrb2	-0.591117191715473
11556	Adrb3	-6.80057791571717
11564	Adsl	4.10459185146459
11565	Adssl1	-2.12433970792135
11566	Adss	5.04858643874376
11567	Avil	-4.62594882553878
11568	Aebp1	-2.86853687131863
11569	Aebp2	2.7531981781006
11571	Crisp1	-5.81955089806962
11572	Crisp3	-5.78969742031022
11576	Afp	-2.73029270859337
11593	Aga	2.65614946593495
11595	Acan	-6.90269213336986
11596	Ager	-1.91787004138791
11600	Angpt1	-6.90269213336986
11601	Angpt2	-5.07775068502768
11602	Angpt4	-5.93126128556663
11603	Agrn	-2.31323002541198
11604	Agrp	-0.686296547443083
11605	Gla	-0.936140449035829
11606	Agt	-6.19665111239856
11607	Agtr1a	-6.50929228334946
11608	Agtr1b	-6.42005182384539
11609	Agtr2	-6.83777465668852
11610	Agtrap	1.03518246841503
11611	Agxt	-5.91895071823365
11614	Nr0b1	-6.16090952290588
11622	Ahr	-3.49471798482729
11624	Ahrr	-5.35528466055659
11625	Ahsg	-5.87746615708169
11628	Aicda	-6.57895954163575
11629	Aif1	0.927572223617521
