UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	188
0	1143
13	3
325	29
0	0
73	101
5	0
36	12
0	0
241	0
0	7
50	14
34	89
0	23
0	0
0	13
78	0
0	0
14	4
0	0
0	0
83	0
41	0
135	104
20	0
0	60
50	12
276	39
39	78
8	14
49	0
84	0
12	0
0	0
122	202
149	286
368	172
18	0
26	70
14	14
197	0
380	0
201	0
1	168
0	0
4	3
9	4
5	0
52	4
14	4
64	4
0	0
1	3
56	0
0	125
337	0
0	69
833	0
124	0
7	0
131	112
0	188
159	112
188	0
87	19
58	0
61	0
198	0
96	0
113	0
30	0
62	0
6	0
93	0
31	0
103	0
17	0
59	0
31	0
0	0
35	0
43	0
83	0
0	0
42	0
111	0
7	0
1	0
2	0
29	0
46	0
2	0
1	0
17	0
20	0
37	0
15	0
207	125
32	69
24	1143
0	3
0	29
0	0
0	101
0	0
0	7
91	18
18	89
11	23
1	0
24	13
0	0
137	104
211	60
78	78
26	14
0	0
117	202
115	286
185	172
5	70
7	14
32	168
50	0
49	0
103	0
58	0
43	0
12	0
37	0
0	0
49	0
0	0
5	0
65	0
81	19
68	0
121	0
0	0
0	11
0	29
0	31
0	112
0	25
0	4
0	2
0	18
0	26
0	0
0	0
0	0
0	0
0	0
0	0
3	3
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	2
0	2
0	0
0	0
0	3
0	0
3	0
2	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	39
3	40
0	28
0	35
0	0
0	587
0	587
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	56
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	32
0	0
0	0
0	0
0	0
0	0
0	6
0	0
7	6
0	4
0	4
1	3
0	2
0	3
0	6
3	6
3	16
0	27
0	29
0	16
0	3
0	27
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	348
3	313
1	203
0	133
0	82
0	259
0	0
0	1
0	1
0	0
0	1
0	0
0	54
0	48
0	0
0	17
0	35
0	37
21	118
0	25
