gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TSPAN6,12.680053673219541,-1.2922381799595022,0.4705969287673439,-2.7459554046481367,0.006033496438220386,0.04513566510791276
TNMD,0,NA,NA,NA,NA,NA
DPM1,67.95616999496762,0.23366976560047317,0.253883018910129,0.9203835947893347,0.35737233847333577,0.6383022184912174
SCYL3,200.84033498727058,-0.024853298534619036,0.1772794542449186,-0.14019277439947,0.8885076807202401,0.9617980813221192
C1orf112,185.09458902258945,-0.27247668570695655,0.24661237017434848,-1.1048784191738747,0.26921227475106935,0.5539072584119672
FGR,99.55035336493152,6.512435412817072,0.9270373330571874,7.024998002335393,2.140693109343003e-12,1.822333621286864e-10
CFH,13.831223281756694,4.740375377972088,1.510790657020018,3.1376785102194855,0.001702915441109967,0.016697221690741556
FUCA2,27.98958862296524,-0.25251480402359416,0.49738347906955105,-0.5076863519793026,0.6116733212484975,0.8236878997137173
GCLC,175.3305918909729,0.337916009506696,0.2635619007091444,1.282112507906086,0.1998031818652696,0.47126070175667456
NFYA,423.4093060415911,0.24495764398312841,0.1511560043160559,1.6205617837776416,0.10511165383084962,0.3255931057272073
STPG1,68.6371423882537,-1.5353508014214932,0.48286750133703493,-3.179652383252521,0.0014745181925176238,0.014879636471606417
NIPAL3,566.7275689601355,-0.9243124797210437,0.17106116950007885,-5.403403252896722,6.538823071818763e-8,2.495275011314746e-6
LAS1L,380.0368502098145,-0.284587787893958,0.19336117517987053,-1.4717938470803442,0.1410765556592778,0.3871500783508037
ENPP4,126.38571453319815,0.6797634884815866,0.24176906969299097,2.8116230473351296,0.004929223299861183,0.03894554821227366
SEMA3F,0.4255249072642779,-0.8245500814024155,3.4898335590329084,-0.236272036317661,0.8132215844954453,NA
CFTR,1.9476866408745466,-2.4001638025277736,1.9580581942858903,-1.2257877776728288,0.22027854781550307,0.49640280525741437
ANKIB1,641.5878805385855,0.08366519885048089,0.20240962677733837,0.4133459469421243,0.6793531709501521,0.8613676936896465
CYP51A1,195.72238757508782,1.177826385628372,0.23369222784952315,5.0400751298703295,4.653491273438863e-7,1.4713896216968596e-5
KRIT1,359.9390536451,-0.20161648740580196,0.18527917703648386,-1.088176721370589,0.2765170992659664,0.5609423808453737
RAD52,156.12272377872114,0.08014798367747886,0.26128059831674655,0.30675061291889977,0.7590332021664749,0.9010262554321713
MYH16,0.6180209450256305,-0.8466280925663667,2.3353922904420563,-0.3625207191234292,0.7169629433748648,NA
BAD,11.102836365073633,0.2304437992831136,0.4997665645974386,0.4611028740362729,0.6447247998629986,0.8439737936854962
LAP3,240.3906341170027,1.1000641935206308,0.26893621917895144,4.090427822920508,4.305781957395867e-5,7.803054638948842e-4
CD99,471.12832124063965,1.7341170825266832,0.2640275497681589,6.56793991403322,5.101611751366518e-11,3.3473025720428535e-9
HS3ST1,4.1237864520696625,-0.40719367511784355,1.0019854284164822,-0.40638682317103586,0.6844583999732321,0.8629386787582819
AOC1,0.4803914323202724,-2.0382087739303554,3.2849510090915195,-0.6204685452809962,0.5349493565678378,NA
WNT16,2.1716127884698575,-2.474905946236605,1.2647098881182355,-1.9568961779203158,0.05035967602540761,0.20560025135803403
HECW1,9.863587353877305,-1.6125680723997438,0.8594699110903288,-1.8762356326750638,0.06062293119808173,0.23155560466823671
MAD1L1,65.82254267794568,-0.0870584280498767,0.3009064966339522,-0.28932053320132145,0.7723361006804231,0.9082603884046949
LASP1,1379.80379222655,0.12548907413214894,0.20303213532870829,0.6180749364083798,0.5365259429171155,0.7745308855051847
SNX11,65.58074891828367,-0.7644320770966186,0.27955042903098765,-2.7345051114619565,0.006247412538817109,0.046256488913632474
TMEM176A,0.5334631168485889,-2.2571194312386638,2.489198115105832,-0.906765683912909,0.36453072035389755,NA
M6PR,737.7831722078738,0.13006321019682773,0.17273208884715863,0.7529765376247705,0.4514640131218877,0.7177763258139389
KLHL13,5.852738831223825,-2.6103184203110894,0.8482636382415284,-3.077248985612945,0.0020892071332939926,0.019549514325073437
CYP26B1,0.707962255788736,-2.6081648185767077,2.9447592521089296,-0.8856971301503967,0.37578075520228993,NA
ICA1,7.190722021030338,0.1642043611632226,0.9445598792485175,0.17384219335449858,0.8619894837250899,0.9494410078851099
DBNDD1,7.562160019567278,-0.5970683126142938,0.7445087728366385,-0.8019627630973579,0.42257449846544476,0.692970057984578
ALS2,150.40156662590198,0.13946757982320246,0.26664708555479144,0.5230418308642801,0.6009451436578588,0.8185665722403626
