UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	18
2	31
0	3
0	3
0	24
0	4
0	0
0	23
4	11
1	3
0	1
0	1
0	0
0	0
2	0
8	0
0	1
0	1
1	0
0	0
0	0
0	2
0	2
3	16
0	49
11	19
1	16
0	16
3	23
4	10
0	1
3	5
0	15
0	15
1	6
4	10
2	2
0	2
0	2
2	14
2	14
4	16
3	0
0	23
0	15
0	0
7	23
0	20
0	22
0	6
1	20
0	12
0	11
1	7
0	5
0	43
0	20
2	0
1	11
0	8
0	12
0	8
2	6
9	18
4	32
0	7
0	3
3	9
0	8
12	12
0	0
0	0
30	39
0	14
0	16
0	21
0	9
0	9
3	8
0	9
0	8
0	13
0	24
0	23
0	0
0	0
0	13
0	13
5	11
5	13
0	12
0	11
0	12
0	7
0	2
8	5
5	25
1	12
0	5
0	4
1	24
0	24
0	9
7	21
1	5
0	5
4	0
15	0
62	0
0	0
2	22
0	21
6	0
35	2
8	1
8	0
3	0
14	0
15	0
23	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
0	3
0	3
1	1
0	1
3	20
0	20
0	3
0	3
2	13
9	0
1	2
17	5
0	7
0	7
0	9
0	5
0	5
4	20
0	0
0	0
1	15
37	49
1	19
2	4
3	31
0	1
0	14
0	0
0	0
0	0
13	0
2	1
0	1
2	0
0	15
0	11
58	18
5	19
34	0
14	0
0	0
0	0
0	0
7	1
0	0
0	1
0	1
0	1
0	1
0	0
0	0
7	9
0	4
0	5
0	0
0	0
0	0
0	0
0	0
0	0
5	18
4	5
6	80
0	34
0	34
0	0
5	0
0	0
0	0
0	3
4	3
1	3
0	0
0	0
0	0
0	0
0	0
0	0
3	58
0	12
0	21
2	0
0	19
0	8
0	21
0	0
0	0
0	3
0	3
0	0
0	0
0	162
3	162
0	162
0	0
0	0
1	0
0	0
0	0
0	0
0	1
0	0
1	0
114	1022
35	1097
0	36
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
144	264
105	90
6	140
0	85
0	124
0	83
0	1
0	1
1	0
2	176
0	132
0	5
0	5
0	5
4	33
92	60
0	31
0	11
1	1
0	18
1	3
2	5
0	3
0	0
0	8
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
2	1
0	65
0	65
1	0
0	11
0	11
5	0
0	1
0	1
0	4
0	4
