gs_name,gene_symbol
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,ZCWPW1
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,MRTO4
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,HLA-DOB
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,GPATCH4
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,ENTPD5
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,RELT
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,RPS5
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,TUBB
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,PRMT6
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,IFT80
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,RPL18A
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,SLC5A10
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,SYDE1
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,IKBKE
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,PIK3IP1
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,RANBP10
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,MYBBP1A
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,RRP15
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,SOCS3
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,NOA1
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,SYT6
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,EIF3F
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,IKBKB
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,POU2AF1
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,RPS20
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,PES1
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,NPM1
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,GART
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,UBA52
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,ZNF296
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,CCR7
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,NOC2L
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,C19ORF48
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,GZMM
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,RPL12
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,GRAMD2B
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,RNF144A
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,KIF9
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,EEF1G
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,SNX4
2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,WDR75
