gs_name,gene_symbol
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,BUB1B
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,NUDT1
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,ARHGAP19
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,ARHGAP11B
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,RPL13A
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,TROAP
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,LMNB1
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,ELL2
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,DIAPH3
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,LOC399942
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,SNORD46
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,INSRR
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,UBASH3A
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,LOC285053
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,MLF1IP
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,CD8A
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,CKS1B
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,SNORD43
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,LOC387825
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,SHMT1
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,BRP44
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,G3BP2
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,ACYP1
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,CKS2
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,ASPM
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,CD8A
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,LOC643446
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,RAD51
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,CCNB2
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,CORO1A
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,ZNF783
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,NUSAP1
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,SOS1
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,RAD51
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,FIBP
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,PRIM1
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,BRCA1
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,VNN2
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,LOC441876
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,TOX
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,FAM54A
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,SPC25
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,INVS
2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,C1orf57
