UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26	159
0	1055
22	3
152	19
1	6
97	136
10	0
61	5
7	9
240	0
0	14
35	31
18	96
0	98
5	1
0	21
145	10
1	0
12	2
2	6
11	0
140	1
29	0
95	89
30	0
0	27
42	5
533	79
154	112
2	0
67	0
130	0
3	0
0	0
93	67
227	223
575	170
37	0
38	67
31	27
216	0
577	0
371	1
62	175
0	1
2	6
56	7
5	0
74	8
27	6
69	7
0	0
8	2
139	0
0	76
325	0
0	45
511	0
130	0
1	0
90	79
0	159
142	79
140	0
118	9
196	0
98	0
124	0
66	0
118	0
26	0
115	0
1	0
73	0
33	0
74	0
37	0
110	0
21	0
0	0
24	0
36	0
190	0
1	0
57	0
86	0
16	0
0	0
2	0
22	0
103	0
48	0
3	0
19	0
7	0
17	0
31	0
137	76
25	45
22	1055
0	3
0	19
0	6
0	136
0	9
3	14
133	35
68	96
75	99
2	1
39	21
0	0
89	89
102	27
0	112
0	0
0	0
0	67
0	223
0	170
0	67
0	27
0	175
39	0
42	0
125	0
66	0
29	0
67	0
65	0
1	0
42	0
0	0
33	0
51	0
91	9
79	0
196	0
0	0
0	12
0	60
0	62
0	182
0	55
0	5
1	7
0	37
0	54
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
9	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	68
0	69
0	45
0	61
0	0
0	1259
0	1259
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	75
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	9
0	23
0	26
0	17
0	3
0	21
0	21
0	0
0	3
0	2
0	3
0	0
0	3
0	3
0	0
0	2
0	2
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	0
0	0
0	0
0	0
0	1
0	1
0	1
4	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
7	289
27	264
4	170
0	133
0	92
0	217
0	1
0	1
0	1
0	0
0	0
0	0
0	27
0	22
0	0
0	11
0	55
0	57
16	179
0	54
