UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	10
0	1
0	11
0	0
0	0
1	11
0	0
0	0
21	96
1	1
0	5
0	4
0	0
0	0
0	0
2	5
0	4
1	6
26	137
0	114
0	9
0	6
0	0
0	0
0	0
19	27
0	27
0	0
0	0
1	0
0	6
1	10
0	6
6	98
0	44
7	5
0	0
0	0
2	5
0	5
0	0
1	0
0	2
0	1
0	5
0	0
0	0
1	1
0	8
0	5
0	0
0	0
0	21
0	22
0	0
0	0
0	0
0	4
0	2
0	0
0	0
0	0
0	1
0	1
0	0
1	5
0	5
2	3
0	0
0	0
1	0
0	0
4	0
0	5
0	5
0	0
0	9
773	100
4	10
0	9
0	0
1	0
5	2
0	2
0	4
1	75
2	35
6	5
1	6
0	6
0	0
0	0
3	2
8	10
0	0
0	0
7	11
0	18
0	8
6	62
2	0
49	15
1	34
0	34
0	2
0	2
10	0
33	0
6	14
0	14
0	518
0	517
322	517
1	0
0	0
0	0
3	15
0	15
30	0
4	20
0	20
0	1
0	1
0	0
0	1
0	4
0	0
0	11
4	10
0	6
0	0
0	0
0	0
0	0
0	0
76	0
1	2
0	2
0	21
0	19
391	22
32	23
68	0
48	0
137	0
15	0
28	0
36	0
11	30
0	30
67	0
70	22
370	23
12	0
32	0
37	0
41	0
57	0
80	0
0	1
0	1
0	0
0	4
0	2
0	0
0	0
0	0
3	8
0	8
17	0
68	25
0	0
0	0
0	10
8	4
0	10
0	0
0	10
0	0
0	0
0	30
0	30
0	0
0	0
2	0
0	0
0	0
0	0
0	42
0	0
1	29
0	18
0	0
18	21
0	0
5	0
0	0
0	0
0	0
0	0
3	0
0	0
0	91
0	85
0	91
0	85
0	90
0	85
0	2
0	1
0	1
0	91
34	7276
0	0
0	0
0	0
0	0
0	0
5	802
0	804
0	780
0	21
0	1
1	0
0	21
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	14
0	14
0	0
0	42
0	27
0	0
0	0
0	0
0	0
0	2
0	6
0	0
0	3
0	6
0	0
0	0
0	0
0	8
0	142
0	142
0	0
0	0
0	0
1	0
0	0
0	1
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	20
1	0
0	0
0	0
0	0
0	0
0	1
0	2
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	21
1	0
0	0
64	167
6	159
0	70
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	183
14	241
0	178
0	178
0	5
0	157
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
