UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	283
0	1243
28	4
0	3
1	11
176	195
24	0
38	25
36	52
429	0
0	20
23	44
36	178
0	106
0	0
22	32
160	12
0	1
40	1
0	7
1	0
175	1
43	3
0	143
69	0
0	69
153	25
517	86
136	189
8	15
54	0
192	0
3	0
1	0
119	248
125	214
707	394
37	0
43	130
13	23
259	0
555	0
381	0
24	533
0	0
3	1
0	2
5	0
6	4
16	3
4	5
0	0
0	0
20	0
0	181
569	0
0	116
826	0
66	0
5	0
167	124
0	283
258	124
467	0
222	23
124	0
126	0
235	0
215	0
251	0
52	0
131	0
15	0
124	0
132	0
197	0
145	0
173	0
24	2
0	2
47	0
77	0
250	0
0	0
110	0
209	0
31	0
6	0
11	0
68	0
102	1
59	1
1	0
26	0
46	0
55	0
65	0
349	181
73	116
17	1243
0	4
35	3
0	11
0	195
0	52
11	20
242	50
125	178
79	107
0	0
26	32
0	1
329	143
239	69
129	189
21	15
0	0
168	248
122	214
581	394
26	130
26	23
120	533
59	0
72	0
296	0
82	0
107	0
23	0
41	0
0	0
110	0
0	0
59	0
110	0
250	23
161	2
286	0
0	0
1	22
0	81
0	78
0	256
0	72
0	9
1	9
0	56
0	73
0	0
0	0
0	0
0	0
0	1
0	0
2	4
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	3
0	3
11	0
1	4
0	2
0	4
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	98
0	96
0	73
0	91
0	0
0	1753
0	1753
0	0
0	0
0	0
0	0
1	4
0	0
0	0
0	0
0	0
0	0
1	106
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	32
0	0
0	0
0	0
0	0
0	0
0	3
0	0
2	3
0	0
0	3
0	0
0	0
0	0
0	3
0	3
0	20
0	36
0	44
0	24
0	6
0	41
0	36
0	0
0	22
0	19
0	27
0	12
0	24
0	23
0	10
0	25
0	22
0	23
0	11
0	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
29	0
0	0
0	0
0	0
0	2
0	2
0	2
2	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
11	1107
42	1035
6	610
0	541
0	371
0	796
0	2
0	2
0	2
0	0
0	2
0	0
0	54
0	49
0	0
0	32
0	90
0	88
16	266
