gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gnai3,3689.9318917009323,-0.9269302259455324,0.27500182977033305,-3.370632939859547,7.499571117000257e-4,0.0036601063758191625
Pbsn,0,NA,NA,NA,NA,NA
Cdc45,522.0579433942929,-2.9525628365654253,0.4069388470125642,-7.255544311487827,4.0004978037316313e-13,1.3195607518558753e-11
Scml2,4.902093174342754,-2.5905680750772495,2.965292241060931,-0.8736299374493991,0.3823198172134925,0.5667907132781161
Apoh,0.46557179988909686,0,6.370625157155216,0,1,NA
Narf,409.28390200778784,1.7622499029419643,0.3229185918597215,5.457257486454977,4.835449082450518e-8,6.347045300763737e-7
Cav2,39.0022033584392,-0.7005423391818947,0.8396905303621479,-0.8342863398492295,0.40411964760908853,0.5881003334275078
Klf6,2037.2978560851066,0.18488291932836165,0.1883749535660252,0.9814623219724399,0.3263648060016299,0.5103722648262947
Scmh1,34.639978357180674,-2.835517862953462,1.0476768323817276,-2.7064814027693638,0.006800039098760056,0.02424286009935305
Cox5a,14560.347456516023,0.32999557066723356,0.28608385412745474,1.1534924670031028,0.24870830773235048,0.42177070912394726
Tbx2,2.018358423031882,3.3069483884706727,4.336869477421203,0.7625196943757357,0.44574989340596927,NA
Tbx4,1.6863356617807448,2.3604194663400526,4.811983220652152,0.4905294466135218,0.62375929792276,NA
Zfy2,0,NA,NA,NA,NA,NA
Ngfr,1.5651105926395679,3.5593520053551893,5.144649915239496,0.6918550463096949,0.4890283637232005,NA
Wnt3,2.4405970088677833,-2.7119475122634626,3.3753969356415947,-0.8034455099568835,0.421717279590991,NA
Wnt9a,1.2695375911118798,-0.6390829549518916,6.011994970785992,-0.10630131230271798,0.9153432904244365,NA
Fer,7.29857056830136,0.9631006408519165,2.477645186407948,0.38871612696416996,0.6974861511942183,0.8274155283368636
Xpo6,719.7250731481057,0.2738935720079761,0.3526868534882174,0.7765913849610683,0.4373998858996487,0.6187637724091065
Tfe3,140.92069215473353,0.23908185020086622,0.4754835221919338,0.5028183712838704,0.6150919760714352,0.7680494977378898
