UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	11
0	3
0	4
0	2
0	2
1	15
0	5
0	5
70	57
2	0
3	6
1	7
2	3
0	1
0	0
0	0
0	0
0	5
18	67
0	54
0	21
0	14
0	1
0	1
0	0
18	50
0	50
0	0
0	0
5	1
0	1
0	13
0	7
3	47
0	19
14	8
0	0
0	0
0	10
0	6
3	2
0	0
0	6
0	3
0	4
0	7
0	7
2	6
2	16
0	14
0	0
0	0
0	18
0	20
0	0
0	0
0	3
0	2
0	2
0	0
0	0
0	0
0	2
0	0
0	1
1	6
0	6
3	4
0	0
12	3
1	1
0	0
2	0
1	6
0	6
0	0
3	9
217	29
6	17
0	14
0	1
0	0
13	0
6	1
0	8
10	18
0	15
11	8
12	22
0	18
0	0
0	0
6	6
9	11
0	2
0	2
22	20
0	14
0	7
26	27
2	3
51	8
5	21
0	21
0	0
0	0
19	0
37	0
10	48
0	48
1	769
0	767
483	768
0	0
0	0
0	0
0	5
0	5
14	0
4	6
0	6
0	2
0	0
0	1
1	0
0	8
0	0
1	6
7	22
0	1
0	2
0	2
1	0
0	0
0	0
31	0
0	0
0	0
0	3
0	1
43	5
0	4
24	0
8	0
9	0
1	0
15	0
6	0
0	2
0	1
49	1
15	4
152	5
14	0
20	0
129	0
12	0
14	0
23	0
0	1
0	1
0	0
0	2
0	2
0	0
0	2
0	2
0	0
0	0
11	0
26	40
0	0
0	0
0	38
14	4
1	38
0	8
0	38
0	0
0	0
0	27
0	27
0	0
0	0
3	0
0	0
0	0
0	0
0	190
0	0
0	33
0	21
0	0
58	18
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	156
0	152
0	156
0	152
0	156
0	152
0	1
0	1
0	1
0	156
50	9683
0	0
0	0
0	0
0	0
0	0
11	1375
3	1394
0	1363
0	56
0	6
0	2
0	56
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	18
0	18
0	0
0	70
0	57
0	0
0	0
0	0
0	0
6	4
0	21
0	0
0	0
0	21
0	0
0	0
0	0
9	6
1	213
0	212
0	0
0	0
0	0
0	0
0	0
0	14
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	18
1	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	16
0	0
0	0
43	225
9	266
0	163
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	284
22	289
0	272
0	266
0	12
0	237
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
